age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid,sex
21,Less than 25,African-American,1,10,0,0,7,-1.0,10.0,0.0,1.0,F,1,Male
42,25 - 45,African-American,0,1,0,0,0,-3.0,33.0,1.0,4.0,F,1,Male
48,Greater than 45,Caucasian,0,6,0,0,0,-6.0,0.0,0.0,6.0,M,1,Male
33,25 - 45,Caucasian,0,6,0,0,7,-6.0,0.0,0.0,6.0,M,0,Female
21,Less than 25,African-American,0,8,0,0,0,-1.0,1.0,0.0,1.0,F,1,Male
23,Less than 25,African-American,0,6,1,2,2,-2.0,2.0,1.0,3.0,F,1,Male
33,25 - 45,Other,0,2,0,0,0,-1.0,0.0,0.0,1.0,F,0,Female
26,25 - 45,Caucasian,0,9,0,0,2,22.0,0.0,63.0,41.0,F,1,Female
46,Greater than 45,Caucasian,0,1,0,0,1,-1.0,0.0,0.0,1.0,M,1,Male
35,25 - 45,African-American,0,3,0,0,5,-1.0,0.0,0.0,1.0,F,0,Female
37,25 - 45,African-American,0,5,0,0,5,0.0,6.0,1.0,1.0,M,1,Male
60,Greater than 45,African-American,0,3,0,0,12,-1.0,1.0,0.0,1.0,F,0,Male
41,25 - 45,Caucasian,0,5,0,0,3,-1.0,1.0,0.0,1.0,F,0,Female
23,Less than 25,African-American,0,5,0,0,2,-1.0,22.0,0.0,1.0,F,1,Male
59,Greater than 45,Caucasian,0,1,0,0,2,-15.0,0.0,0.0,15.0,M,1,Male
36,25 - 45,Other,0,1,0,0,0,-1.0,7.0,0.0,1.0,F,0,Male
23,Less than 25,Hispanic,0,6,0,0,2,-19.0,19.0,0.0,19.0,M,1,Male
26,25 - 45,Caucasian,0,2,0,0,3,-1.0,0.0,0.0,1.0,M,1,Male
21,Less than 25,Caucasian,0,8,1,2,1,-1.0,12.0,0.0,1.0,F,0,Male
26,25 - 45,African-American,0,7,0,0,7,-19.0,19.0,0.0,19.0,F,0,Male
26,25 - 45,Caucasian,0,5,0,0,2,-38.0,27.0,0.0,38.0,F,1,Male
42,25 - 45,African-American,0,1,0,0,1,0.0,0.0,0.0,0.0,F,0,Male
55,Greater than 45,Caucasian,0,1,0,0,0,-1.0,0.0,0.0,1.0,M,0,Male
51,Greater than 45,Caucasian,0,1,0,0,0,0.0,91.0,1.0,1.0,M,0,Male
51,Greater than 45,Caucasian,0,1,0,0,6,11.0,18.0,44.0,33.0,M,1,Male
43,25 - 45,African-American,0,7,0,0,2,0.0,-1.0,1.0,1.0,F,0,Male
32,25 - 45,Caucasian,0,7,0,2,6,0.0,0.0,0.0,0.0,M,0,Male
35,25 - 45,African-American,0,10,0,0,27,-103.0,1.0,-102.0,1.0,F,0,Male
29,25 - 45,African-American,0,3,0,0,0,-1.0,1.0,0.0,1.0,M,0,Male
30,25 - 45,African-American,0,7,0,0,2,-1.0,2.0,0.0,1.0,F,0,Female
36,25 - 45,African-American,0,2,0,0,3,-1.0,2.0,0.0,1.0,M,1,Male
45,Greater than 45,Caucasian,0,1,0,0,0,0.0,1.0,0.0,0.0,M,0,Female
32,25 - 45,Caucasian,0,6,0,0,0,-1.0,17.0,0.0,1.0,M,1,Male
63,Greater than 45,Caucasian,0,1,0,0,0,-1.0,0.0,0.0,1.0,M,0,Female
34,25 - 45,African-American,0,9,0,0,1,148.0,21.0,2522.0,2374.0,M,0,Female
31,25 - 45,African-American,0,8,0,0,3,-20.0,19.0,0.0,20.0,M,1,Male
21,Less than 25,African-American,0,4,0,0,0,-3.0,0.0,0.0,3.0,F,0,Male
24,Less than 25,African-American,0,9,0,0,0,-1.0,15.0,0.0,1.0,M,1,Male
50,Greater than 45,Hispanic,0,3,0,0,1,-1.0,0.0,0.0,1.0,F,1,Female
30,25 - 45,African-American,0,10,3,2,10,0.0,0.0,0.0,0.0,F,1,Female
27,25 - 45,Caucasian,0,4,0,0,2,-36.0,36.0,0.0,36.0,M,0,Male
19,Less than 25,Caucasian,0,6,0,0,0,-1.0,2.0,0.0,1.0,M,1,Male
23,Less than 25,African-American,0,3,0,0,0,0.0,0.0,0.0,0.0,M,0,Female
30,25 - 45,Hispanic,0,1,0,0,1,-9.0,7.0,0.0,9.0,M,0,Male
23,Less than 25,African-American,0,7,0,0,3,0.0,1.0,1.0,1.0,F,0,Male
36,25 - 45,Hispanic,0,10,1,0,26,-1.0,117.0,0.0,1.0,F,1,Male
30,25 - 45,African-American,0,2,0,0,1,-1.0,0.0,0.0,1.0,M,0,Male
28,25 - 45,African-American,0,10,2,0,21,-1.0,1.0,0.0,1.0,F,0,Male
28,25 - 45,African-American,0,2,0,0,4,-1.0,0.0,0.0,1.0,M,1,Male
49,Greater than 45,Caucasian,0,1,0,0,0,0.0,-1.0,1.0,1.0,F,0,Female
49,Greater than 45,African-American,0,4,0,0,4,-26.0,1.0,0.0,26.0,F,0,Male
26,25 - 45,African-American,0,8,0,0,4,-1.0,0.0,0.0,1.0,F,1,Male
27,25 - 45,African-American,0,2,0,0,1,-1.0,1.0,0.0,1.0,F,0,Male
28,25 - 45,African-American,0,3,0,0,0,0.0,15.0,0.0,0.0,F,1,Male
21,Less than 25,African-American,0,9,0,0,0,-1.0,5.0,0.0,1.0,F,0,Male
44,25 - 45,Caucasian,0,7,0,0,11,245.0,26.0,246.0,1.0,F,1,Female
56,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,0.0,1.0,F,0,Male
38,25 - 45,Hispanic,0,1,0,0,0,-1.0,1.0,0.0,1.0,M,0,Male
26,25 - 45,Caucasian,0,7,0,0,0,-3.0,1.0,0.0,3.0,F,1,Male
22,Less than 25,African-American,0,3,0,1,0,0.0,-1.0,1.0,1.0,F,0,Male
28,25 - 45,Caucasian,0,2,0,0,0,-1.0,0.0,0.0,1.0,F,0,Female
24,Less than 25,African-American,0,2,0,0,1,-1.0,0.0,1.0,2.0,M,1,Male
29,25 - 45,Caucasian,0,1,0,0,1,-1.0,0.0,0.0,1.0,F,0,Male
21,Less than 25,Caucasian,0,4,0,0,1,-11.0,11.0,0.0,11.0,F,0,Male
53,Greater than 45,African-American,0,1,0,0,0,0.0,0.0,0.0,0.0,F,0,Female
40,25 - 45,Caucasian,0,5,0,0,0,-1.0,2.0,0.0,1.0,M,0,Female
28,25 - 45,Caucasian,0,6,0,0,2,-3.0,0.0,0.0,3.0,F,1,Female
28,25 - 45,Hispanic,0,8,0,0,2,-1.0,3.0,0.0,1.0,F,0,Male
35,25 - 45,African-American,0,5,0,0,2,-1.0,5.0,0.0,1.0,F,0,Male
48,Greater than 45,Caucasian,0,1,0,0,0,-1.0,0.0,0.0,1.0,M,0,Female
55,Greater than 45,Caucasian,0,1,0,0,0,0.0,2.0,0.0,0.0,M,0,Male
44,25 - 45,Caucasian,0,1,0,0,1,-1.0,0.0,0.0,1.0,M,0,Male
47,Greater than 45,Hispanic,0,1,0,0,0,0.0,1.0,0.0,0.0,M,0,Male
39,25 - 45,Caucasian,0,4,0,0,5,-60.0,1.0,0.0,60.0,M,0,Male
28,25 - 45,African-American,0,9,1,0,6,-1.0,2.0,0.0,1.0,F,1,Male
23,Less than 25,Other,0,6,2,0,7,0.0,9.0,1.0,1.0,F,1,Male
54,Greater than 45,Caucasian,0,1,0,0,2,-1.0,39.0,0.0,1.0,M,0,Male
21,Less than 25,Other,0,4,0,0,0,-1.0,2.0,0.0,1.0,F,0,Male
27,25 - 45,Caucasian,0,9,1,1,7,-1.0,2.0,0.0,1.0,M,1,Male
74,Greater than 45,Caucasian,0,1,0,0,0,-1.0,0.0,0.0,1.0,M,0,Female
24,Less than 25,Caucasian,0,9,0,1,2,-2.0,0.0,1.0,3.0,F,0,Female
57,Greater than 45,Caucasian,0,4,0,0,0,-1.0,1.0,1.0,2.0,M,1,Female
23,Less than 25,Caucasian,0,3,0,0,0,-1.0,7.0,0.0,1.0,F,1,Male
22,Less than 25,Caucasian,0,5,0,0,0,-1.0,0.0,0.0,1.0,F,1,Male
49,Greater than 45,Caucasian,0,1,0,0,1,-26.0,0.0,1.0,27.0,M,0,Female
38,25 - 45,African-American,0,5,0,0,9,-1.0,1.0,0.0,1.0,F,1,Male
21,Less than 25,Hispanic,0,6,0,0,0,0.0,0.0,0.0,0.0,F,1,Male
21,Less than 25,African-American,0,4,0,0,1,0.0,1.0,0.0,0.0,F,1,Male
26,25 - 45,Other,0,4,0,0,0,-1.0,1.0,0.0,1.0,M,0,Male
24,Less than 25,African-American,0,6,0,0,2,0.0,1.0,0.0,0.0,F,1,Male
37,25 - 45,Caucasian,0,1,0,0,0,0.0,0.0,0.0,0.0,M,0,Male
32,25 - 45,African-American,2,10,0,0,26,-32.0,1.0,0.0,32.0,F,1,Male
21,Less than 25,African-American,0,4,0,0,0,-1.0,1.0,0.0,1.0,F,0,Male
59,Greater than 45,African-American,0,3,0,0,4,-2.0,1.0,0.0,2.0,F,1,Male
50,Greater than 45,African-American,0,1,0,0,13,0.0,242.0,0.0,0.0,F,1,Male
32,25 - 45,African-American,0,2,0,0,0,-1.0,1.0,0.0,1.0,F,0,Male
24,Less than 25,African-American,0,5,0,0,0,-1.0,0.0,0.0,1.0,M,0,Female
60,Greater than 45,Other,0,1,0,0,1,-1.0,1.0,0.0,1.0,M,1,Male
48,Greater than 45,Caucasian,0,2,0,0,2,-1.0,0.0,0.0,1.0,M,0,Male
24,Less than 25,Caucasian,0,5,0,1,1,-1.0,21.0,0.0,1.0,F,1,Male
24,Less than 25,Caucasian,0,2,0,0,1,0.0,1.0,0.0,0.0,M,1,Male
43,25 - 45,Caucasian,0,6,0,0,0,-1.0,29.0,0.0,1.0,M,0,Female
32,25 - 45,Caucasian,0,3,0,0,1,-1.0,0.0,0.0,1.0,M,1,Female
37,25 - 45,African-American,0,1,0,0,1,-11.0,8.0,0.0,11.0,F,0,Female
34,25 - 45,Hispanic,0,2,0,0,1,-1.0,4.0,0.0,1.0,F,0,Male
21,Less than 25,African-American,1,10,0,0,1,-1.0,5.0,0.0,1.0,F,1,Male
40,25 - 45,Caucasian,0,3,0,0,4,-1.0,33.0,0.0,1.0,F,1,Male
53,Greater than 45,Caucasian,0,1,0,0,2,-2.0,0.0,0.0,2.0,F,0,Male
42,25 - 45,African-American,0,1,0,0,4,0.0,0.0,2009.0,2009.0,M,0,Male
36,25 - 45,Caucasian,0,4,0,0,14,-38.0,0.0,0.0,38.0,F,1,Male
27,25 - 45,African-American,0,9,0,0,3,-1.0,9.0,0.0,1.0,F,1,Male
33,25 - 45,African-American,0,7,0,0,21,-6.0,6.0,0.0,6.0,M,1,Male
52,Greater than 45,African-American,0,7,0,0,0,-1.0,4.0,0.0,1.0,F,1,Male
24,Less than 25,African-American,0,6,0,0,2,-1.0,57.0,0.0,1.0,F,1,Female
41,25 - 45,African-American,0,6,0,0,6,-1.0,39.0,0.0,1.0,F,1,Male
37,25 - 45,African-American,0,2,0,0,8,0.0,1.0,0.0,0.0,M,1,Male
27,25 - 45,Caucasian,0,4,0,0,1,-66.0,0.0,0.0,66.0,F,0,Female
24,Less than 25,Caucasian,0,8,0,0,3,-1.0,17.0,0.0,1.0,F,1,Male
39,25 - 45,Caucasian,0,4,0,0,1,-1.0,39.0,1.0,2.0,F,0,Female
43,25 - 45,African-American,0,1,0,0,4,-1.0,1.0,-1.0,0.0,F,1,Male
36,25 - 45,Caucasian,0,8,0,0,0,-1.0,37.0,0.0,1.0,F,1,Male
59,Greater than 45,Caucasian,0,1,0,0,0,-2.0,0.0,0.0,2.0,M,0,Female
34,25 - 45,Caucasian,0,6,0,1,5,-1.0,0.0,1.0,2.0,F,1,Male
20,Less than 25,Caucasian,0,8,0,0,1,-1.0,17.0,0.0,1.0,F,1,Female
48,Greater than 45,Other,0,1,0,0,0,-1.0,17.0,0.0,1.0,F,0,Female
23,Less than 25,Hispanic,0,3,0,0,0,0.0,2.0,0.0,0.0,M,0,Male
20,Less than 25,African-American,1,10,0,0,1,-1.0,187.0,0.0,1.0,F,1,Male
32,25 - 45,African-American,0,2,0,0,1,-1.0,98.0,0.0,1.0,F,0,Male
30,25 - 45,Hispanic,0,2,0,0,0,0.0,0.0,0.0,0.0,F,0,Male
32,25 - 45,African-American,0,2,0,0,0,-1.0,5.0,0.0,1.0,F,1,Male
24,Less than 25,Caucasian,0,9,0,0,0,0.0,2.0,1.0,1.0,F,0,Male
20,Less than 25,African-American,0,10,0,1,1,-1.0,109.0,0.0,1.0,F,1,Male
28,25 - 45,Caucasian,0,2,0,0,0,-1.0,0.0,0.0,1.0,F,1,Male
35,25 - 45,African-American,0,4,0,0,0,-1.0,1.0,0.0,1.0,F,0,Male
37,25 - 45,Other,0,1,0,0,0,-1.0,1.0,1.0,2.0,M,0,Female
31,25 - 45,African-American,2,6,0,0,6,-1.0,25.0,0.0,1.0,F,0,Male
26,25 - 45,African-American,0,7,0,0,4,0.0,0.0,0.0,0.0,F,1,Female
52,Greater than 45,African-American,0,1,0,0,1,-1.0,0.0,0.0,1.0,F,0,Male
22,Less than 25,African-American,0,8,0,0,2,-1.0,1.0,0.0,1.0,F,0,Male
32,25 - 45,African-American,0,1,0,0,0,0.0,-1.0,1.0,1.0,F,0,Male
25,25 - 45,Caucasian,0,9,0,0,3,7.0,172.0,12.0,5.0,M,1,Male
27,25 - 45,Caucasian,0,9,0,1,18,-1.0,178.0,0.0,1.0,F,1,Male
24,Less than 25,Other,0,10,1,0,9,-1.0,4.0,0.0,1.0,F,1,Male
23,Less than 25,Caucasian,0,2,0,0,0,-1.0,5.0,0.0,1.0,F,0,Male
26,25 - 45,African-American,0,7,0,2,6,-34.0,0.0,1.0,35.0,F,0,Male
26,25 - 45,Caucasian,0,5,0,0,3,-1.0,0.0,0.0,1.0,F,1,Male
21,Less than 25,African-American,1,10,2,2,3,-1.0,0.0,0.0,1.0,F,1,Male
59,Greater than 45,Caucasian,0,1,0,0,1,-2.0,0.0,1.0,3.0,F,1,Male
45,Greater than 45,Caucasian,0,3,0,0,2,-1.0,358.0,0.0,1.0,F,0,Male
36,25 - 45,Caucasian,0,1,0,0,0,0.0,1.0,0.0,0.0,M,0,Female
32,25 - 45,Caucasian,0,3,0,0,0,500.0,2.0,501.0,1.0,F,1,Male
45,Greater than 45,African-American,0,3,0,0,15,-1.0,0.0,0.0,1.0,F,1,Male
25,25 - 45,Caucasian,0,4,0,0,1,-2.0,0.0,0.0,2.0,M,1,Female
70,Greater than 45,Caucasian,0,1,0,0,1,-13.0,12.0,0.0,13.0,M,0,Male
27,25 - 45,African-American,0,5,0,0,3,-1.0,1.0,0.0,1.0,F,1,Female
19,Less than 25,African-American,0,4,0,0,0,-1.0,0.0,0.0,1.0,F,1,Male
56,Greater than 45,Caucasian,0,5,0,0,7,-38.0,9.0,0.0,38.0,F,0,Male
54,Greater than 45,Caucasian,0,1,0,0,0,-1.0,0.0,0.0,1.0,M,0,Male
31,25 - 45,Caucasian,0,5,0,0,0,-1.0,38.0,0.0,1.0,M,0,Male
26,25 - 45,African-American,1,9,1,0,10,-1.0,0.0,0.0,1.0,F,1,Male
21,Less than 25,Caucasian,0,8,0,0,0,-1.0,9.0,0.0,1.0,M,1,Male
38,25 - 45,Caucasian,0,4,0,0,5,-1.0,2.0,0.0,1.0,M,1,Male
30,25 - 45,Hispanic,0,5,0,0,4,-35.0,0.0,1.0,36.0,F,1,Female
27,25 - 45,African-American,0,3,0,0,0,-1.0,1.0,0.0,1.0,M,0,Female
25,25 - 45,Caucasian,0,3,0,0,1,-1.0,0.0,0.0,1.0,F,0,Male
21,Less than 25,African-American,0,5,0,0,1,-1.0,1.0,1.0,2.0,M,0,Male
29,25 - 45,Caucasian,0,7,0,0,2,-1.0,8.0,0.0,1.0,F,1,Female
19,Less than 25,Other,0,9,0,0,0,-1.0,1.0,0.0,1.0,M,1,Male
22,Less than 25,Hispanic,0,6,0,0,0,-1.0,1.0,0.0,1.0,F,0,Male
29,25 - 45,Caucasian,0,2,0,0,0,0.0,-1.0,1.0,1.0,M,0,Male
59,Greater than 45,Caucasian,0,1,0,0,0,0.0,0.0,1.0,1.0,M,0,Male
53,Greater than 45,African-American,0,4,0,0,5,-1.0,297.0,0.0,1.0,F,0,Male
31,25 - 45,African-American,3,10,0,1,15,-1.0,4.0,0.0,1.0,M,1,Male
21,Less than 25,African-American,0,7,0,0,1,-1.0,1.0,0.0,1.0,F,0,Male
41,25 - 45,African-American,0,6,0,0,14,0.0,0.0,0.0,0.0,F,1,Male
21,Less than 25,Caucasian,0,4,0,0,1,-301.0,0.0,-300.0,1.0,F,0,Male
38,25 - 45,Caucasian,0,1,0,0,0,-7.0,7.0,0.0,7.0,F,0,Male
54,Greater than 45,Other,0,1,0,0,0,-1.0,27.0,0.0,1.0,F,0,Male
36,25 - 45,African-American,0,1,0,0,1,0.0,0.0,0.0,0.0,M,0,Male
26,25 - 45,African-American,0,6,0,0,1,-1.0,27.0,0.0,1.0,F,1,Female
31,25 - 45,African-American,0,10,0,0,23,0.0,55.0,0.0,0.0,F,1,Male
30,25 - 45,Caucasian,0,9,0,0,2,-1.0,6.0,0.0,1.0,M,0,Male
34,25 - 45,Caucasian,0,1,0,0,0,0.0,0.0,0.0,0.0,M,0,Male
28,25 - 45,African-American,0,4,0,0,0,0.0,0.0,1.0,1.0,M,1,Male
35,25 - 45,African-American,0,8,0,0,10,0.0,0.0,1.0,1.0,M,1,Male
27,25 - 45,African-American,0,4,0,0,2,-14.0,1.0,0.0,14.0,M,1,Female
22,Less than 25,African-American,0,9,1,0,3,-2.0,1.0,0.0,2.0,M,0,Female
22,Less than 25,Caucasian,0,7,0,0,3,0.0,2.0,1.0,1.0,F,1,Male
42,25 - 45,Caucasian,0,1,0,0,0,-1.0,1.0,0.0,1.0,F,0,Male
39,25 - 45,Caucasian,0,1,0,0,0,-3.0,0.0,0.0,3.0,M,1,Female
30,25 - 45,Caucasian,0,3,1,1,3,-1.0,65.0,0.0,1.0,F,0,Male
21,Less than 25,African-American,0,6,1,0,1,-1.0,0.0,0.0,1.0,F,1,Female
27,25 - 45,African-American,0,2,0,0,0,-1.0,1.0,0.0,1.0,M,1,Male
31,25 - 45,Caucasian,0,7,0,0,4,-1.0,5.0,0.0,1.0,F,1,Male
43,25 - 45,African-American,0,5,0,0,0,-1.0,1.0,0.0,1.0,F,1,Male
28,25 - 45,Caucasian,0,6,0,0,0,-2.0,0.0,0.0,2.0,M,0,Female
35,25 - 45,African-American,0,8,0,0,4,-1.0,353.0,0.0,1.0,F,1,Male
26,25 - 45,African-American,0,2,0,0,0,0.0,-1.0,1.0,1.0,M,0,Female
53,Greater than 45,African-American,0,7,0,0,13,-1.0,91.0,0.0,1.0,F,0,Male
61,Greater than 45,Other,0,1,0,0,0,-1.0,0.0,0.0,1.0,M,0,Male
27,25 - 45,African-American,1,5,0,0,4,-1.0,1.0,0.0,1.0,F,1,Male
38,25 - 45,African-American,0,5,0,0,0,0.0,1.0,1.0,1.0,F,0,Male
45,Greater than 45,Hispanic,0,1,0,0,0,-1.0,13.0,0.0,1.0,F,0,Male
47,Greater than 45,Hispanic,0,4,0,0,0,-4.0,1.0,0.0,4.0,M,0,Male
22,Less than 25,African-American,0,3,0,1,2,0.0,0.0,0.0,0.0,F,1,Male
29,25 - 45,African-American,0,2,0,0,4,-1.0,1.0,0.0,1.0,F,0,Male
44,25 - 45,Caucasian,0,1,0,0,1,0.0,6.0,1.0,1.0,M,1,Female
57,Greater than 45,Other,0,1,0,0,0,0.0,6.0,1.0,1.0,F,0,Male
54,Greater than 45,Caucasian,0,3,0,0,0,0.0,20.0,1.0,1.0,F,1,Female
33,25 - 45,Other,0,8,1,0,7,-1.0,116.0,0.0,1.0,F,1,Male
29,25 - 45,African-American,0,2,0,0,0,0.0,1.0,0.0,0.0,M,0,Female
41,25 - 45,Hispanic,0,1,0,0,1,-1.0,113.0,0.0,1.0,M,0,Male
38,25 - 45,Hispanic,0,1,0,0,1,-1.0,4.0,0.0,1.0,F,0,Male
27,25 - 45,Hispanic,0,3,0,0,1,0.0,0.0,1.0,1.0,F,0,Male
25,25 - 45,Caucasian,0,5,0,0,0,-1.0,-1.0,1.0,2.0,F,0,Male
48,Greater than 45,Other,0,5,0,0,12,0.0,1.0,0.0,0.0,F,0,Male
31,25 - 45,Hispanic,0,10,0,0,0,0.0,-1.0,0.0,0.0,F,1,Male
52,Greater than 45,African-American,0,1,0,0,0,-1.0,1.0,0.0,1.0,M,1,Male
27,25 - 45,African-American,0,2,0,0,1,-1.0,2.0,0.0,1.0,M,0,Male
24,Less than 25,African-American,0,5,0,0,1,0.0,0.0,0.0,0.0,M,1,Female
64,Greater than 45,Caucasian,0,1,0,0,8,-1.0,0.0,0.0,1.0,F,0,Male
35,25 - 45,African-American,0,4,0,0,0,-1.0,1.0,0.0,1.0,F,0,Male
31,25 - 45,African-American,0,8,0,0,9,0.0,0.0,0.0,0.0,F,1,Male
21,Less than 25,Hispanic,0,4,0,0,0,-1.0,4.0,0.0,1.0,F,0,Male
46,Greater than 45,Caucasian,0,4,0,1,2,-1.0,3.0,0.0,1.0,M,0,Male
21,Less than 25,Other,0,4,0,0,1,982.0,5.0,983.0,1.0,F,0,Male
40,25 - 45,Caucasian,0,1,0,0,5,7.0,0.0,49.0,42.0,F,1,Male
62,Greater than 45,Caucasian,0,1,0,0,3,-1.0,0.0,0.0,1.0,M,0,Male
23,Less than 25,African-American,0,5,0,0,0,-1.0,1.0,0.0,1.0,F,0,Male
39,25 - 45,African-American,0,6,0,0,19,-1.0,0.0,0.0,1.0,M,1,Male
26,25 - 45,Caucasian,0,4,0,0,1,-1.0,0.0,0.0,1.0,M,0,Male
28,25 - 45,African-American,0,3,0,0,0,-2.0,0.0,0.0,2.0,M,0,Male
36,25 - 45,African-American,0,10,2,1,25,0.0,0.0,0.0,0.0,M,1,Male
31,25 - 45,African-American,0,9,2,0,15,-1.0,2.0,0.0,1.0,F,1,Male
27,25 - 45,Caucasian,0,5,0,0,2,0.0,0.0,1.0,1.0,F,1,Female
47,Greater than 45,Caucasian,0,1,0,0,0,-1.0,0.0,0.0,1.0,M,0,Male
20,Less than 25,Other,0,6,0,0,0,-1.0,0.0,0.0,1.0,M,1,Male
23,Less than 25,African-American,0,3,0,0,0,0.0,0.0,1.0,1.0,M,1,Male
27,25 - 45,Hispanic,0,8,0,0,0,-1.0,2.0,0.0,1.0,M,0,Male
38,25 - 45,Caucasian,0,6,0,0,1,0.0,14.0,1.0,1.0,M,0,Male
51,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,0.0,1.0,M,0,Male
22,Less than 25,African-American,0,4,0,0,0,-1.0,1.0,0.0,1.0,M,0,Male
49,Greater than 45,African-American,0,1,0,0,1,0.0,0.0,0.0,0.0,M,1,Male
46,Greater than 45,Caucasian,0,6,0,0,2,-1.0,0.0,0.0,1.0,F,1,Male
46,Greater than 45,Caucasian,0,5,0,0,9,0.0,4.0,1.0,1.0,M,0,Male
30,25 - 45,African-American,0,1,0,0,0,0.0,0.0,0.0,0.0,M,0,Male
24,Less than 25,African-American,0,6,0,1,3,-1.0,1.0,0.0,1.0,F,1,Male
24,Less than 25,African-American,0,5,0,0,0,-1.0,2.0,0.0,1.0,F,0,Male
22,Less than 25,Hispanic,0,2,0,0,0,-1.0,0.0,0.0,1.0,M,0,Female
29,25 - 45,African-American,0,3,0,0,1,-1.0,0.0,0.0,1.0,M,0,Male
23,Less than 25,African-American,1,9,0,1,3,-1.0,33.0,0.0,1.0,F,0,Male
26,25 - 45,African-American,0,1,0,0,1,-1.0,32.0,0.0,1.0,M,0,Male
26,25 - 45,Caucasian,0,2,0,0,0,0.0,1.0,0.0,0.0,M,0,Male
43,25 - 45,Caucasian,0,5,0,0,5,-1.0,0.0,0.0,1.0,F,0,Male
30,25 - 45,Caucasian,0,3,0,0,1,-43.0,0.0,0.0,43.0,F,0,Female
29,25 - 45,African-American,1,10,0,0,8,-1.0,6.0,0.0,1.0,F,1,Male
20,Less than 25,African-American,0,7,0,1,0,-1.0,1.0,0.0,1.0,M,1,Female
21,Less than 25,Hispanic,0,3,0,0,0,-1.0,1.0,0.0,1.0,F,1,Male
22,Less than 25,Caucasian,0,2,0,1,0,-1.0,1.0,0.0,1.0,M,1,Male
55,Greater than 45,African-American,0,1,0,0,3,-51.0,1.0,1.0,52.0,M,0,Male
23,Less than 25,African-American,0,5,0,0,3,0.0,6.0,1.0,1.0,M,0,Male
21,Less than 25,Caucasian,0,4,0,0,0,-2.0,1.0,0.0,2.0,F,0,Female
29,25 - 45,Caucasian,0,8,0,1,11,-1.0,49.0,0.0,1.0,F,1,Male
26,25 - 45,African-American,0,7,0,0,3,-1.0,47.0,0.0,1.0,F,1,Male
44,25 - 45,African-American,0,1,0,0,0,-1.0,2.0,0.0,1.0,F,0,Male
39,25 - 45,Other,0,1,0,0,0,-1.0,3.0,0.0,1.0,M,0,Male
24,Less than 25,African-American,0,4,0,0,2,-1.0,1.0,0.0,1.0,F,0,Female
25,25 - 45,African-American,0,6,0,0,1,-1.0,28.0,0.0,1.0,F,1,Male
30,25 - 45,Caucasian,0,3,0,0,1,-82.0,41.0,0.0,82.0,F,0,Female
30,25 - 45,Caucasian,0,5,0,0,5,-168.0,160.0,0.0,168.0,F,1,Female
34,25 - 45,Caucasian,0,3,0,0,2,-1.0,1.0,0.0,1.0,F,0,Female
31,25 - 45,African-American,0,6,0,0,0,-2.0,1.0,3.0,5.0,M,1,Female
28,25 - 45,African-American,0,3,0,0,9,-1.0,16.0,0.0,1.0,F,1,Male
60,Greater than 45,Caucasian,0,2,0,0,2,-1.0,10.0,0.0,1.0,M,0,Male
21,Less than 25,African-American,0,9,0,0,1,-1.0,0.0,0.0,1.0,F,1,Male
23,Less than 25,African-American,0,8,0,0,2,-1.0,6.0,0.0,1.0,F,1,Male
59,Greater than 45,Caucasian,0,1,0,0,2,-19.0,18.0,0.0,19.0,F,0,Male
37,25 - 45,African-American,0,9,0,0,0,-1.0,0.0,0.0,1.0,F,0,Male
20,Less than 25,African-American,1,10,1,1,4,14.0,376.0,149.0,135.0,F,1,Male
28,25 - 45,African-American,1,7,2,0,5,-1.0,2.0,0.0,1.0,F,1,Male
29,25 - 45,Caucasian,0,3,0,0,2,-2.0,2.0,0.0,2.0,F,0,Male
50,Greater than 45,African-American,0,5,0,0,2,-28.0,0.0,-22.0,6.0,M,1,Male
21,Less than 25,African-American,0,9,0,0,3,-1.0,6.0,0.0,1.0,F,1,Male
57,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,0.0,1.0,M,0,Male
48,Greater than 45,African-American,0,1,0,0,2,0.0,1.0,1.0,1.0,F,1,Male
31,25 - 45,Caucasian,0,2,0,0,1,-356.0,0.0,0.0,356.0,M,1,Male
60,Greater than 45,African-American,0,1,0,0,0,-1.0,218.0,0.0,1.0,F,0,Male
27,25 - 45,Hispanic,0,4,0,1,6,-1.0,1.0,0.0,1.0,F,1,Male
54,Greater than 45,Caucasian,0,3,0,0,7,0.0,0.0,0.0,0.0,F,0,Male
26,25 - 45,Caucasian,0,8,0,0,7,0.0,0.0,1.0,1.0,F,1,Male
42,25 - 45,Caucasian,0,6,0,0,4,5.0,0.0,68.0,63.0,M,1,Female
32,25 - 45,African-American,0,3,0,0,1,0.0,0.0,0.0,0.0,M,0,Male
29,25 - 45,Caucasian,0,2,0,0,1,3.0,0.0,4.0,1.0,F,1,Male
22,Less than 25,African-American,0,6,0,0,1,-1.0,6.0,0.0,1.0,F,1,Male
28,25 - 45,African-American,0,6,0,0,6,-1.0,0.0,0.0,1.0,M,1,Male
36,25 - 45,Caucasian,0,2,0,0,0,0.0,1.0,0.0,0.0,F,0,Female
