balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
-4355,17,50,1,279,0,blue-collar,single,secondary,yes,yes,no,unknown,may,other,1,unpref
-1152,24,0,24,0,0,admin.,single,secondary,yes,no,no,cellular,aug,unknown,1,unpref
2802,25,61,21,280,1,services,married,secondary,no,yes,no,cellular,aug,other,1,unpref
1829,8,1651,1,0,0,retired,divorced,secondary,no,no,no,telephone,jul,unknown,1,yes
2800,4,188,1,740,0,student,single,tertiary,no,no,no,telephone,oct,other,unpriv,yes
1355,7,176,2,458,1,admin.,single,secondary,no,yes,no,cellular,jul,other,unpriv,unpref
2164,16,352,1,322,3,unemployed,married,secondary,no,no,no,cellular,dec,failure,1,unpref
9359,9,32,1,14,0,unemployed,single,primary,no,yes,yes,cellular,may,failure,unpriv,unpref
517,17,319,5,352,2,technician,married,secondary,no,yes,no,telephone,may,other,unpriv,unpref
1561,22,72,1,3,0,retired,divorced,unknown,no,yes,no,telephone,feb,unknown,unpriv,unpref
15129,18,9,1,0,9,entrepreneur,divorced,unknown,no,yes,yes,cellular,dec,success,1,unpref
1618,10,568,5,301,22,student,divorced,secondary,no,no,no,cellular,jun,success,unpriv,unpref
2456,1,48,1,163,6,management,single,tertiary,no,yes,no,cellular,jun,other,1,yes
-1737,27,211,24,0,0,services,married,primary,no,yes,no,cellular,may,unknown,1,unpref
-1574,13,157,2,0,0,unemployed,married,unknown,no,no,no,telephone,nov,unknown,1,unpref
5844,15,465,1,173,2,self-employed,divorced,tertiary,no,no,no,telephone,oct,failure,1,yes
2325,17,291,1,160,3,unemployed,married,secondary,no,yes,no,cellular,feb,failure,unpriv,unpref
3486,21,2167,1,0,0,admin.,divorced,secondary,no,yes,yes,unknown,oct,unknown,1,yes
7882,6,2124,1,0,0,services,divorced,primary,no,yes,no,unknown,jan,unknown,1,yes
2234,6,161,1,26,0,entrepreneur,divorced,tertiary,no,no,no,cellular,aug,success,1,yes
7590,2,46,1,69,2,self-employed,married,tertiary,no,no,no,cellular,oct,success,unpriv,yes
14243,16,4,1,255,0,student,married,tertiary,no,no,yes,cellular,feb,success,1,yes
-1368,4,292,3,346,0,services,married,secondary,yes,yes,yes,unknown,may,other,1,unpref
10401,23,1,1,0,0,services,single,unknown,no,yes,no,cellular,aug,unknown,1,unpref
1687,14,63,3,253,2,services,married,tertiary,no,no,yes,telephone,may,other,1,unpref
2876,20,299,25,0,0,housemaid,divorced,tertiary,no,no,no,telephone,apr,unknown,1,unpref
2837,15,32,2,0,0,self-employed,married,primary,no,no,yes,unknown,nov,unknown,unpriv,unpref
-2305,7,74,1,79,5,management,single,tertiary,no,yes,no,cellular,jan,success,1,unpref
243,1,832,1,0,0,management,married,secondary,no,yes,no,unknown,dec,unknown,1,unpref
878,24,57,27,261,1,blue-collar,married,tertiary,no,no,no,cellular,sep,other,unpriv,yes
-7404,19,1,1,0,0,entrepreneur,divorced,primary,yes,yes,yes,unknown,feb,unknown,1,unpref
-1510,16,93,5,291,0,unknown,divorced,secondary,no,yes,no,cellular,feb,success,1,unpref
-490,3,150,1,0,0,retired,married,tertiary,yes,yes,no,cellular,may,unknown,1,unpref
1287,14,298,1,443,1,student,married,primary,no,yes,no,cellular,dec,failure,1,unpref
4035,1,82,1,408,2,management,married,tertiary,no,yes,no,unknown,feb,failure,1,unpref
-1104,17,119,1,262,10,student,single,secondary,no,no,no,cellular,jul,success,unpriv,yes
625,18,64,1,0,0,services,divorced,tertiary,no,no,no,telephone,jun,unknown,unpriv,unpref
-1230,30,11,1,45,0,blue-collar,single,tertiary,no,no,no,unknown,aug,success,1,yes
5309,22,547,2,23,3,self-employed,single,tertiary,no,no,yes,cellular,may,success,unpriv,yes
-738,21,150,6,0,0,management,divorced,secondary,no,no,no,cellular,dec,unknown,1,unpref
-4814,18,96,1,167,30,management,divorced,tertiary,no,yes,no,cellular,apr,failure,1,unpref
6920,13,1013,1,0,0,unknown,divorced,primary,no,no,no,cellular,apr,unknown,1,yes
3794,2,2285,1,0,0,admin.,married,unknown,no,yes,no,telephone,sep,unknown,1,unpref
-2881,1,883,1,0,0,self-employed,single,tertiary,yes,yes,yes,unknown,oct,unknown,1,unpref
-296,10,1,1,21,0,services,married,tertiary,no,no,no,unknown,may,failure,1,unpref
-4823,10,28,1,0,0,student,married,primary,yes,no,yes,unknown,dec,unknown,1,unpref
10231,17,687,3,479,4,technician,divorced,secondary,no,yes,no,cellular,nov,other,1,yes
-2004,17,1,2,0,0,entrepreneur,divorced,unknown,no,no,no,telephone,jun,unknown,1,unpref
-2613,1,232,4,360,0,technician,married,tertiary,no,no,no,telephone,mar,failure,unpriv,unpref
-2828,2,36,1,0,0,unknown,single,secondary,yes,no,no,unknown,jun,unknown,1,unpref
2776,21,161,23,282,2,self-employed,divorced,tertiary,no,no,no,cellular,sep,other,1,unpref
803,28,612,1,0,0,housemaid,single,unknown,no,no,yes,telephone,nov,unknown,1,unpref
293,13,72,22,0,0,admin.,single,unknown,no,no,no,unknown,jun,unknown,1,unpref
3158,13,186,1,65,0,student,single,primary,no,yes,yes,cellular,apr,failure,1,unpref
-1512,15,120,1,21,0,services,single,secondary,no,no,yes,cellular,mar,other,1,unpref
14866,23,293,1,129,0,student,single,unknown,no,yes,no,cellular,aug,success,1,yes
-628,21,506,2,360,0,services,married,primary,yes,yes,no,cellular,jan,failure,1,unpref
1363,10,89,1,260,1,housemaid,divorced,secondary,no,yes,no,cellular,jul,success,1,yes
1972,16,87,1,0,0,entrepreneur,single,tertiary,no,no,no,cellular,feb,unknown,1,unpref
1060,13,126,2,323,1,blue-collar,married,unknown,no,no,yes,cellular,apr,other,1,unpref
4975,16,302,1,275,4,unemployed,single,secondary,no,no,no,telephone,apr,failure,1,unpref
8032,25,142,5,1,0,retired,married,primary,no,yes,yes,cellular,may,unknown,1,yes
-900,5,324,1,29,0,blue-collar,married,unknown,no,no,yes,telephone,jul,failure,1,yes
621,14,2172,5,1,0,entrepreneur,married,tertiary,yes,no,yes,unknown,jul,unknown,1,unpref
-393,1,81,1,8,0,admin.,divorced,secondary,no,no,no,cellular,mar,unknown,unpriv,yes
980,12,0,1,14,0,student,married,primary,no,yes,no,telephone,sep,other,1,yes
-6383,25,362,16,90,15,entrepreneur,married,tertiary,no,yes,no,cellular,sep,failure,1,yes
1025,28,2144,3,3,0,entrepreneur,married,tertiary,no,yes,yes,cellular,jul,unknown,1,unpref
-6531,27,1241,1,91,0,blue-collar,single,tertiary,no,yes,no,cellular,sep,failure,unpriv,yes
4716,23,175,1,393,5,technician,single,primary,no,yes,no,cellular,apr,failure,1,unpref
4388,7,437,5,452,9,technician,divorced,secondary,no,no,no,telephone,may,failure,unpriv,unpref
2039,30,619,33,0,0,technician,single,tertiary,no,yes,no,cellular,jan,unknown,1,unpref
-15,29,126,1,238,4,management,single,tertiary,no,yes,yes,telephone,jun,failure,1,yes
-3552,23,85,2,362,4,retired,married,tertiary,no,no,no,cellular,may,failure,unpriv,unpref
1183,30,352,4,397,4,unknown,married,primary,no,no,no,cellular,may,success,1,yes
31,10,2209,2,263,2,technician,single,tertiary,no,yes,no,unknown,may,success,1,yes
-2303,15,169,1,0,0,unknown,married,secondary,yes,no,no,cellular,jul,unknown,1,unpref
3260,28,266,1,0,0,technician,married,secondary,no,no,no,cellular,jan,unknown,unpriv,unpref
2820,6,422,1,363,3,admin.,single,secondary,no,yes,no,cellular,feb,failure,1,yes
873,29,454,1,1,0,self-employed,married,tertiary,no,no,yes,cellular,oct,unknown,1,yes
4145,2,380,1,605,0,entrepreneur,married,primary,no,yes,no,unknown,apr,unknown,1,unpref
1743,15,132,8,0,0,services,married,secondary,no,yes,yes,telephone,apr,unknown,1,unpref
35,27,885,2,68,7,retired,divorced,unknown,yes,no,no,cellular,nov,failure,1,unpref
-2232,25,953,1,226,0,admin.,divorced,unknown,no,yes,no,cellular,apr,success,1,yes
6073,4,347,1,26,2,admin.,married,secondary,no,no,no,cellular,aug,success,1,unpref
-1793,14,186,1,335,1,retired,divorced,secondary,no,yes,yes,cellular,may,failure,1,yes
-2120,11,1812,1,28,0,housemaid,married,secondary,yes,yes,no,cellular,sep,unknown,1,unpref
2162,14,129,1,353,2,retired,single,secondary,no,no,no,cellular,may,failure,1,unpref
1411,28,48,17,0,0,unemployed,single,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
1268,24,296,1,4,0,retired,divorced,secondary,no,no,yes,cellular,nov,unknown,unpriv,unpref
12671,5,94,1,154,0,blue-collar,divorced,secondary,no,no,no,telephone,oct,success,unpriv,yes
-6605,27,184,1,13,24,retired,single,tertiary,no,yes,no,cellular,sep,success,1,yes
2095,26,95,5,203,3,technician,married,secondary,yes,no,yes,cellular,jan,failure,unpriv,unpref
-4560,30,52,1,115,0,unemployed,married,primary,no,no,no,telephone,jul,success,1,yes
1169,14,1367,1,261,2,blue-collar,divorced,primary,no,no,no,telephone,sep,other,1,yes
-1073,1,362,1,202,1,services,single,primary,no,yes,no,cellular,sep,failure,1,unpref
2603,16,794,1,0,0,blue-collar,married,unknown,no,no,no,cellular,jul,unknown,1,unpref
4922,25,331,1,381,11,admin.,divorced,tertiary,no,yes,no,cellular,jan,success,1,unpref
-1965,29,1584,1,0,0,entrepreneur,married,primary,no,yes,no,cellular,jan,unknown,1,yes
347,12,1484,1,266,0,self-employed,single,tertiary,no,yes,no,cellular,apr,failure,1,yes
10421,8,43,1,1,23,entrepreneur,married,primary,no,no,no,cellular,jun,unknown,1,yes
4194,28,4,1,766,1,admin.,single,tertiary,no,no,no,telephone,oct,failure,1,yes
-1317,5,96,1,0,0,unemployed,married,secondary,yes,no,no,cellular,nov,unknown,1,yes
-3893,17,2260,1,0,0,blue-collar,married,secondary,yes,no,no,cellular,feb,unknown,unpriv,yes
5476,27,2464,1,280,0,technician,married,tertiary,no,no,no,telephone,sep,failure,1,yes
3924,17,274,5,0,0,retired,married,primary,no,no,no,cellular,sep,unknown,unpriv,unpref
-394,2,294,1,1,0,technician,divorced,secondary,no,yes,no,unknown,apr,unknown,1,unpref
-2007,17,52,12,1,0,self-employed,single,tertiary,no,yes,no,telephone,may,unknown,1,unpref
-4154,7,92,1,260,1,retired,divorced,secondary,yes,no,no,cellular,apr,failure,1,yes
3453,7,220,1,388,1,housemaid,divorced,tertiary,no,yes,yes,cellular,may,failure,unpriv,unpref
-2743,9,1779,1,14,0,blue-collar,single,tertiary,no,no,no,cellular,oct,other,unpriv,yes
-2941,16,1397,1,0,0,housemaid,married,primary,yes,no,no,unknown,jul,unknown,1,unpref
3977,20,168,18,345,1,services,married,primary,no,no,no,cellular,jul,other,1,unpref
-3164,1,2455,1,0,0,retired,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
3502,7,44,21,0,0,technician,divorced,primary,no,yes,yes,cellular,aug,unknown,1,unpref
3660,18,242,1,17,0,management,married,tertiary,no,no,no,telephone,jun,success,unpriv,unpref
1640,21,159,2,203,3,blue-collar,married,primary,no,yes,yes,cellular,jul,success,1,unpref
-3061,2,581,1,0,0,housemaid,married,unknown,no,no,yes,cellular,dec,unknown,unpriv,unpref
-312,16,1127,3,275,3,services,single,secondary,no,yes,no,cellular,jan,failure,1,unpref
309,15,993,1,120,6,unemployed,married,secondary,no,no,no,cellular,feb,other,1,yes
1316,1,448,1,0,0,technician,single,tertiary,no,yes,no,unknown,jun,unknown,unpriv,yes
241,16,104,1,102,9,blue-collar,single,tertiary,no,yes,yes,cellular,nov,failure,unpriv,unpref
114,19,348,1,24,2,self-employed,married,secondary,no,yes,yes,cellular,apr,failure,1,unpref
4772,21,121,1,310,0,entrepreneur,married,tertiary,yes,yes,no,telephone,nov,failure,1,unpref
3441,23,584,3,0,0,retired,single,tertiary,no,no,yes,telephone,aug,unknown,1,unpref
5266,29,327,2,592,2,blue-collar,single,tertiary,no,yes,no,telephone,jan,failure,1,unpref
732,14,163,2,198,4,blue-collar,single,primary,no,yes,yes,unknown,may,failure,1,unpref
1217,17,111,16,2,0,management,single,secondary,no,yes,no,telephone,aug,unknown,1,unpref
-2331,3,2398,1,0,0,housemaid,single,tertiary,no,no,no,cellular,jul,unknown,1,yes
5391,11,203,1,308,2,entrepreneur,married,primary,no,no,no,telephone,apr,success,1,unpref
-2677,2,339,1,5,0,retired,married,primary,no,yes,no,telephone,may,unknown,1,yes
2805,5,427,1,211,1,technician,divorced,secondary,no,no,yes,cellular,apr,success,1,yes
821,16,240,1,0,0,management,married,tertiary,no,yes,no,unknown,apr,unknown,1,unpref
1278,14,227,2,147,19,retired,divorced,secondary,no,no,no,telephone,sep,success,unpriv,unpref
-5019,14,189,1,0,0,services,single,primary,no,no,yes,cellular,sep,unknown,1,unpref
-6342,17,31,1,16,0,retired,divorced,unknown,no,yes,yes,cellular,nov,failure,unpriv,unpref
3649,19,313,1,0,0,self-employed,divorced,tertiary,no,yes,no,telephone,nov,other,unpriv,yes
-469,14,171,22,206,3,management,divorced,tertiary,no,no,no,telephone,may,other,1,yes
-4371,8,917,1,56,0,student,single,unknown,no,no,yes,telephone,oct,other,1,yes
-74,19,1120,1,132,18,retired,divorced,primary,no,yes,no,telephone,apr,failure,1,unpref
190,28,297,3,42,0,management,married,unknown,no,yes,no,cellular,may,failure,unpriv,unpref
1669,19,130,1,25,0,blue-collar,married,secondary,no,no,no,unknown,jun,success,1,unpref
-401,23,282,1,126,1,management,divorced,primary,no,yes,no,cellular,nov,failure,1,unpref
-3562,25,313,20,238,0,technician,married,secondary,no,no,no,cellular,aug,failure,1,yes
2123,15,478,1,0,0,admin.,divorced,tertiary,no,no,no,telephone,nov,unknown,1,unpref
2440,12,268,2,290,4,housemaid,married,tertiary,no,yes,no,cellular,jul,failure,1,unpref
43867,2,272,1,0,0,services,single,unknown,no,no,no,unknown,mar,unknown,unpriv,unpref
1155,3,157,1,148,1,services,single,primary,no,no,no,cellular,apr,success,1,unpref
-4518,30,278,4,1,0,self-employed,married,tertiary,yes,yes,yes,cellular,aug,unknown,1,unpref
-3045,13,74,2,58,0,unemployed,single,secondary,no,yes,no,cellular,apr,other,unpriv,unpref
1215,12,184,1,218,18,services,divorced,secondary,no,no,yes,cellular,apr,failure,1,unpref
2642,21,1148,11,278,12,self-employed,married,secondary,no,yes,no,telephone,sep,other,1,unpref
8251,2,69,1,0,2,blue-collar,married,unknown,no,yes,no,cellular,jun,success,1,unpref
-1020,14,1119,1,0,0,unemployed,single,tertiary,no,yes,no,cellular,feb,unknown,unpriv,yes
-1125,4,116,3,0,0,services,married,primary,yes,yes,no,cellular,aug,unknown,1,unpref
-3289,8,71,3,0,0,entrepreneur,married,secondary,yes,yes,no,telephone,may,unknown,1,unpref
8812,20,101,1,65,47,admin.,divorced,primary,no,no,no,telephone,nov,failure,1,unpref
4091,28,215,1,1,0,management,divorced,secondary,no,no,no,telephone,jan,unknown,unpriv,yes
3990,20,57,23,1,0,technician,married,secondary,no,no,no,unknown,jun,unknown,unpriv,unpref
-139,5,360,1,125,0,technician,divorced,secondary,no,yes,yes,cellular,jul,other,1,unpref
3477,17,830,1,7,0,blue-collar,married,primary,no,no,no,telephone,jul,failure,unpriv,yes
5611,4,89,1,0,0,self-employed,single,primary,no,no,yes,unknown,may,unknown,1,unpref
1123,24,0,22,0,0,housemaid,married,secondary,no,no,yes,cellular,aug,unknown,unpriv,unpref
-1436,1,58,1,0,0,technician,divorced,primary,no,yes,no,unknown,jun,unknown,unpriv,unpref
2972,30,0,1,556,0,technician,married,secondary,no,yes,no,cellular,oct,other,1,yes
881,29,0,22,1,0,entrepreneur,divorced,tertiary,no,no,no,cellular,nov,unknown,1,yes
1490,17,119,1,0,0,technician,divorced,secondary,no,yes,no,cellular,jun,unknown,1,unpref
1538,23,157,2,28,0,management,single,secondary,no,no,yes,telephone,may,unknown,1,unpref
3022,30,699,10,0,0,blue-collar,single,primary,no,yes,no,telephone,jul,unknown,1,yes
3893,3,2231,1,0,0,self-employed,single,primary,no,no,no,cellular,feb,unknown,1,yes
-3702,30,0,1,-1,0,student,single,primary,no,no,no,unknown,sep,unknown,unpriv,unpref
-4293,21,11,1,126,2,self-employed,single,tertiary,yes,yes,yes,telephone,oct,other,1,yes
-1219,3,11,17,274,4,self-employed,single,tertiary,no,yes,no,telephone,mar,other,1,unpref
-2749,25,228,1,0,0,technician,single,secondary,yes,no,no,cellular,feb,unknown,unpriv,unpref
7183,16,3,1,0,0,services,married,unknown,no,yes,no,telephone,aug,unknown,unpriv,unpref
-1456,16,137,6,0,0,management,married,tertiary,yes,no,yes,telephone,jul,unknown,1,unpref
-978,15,11,1,0,0,blue-collar,single,tertiary,yes,yes,no,cellular,mar,unknown,unpriv,unpref
581,16,390,1,0,0,blue-collar,divorced,primary,no,yes,no,unknown,apr,unknown,1,yes
7345,1,0,1,0,0,unknown,single,tertiary,no,no,yes,telephone,nov,unknown,unpriv,unpref
6290,8,231,1,11,0,technician,married,tertiary,no,no,yes,unknown,dec,unknown,unpriv,yes
-587,23,0,1,0,57,technician,single,secondary,no,no,no,cellular,may,unknown,1,unpref
10246,15,3,1,152,0,blue-collar,single,secondary,no,no,no,telephone,nov,other,1,unpref
-222,29,789,1,0,0,unemployed,married,tertiary,no,no,no,cellular,jan,unknown,1,yes
5239,5,23,24,0,0,unknown,married,tertiary,no,no,no,unknown,apr,unknown,1,unpref
5440,27,257,1,161,25,technician,married,primary,no,no,no,cellular,jan,failure,1,unpref
1295,17,671,1,234,22,unemployed,divorced,secondary,no,yes,no,telephone,dec,other,unpriv,yes
2377,8,2605,1,0,0,admin.,married,unknown,no,yes,no,cellular,aug,unknown,1,yes
708,21,50,3,222,2,management,married,tertiary,no,yes,yes,cellular,jul,other,1,unpref
4646,27,63,2,0,0,blue-collar,married,primary,yes,yes,no,unknown,dec,unknown,1,unpref
3326,13,535,1,369,1,blue-collar,divorced,unknown,no,no,no,cellular,may,failure,unpriv,yes
9635,17,1169,4,290,2,self-employed,single,secondary,yes,yes,no,cellular,may,success,1,yes
1067,18,163,1,136,3,technician,single,secondary,no,no,yes,cellular,nov,success,1,yes
-1869,9,288,21,0,0,blue-collar,single,primary,no,no,yes,cellular,nov,unknown,1,unpref
1242,16,148,1,0,0,technician,married,tertiary,no,no,no,cellular,sep,unknown,1,yes
4239,28,1623,14,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,1,yes
-433,28,212,1,238,20,management,married,primary,no,no,no,telephone,apr,other,1,unpref
2325,15,376,1,6,9,services,married,secondary,no,yes,no,unknown,aug,failure,unpriv,unpref
183,15,195,4,45,1,services,married,secondary,no,no,no,cellular,nov,other,unpriv,unpref
398,16,133,1,72,1,technician,single,secondary,no,no,yes,cellular,jul,other,unpriv,yes
11243,18,25,5,181,4,management,married,tertiary,no,yes,no,telephone,sep,other,unpriv,yes
38950,24,24,1,0,0,management,married,tertiary,yes,yes,no,unknown,may,unknown,1,unpref
-506,13,449,18,1,0,self-employed,single,tertiary,no,yes,yes,cellular,mar,unknown,unpriv,yes
-5491,30,23,1,340,0,admin.,single,tertiary,no,yes,no,telephone,jan,success,unpriv,unpref
-3562,14,778,1,3,0,unemployed,divorced,secondary,no,yes,no,cellular,oct,unknown,1,yes
-6230,19,49,1,651,0,student,single,secondary,no,no,no,unknown,oct,other,1,unpref
2790,25,423,3,359,0,unemployed,single,secondary,no,yes,no,cellular,jan,other,1,yes
728,2,438,1,268,1,services,single,unknown,no,no,yes,cellular,may,other,1,yes
-1007,10,325,2,300,0,services,married,tertiary,no,yes,no,cellular,may,failure,1,yes
2739,14,1455,1,310,0,services,divorced,tertiary,no,yes,no,cellular,mar,failure,unpriv,unpref
4787,21,654,1,39,21,admin.,single,tertiary,no,yes,no,unknown,jul,success,1,yes
-875,26,374,1,59,28,management,married,unknown,no,no,no,cellular,sep,other,1,yes
-6334,14,34,1,359,0,technician,divorced,secondary,no,yes,no,unknown,oct,failure,1,unpref
-1373,17,148,1,173,0,admin.,single,secondary,no,no,no,telephone,feb,unknown,1,yes
-1547,30,1530,1,0,0,unemployed,married,primary,no,no,yes,unknown,may,unknown,1,yes
-1897,11,597,1,254,7,student,single,primary,no,yes,no,cellular,may,other,1,yes
-1504,18,688,1,0,0,retired,married,secondary,no,yes,no,unknown,jan,unknown,1,yes
-254,9,178,10,0,0,admin.,divorced,tertiary,no,yes,yes,unknown,dec,unknown,1,unpref
2639,3,468,1,157,1,blue-collar,single,primary,no,yes,no,cellular,feb,failure,unpriv,yes
2397,4,179,1,345,1,management,married,secondary,no,no,no,unknown,may,other,1,unpref
4557,8,310,1,462,1,blue-collar,divorced,secondary,no,yes,no,cellular,aug,failure,1,unpref
-355,13,146,2,0,0,unknown,single,secondary,no,no,yes,cellular,aug,unknown,1,unpref
1725,9,1950,5,0,0,technician,married,tertiary,no,yes,no,cellular,jun,unknown,1,yes
-30,26,379,1,346,0,retired,divorced,tertiary,yes,no,no,telephone,apr,other,1,yes
-2346,15,828,1,108,20,self-employed,married,tertiary,no,yes,yes,cellular,nov,other,1,unpref
22397,18,14,1,97,0,student,married,tertiary,no,no,no,telephone,may,failure,unpriv,yes
-145,17,265,2,14,0,blue-collar,single,secondary,yes,no,yes,cellular,nov,failure,1,unpref
9498,30,53,3,0,0,housemaid,single,unknown,no,yes,no,unknown,may,unknown,1,unpref
371,19,29,21,0,0,blue-collar,single,primary,no,no,no,cellular,aug,unknown,1,yes
4217,16,220,1,174,1,retired,married,unknown,no,no,yes,telephone,jul,success,unpriv,yes
3196,4,119,2,158,0,unemployed,married,unknown,no,yes,no,telephone,feb,success,1,unpref
746,15,79,1,64,1,unknown,married,unknown,no,yes,no,cellular,nov,failure,1,unpref
14859,14,463,1,77,2,management,married,secondary,no,no,no,cellular,jun,failure,unpriv,yes
813,12,540,1,325,1,management,single,tertiary,no,yes,yes,cellular,may,failure,1,yes
-83,17,169,1,295,1,housemaid,married,primary,no,no,no,cellular,aug,failure,1,yes
4106,15,224,3,460,2,self-employed,married,unknown,no,yes,no,cellular,jul,success,1,unpref
-2207,19,0,1,0,0,unknown,divorced,primary,no,no,no,unknown,aug,unknown,1,unpref
-1372,1,0,1,0,0,management,married,tertiary,no,no,no,cellular,feb,unknown,unpriv,yes
24710,4,189,1,364,0,management,single,tertiary,no,yes,no,unknown,nov,other,1,unpref
2899,17,190,1,202,5,unknown,married,secondary,no,no,no,telephone,aug,failure,1,unpref
-979,6,454,5,0,0,technician,single,unknown,no,no,no,unknown,jul,unknown,1,unpref
3974,22,1138,1,332,5,services,divorced,primary,no,no,no,cellular,aug,success,1,yes
5503,19,222,6,0,0,services,single,tertiary,yes,yes,yes,unknown,jun,unknown,unpriv,unpref
-2208,15,0,6,0,0,housemaid,married,secondary,no,no,no,cellular,feb,unknown,unpriv,unpref
2914,15,381,1,42,1,management,divorced,tertiary,no,no,no,cellular,apr,other,1,unpref
-7643,25,97,1,0,0,unemployed,single,primary,no,yes,no,unknown,feb,unknown,1,yes
-6606,1,31,27,0,0,unknown,married,primary,yes,yes,no,unknown,mar,unknown,1,unpref
3501,28,712,1,0,0,entrepreneur,single,secondary,no,yes,no,telephone,nov,unknown,1,yes
855,30,313,8,262,0,blue-collar,divorced,unknown,no,no,no,telephone,aug,failure,1,yes
3903,8,467,2,399,3,admin.,divorced,secondary,no,no,yes,telephone,jul,other,1,unpref
4146,10,589,1,266,2,unknown,single,secondary,no,no,no,telephone,nov,failure,1,yes
3546,18,234,4,0,0,self-employed,divorced,tertiary,no,yes,no,cellular,jun,unknown,1,yes
25381,2,254,1,352,0,blue-collar,single,primary,no,yes,no,cellular,aug,success,1,yes
-948,5,174,2,89,14,services,divorced,primary,no,yes,yes,cellular,may,failure,1,yes
9012,8,1250,1,0,0,housemaid,divorced,unknown,no,no,no,telephone,mar,unknown,1,yes
400,26,146,1,455,0,unknown,single,secondary,no,no,no,telephone,may,success,1,unpref
3110,21,236,1,29,0,technician,married,secondary,no,no,no,unknown,sep,success,1,yes
1377,8,781,1,215,24,entrepreneur,married,tertiary,no,no,no,cellular,apr,failure,1,yes
2367,13,276,1,223,5,retired,married,primary,no,no,yes,cellular,aug,other,unpriv,unpref
1009,18,174,1,341,1,blue-collar,single,secondary,no,yes,no,cellular,nov,other,unpriv,yes
1405,30,89,1,322,1,services,single,secondary,no,no,no,cellular,may,failure,unpriv,yes
7971,9,195,1,79,18,admin.,married,primary,no,no,no,telephone,aug,other,1,unpref
25140,8,278,1,0,0,housemaid,married,tertiary,no,yes,no,telephone,nov,unknown,unpriv,yes
9548,17,372,1,0,0,blue-collar,married,tertiary,no,yes,no,telephone,jun,unknown,1,unpref
1960,22,2317,1,0,0,unemployed,married,primary,no,no,no,cellular,nov,unknown,unpriv,yes
-3096,29,1157,1,0,0,services,single,secondary,yes,yes,yes,unknown,dec,unknown,1,unpref
2840,15,228,3,49,1,services,married,secondary,no,yes,yes,cellular,may,other,1,unpref
-1515,17,0,14,0,0,housemaid,divorced,primary,no,yes,no,cellular,jul,unknown,1,unpref
586,2,133,1,0,0,admin.,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
39,24,63,12,0,0,technician,single,tertiary,no,no,yes,telephone,jul,unknown,unpriv,unpref
17057,17,459,1,122,14,technician,married,secondary,no,no,yes,telephone,sep,success,unpriv,yes
1115,3,81,1,0,0,admin.,single,secondary,no,yes,yes,cellular,feb,unknown,1,yes
26071,11,9,1,136,1,technician,married,unknown,no,no,no,telephone,nov,other,1,yes
13039,19,42,1,502,0,entrepreneur,divorced,primary,no,yes,yes,cellular,oct,failure,1,unpref
45518,2,234,1,-1,0,unemployed,married,secondary,no,yes,no,unknown,mar,unknown,unpriv,unpref
4678,21,595,1,280,0,self-employed,married,secondary,no,no,yes,telephone,feb,other,1,unpref
2896,12,38,2,242,1,technician,married,secondary,no,no,yes,cellular,oct,other,1,unpref
3890,18,203,1,305,1,technician,married,tertiary,no,no,yes,cellular,aug,success,1,unpref
3288,17,1282,13,0,0,self-employed,married,secondary,no,no,no,cellular,sep,unknown,1,unpref
875,24,504,2,0,0,entrepreneur,married,primary,no,yes,yes,unknown,oct,unknown,1,yes
709,18,46,1,1,0,student,married,unknown,no,no,no,cellular,may,unknown,1,yes
6823,18,132,3,0,0,admin.,married,primary,no,no,no,telephone,may,unknown,1,unpref
1480,16,294,2,0,0,management,married,secondary,no,no,no,unknown,nov,unknown,1,unpref
4442,13,48,1,186,13,unemployed,married,primary,no,yes,no,unknown,jun,failure,1,unpref
935,21,70,2,99,1,unemployed,married,primary,no,no,no,cellular,nov,other,1,unpref
-2488,10,150,1,95,0,retired,divorced,tertiary,yes,yes,yes,cellular,jan,failure,1,unpref
7003,18,1186,1,206,1,student,single,unknown,no,no,no,unknown,may,failure,1,yes
1184,7,0,1,0,35,unemployed,single,tertiary,no,no,no,cellular,jun,unknown,1,unpref
1317,3,489,1,80,21,services,divorced,primary,no,yes,no,unknown,may,other,1,unpref
4772,2,7,1,0,0,admin.,divorced,unknown,yes,yes,no,unknown,may,unknown,1,yes
2607,17,610,1,42,0,retired,married,unknown,no,no,no,cellular,apr,success,unpriv,unpref
-5696,30,0,1,0,0,entrepreneur,married,tertiary,no,no,yes,cellular,dec,unknown,unpriv,yes
2103,6,1972,1,0,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
597,25,334,1,180,1,blue-collar,married,secondary,yes,yes,no,cellular,oct,other,1,unpref
-2190,29,232,6,0,0,entrepreneur,single,tertiary,no,no,no,telephone,jul,unknown,1,unpref
1804,1,0,1,0,0,admin.,single,unknown,no,no,no,cellular,jun,unknown,unpriv,yes
-1239,28,164,3,327,1,services,single,unknown,no,no,yes,cellular,jan,failure,1,unpref
-592,26,38,1,0,0,housemaid,married,secondary,yes,no,no,cellular,aug,unknown,1,yes
