balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
3052,5,84,1,2,0,blue-collar,divorced,secondary,no,yes,yes,telephone,feb,unknown,1,unpref
383,20,460,1,138,1,entrepreneur,divorced,secondary,no,no,no,telephone,jun,other,1,unpref
-5419,16,60,1,0,0,management,divorced,primary,no,no,no,cellular,dec,unknown,1,unpref
-2690,24,211,1,224,1,entrepreneur,divorced,secondary,no,yes,no,cellular,apr,other,1,unpref
-1635,8,7,1,0,0,blue-collar,divorced,unknown,no,no,no,unknown,dec,unknown,unpriv,unpref
5006,30,141,1,210,3,self-employed,married,primary,no,yes,no,telephone,jan,failure,1,unpref
2086,14,41,1,0,0,unemployed,married,tertiary,no,yes,yes,telephone,apr,unknown,1,unpref
1389,3,411,3,0,0,housemaid,married,secondary,no,no,yes,telephone,feb,unknown,1,unpref
6385,6,116,1,331,0,retired,divorced,primary,no,no,no,cellular,may,failure,unpriv,unpref
1461,2,51,2,0,0,unknown,married,primary,no,no,no,cellular,feb,unknown,unpriv,unpref
-1073,15,212,1,0,0,retired,married,secondary,no,no,yes,cellular,may,unknown,unpriv,unpref
-361,7,372,1,0,0,unemployed,single,tertiary,yes,no,no,cellular,jul,unknown,1,yes
9929,27,13,1,422,4,technician,married,tertiary,no,no,no,telephone,feb,other,unpriv,yes
864,1,12,1,71,58,entrepreneur,single,primary,no,no,yes,cellular,jul,other,unpriv,unpref
-672,22,164,1,0,0,student,married,tertiary,no,yes,yes,cellular,mar,unknown,1,unpref
-4433,10,66,5,0,0,blue-collar,single,unknown,no,no,yes,cellular,feb,unknown,unpriv,unpref
-3977,19,201,6,0,0,technician,single,secondary,yes,yes,yes,unknown,jul,unknown,1,unpref
-197,7,723,1,0,0,unemployed,married,secondary,no,yes,yes,unknown,jun,unknown,1,yes
-272,5,66,1,169,2,housemaid,married,secondary,no,yes,no,telephone,oct,failure,1,unpref
-1892,18,387,1,0,0,self-employed,married,secondary,yes,yes,yes,cellular,nov,unknown,1,unpref
4259,14,39,1,0,0,unknown,married,tertiary,no,no,yes,unknown,nov,unknown,1,unpref
5280,29,127,1,0,0,unemployed,married,unknown,no,no,no,unknown,feb,unknown,1,unpref
372,1,120,1,223,2,blue-collar,married,secondary,yes,yes,yes,telephone,feb,failure,1,unpref
2604,23,135,2,0,0,self-employed,married,secondary,no,yes,no,unknown,nov,unknown,1,unpref
-689,22,311,3,230,7,blue-collar,single,primary,yes,yes,no,telephone,may,failure,1,unpref
2109,26,38,1,310,1,management,divorced,unknown,no,yes,no,cellular,oct,failure,1,unpref
-5373,24,0,1,0,0,self-employed,married,primary,no,no,yes,telephone,jun,unknown,unpriv,unpref
442,7,382,1,0,0,blue-collar,married,unknown,no,no,yes,unknown,dec,unknown,1,unpref
27,3,422,2,0,0,unemployed,single,unknown,no,no,no,unknown,aug,unknown,unpriv,unpref
1058,17,175,3,0,0,technician,divorced,unknown,no,no,no,telephone,nov,unknown,1,unpref
-752,8,226,3,0,0,self-employed,married,tertiary,no,yes,yes,unknown,feb,unknown,1,unpref
-618,5,73,1,91,0,unemployed,divorced,tertiary,no,yes,no,unknown,may,failure,1,unpref
-1350,8,115,1,307,1,housemaid,divorced,secondary,yes,yes,no,cellular,apr,other,1,unpref
-5173,1,0,1,0,0,unknown,married,unknown,no,no,yes,unknown,feb,unknown,1,unpref
1353,13,0,3,0,0,management,divorced,unknown,no,yes,yes,telephone,mar,unknown,1,unpref
4295,26,452,1,177,9,entrepreneur,single,secondary,no,yes,no,cellular,aug,other,1,unpref
7347,30,29,1,0,0,entrepreneur,married,tertiary,yes,no,yes,cellular,jan,unknown,unpriv,unpref
6682,22,179,1,317,1,blue-collar,single,tertiary,no,yes,yes,cellular,may,other,1,yes
752,15,216,2,0,0,housemaid,divorced,tertiary,no,no,yes,cellular,apr,unknown,1,unpref
1054,22,235,1,0,0,blue-collar,single,tertiary,yes,yes,yes,unknown,jul,unknown,1,unpref
2612,17,367,1,1,0,entrepreneur,married,tertiary,no,no,no,cellular,jul,unknown,unpriv,yes
4768,3,74,1,8,4,retired,divorced,tertiary,no,yes,no,cellular,dec,success,1,unpref
-425,26,111,1,315,0,retired,divorced,primary,no,yes,no,cellular,feb,failure,1,yes
-5408,29,23,1,61,9,admin.,single,secondary,yes,no,yes,cellular,oct,other,1,yes
-129,9,206,1,0,0,blue-collar,single,primary,yes,yes,yes,telephone,may,unknown,1,unpref
2649,27,0,3,0,0,management,single,primary,no,no,no,unknown,apr,unknown,1,unpref
3216,6,186,1,203,1,management,single,secondary,no,yes,no,telephone,apr,failure,1,yes
-136,12,180,1,41,3,retired,divorced,primary,no,yes,no,cellular,nov,success,1,unpref
5617,17,319,1,2,1,management,divorced,secondary,no,no,no,telephone,dec,failure,1,unpref
-5792,6,42,1,0,0,entrepreneur,single,primary,no,yes,yes,telephone,jul,unknown,1,unpref
2575,1,286,1,303,1,technician,divorced,tertiary,no,yes,no,telephone,feb,success,1,yes
-3110,27,136,3,0,0,unknown,married,secondary,no,yes,no,unknown,jul,unknown,1,unpref
2271,21,151,1,66,1,retired,single,tertiary,no,no,no,telephone,oct,success,unpriv,yes
1127,11,289,1,0,0,unemployed,divorced,primary,no,yes,no,unknown,feb,unknown,1,unpref
-5933,5,0,1,64,2,self-employed,single,tertiary,yes,no,yes,telephone,dec,other,1,yes
-4489,22,28,1,0,0,retired,single,tertiary,yes,yes,yes,cellular,nov,unknown,1,unpref
1849,20,114,1,0,0,management,single,primary,no,yes,no,telephone,feb,unknown,1,unpref
6290,8,231,1,11,0,technician,married,tertiary,no,no,yes,unknown,dec,unknown,unpriv,yes
-437,2,373,1,204,2,entrepreneur,divorced,primary,no,no,no,cellular,feb,success,1,unpref
-532,10,218,1,3,0,housemaid,divorced,primary,no,yes,yes,cellular,may,unknown,1,unpref
-5575,30,0,1,0,0,entrepreneur,single,tertiary,no,no,no,cellular,sep,unknown,unpriv,unpref
-2347,27,81,1,162,0,unknown,married,unknown,no,yes,no,cellular,oct,other,1,unpref
-1975,7,253,3,190,5,student,single,primary,no,yes,yes,cellular,feb,failure,1,unpref
-393,8,471,1,0,0,self-employed,married,secondary,no,no,no,unknown,oct,unknown,unpriv,yes
-362,16,505,1,0,0,retired,divorced,tertiary,no,no,no,cellular,jun,unknown,unpriv,yes
5853,25,251,1,0,0,student,married,primary,no,no,no,cellular,apr,unknown,1,yes
3938,3,259,1,23,0,admin.,married,secondary,no,no,no,unknown,dec,other,1,unpref
-1002,11,166,1,0,0,admin.,single,secondary,yes,yes,no,cellular,apr,unknown,unpriv,unpref
2730,2,163,1,0,0,services,divorced,tertiary,no,yes,no,unknown,oct,unknown,1,unpref
-4988,3,24,1,0,0,retired,divorced,secondary,no,yes,no,cellular,dec,unknown,unpriv,unpref
3063,28,34,1,0,0,retired,single,primary,no,no,yes,cellular,jan,unknown,1,unpref
4455,1,53,1,0,0,services,divorced,tertiary,yes,yes,yes,cellular,jun,unknown,1,unpref
3626,26,73,8,0,0,services,divorced,tertiary,no,yes,yes,telephone,jun,unknown,1,unpref
4314,8,105,1,0,0,housemaid,single,secondary,no,yes,yes,cellular,nov,unknown,1,yes
39,22,54,1,0,0,retired,divorced,tertiary,yes,yes,no,cellular,aug,unknown,1,unpref
-1209,23,846,2,165,7,housemaid,divorced,tertiary,yes,no,no,cellular,jul,failure,1,unpref
3230,27,274,1,4,0,entrepreneur,divorced,unknown,no,yes,yes,cellular,apr,unknown,unpriv,unpref
3472,3,376,1,0,0,self-employed,single,tertiary,no,yes,yes,telephone,dec,unknown,1,yes
440,13,428,1,0,0,technician,single,unknown,no,yes,yes,cellular,may,unknown,unpriv,unpref
8710,7,0,1,1,0,services,single,unknown,no,yes,no,unknown,oct,unknown,1,unpref
1176,18,290,1,2,0,self-employed,single,secondary,no,yes,no,cellular,oct,unknown,unpriv,yes
286,14,150,3,0,0,self-employed,married,tertiary,yes,yes,no,telephone,jul,unknown,1,unpref
3128,1,0,1,52,58,entrepreneur,single,secondary,yes,no,no,cellular,aug,other,unpriv,unpref
-4430,17,55,1,27,0,entrepreneur,married,unknown,no,no,no,cellular,dec,other,unpriv,unpref
-1842,18,11,1,98,0,management,single,secondary,yes,no,yes,cellular,aug,success,1,yes
5459,2,328,2,72,1,unemployed,married,tertiary,no,no,no,telephone,feb,other,1,unpref
1187,16,202,1,0,0,technician,divorced,secondary,no,no,yes,unknown,mar,unknown,1,unpref
-3152,28,62,1,0,0,services,divorced,primary,yes,no,no,telephone,jan,unknown,unpriv,yes
123,7,100,1,109,0,unknown,single,secondary,no,yes,no,cellular,feb,failure,1,unpref
1089,30,329,2,1,0,unemployed,divorced,secondary,no,yes,no,unknown,jan,unknown,1,unpref
1624,17,373,2,401,1,technician,married,secondary,yes,no,no,cellular,sep,other,1,unpref
-1989,3,0,2,0,0,management,divorced,tertiary,no,yes,yes,cellular,feb,unknown,unpriv,unpref
4469,21,145,1,208,0,technician,divorced,unknown,no,no,no,cellular,apr,failure,1,unpref
2597,11,187,1,281,0,student,married,tertiary,no,yes,no,cellular,may,success,1,unpref
-6803,26,2,1,666,0,blue-collar,single,primary,no,no,yes,unknown,dec,failure,1,unpref
-3346,12,142,1,0,0,student,single,secondary,yes,no,no,cellular,aug,unknown,1,yes
-4556,21,14,1,93,2,self-employed,single,primary,no,no,yes,cellular,feb,other,1,yes
-3281,15,130,1,7,0,blue-collar,single,secondary,yes,yes,yes,cellular,feb,unknown,unpriv,unpref
-1740,5,488,1,0,0,unemployed,married,tertiary,no,yes,no,unknown,aug,unknown,1,yes
-2926,1,178,1,204,2,blue-collar,single,secondary,no,yes,yes,unknown,feb,failure,1,yes
-2494,2,141,1,178,2,technician,married,unknown,no,no,no,unknown,feb,other,1,unpref
4921,3,86,1,0,0,blue-collar,single,tertiary,no,no,yes,cellular,sep,unknown,1,unpref
-6519,30,64,1,0,0,unemployed,divorced,tertiary,yes,yes,no,cellular,jul,unknown,1,unpref
-2376,24,56,1,257,2,blue-collar,single,secondary,yes,yes,yes,cellular,nov,other,unpriv,unpref
-699,30,348,3,0,0,admin.,divorced,tertiary,no,no,yes,cellular,jan,unknown,1,unpref
-1472,26,17,1,135,1,blue-collar,married,primary,no,yes,yes,cellular,dec,success,1,unpref
-2778,10,132,1,237,1,blue-collar,divorced,primary,no,yes,yes,cellular,jul,failure,1,unpref
4429,17,74,1,0,0,unknown,single,primary,no,yes,yes,cellular,nov,unknown,1,unpref
1340,26,18,1,171,1,self-employed,married,primary,no,no,yes,cellular,aug,success,1,yes
-6646,28,0,1,0,0,technician,married,tertiary,yes,no,yes,cellular,oct,unknown,unpriv,yes
-2556,3,0,1,0,0,technician,divorced,primary,no,yes,yes,cellular,aug,unknown,unpriv,unpref
2026,11,3,1,0,0,entrepreneur,married,tertiary,no,yes,no,cellular,aug,unknown,unpriv,yes
854,20,226,1,0,0,entrepreneur,divorced,primary,no,yes,yes,unknown,apr,unknown,1,unpref
5727,4,9,1,0,57,self-employed,single,tertiary,no,yes,yes,telephone,nov,other,1,unpref
5737,10,4,1,0,0,entrepreneur,married,primary,yes,yes,yes,telephone,sep,unknown,1,unpref
-5881,6,18,1,0,0,retired,divorced,secondary,yes,no,yes,cellular,jul,unknown,unpriv,yes
625,24,298,1,204,12,student,single,unknown,yes,no,no,telephone,apr,failure,1,yes
-747,25,130,1,2,0,retired,divorced,tertiary,no,yes,no,unknown,sep,unknown,1,unpref
2901,12,16,1,0,0,services,married,secondary,yes,yes,no,cellular,aug,unknown,1,unpref
5618,18,86,1,0,0,technician,married,secondary,no,no,yes,unknown,sep,unknown,1,unpref
-1676,18,41,1,2,0,management,divorced,primary,no,yes,no,unknown,nov,unknown,1,unpref
8105,4,178,1,71,2,retired,married,tertiary,no,no,no,unknown,sep,failure,1,unpref
-4073,5,79,1,2,0,services,divorced,secondary,no,no,no,unknown,dec,unknown,1,unpref
-3013,15,9,2,0,0,unemployed,married,unknown,no,yes,yes,unknown,apr,unknown,1,unpref
1236,15,107,1,269,3,services,married,tertiary,no,yes,no,cellular,jan,other,1,unpref
11229,7,23,1,132,0,student,married,tertiary,no,no,yes,telephone,mar,failure,unpriv,yes
9621,26,0,1,832,0,entrepreneur,divorced,secondary,no,yes,no,unknown,apr,failure,1,unpref
2162,27,289,1,222,2,admin.,divorced,secondary,no,no,no,telephone,jan,other,1,unpref
8682,3,0,1,0,0,unknown,single,primary,no,no,yes,unknown,sep,unknown,1,unpref
12164,1,0,1,52,0,unknown,single,secondary,no,no,yes,unknown,jul,success,unpriv,unpref
-6028,30,2,4,0,0,technician,married,primary,yes,no,yes,telephone,feb,unknown,1,unpref
1403,30,35,1,179,0,management,married,unknown,no,no,no,telephone,may,failure,unpriv,yes
-3503,6,174,1,0,0,housemaid,single,secondary,no,no,yes,cellular,feb,unknown,unpriv,unpref
2493,1,18,1,0,0,self-employed,single,primary,no,yes,yes,cellular,jun,unknown,unpriv,unpref
-4619,27,196,1,0,0,unemployed,married,primary,no,yes,yes,cellular,sep,unknown,1,unpref
4391,3,216,1,57,0,technician,married,tertiary,no,yes,yes,cellular,aug,success,1,yes
-2474,8,24,1,0,0,blue-collar,single,unknown,yes,yes,no,cellular,feb,unknown,1,unpref
2866,17,16,1,0,0,services,divorced,tertiary,yes,no,yes,unknown,jun,unknown,1,unpref
73,6,227,2,8,0,blue-collar,divorced,unknown,no,yes,yes,cellular,feb,unknown,1,unpref
10860,30,568,1,3,0,housemaid,divorced,primary,no,no,no,telephone,jan,success,unpriv,unpref
-41,6,52,1,8,0,admin.,divorced,secondary,no,no,no,cellular,mar,unknown,unpriv,unpref
-3550,28,161,1,0,0,entrepreneur,single,tertiary,yes,yes,yes,unknown,may,unknown,1,unpref
997,1,348,1,0,0,unemployed,single,secondary,no,yes,yes,unknown,feb,unknown,1,yes
6045,20,55,1,55,18,admin.,married,tertiary,no,no,yes,telephone,nov,other,1,unpref
1239,13,249,1,138,1,technician,divorced,secondary,no,yes,no,cellular,apr,failure,unpriv,yes
-3435,5,9,1,0,0,retired,married,secondary,yes,no,no,cellular,dec,unknown,1,unpref
-1849,13,123,3,0,0,services,single,tertiary,yes,yes,yes,cellular,jan,unknown,1,unpref
2455,29,170,1,268,1,entrepreneur,single,tertiary,no,yes,no,unknown,jan,failure,1,unpref
4207,5,27,2,0,0,services,single,secondary,yes,no,no,unknown,oct,unknown,1,unpref
3410,26,102,1,25,0,technician,divorced,primary,no,no,no,telephone,jan,other,1,unpref
-1849,30,148,1,0,0,technician,married,tertiary,yes,no,no,cellular,jan,unknown,1,unpref
-2024,4,81,1,0,0,unknown,married,tertiary,yes,no,no,telephone,jun,unknown,unpriv,unpref
-2140,4,56,1,0,0,blue-collar,single,unknown,yes,yes,yes,unknown,may,unknown,1,unpref
-731,2,120,2,0,0,housemaid,married,secondary,yes,no,yes,cellular,jul,other,unpriv,unpref
-220,12,193,2,2,0,retired,divorced,secondary,yes,no,no,unknown,may,unknown,1,unpref
888,25,182,1,0,0,retired,divorced,secondary,no,no,no,unknown,sep,unknown,1,yes
6436,15,0,1,0,0,self-employed,divorced,secondary,yes,no,no,unknown,jan,unknown,1,yes
-1438,2,223,1,0,0,admin.,single,tertiary,yes,no,no,cellular,mar,unknown,unpriv,unpref
319,15,77,1,0,0,retired,married,secondary,no,no,yes,unknown,nov,unknown,1,unpref
201,29,44,3,0,0,services,married,unknown,no,no,no,telephone,aug,unknown,1,unpref
2497,26,17,1,0,0,self-employed,divorced,primary,yes,no,no,telephone,may,unknown,1,unpref
-2389,14,51,1,33,0,entrepreneur,divorced,secondary,no,no,no,unknown,may,failure,1,unpref
3641,13,89,1,0,0,management,divorced,primary,no,no,no,telephone,oct,unknown,1,unpref
-621,4,202,2,227,2,blue-collar,single,secondary,yes,yes,yes,telephone,may,failure,1,unpref
2770,2,514,1,96,1,admin.,single,unknown,no,yes,no,cellular,jun,other,unpriv,unpref
1578,11,61,2,235,0,admin.,married,unknown,no,no,no,telephone,may,failure,1,unpref
3125,30,57,1,2,0,unemployed,single,secondary,yes,no,no,telephone,jan,unknown,1,unpref
6038,17,79,1,0,0,housemaid,married,primary,yes,yes,no,cellular,nov,unknown,1,unpref
-1744,5,88,2,0,0,student,single,tertiary,no,no,yes,unknown,jun,unknown,unpriv,unpref
7829,2,16,1,14,2,admin.,divorced,unknown,yes,yes,no,cellular,aug,failure,1,yes
-3686,21,141,1,0,0,services,single,secondary,yes,no,no,unknown,may,unknown,unpriv,yes
10372,5,474,1,159,0,entrepreneur,single,secondary,no,no,no,cellular,jun,success,unpriv,yes
-7278,30,0,1,59,0,entrepreneur,married,secondary,no,no,yes,cellular,jan,success,unpriv,unpref
2559,1,0,2,76,0,unknown,married,primary,no,no,no,telephone,nov,other,1,unpref
-1151,4,96,1,0,0,services,married,tertiary,no,no,no,telephone,feb,unknown,1,unpref
2110,2,205,1,159,4,entrepreneur,married,secondary,no,no,no,cellular,jun,other,1,unpref
1937,22,3,1,0,0,self-employed,married,primary,no,no,no,unknown,mar,unknown,1,unpref
2258,6,39,1,0,0,management,married,unknown,no,yes,yes,unknown,feb,unknown,1,unpref
530,2,241,1,0,0,admin.,divorced,primary,no,yes,no,cellular,feb,unknown,1,yes
5479,18,87,2,2,0,services,single,primary,no,yes,yes,telephone,apr,unknown,1,unpref
-1482,4,303,1,4,0,self-employed,single,primary,no,yes,no,cellular,feb,unknown,1,unpref
-559,11,176,1,0,0,student,divorced,primary,no,no,yes,cellular,mar,unknown,1,unpref
-1220,21,291,1,0,0,technician,married,secondary,yes,no,yes,cellular,may,unknown,1,unpref
-6167,21,94,1,0,0,blue-collar,divorced,secondary,yes,yes,no,cellular,nov,unknown,1,unpref
193,3,88,1,0,0,entrepreneur,married,tertiary,no,yes,no,unknown,oct,unknown,1,unpref
814,10,173,2,0,0,blue-collar,married,unknown,yes,yes,yes,unknown,jun,unknown,1,unpref
612,2,256,2,0,0,admin.,married,secondary,yes,yes,no,telephone,jun,unknown,1,unpref
1411,29,141,1,1,0,blue-collar,single,tertiary,no,yes,yes,unknown,dec,unknown,1,yes
-21,27,382,2,2,0,self-employed,married,primary,yes,yes,no,cellular,may,unknown,1,unpref
-3609,11,41,2,0,0,admin.,single,secondary,yes,yes,yes,cellular,nov,unknown,unpriv,unpref
-112,1,6,1,21,0,student,divorced,unknown,no,no,no,telephone,feb,other,1,yes
704,6,267,2,0,0,unemployed,divorced,primary,no,yes,no,telephone,apr,unknown,1,unpref
1744,30,201,1,0,0,unknown,single,primary,no,no,no,cellular,jan,unknown,1,yes
3920,2,0,1,24,58,entrepreneur,single,tertiary,yes,yes,no,cellular,jan,other,unpriv,unpref
777,20,346,1,71,10,self-employed,married,tertiary,no,yes,no,telephone,oct,failure,unpriv,unpref
3476,29,88,1,4,0,admin.,married,unknown,no,no,no,cellular,oct,unknown,1,unpref
1631,10,183,1,0,0,blue-collar,single,secondary,no,no,yes,telephone,dec,unknown,1,yes
516,21,0,1,0,0,housemaid,divorced,unknown,no,no,yes,unknown,mar,unknown,unpriv,unpref
-5009,2,25,3,0,0,housemaid,married,secondary,yes,yes,no,unknown,may,other,unpriv,unpref
-6975,20,19,1,0,0,management,married,unknown,yes,no,no,cellular,sep,unknown,1,unpref
7,2,153,1,0,0,student,married,unknown,no,no,yes,telephone,aug,unknown,1,unpref
6420,19,211,1,0,0,unknown,divorced,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
-4878,28,1,1,85,2,admin.,single,tertiary,yes,no,yes,telephone,oct,other,1,yes
-678,30,65,1,0,0,technician,divorced,tertiary,yes,no,no,telephone,oct,unknown,1,unpref
-1591,21,7,1,0,0,self-employed,single,tertiary,no,no,yes,cellular,nov,unknown,unpriv,unpref
743,2,0,1,0,57,unemployed,single,primary,no,no,no,cellular,jun,other,unpriv,unpref
-3266,29,106,1,0,0,services,married,unknown,yes,no,no,telephone,apr,unknown,unpriv,yes
4953,27,691,1,2,0,self-employed,divorced,primary,no,yes,yes,cellular,jul,unknown,1,yes
-2088,24,96,1,0,0,self-employed,divorced,tertiary,no,yes,no,telephone,apr,unknown,1,unpref
-276,19,137,2,0,0,blue-collar,divorced,secondary,yes,no,no,telephone,nov,unknown,1,unpref
1530,1,4,1,0,0,student,divorced,primary,no,yes,yes,telephone,oct,unknown,1,yes
-1275,21,209,1,0,0,unemployed,single,unknown,no,yes,yes,unknown,jul,unknown,1,unpref
-991,1,117,1,0,0,admin.,single,tertiary,yes,no,no,cellular,jun,unknown,1,yes
-522,7,170,1,812,0,technician,single,secondary,no,no,no,unknown,jul,success,1,unpref
-2731,10,244,1,0,0,retired,divorced,tertiary,yes,yes,yes,cellular,may,unknown,1,unpref
-350,2,207,1,0,0,housemaid,single,primary,no,yes,no,unknown,jun,unknown,unpriv,unpref
-1085,10,79,1,0,0,admin.,single,unknown,yes,yes,yes,cellular,jun,unknown,1,unpref
5196,11,7,1,0,0,unknown,married,primary,yes,no,yes,telephone,nov,unknown,1,unpref
-7361,1,214,1,0,0,retired,divorced,unknown,yes,no,no,cellular,jul,unknown,unpriv,unpref
15229,28,0,1,853,0,student,divorced,secondary,yes,yes,no,unknown,sep,failure,unpriv,unpref
1546,21,266,1,0,0,admin.,single,unknown,no,no,no,cellular,apr,unknown,unpriv,unpref
-1589,1,157,1,0,0,self-employed,married,primary,yes,yes,no,unknown,jul,unknown,1,unpref
-3287,2,4,1,151,1,admin.,divorced,tertiary,no,no,no,telephone,sep,success,1,unpref
882,28,54,1,227,0,entrepreneur,married,secondary,no,yes,no,telephone,jan,failure,unpriv,unpref
2335,27,45,3,3,0,entrepreneur,married,secondary,yes,no,no,telephone,feb,unknown,1,unpref
-4412,7,51,1,0,0,unemployed,single,primary,yes,no,no,cellular,jun,unknown,1,yes
2146,30,210,1,2,0,technician,divorced,tertiary,no,no,no,telephone,aug,unknown,unpriv,yes
-987,19,0,2,0,0,blue-collar,single,unknown,no,yes,yes,telephone,nov,unknown,1,unpref
-4038,1,130,1,141,2,technician,married,tertiary,yes,yes,no,cellular,feb,other,1,unpref
-3163,3,43,1,35,0,services,divorced,secondary,no,no,no,unknown,feb,success,1,yes
-391,25,0,7,0,0,housemaid,married,unknown,no,yes,yes,unknown,aug,unknown,1,unpref
-7474,30,0,1,18,0,entrepreneur,single,secondary,yes,no,yes,cellular,apr,success,unpriv,yes
-7666,30,0,1,16,0,technician,married,secondary,yes,no,yes,cellular,jul,unknown,unpriv,yes
-7245,28,2,1,17,4,retired,divorced,primary,no,no,yes,cellular,oct,failure,1,yes
-5787,30,0,1,56,0,unemployed,married,tertiary,no,no,yes,cellular,dec,success,1,unpref
-3083,16,50,1,0,0,management,single,unknown,yes,yes,yes,unknown,jun,unknown,1,unpref
-5993,1,11,1,0,0,unknown,divorced,unknown,yes,no,no,cellular,may,unknown,unpriv,unpref
-7189,30,66,1,0,0,entrepreneur,married,secondary,yes,no,no,cellular,aug,other,1,yes
4716,10,4,1,0,0,unknown,married,primary,yes,yes,yes,telephone,may,unknown,1,unpref
711,1,134,1,0,0,management,divorced,unknown,yes,no,no,telephone,feb,unknown,1,unpref
1769,13,0,1,7,0,entrepreneur,married,primary,no,yes,no,cellular,sep,unknown,unpriv,yes
-7452,30,0,1,64,0,entrepreneur,single,secondary,no,no,yes,unknown,jan,success,unpriv,unpref
-2712,28,43,1,0,0,management,married,unknown,no,no,yes,telephone,dec,unknown,1,unpref
-7521,30,0,1,14,0,technician,single,secondary,yes,no,yes,cellular,jul,success,unpriv,yes
7778,1,0,1,0,0,unknown,single,secondary,no,no,yes,unknown,jan,unknown,unpriv,unpref
-7173,1,2,1,0,0,housemaid,married,unknown,yes,no,no,telephone,may,other,unpriv,unpref
-473,27,340,8,0,0,unemployed,single,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
3610,1,1673,1,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,yes
-1429,19,189,1,1,0,management,single,tertiary,no,yes,no,unknown,apr,unknown,1,yes
-6306,30,32,3,302,0,admin.,single,secondary,no,yes,no,unknown,jan,success,unpriv,unpref
15516,2,7,1,810,16,technician,married,secondary,no,no,no,cellular,aug,other,unpriv,yes
-2737,1,11,1,0,0,entrepreneur,married,unknown,no,no,no,telephone,may,unknown,1,unpref
-4281,2,424,1,1,0,student,divorced,tertiary,no,yes,no,cellular,sep,other,unpriv,unpref
2500,9,429,1,115,4,services,married,secondary,no,no,no,cellular,jun,failure,unpriv,unpref
-1065,3,176,1,17,2,retired,divorced,secondary,no,no,yes,cellular,feb,success,1,yes
515,6,0,1,9,58,unemployed,single,tertiary,no,no,no,cellular,may,other,1,unpref
3134,15,111,2,2,0,retired,married,secondary,no,no,no,cellular,may,success,1,unpref
2088,27,107,1,620,1,management,married,tertiary,yes,yes,no,cellular,aug,failure,1,yes
-1558,2,147,1,0,0,admin.,single,tertiary,no,no,yes,cellular,oct,unknown,unpriv,unpref
-2838,30,260,1,8,0,retired,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
-2719,1,1,12,102,0,blue-collar,single,tertiary,no,no,no,cellular,feb,other,1,unpref
6392,11,563,1,11,0,self-employed,single,unknown,no,yes,no,cellular,jun,unknown,1,yes
6963,21,42,1,133,0,housemaid,married,secondary,no,yes,no,cellular,aug,other,unpriv,unpref
-1688,1,0,1,0,0,entrepreneur,single,primary,no,no,no,telephone,jun,unknown,1,unpref
-7425,27,14,1,667,0,services,married,secondary,no,yes,yes,unknown,oct,failure,1,unpref
-1940,29,0,11,7,0,entrepreneur,divorced,tertiary,no,no,no,cellular,aug,unknown,unpriv,yes
4507,3,1357,1,0,0,blue-collar,single,tertiary,no,no,no,unknown,nov,unknown,1,yes
873,29,454,1,1,0,self-employed,married,tertiary,no,no,yes,cellular,oct,unknown,1,yes
2873,1,736,1,0,0,unemployed,married,primary,no,yes,yes,unknown,may,unknown,1,yes
13406,1,336,9,6,12,retired,married,primary,no,no,no,telephone,mar,other,unpriv,unpref
1329,1,305,8,83,2,housemaid,married,tertiary,no,yes,yes,cellular,feb,failure,1,unpref
-613,26,179,1,168,0,admin.,single,secondary,no,no,no,telephone,nov,failure,1,yes
1706,19,87,1,168,5,management,married,primary,no,no,yes,telephone,may,other,1,unpref
-1516,1,286,1,0,0,housemaid,married,tertiary,no,no,no,cellular,jun,unknown,unpriv,unpref
-511,1,670,8,0,0,housemaid,divorced,secondary,no,yes,yes,unknown,jun,unknown,1,yes
-3912,7,154,1,0,0,housemaid,single,tertiary,no,no,no,telephone,oct,unknown,1,unpref
-4493,1,137,1,35,0,technician,married,secondary,no,no,no,cellular,mar,failure,1,yes
5785,1,403,1,156,1,admin.,married,unknown,no,no,no,cellular,jun,success,1,yes
-387,30,521,8,0,0,self-employed,married,tertiary,yes,no,yes,cellular,jul,unknown,1,unpref
843,30,237,1,245,4,retired,married,primary,no,no,no,telephone,feb,failure,1,yes
-2312,2,1481,1,0,0,admin.,married,secondary,no,no,no,unknown,aug,unknown,1,yes
-1732,30,135,4,139,0,management,single,unknown,no,no,no,cellular,sep,failure,1,unpref
793,1,863,1,0,0,admin.,married,secondary,no,yes,yes,cellular,jul,unknown,1,yes
-1073,1,257,1,0,0,management,married,tertiary,no,no,no,cellular,jun,unknown,1,yes
-3414,2,563,1,80,0,housemaid,married,primary,no,no,no,cellular,sep,success,1,yes
-855,29,211,1,447,6,services,married,primary,no,yes,no,unknown,may,failure,1,yes
-553,1,505,6,1,0,blue-collar,married,secondary,no,no,no,cellular,jun,unknown,1,yes
-2171,1,538,1,19,0,services,married,secondary,yes,no,no,unknown,jul,unknown,1,yes
3527,30,126,3,0,0,student,married,unknown,no,no,no,telephone,sep,unknown,1,unpref
-4661,8,342,1,273,5,housemaid,married,unknown,no,yes,yes,cellular,apr,failure,1,unpref
