previous,duration,pdays,day,campaign,balance,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
0,183,2,22,1,3870,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,299,4,6,1,-67,management,married,tertiary,no,no,yes,cellular,nov,unknown,1,unpref
0,98,0,6,3,1689,entrepreneur,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,36,0,10,3,1957,management,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,140,0,7,1,-111,management,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,116,0,15,2,1775,management,single,tertiary,no,no,no,cellular,jun,unknown,1,unpref
0,115,0,4,2,-697,management,married,tertiary,no,yes,no,cellular,feb,unknown,1,unpref
0,0,7,11,1,-6343,retired,divorced,tertiary,no,no,yes,cellular,aug,unknown,1,unpref
0,56,0,23,1,-2571,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
0,379,18,20,1,2806,technician,single,secondary,no,no,no,cellular,nov,unknown,1,unpref
0,138,0,19,1,3917,admin.,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
2,298,106,13,2,3106,services,divorced,secondary,no,yes,no,cellular,may,other,1,unpref
0,517,0,19,1,5165,technician,married,tertiary,no,yes,no,unknown,jul,unknown,1,unpref
0,73,0,4,8,3886,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,440,365,6,1,-479,blue-collar,married,primary,no,yes,no,cellular,may,failure,1,unpref
0,123,269,19,2,1723,admin.,married,secondary,no,yes,no,cellular,dec,failure,1,unpref
0,168,0,16,1,648,services,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,262,0,24,4,2441,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,464,0,13,1,752,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,108,0,18,1,9757,student,married,secondary,no,no,no,telephone,mar,unknown,1,unpref
0,113,9,1,2,-1907,unemployed,married,tertiary,no,no,no,cellular,may,unknown,1,unpref
3,368,143,8,1,4881,unemployed,married,secondary,no,yes,no,cellular,apr,failure,1,yes
0,380,76,14,1,4786,technician,single,secondary,no,no,no,cellular,oct,failure,1,yes
3,62,186,15,1,986,blue-collar,married,primary,no,yes,no,cellular,nov,failure,1,unpref
0,235,222,26,1,8133,services,married,secondary,no,yes,no,cellular,jan,failure,1,unpref
0,335,0,30,1,6796,blue-collar,married,primary,no,no,no,cellular,jul,unknown,1,unpref
5,457,24,11,1,1759,services,married,tertiary,no,no,no,cellular,nov,failure,1,yes
0,165,0,12,1,3351,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,71,0,7,1,-2013,services,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,35,0,20,2,1380,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,230,51,8,2,-1484,blue-collar,single,unknown,no,yes,yes,cellular,feb,failure,1,unpref
0,157,0,22,1,632,self-employed,married,secondary,no,no,no,cellular,nov,unknown,1,unpref
0,472,0,12,3,-2768,management,married,primary,no,no,no,unknown,jun,unknown,1,unpref
0,80,0,14,1,-510,technician,married,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
5,69,90,18,1,835,admin.,married,secondary,no,no,yes,cellular,nov,failure,1,unpref
0,94,0,22,1,6526,admin.,married,secondary,no,no,no,telephone,nov,unknown,1,yes
0,379,0,5,1,2220,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,191,0,28,2,3085,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,181,0,20,1,-2033,technician,married,secondary,no,no,no,cellular,jun,unknown,1,yes
0,188,339,15,4,1617,blue-collar,single,secondary,no,yes,no,cellular,may,failure,1,unpref
0,30,0,22,16,1912,management,divorced,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,128,0,9,1,-3596,management,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,534,1,6,1,-178,retired,divorced,primary,no,yes,no,cellular,jul,unknown,1,unpref
0,226,0,28,5,-2791,management,divorced,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,286,0,8,2,383,management,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,576,4,3,1,-426,management,single,unknown,no,no,no,cellular,feb,unknown,unpriv,unpref
0,174,224,3,1,240,blue-collar,married,primary,no,yes,yes,cellular,feb,failure,1,unpref
0,404,1,7,1,840,management,single,tertiary,no,no,yes,cellular,may,unknown,1,unpref
0,461,0,2,1,-1230,blue-collar,single,secondary,no,yes,yes,cellular,may,unknown,1,yes
0,165,0,21,1,1190,services,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
0,175,2,4,1,-710,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,402,1,1,1,7252,unemployed,single,secondary,no,no,yes,cellular,feb,unknown,1,unpref
0,253,0,13,1,4661,management,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
0,22,0,29,4,5223,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,258,0,18,3,1939,management,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
0,452,0,16,1,809,blue-collar,single,primary,no,no,no,cellular,may,unknown,1,unpref
0,136,0,24,2,-64,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,488,0,15,3,478,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,674,0,9,3,-724,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,654,0,4,2,2396,admin.,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,272,0,27,2,133,technician,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
1,45,318,19,1,3563,services,divorced,secondary,no,yes,no,cellular,may,failure,1,yes
3,267,327,14,2,3602,blue-collar,married,secondary,no,yes,no,cellular,may,failure,1,unpref
2,56,200,18,1,5309,technician,single,secondary,no,yes,no,cellular,feb,failure,1,unpref
0,188,0,30,1,1568,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,317,0,27,1,995,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,452,0,22,2,2039,management,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
1,102,327,9,3,1001,blue-collar,divorced,secondary,no,yes,no,cellular,feb,failure,1,unpref
0,126,0,17,3,-2367,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,70,0,2,2,-161,management,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
2,153,399,22,1,8144,blue-collar,single,secondary,no,no,no,cellular,dec,success,1,yes
0,109,0,6,1,-793,admin.,divorced,secondary,no,yes,no,cellular,may,unknown,1,yes
0,179,1,7,4,177,management,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,381,0,1,1,5254,self-employed,single,secondary,no,yes,no,cellular,feb,unknown,1,unpref
0,368,119,9,1,1409,technician,married,tertiary,no,yes,no,cellular,may,failure,1,unpref
0,1330,0,26,2,10198,blue-collar,married,secondary,no,no,no,unknown,may,unknown,1,unpref
0,226,1,25,1,-620,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,0,0,14,1,13604,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,18,2,21,2,598,blue-collar,married,primary,no,no,no,cellular,nov,unknown,1,unpref
7,180,84,14,1,7128,retired,married,primary,no,no,no,telephone,nov,success,unpriv,unpref
3,189,346,25,1,1259,services,married,secondary,no,no,no,cellular,jan,failure,1,unpref
0,223,0,20,1,-316,admin.,single,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,256,0,18,4,-632,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,354,0,16,1,301,admin.,divorced,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,303,0,16,4,3108,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,287,0,5,2,-251,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,232,0,14,2,-25,admin.,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,113,0,15,1,1311,blue-collar,married,primary,no,yes,no,cellular,feb,unknown,1,unpref
0,314,0,15,6,3128,technician,married,primary,no,no,no,cellular,aug,unknown,1,unpref
0,235,2,27,1,696,admin.,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
2,243,148,8,1,8643,blue-collar,single,secondary,no,no,no,cellular,feb,success,1,yes
1,340,282,4,1,-1989,management,divorced,primary,no,yes,yes,cellular,may,failure,1,yes
0,420,0,1,1,2930,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,161,0,13,4,3941,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,136,0,22,2,-1714,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
2,140,254,24,12,3166,management,married,tertiary,no,no,no,cellular,jul,failure,1,unpref
0,266,0,28,1,2750,services,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,633,2,8,1,3371,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,yes
0,90,236,18,3,3667,blue-collar,married,secondary,no,yes,no,cellular,apr,failure,1,unpref
3,0,76,2,1,-4481,blue-collar,divorced,secondary,no,no,no,cellular,sep,other,1,unpref
0,583,0,4,1,-605,unemployed,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,6,36,28,1,5289,student,single,tertiary,no,no,no,cellular,jan,success,1,unpref
0,351,0,7,2,517,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,698,49,9,2,-2943,technician,married,secondary,no,no,no,cellular,jun,failure,1,yes
0,1647,481,5,1,346,blue-collar,married,unknown,no,yes,no,cellular,may,failure,1,unpref
0,300,66,23,1,5922,management,married,secondary,no,yes,no,telephone,apr,unknown,1,unpref
2,122,124,22,1,4056,technician,married,tertiary,no,no,no,cellular,feb,failure,1,unpref
0,0,0,23,1,-1088,entrepreneur,married,tertiary,no,no,no,cellular,may,unknown,1,unpref
0,131,0,12,2,1687,technician,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,216,0,25,3,-2783,services,divorced,primary,yes,yes,no,unknown,may,unknown,1,unpref
2,360,123,18,1,1359,technician,married,secondary,no,yes,no,cellular,nov,failure,1,unpref
0,191,0,20,4,962,admin.,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
1,126,100,9,1,11023,student,single,tertiary,no,no,no,cellular,feb,success,1,yes
4,141,215,12,1,-857,admin.,married,secondary,no,yes,yes,cellular,may,failure,1,unpref
0,138,0,28,1,1629,technician,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,120,0,11,3,5001,admin.,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,139,2,10,1,8745,admin.,single,secondary,no,no,no,telephone,jul,unknown,1,unpref
0,269,0,24,1,1505,technician,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,191,0,16,3,-1028,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,337,0,17,1,3103,technician,divorced,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,66,0,7,2,2012,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,103,102,19,1,12197,retired,married,secondary,no,no,no,cellular,aug,failure,unpriv,unpref
0,151,213,11,1,-1649,technician,married,unknown,no,no,yes,cellular,feb,failure,1,unpref
0,196,2,7,1,543,blue-collar,married,primary,no,no,no,unknown,may,unknown,1,unpref
0,173,152,17,2,5016,management,married,tertiary,no,yes,no,cellular,nov,failure,1,unpref
0,106,3,15,1,666,blue-collar,married,primary,no,yes,yes,cellular,may,unknown,1,yes
0,60,0,17,1,1139,management,married,primary,no,yes,no,unknown,may,unknown,1,unpref
12,867,118,22,2,-913,housemaid,divorced,secondary,yes,no,no,telephone,may,failure,1,unpref
0,518,0,28,2,1484,admin.,divorced,secondary,no,no,no,unknown,may,unknown,1,unpref
0,747,0,24,5,4378,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,53,0,21,1,2147,self-employed,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,155,0,24,4,868,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,253,0,12,3,1916,blue-collar,single,primary,no,no,no,unknown,jun,unknown,1,unpref
0,272,0,9,1,1152,blue-collar,single,primary,no,yes,yes,cellular,jul,unknown,1,unpref
3,306,278,23,1,997,retired,married,secondary,no,no,no,cellular,apr,success,unpriv,yes
0,189,0,14,2,1678,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,150,0,25,1,2659,management,married,tertiary,no,yes,yes,cellular,nov,unknown,1,unpref
0,182,0,23,2,-149,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,191,0,16,1,-900,blue-collar,single,primary,no,yes,no,unknown,may,unknown,1,unpref
0,223,0,10,1,-1486,technician,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,80,0,8,2,2058,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,94,267,8,1,1885,management,divorced,secondary,no,yes,no,cellular,may,failure,1,unpref
0,1,12,30,1,-6542,self-employed,single,tertiary,no,yes,yes,cellular,jul,failure,unpriv,yes
0,290,0,17,4,22,services,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,67,2,9,1,-1178,technician,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,86,0,23,7,-22,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
8,586,213,22,9,2214,management,married,tertiary,no,yes,no,cellular,apr,success,1,yes
0,179,0,15,2,496,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
2,216,322,27,17,4139,management,single,secondary,no,yes,no,cellular,aug,failure,1,unpref
0,233,0,27,1,9374,admin.,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,129,0,20,1,535,retired,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,381,0,11,1,-656,blue-collar,married,primary,no,yes,yes,cellular,apr,unknown,1,unpref
0,145,0,12,2,1754,admin.,married,primary,no,no,no,cellular,feb,unknown,1,unpref
0,791,0,29,2,385,blue-collar,married,primary,no,no,no,cellular,jul,unknown,1,unpref
0,26,0,11,2,1397,technician,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,0,0,6,2,-1757,blue-collar,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,159,247,5,1,172,technician,single,secondary,no,yes,no,cellular,aug,other,1,yes
0,139,200,21,1,-2257,management,single,tertiary,no,yes,no,cellular,may,failure,1,unpref
0,126,1,27,1,-1144,management,married,secondary,no,no,no,unknown,may,unknown,1,unpref
0,367,0,9,1,3762,admin.,single,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,203,0,6,3,-589,services,married,primary,no,no,no,unknown,jun,unknown,1,unpref
0,229,0,17,1,907,blue-collar,married,primary,no,no,no,cellular,aug,unknown,1,unpref
0,165,0,9,1,1027,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,72,0,24,8,-590,services,married,secondary,no,no,no,telephone,aug,unknown,1,unpref
0,165,0,4,1,-2273,student,single,secondary,no,no,no,cellular,mar,unknown,1,unpref
0,88,0,11,1,-3448,housemaid,single,primary,no,no,no,cellular,aug,unknown,1,unpref
8,270,206,12,1,-234,blue-collar,married,secondary,no,no,no,cellular,may,failure,1,unpref
0,496,0,10,1,1631,admin.,married,secondary,no,no,no,unknown,jul,unknown,1,unpref
1,193,48,8,1,-424,blue-collar,divorced,primary,no,yes,no,telephone,apr,failure,1,unpref
0,189,0,19,1,1099,unemployed,married,secondary,no,no,no,telephone,nov,unknown,unpriv,unpref
0,284,0,26,1,-1132,blue-collar,single,secondary,no,yes,yes,cellular,may,unknown,1,unpref
0,311,0,7,3,2595,management,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,97,0,24,8,3528,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,115,0,29,2,43,technician,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
0,101,2,25,1,2852,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,62,1,10,1,8377,unemployed,single,primary,no,no,no,unknown,may,unknown,unpriv,unpref
0,115,1,2,1,57,blue-collar,married,secondary,no,yes,no,cellular,feb,unknown,1,unpref
0,140,0,12,1,-2071,technician,married,secondary,no,yes,no,telephone,nov,unknown,1,unpref
0,169,0,21,1,2194,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,318,0,12,2,-2085,admin.,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,645,0,6,1,617,technician,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,79,0,24,2,1034,management,single,secondary,no,yes,no,cellular,aug,unknown,1,unpref
1,256,133,29,1,-1791,blue-collar,married,secondary,no,yes,no,cellular,jan,failure,1,unpref
0,16,0,19,5,3637,technician,divorced,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,139,0,2,1,4978,self-employed,married,tertiary,no,yes,no,cellular,feb,unknown,1,unpref
0,104,0,27,2,3763,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,173,0,11,3,176,management,single,tertiary,no,yes,no,cellular,may,unknown,1,yes
0,69,0,30,10,1350,admin.,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,335,0,21,2,2042,technician,single,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,198,1,21,1,6002,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,89,0,18,1,1749,retired,married,primary,no,no,no,cellular,aug,unknown,1,unpref
0,382,0,17,1,649,technician,married,tertiary,no,no,yes,unknown,may,unknown,1,unpref
0,50,1,27,1,-2696,technician,divorced,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,232,0,24,7,-520,management,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,385,0,30,10,776,management,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,490,0,11,3,-420,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,134,0,18,5,621,blue-collar,married,unknown,no,no,no,unknown,jun,unknown,1,unpref
0,267,2,22,5,-783,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,121,0,21,2,-2465,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,1,unpref
0,1157,0,15,1,1683,technician,married,secondary,no,no,no,cellular,feb,unknown,1,unpref
0,281,0,8,6,2997,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,934,0,25,1,1140,management,married,tertiary,no,no,no,cellular,apr,unknown,1,yes
0,743,0,12,1,-766,technician,married,secondary,no,yes,yes,cellular,jul,unknown,1,yes
0,201,0,18,6,1142,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,498,0,11,3,1516,services,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
2,455,275,7,1,303,blue-collar,single,secondary,no,yes,no,cellular,may,failure,1,yes
0,122,0,29,3,-1907,technician,single,secondary,no,no,no,unknown,may,unknown,1,unpref
0,138,0,14,3,1382,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,321,11,3,1,7972,technician,married,primary,no,yes,yes,cellular,feb,unknown,1,unpref
0,449,0,10,1,2260,entrepreneur,divorced,secondary,no,yes,no,cellular,aug,unknown,1,yes
0,129,0,22,7,2467,admin.,single,secondary,yes,yes,no,unknown,may,unknown,1,unpref
0,137,0,19,1,-507,blue-collar,single,primary,no,yes,no,unknown,sep,unknown,1,unpref
0,0,0,25,1,1715,entrepreneur,single,secondary,no,no,no,unknown,may,unknown,1,unpref
0,167,0,11,1,-717,services,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
0,92,0,1,1,-1346,technician,divorced,secondary,no,yes,yes,unknown,jun,unknown,1,unpref
0,215,0,4,1,-758,technician,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,121,0,9,1,4261,unemployed,single,primary,no,no,yes,unknown,may,unknown,1,unpref
0,408,0,19,1,557,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,154,0,6,1,10526,management,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,196,0,13,1,-76,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
2,153,293,2,3,3043,blue-collar,married,primary,no,yes,no,telephone,feb,failure,1,yes
0,147,0,5,2,826,technician,divorced,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,584,0,21,2,-375,retired,married,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
1,116,171,13,1,2105,admin.,married,primary,no,yes,no,unknown,may,failure,1,unpref
0,230,0,19,1,1036,blue-collar,single,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,46,345,11,1,-5029,blue-collar,married,secondary,no,yes,no,cellular,apr,failure,1,unpref
0,106,0,7,1,171,technician,single,tertiary,no,yes,no,cellular,may,unknown,1,yes
4,349,140,2,1,3552,technician,married,tertiary,no,yes,no,cellular,feb,success,1,yes
0,207,0,20,3,3334,admin.,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,73,0,24,5,-1290,admin.,married,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,141,0,4,1,-746,blue-collar,single,secondary,no,yes,no,cellular,feb,unknown,1,unpref
0,243,0,7,1,-1667,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,1,unpref
0,66,0,29,1,5036,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,409,0,15,2,-291,management,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,572,0,9,1,98,services,divorced,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,394,279,10,1,2941,blue-collar,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,75,0,8,3,1889,blue-collar,divorced,primary,yes,no,no,unknown,jun,unknown,1,unpref
0,134,0,27,2,2134,blue-collar,married,secondary,yes,yes,no,unknown,may,unknown,1,unpref
0,272,0,11,1,902,blue-collar,divorced,unknown,no,yes,no,unknown,jun,unknown,1,unpref
0,15,0,7,4,-1865,entrepreneur,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,449,0,27,8,-106,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,798,29,19,1,1142,admin.,married,tertiary,no,yes,yes,cellular,may,failure,1,yes
0,186,0,3,1,-1140,technician,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,69,0,14,1,1659,management,single,tertiary,no,yes,yes,unknown,may,unknown,1,unpref
0,141,0,20,1,-240,admin.,married,secondary,no,no,no,unknown,jul,unknown,1,unpref
3,318,242,7,1,-20,blue-collar,single,secondary,no,no,no,cellular,may,success,unpriv,unpref
0,0,0,10,3,3408,entrepreneur,single,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
0,223,0,26,1,-2598,management,married,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
0,639,379,22,3,1016,management,married,tertiary,yes,no,no,cellular,may,other,1,unpref
0,203,0,5,13,4993,technician,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
0,389,0,20,2,247,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,778,0,21,1,-2742,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
1,122,144,14,1,414,management,married,unknown,no,yes,yes,cellular,apr,failure,1,unpref
0,392,0,11,2,-92,admin.,divorced,primary,no,yes,no,unknown,may,unknown,1,unpref
1,151,183,18,1,-1105,admin.,single,secondary,no,yes,no,cellular,nov,failure,1,unpref
0,532,38,15,1,9552,management,single,tertiary,no,no,no,cellular,jan,failure,1,unpref
0,568,119,3,1,15342,retired,divorced,primary,no,yes,no,unknown,jan,failure,unpriv,yes
1,340,144,17,1,2597,management,single,tertiary,no,yes,no,cellular,nov,failure,1,unpref
2,201,260,8,3,2110,technician,married,secondary,no,yes,yes,cellular,may,failure,1,unpref
0,126,0,27,1,2665,technician,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,674,0,28,8,97,technician,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,158,0,22,3,1905,blue-collar,single,primary,no,yes,no,unknown,may,unknown,1,unpref
0,40,0,11,3,3485,retired,married,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
0,72,0,11,2,-1461,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,84,0,22,4,1246,services,married,secondary,no,no,yes,telephone,jul,unknown,1,unpref
0,269,0,18,1,-206,admin.,married,secondary,no,yes,no,telephone,jul,unknown,1,unpref
0,81,0,28,6,2759,blue-collar,divorced,primary,no,no,no,unknown,jun,unknown,1,unpref
0,38,0,4,1,2448,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,1,unpref
0,156,0,15,2,1343,blue-collar,married,primary,no,no,no,cellular,jul,unknown,1,unpref
0,267,0,22,1,4825,management,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,115,0,2,1,-905,retired,married,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
4,256,103,18,1,2930,blue-collar,divorced,primary,no,no,no,cellular,nov,success,unpriv,yes
1,750,81,5,1,-247,services,married,secondary,no,yes,no,cellular,may,unknown,1,yes
0,569,0,17,1,2484,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,960,0,15,1,7311,blue-collar,married,secondary,no,no,no,cellular,nov,unknown,1,unpref
0,101,0,11,1,1167,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,291,0,16,1,-1437,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,142,0,29,2,-443,admin.,married,secondary,no,yes,no,telephone,jul,unknown,1,unpref
0,178,0,9,1,-310,technician,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,183,0,2,1,-1950,management,single,tertiary,no,no,no,cellular,sep,unknown,1,yes
2,319,258,16,1,150,student,single,tertiary,no,yes,no,cellular,may,failure,unpriv,unpref
0,158,0,21,5,1990,technician,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,263,0,20,1,201,technician,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,217,0,15,1,5203,unemployed,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,126,4,10,1,-2224,services,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,345,0,17,1,965,admin.,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,661,0,28,2,-394,services,married,secondary,no,no,no,telephone,jul,unknown,1,unpref
0,140,1,2,1,-1686,admin.,divorced,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,110,0,28,1,5561,management,married,secondary,no,no,yes,cellular,oct,unknown,1,unpref
0,58,0,2,1,324,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
0,65,10,5,1,2000,services,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,227,0,13,3,900,management,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,61,0,25,2,4504,blue-collar,married,unknown,no,no,no,unknown,aug,unknown,1,unpref
0,243,0,7,1,77,technician,married,secondary,no,yes,yes,cellular,nov,unknown,1,unpref
0,58,0,3,1,3647,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,45,0,3,2,7427,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
0,202,0,6,1,4023,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,167,0,19,1,9,management,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
0,435,0,15,1,1395,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,679,14,15,1,5293,services,married,primary,no,yes,no,cellular,jan,unknown,1,yes
0,265,47,20,1,492,management,single,secondary,no,no,no,cellular,nov,failure,1,unpref
