previous,duration,pdays,day,campaign,balance,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
0,51,0,9,3,-282,self-employed,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,235,0,19,12,444,technician,divorced,primary,no,no,no,unknown,jun,unknown,1,unpref
0,638,1,14,1,1240,self-employed,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
0,95,2,8,1,-2038,admin.,married,secondary,no,no,yes,cellular,may,unknown,1,unpref
0,96,0,7,1,-1348,management,divorced,tertiary,no,no,no,cellular,may,unknown,1,unpref
0,409,2,8,1,-324,admin.,single,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,66,0,6,7,3612,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,197,0,5,1,3040,blue-collar,divorced,primary,no,yes,no,unknown,may,unknown,1,unpref
0,253,0,13,2,3607,blue-collar,married,primary,no,no,no,cellular,aug,unknown,1,unpref
3,220,62,27,1,2172,services,married,secondary,no,yes,no,cellular,may,success,1,yes
0,251,0,3,1,-1201,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,400,0,26,1,7017,admin.,married,secondary,no,no,yes,unknown,aug,unknown,1,unpref
5,116,274,8,3,406,management,divorced,tertiary,no,yes,yes,cellular,apr,other,1,unpref
0,4,52,18,1,10077,unknown,divorced,primary,no,no,no,cellular,oct,failure,1,unpref
0,108,0,11,3,4134,management,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
0,348,0,12,1,1075,management,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,151,0,10,1,-1332,services,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,179,0,25,2,-1925,services,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,78,477,7,1,13492,student,married,unknown,no,yes,no,cellular,may,failure,1,unpref
0,135,163,12,1,3878,housemaid,married,secondary,no,yes,yes,cellular,jul,failure,1,unpref
0,355,252,13,5,-52,technician,married,secondary,no,yes,no,cellular,may,other,1,unpref
0,417,0,8,1,-148,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,18,0,23,1,-516,housemaid,married,secondary,no,no,no,cellular,dec,unknown,1,unpref
1,106,116,22,2,3417,management,single,tertiary,no,no,no,cellular,apr,other,1,yes
9,443,298,12,1,1801,blue-collar,married,secondary,no,yes,no,cellular,apr,failure,1,unpref
0,212,0,14,1,1206,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,253,0,19,2,2240,management,divorced,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,240,0,22,2,-2210,self-employed,married,secondary,no,no,no,unknown,may,unknown,1,unpref
0,338,2,24,2,279,services,divorced,secondary,no,yes,no,cellular,jan,unknown,1,unpref
0,174,1,16,1,1316,technician,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,37,0,23,1,1587,services,single,secondary,no,yes,yes,cellular,may,unknown,1,unpref
3,224,265,17,1,1521,management,married,tertiary,no,no,no,cellular,aug,failure,1,unpref
0,109,0,11,3,1796,technician,married,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,9,0,8,5,-1356,entrepreneur,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,1374,0,6,1,2060,services,married,secondary,no,yes,yes,cellular,aug,unknown,1,yes
0,0,0,19,1,7092,management,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
0,83,0,29,1,-1612,services,single,secondary,no,no,no,cellular,apr,unknown,1,unpref
0,220,1,5,1,-2849,blue-collar,single,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,328,70,25,2,371,management,married,secondary,no,yes,no,cellular,apr,success,1,yes
0,241,0,29,6,1154,services,married,unknown,no,yes,yes,unknown,jun,unknown,1,unpref
0,32,0,17,2,1048,technician,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,276,0,3,1,179,admin.,single,secondary,no,no,no,cellular,feb,unknown,1,yes
0,194,0,20,1,-438,technician,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,145,0,11,1,532,admin.,married,primary,no,no,yes,cellular,nov,unknown,1,unpref
0,85,0,14,3,-1613,retired,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,184,0,20,1,323,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
2,350,182,20,1,7446,management,single,tertiary,no,no,no,cellular,jan,failure,1,unpref
13,253,296,15,1,-1880,admin.,married,tertiary,no,yes,yes,cellular,may,failure,1,unpref
0,136,0,25,2,130,technician,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
5,169,219,21,5,-3978,management,married,tertiary,no,no,no,cellular,aug,success,1,yes
0,153,0,27,3,3129,self-employed,married,primary,no,no,no,unknown,jun,unknown,1,unpref
0,172,98,12,1,2207,technician,single,tertiary,no,yes,no,cellular,dec,failure,1,unpref
0,126,1,16,1,122,blue-collar,married,primary,no,yes,no,cellular,may,unknown,1,unpref
0,603,0,8,1,2162,blue-collar,married,primary,no,no,no,cellular,jul,unknown,1,unpref
2,56,181,17,1,1323,management,married,tertiary,no,yes,yes,cellular,apr,failure,1,unpref
0,186,1,13,1,-327,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,197,0,16,1,657,management,single,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
0,320,0,22,7,148,blue-collar,divorced,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,978,59,10,3,-1473,blue-collar,single,primary,no,yes,no,cellular,may,unknown,1,unpref
0,174,0,23,1,482,management,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,0,0,27,3,1278,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
7,144,103,2,1,2531,admin.,married,secondary,no,no,no,cellular,may,other,1,unpref
0,137,0,7,2,-936,technician,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,277,0,29,1,-248,technician,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
1,212,198,17,11,8304,admin.,married,secondary,no,no,yes,cellular,jan,failure,1,unpref
0,97,0,11,3,785,admin.,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,449,1,8,1,2751,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,219,0,16,1,2804,services,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,52,0,7,1,5172,entrepreneur,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,0,3,13,1,-8018,retired,divorced,tertiary,no,yes,yes,cellular,aug,failure,1,unpref
0,762,14,30,1,-4651,services,divorced,secondary,no,no,no,cellular,may,other,unpriv,yes
0,321,0,20,1,1192,management,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
3,179,202,1,1,2309,blue-collar,married,unknown,no,yes,no,cellular,may,success,1,yes
0,205,280,5,2,-1605,services,single,secondary,no,yes,no,cellular,may,failure,1,unpref
0,316,0,6,1,887,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
8,156,92,14,1,1257,technician,divorced,secondary,no,yes,yes,telephone,nov,other,1,unpref
0,196,0,28,1,1511,services,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,202,0,26,1,-37,blue-collar,married,secondary,no,no,yes,cellular,aug,unknown,1,unpref
0,249,0,28,16,2080,blue-collar,married,primary,no,no,yes,cellular,jul,unknown,1,unpref
0,85,0,22,1,266,technician,married,secondary,no,no,yes,cellular,nov,unknown,1,unpref
0,67,0,27,2,-182,technician,single,tertiary,no,no,no,unknown,may,unknown,1,unpref
0,14,0,13,1,-1068,blue-collar,divorced,primary,no,no,no,unknown,may,unknown,unpriv,unpref
0,118,0,18,9,1173,technician,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
4,126,285,9,1,720,management,married,secondary,no,no,yes,cellular,feb,failure,unpriv,unpref
0,155,4,11,1,-250,technician,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,129,0,20,1,280,technician,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,48,0,22,8,-267,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,132,19,16,1,1548,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,58,0,29,2,-2066,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,116,0,12,6,1389,blue-collar,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,78,0,26,1,-119,technician,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,124,0,12,2,2705,student,single,secondary,no,no,no,telephone,apr,unknown,1,unpref
2,170,295,27,1,4360,technician,married,tertiary,no,no,no,cellular,apr,failure,1,yes
0,96,0,7,2,2254,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,345,0,15,13,1392,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,42,0,1,1,-388,services,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,116,0,28,3,2964,self-employed,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,0,7,6,1,-7116,retired,divorced,secondary,no,no,yes,cellular,oct,unknown,1,unpref
1,132,227,8,1,1539,blue-collar,married,secondary,no,yes,no,cellular,may,other,1,unpref
0,365,0,4,1,1035,admin.,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,240,1,27,2,4138,admin.,married,tertiary,no,yes,yes,unknown,may,unknown,1,unpref
0,24,0,25,10,1427,self-employed,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
0,189,0,28,1,3202,blue-collar,single,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,660,0,5,2,1412,technician,single,secondary,no,no,no,cellular,jun,unknown,1,unpref
0,252,0,22,2,105,services,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,361,0,29,23,1511,unemployed,married,primary,no,no,no,telephone,jul,unknown,1,unpref
0,211,0,4,1,-1179,blue-collar,single,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,0,0,6,7,1431,blue-collar,married,primary,no,no,yes,cellular,jul,unknown,1,unpref
0,247,0,7,1,-687,blue-collar,married,primary,no,no,no,unknown,jun,unknown,1,unpref
0,302,0,5,1,1357,admin.,divorced,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
5,98,392,16,1,-1263,management,married,tertiary,no,no,no,cellular,may,failure,1,unpref
0,130,0,4,4,-3808,management,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,115,0,25,2,-5398,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,yes
0,136,0,27,3,-3110,unknown,married,secondary,no,yes,no,unknown,jul,unknown,1,unpref
2,343,153,19,1,5442,technician,married,secondary,no,yes,no,cellular,apr,failure,1,unpref
0,106,0,8,1,-1235,services,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,239,0,5,16,4570,blue-collar,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
0,385,0,15,3,479,management,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,615,0,7,1,-1237,technician,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,63,0,9,11,1591,technician,single,secondary,no,yes,yes,cellular,aug,unknown,1,unpref
0,340,0,16,1,90,management,single,secondary,no,no,no,cellular,jun,unknown,1,unpref
0,227,0,23,6,3143,management,married,secondary,no,no,yes,unknown,jun,unknown,1,unpref
0,253,0,19,1,2839,technician,divorced,secondary,no,no,no,unknown,jun,unknown,1,unpref
1,52,248,9,1,-808,technician,single,secondary,no,yes,no,cellular,may,other,1,unpref
3,399,17,5,1,1955,services,married,secondary,no,no,no,cellular,jun,failure,1,yes
0,93,0,19,2,3279,admin.,single,secondary,no,no,no,unknown,jun,unknown,1,unpref
7,185,154,8,2,-800,admin.,married,secondary,no,yes,no,cellular,apr,other,1,unpref
0,351,0,9,1,474,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,81,0,6,1,3483,admin.,single,secondary,no,no,yes,unknown,jun,unknown,1,unpref
0,110,53,24,1,2972,blue-collar,single,secondary,no,no,no,cellular,feb,unknown,1,unpref
0,174,0,17,4,2508,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,220,0,28,12,4218,management,married,tertiary,no,yes,no,telephone,jul,unknown,1,unpref
0,194,0,20,1,771,services,single,secondary,no,no,yes,cellular,nov,unknown,1,yes
0,479,1,18,1,4022,management,divorced,tertiary,no,yes,no,telephone,apr,unknown,1,unpref
0,116,0,3,1,2152,blue-collar,divorced,primary,no,no,yes,cellular,jul,unknown,1,unpref
0,55,0,12,2,2608,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,53,0,18,2,-4508,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,2,0,18,1,396,technician,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
0,406,0,12,1,2885,blue-collar,married,primary,no,no,no,unknown,jun,unknown,1,unpref
0,48,1,7,1,-1242,student,single,secondary,no,no,no,unknown,jun,unknown,unpriv,unpref
0,139,0,21,4,-298,management,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,38,3,2,1,230,technician,single,tertiary,no,yes,no,cellular,may,unknown,1,yes
0,302,0,20,3,3293,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,43,0,15,1,4332,technician,married,tertiary,no,no,yes,cellular,nov,unknown,1,unpref
0,86,0,4,1,-3215,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,109,2,6,1,-1116,technician,single,secondary,no,no,yes,cellular,jul,unknown,unpriv,unpref
0,258,0,4,2,2551,unemployed,single,secondary,no,no,yes,unknown,jun,unknown,1,unpref
0,311,2,15,1,289,technician,married,primary,no,yes,no,cellular,apr,unknown,unpriv,unpref
0,120,0,23,1,2255,blue-collar,married,primary,no,no,yes,unknown,jun,unknown,1,unpref
3,123,243,16,2,1899,blue-collar,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,216,0,12,1,-1259,admin.,single,secondary,no,no,no,cellular,may,unknown,unpriv,yes
0,59,0,18,2,2417,technician,single,secondary,no,yes,yes,unknown,jun,unknown,1,unpref
0,48,0,29,5,1074,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
5,305,221,16,4,-1843,services,single,secondary,no,yes,no,cellular,may,failure,1,unpref
0,23,0,17,1,1179,technician,divorced,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,466,1,12,1,215,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,192,0,23,1,-614,technician,married,secondary,no,no,no,cellular,aug,unknown,1,yes
0,86,2,10,3,1125,technician,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
2,12,196,12,1,2403,admin.,divorced,secondary,no,yes,no,cellular,feb,failure,1,unpref
0,24,0,18,1,2703,admin.,married,primary,no,no,yes,cellular,jul,unknown,1,unpref
0,165,0,20,4,-284,management,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,208,0,27,4,-1144,management,single,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,136,1,14,1,-3395,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,129,2,12,1,6014,blue-collar,married,primary,no,no,no,telephone,feb,unknown,1,yes
0,108,0,26,2,-170,blue-collar,single,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,35,0,20,1,-304,blue-collar,married,secondary,no,yes,yes,cellular,nov,unknown,1,unpref
0,37,0,21,1,-157,admin.,divorced,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,216,0,11,1,-1082,technician,divorced,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,78,0,29,5,1795,technician,married,secondary,no,no,yes,cellular,aug,unknown,1,unpref
0,896,0,11,1,-2244,technician,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,100,0,24,1,2629,admin.,married,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
0,136,0,20,1,2508,services,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,3,0,27,32,884,management,married,unknown,no,yes,no,cellular,nov,unknown,1,unpref
0,49,0,6,5,-2323,unknown,single,tertiary,no,no,no,telephone,jul,unknown,1,unpref
0,49,9,8,1,4270,technician,divorced,tertiary,no,yes,yes,cellular,may,unknown,1,unpref
0,51,0,16,7,3644,management,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
1,587,397,9,1,547,management,married,tertiary,no,yes,no,cellular,jul,success,1,unpref
0,690,0,16,1,-203,admin.,married,secondary,no,yes,no,telephone,jul,unknown,1,unpref
0,385,0,27,2,846,management,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,86,1,24,1,4457,services,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
2,88,139,19,1,3448,blue-collar,married,primary,no,yes,no,cellular,nov,failure,1,unpref
0,19,0,6,1,-23,admin.,single,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,122,0,20,2,-399,housemaid,married,primary,no,no,yes,unknown,jun,unknown,1,unpref
0,97,333,21,2,3184,management,married,tertiary,no,no,no,cellular,aug,success,1,yes
0,82,4,12,2,844,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,140,0,18,4,-1626,blue-collar,married,primary,no,no,no,cellular,jul,unknown,1,unpref
0,123,0,22,3,-800,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1,110,119,2,1,-20,blue-collar,single,secondary,no,no,no,cellular,feb,success,1,unpref
0,160,0,17,1,6400,blue-collar,single,primary,no,yes,no,unknown,jun,unknown,unpriv,unpref
0,294,0,14,1,2724,services,married,secondary,no,yes,yes,cellular,aug,unknown,1,unpref
0,151,0,15,2,-1327,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,61,0,18,2,450,admin.,married,primary,no,no,no,unknown,may,unknown,1,unpref
0,162,1,12,1,1179,technician,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,150,93,5,1,-129,management,married,primary,no,yes,no,cellular,may,failure,1,unpref
0,296,0,13,1,4669,blue-collar,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
0,235,0,5,12,3249,blue-collar,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
0,339,0,18,2,1200,management,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
0,1093,0,27,1,4149,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
4,110,382,15,1,-591,management,married,tertiary,no,no,no,cellular,may,failure,1,unpref
0,659,0,15,2,2097,blue-collar,divorced,secondary,no,no,no,cellular,may,unknown,1,yes
0,68,10,9,1,3441,entrepreneur,married,secondary,no,yes,no,telephone,feb,failure,1,yes
0,1073,0,25,1,-190,services,single,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,0,0,22,10,1922,technician,single,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,261,2,4,1,-209,management,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
3,152,290,4,1,10266,blue-collar,married,secondary,no,no,no,cellular,dec,success,1,yes
0,67,0,13,1,-357,management,single,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
0,192,0,21,1,2624,housemaid,married,primary,no,no,no,cellular,aug,unknown,1,unpref
0,167,0,18,2,2399,management,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
2,1047,300,9,2,-759,blue-collar,single,secondary,no,yes,no,cellular,may,other,1,unpref
0,126,0,6,1,3988,admin.,married,secondary,no,no,yes,cellular,aug,unknown,1,unpref
2,120,83,13,2,2873,technician,married,secondary,no,yes,no,cellular,nov,failure,1,unpref
0,106,0,3,1,2773,management,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,167,3,15,1,1196,blue-collar,married,primary,no,yes,no,cellular,aug,unknown,1,unpref
0,602,0,12,6,948,technician,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,67,0,17,1,-4452,entrepreneur,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,211,3,4,1,2669,admin.,single,secondary,no,yes,no,cellular,may,unknown,1,yes
0,312,98,14,1,748,blue-collar,single,secondary,no,yes,no,cellular,may,failure,1,unpref
0,160,2,28,1,934,blue-collar,married,secondary,no,no,no,unknown,aug,unknown,1,unpref
0,170,0,12,1,896,admin.,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,537,3,10,1,1873,self-employed,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,349,0,2,1,176,blue-collar,married,primary,no,no,no,unknown,jun,unknown,1,unpref
0,193,0,11,1,-28,management,divorced,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,174,0,4,4,2573,admin.,married,secondary,no,no,no,cellular,apr,unknown,1,unpref
0,3245,0,2,1,-1141,admin.,married,secondary,no,yes,no,unknown,jun,unknown,1,yes
0,49,0,9,1,1806,services,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,158,3,19,2,1908,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,126,2,16,3,3027,retired,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
0,104,0,18,2,724,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
1,224,321,17,1,4396,student,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,367,5,14,1,806,admin.,single,secondary,no,yes,yes,cellular,may,unknown,1,unpref
3,123,222,22,1,2550,technician,divorced,secondary,no,no,no,cellular,nov,failure,1,unpref
0,192,0,24,1,318,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,20,0,24,1,4407,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,230,0,20,1,4594,blue-collar,married,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,223,0,18,10,1230,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,285,0,6,1,2971,blue-collar,married,secondary,no,no,yes,cellular,may,unknown,1,unpref
0,207,0,15,4,-71,services,single,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,337,0,6,1,-273,management,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
2,128,439,13,1,1383,admin.,married,secondary,no,yes,no,cellular,apr,other,1,unpref
0,2,82,12,1,28943,unemployed,single,secondary,no,no,no,cellular,may,failure,unpriv,yes
0,125,5,18,1,-427,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,102,33,14,1,1011,management,single,unknown,no,yes,no,cellular,may,other,1,unpref
0,235,0,10,2,287,self-employed,married,tertiary,no,no,no,cellular,mar,unknown,1,unpref
0,151,0,14,1,4857,technician,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
1,233,227,12,1,1276,technician,married,secondary,no,yes,no,cellular,nov,failure,1,unpref
0,464,1,18,1,2079,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,163,0,23,1,-2907,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,84,0,7,1,-1612,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,316,0,6,9,626,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,190,0,26,1,1405,admin.,married,secondary,no,no,yes,cellular,jan,unknown,1,unpref
3,364,327,9,5,-635,blue-collar,married,secondary,no,yes,no,cellular,may,failure,1,unpref
1,11,304,27,1,-1528,management,married,secondary,no,no,no,cellular,oct,success,unpriv,unpref
0,75,0,27,2,1607,services,single,secondary,no,no,no,unknown,jun,unknown,1,unpref
2,170,489,29,1,1599,technician,married,secondary,no,yes,no,cellular,aug,failure,1,yes
1,313,332,6,1,852,blue-collar,married,unknown,no,yes,no,cellular,feb,failure,1,unpref
0,54,0,3,1,111,admin.,single,secondary,no,yes,yes,cellular,jun,unknown,1,unpref
0,530,0,6,1,1098,technician,single,secondary,no,no,no,unknown,may,unknown,1,unpref
0,793,91,13,1,3525,management,married,tertiary,no,no,no,cellular,may,failure,1,yes
0,128,1,14,3,-40,technician,married,primary,no,no,no,unknown,may,unknown,1,unpref
0,233,0,12,1,-1041,technician,single,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,139,0,14,1,-949,management,married,tertiary,no,no,no,cellular,sep,unknown,1,unpref
5,216,87,21,1,4429,management,married,secondary,no,no,no,cellular,nov,failure,1,unpref
0,0,0,28,2,1331,blue-collar,married,unknown,no,yes,no,cellular,aug,unknown,1,unpref
0,178,1,5,1,1365,blue-collar,divorced,primary,no,yes,no,unknown,may,unknown,1,unpref
0,10,0,8,5,-1399,entrepreneur,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,45,0,12,1,1411,management,single,tertiary,no,yes,no,unknown,nov,unknown,1,unpref
0,298,0,22,3,2037,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,0,0,20,1,5811,technician,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,744,0,13,1,2159,services,single,unknown,no,yes,no,unknown,may,unknown,1,unpref
0,264,0,1,1,-1629,services,married,secondary,no,yes,yes,cellular,aug,unknown,1,unpref
0,221,6,4,1,-4488,admin.,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,312,37,14,1,-224,admin.,single,tertiary,no,yes,no,cellular,may,failure,1,unpref
0,251,2,26,1,-2924,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,104,0,4,1,2557,technician,divorced,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,448,0,16,3,1205,blue-collar,married,secondary,no,no,no,unknown,may,unknown,1,unpref
0,185,6,16,1,-4287,blue-collar,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,32,0,16,2,-4285,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,103,0,2,1,2231,management,married,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
0,298,0,8,2,1242,technician,divorced,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,586,237,14,1,1035,technician,married,secondary,no,no,no,cellular,feb,failure,1,unpref
0,0,18,16,1,7385,management,single,secondary,no,no,no,cellular,apr,unknown,1,unpref
0,105,0,26,2,-1935,admin.,single,tertiary,no,no,yes,cellular,jan,unknown,1,unpref
0,99,246,7,1,-1234,blue-collar,single,secondary,no,yes,no,telephone,may,failure,1,unpref
0,220,2,8,1,4160,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,534,0,21,2,771,management,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,62,0,22,3,2107,technician,married,secondary,no,no,yes,cellular,aug,unknown,1,unpref
2,146,213,14,1,-1456,services,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,116,0,29,1,-528,admin.,married,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,351,1,27,7,-400,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,17,0,18,3,621,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,97,0,15,1,121,management,married,tertiary,no,no,no,cellular,sep,unknown,1,unpref
3,528,212,12,1,3505,unemployed,single,secondary,no,yes,no,cellular,apr,other,1,yes
0,199,0,26,1,-116,technician,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,515,0,28,1,9919,admin.,married,secondary,no,no,yes,cellular,aug,unknown,1,unpref
2,102,254,21,1,4513,management,married,tertiary,no,yes,no,cellular,may,failure,1,unpref
0,502,13,8,2,1290,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,yes
0,67,0,3,3,4659,technician,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
8,545,190,20,1,1580,admin.,married,secondary,no,yes,no,cellular,apr,failure,1,yes
0,232,0,3,1,3078,services,married,primary,no,no,no,cellular,aug,unknown,1,unpref
0,264,0,6,1,-2269,blue-collar,divorced,primary,no,no,no,unknown,may,unknown,1,unpref
0,410,0,12,3,2679,services,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
