age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,sex,age_cat,c_charge_degree,race,two_year_recid
24,0,5,0,0,5,-5.304931640625,3.5459418296813965,3.2645874023437504,1.0163766145706177,Male,25 - 45,M,unpriv,unpref
60,0,5,0,0,1,16.35064697265625,36.74784469604492,-73.17475891113281,2.2901899814605717,Male,Greater than 45,M,unpriv,unpref
21,0,4,0,0,0,11.985260009765623,45.99684143066406,-16.885284423828125,0.0895136594772338,Male,Less than 25,F,unpriv,0
21,0,6,0,0,1,-0.66241455078125,1.250418186187744,-121.08558654785156,0.0240213871002197,Male,Less than 25,F,unpriv,unpref
44,0,4,0,0,7,-1.572235107421875,3.779383659362793,44.30484008789063,0.3140909671783447,Male,25 - 45,M,Caucasian,unpref
54,0,7,0,0,0,-0.885284423828125,0.1820495128631591,76.07821655273438,8.563624382019043,Male,Greater than 45,M,unpriv,0
68,0,1,0,0,0,0.583648681640625,-0.8412355780601501,-27.76547241210937,1.4492148160934448,Female,Greater than 45,M,unpriv,0
44,0,4,0,0,23,-18.149871826171875,3.561588287353516,78.7083740234375,226.67872619628903,Male,25 - 45,M,unpriv,unpref
35,0,9,0,1,10,-14.54241943359375,50.3359603881836,-93.13055419921876,2.279085636138916,Male,25 - 45,F,unpriv,unpref
35,0,1,0,0,0,-99.801025390625,1.6973636150360107,-88.21086120605469,69.705078125,Female,25 - 45,M,unpriv,0
34,0,2,0,0,0,33.172210693359375,1.177372694015503,62.27490234375,0.47906804084777826,Male,25 - 45,M,Caucasian,0
21,0,7,0,0,0,2.45806884765625,11.443796157836914,-87.74497985839845,2.085781574249268,Male,Less than 25,M,unpriv,0
23,0,6,0,0,3,-14.04754638671875,70.46236419677734,-124.07373046875,0.000226616859436,Male,Less than 25,M,unpriv,unpref
24,0,3,0,0,1,-20.196319580078125,12.585076332092283,12.87811279296875,0.4144822359085083,Male,25 - 45,F,Caucasian,0
25,0,6,0,0,1,0.771331787109375,-0.846532940864563,16.71038818359375,0.2189118862152099,Male,25 - 45,F,unpriv,unpref
34,0,2,0,0,6,-32.9161376953125,7.1302900314331055,13.485076904296877,6.212021350860596,Male,25 - 45,F,Caucasian,0
35,0,7,0,0,1,0.5648193359375,6.269144058227539,42.73974609374999,22.055259704589844,Male,25 - 45,M,unpriv,0
61,0,5,0,0,11,-15.10101318359375,2.5449862480163574,-0.281524658203125,51.6962890625,Male,Greater than 45,F,unpriv,0
31,0,5,0,0,2,-2.62286376953125,13.631763458251951,4.9217529296875,10.467658996582031,Female,25 - 45,F,unpriv,0
56,0,2,0,0,0,7.49237060546875,-0.9966472387313844,-21.96820068359375,0.5819520950317383,Male,Greater than 45,M,Caucasian,unpref
23,0,1,0,0,1,-7.070556640625,-0.9955743551254272,-83.221435546875,0.0040791034698486,Male,Less than 25,F,unpriv,0
48,0,1,0,0,0,4.883026123046875,-0.6470212936401367,-1.671142578125,0.012917160987854,Male,Greater than 45,M,unpriv,0
33,0,3,0,0,5,-4.544342041015625,-0.8532384634017944,-19.65155029296875,1.8487403392791746,Male,25 - 45,F,unpriv,0
27,0,3,0,0,2,-97.772705078125,2.808647394180298,-0.755157470703125,1.6697130203247068,Male,25 - 45,F,Caucasian,0
19,0,5,0,0,0,65.04736328125,0.9346103668212892,78.22341918945312,2.2754597663879395,Male,Less than 25,F,Caucasian,0
22,0,6,0,0,0,-3.776214599609375,-0.7550249099731445,11.770660400390623,0.2551705837249756,Female,Less than 25,F,unpriv,unpref
31,0,6,0,0,5,-3.964691162109375,0.9273906946182251,-0.44592285156249994,2.7087512016296387,Male,25 - 45,F,Caucasian,unpref
21,0,4,0,0,0,-0.285064697265625,4.900614261627198,-107.41319274902344,0.1278119087219238,Male,Less than 25,M,unpriv,unpref
58,0,4,0,0,0,6.717620849609375,-0.966159462928772,11.719329833984377,0.038978099822998,Female,Greater than 45,F,Caucasian,unpref
24,0,3,0,2,2,-3.6275634765625,-0.982677400112152,23.67684936523437,1.888171672821045,Male,Less than 25,F,unpriv,unpref
21,0,7,0,0,0,-6.336151123046875,-0.992959201335907,15.803619384765623,0.5407078266143799,Male,Less than 25,F,unpriv,0
24,0,1,0,0,0,11.202239990234377,13.404959678649902,19.35467529296875,0.1071897745132446,Male,Less than 25,F,Caucasian,0
60,0,1,0,0,5,-3.23004150390625,19.838014602661133,23.3018798828125,9.952332496643068,Male,Greater than 45,F,unpriv,0
38,0,1,0,0,0,84.39553833007812,1.867706060409546,71.76571655273438,0.0625462532043457,Male,25 - 45,F,Caucasian,0
55,0,6,0,0,20,-3.767181396484375,5.965093612670898,24.8843994140625,63.612937927246094,Male,Greater than 45,F,Caucasian,unpref
26,0,3,0,0,1,-1.5863037109375,-0.389350414276123,4.34942626953125,1.6139652729034424,Female,25 - 45,F,unpriv,unpref
38,0,1,0,0,5,-17.688873291015625,2.920048475265503,17.04815673828125,151.37303161621094,Male,25 - 45,M,unpriv,unpref
54,0,1,0,0,4,-2.837249755859375,27.37287712097168,-49.58453369140625,3.078589916229248,Male,Greater than 45,M,Caucasian,unpref
34,0,4,0,0,1,-2.54034423828125,1.4360716342926023,50.66973876953125,19.95610809326172,Female,25 - 45,M,unpriv,0
29,0,7,0,0,0,0.796905517578125,3.8293843269348153,21.69345092773437,1.5901705026626587,Male,25 - 45,F,unpriv,0
22,0,1,0,0,0,-98.40216064453124,-0.022759497165679904,15.360595703125,92.3060302734375,Male,Less than 25,M,unpriv,0
23,0,4,0,1,4,0.75653076171875,0.8087923526763916,1.72918701171875,1.70211923122406,Male,25 - 45,M,Caucasian,unpref
65,0,1,0,0,4,1.12579345703125,22.90335464477539,-29.72177124023437,43.1322135925293,Male,Greater than 45,M,unpriv,0
22,2,8,2,0,3,9.60400390625,36.38219451904297,-1.8074951171875,0.000226616859436,Male,Less than 25,M,unpriv,unpref
27,0,5,0,0,0,10.420928955078123,-0.8340383172035217,89.233642578125,1.1895118951797483,Female,25 - 45,F,unpriv,0
46,0,3,0,0,2,13.74688720703125,3.616126537322998,88.23922729492188,6.237855434417725,Male,25 - 45,F,unpriv,unpref
33,0,1,0,0,0,17.55474853515625,4.351118564605713,-29.297607421875004,0.0641325712203979,Female,25 - 45,F,unpriv,0
28,0,9,0,0,10,-22.9281005859375,66.39038848876953,34.2974853515625,10.3951416015625,Male,Less than 25,F,unpriv,unpref
24,0,8,0,0,1,17.464111328125,10.812381744384766,-6.658416748046875,2.5836586952209477,Male,Less than 25,M,Caucasian,0
24,0,3,0,0,0,1.90985107421875,-0.925568699836731,-3.55841064453125,2.106630325317383,Female,25 - 45,M,Caucasian,0
29,0,4,0,0,0,-3.22479248046875,-0.7517168521881104,2.950408935546875,1.628695368766785,Male,25 - 45,F,Caucasian,0
30,0,3,0,0,1,0.460540771484375,-0.9192431569099426,-1.5053100585937502,0.2456526756286621,Female,25 - 45,F,Caucasian,0
52,0,4,0,0,10,-0.28173828125,-0.9600350856781006,38.57513427734375,0.0385248661041259,Male,Greater than 45,F,unpriv,unpref
56,0,1,0,0,0,-0.793670654296875,2.068692922592163,31.24505615234375,2.656856060028076,Female,Greater than 45,F,unpriv,0
26,0,9,0,0,6,-0.58856201171875,0.4995560646057129,2.86114501953125,4.2327494621276855,Male,25 - 45,F,Caucasian,0
32,0,2,0,0,3,2.372772216796875,-0.9993294477462767,-3.0348205566406246,0.0033992528915405,Male,25 - 45,F,unpriv,unpref
39,0,2,0,0,0,-1.096038818359375,1.027571201324463,1.44207763671875,1.53464937210083,Female,25 - 45,F,unpriv,unpref
38,0,2,0,0,1,-1.13946533203125,0.0100752115249633,-15.611785888671877,4.50740909576416,Male,25 - 45,M,Caucasian,0
34,0,3,0,0,3,-1.447357177734375,0.4980137348175049,5.832305908203124,0.007025122642517,Male,25 - 45,M,Caucasian,unpref
27,3,9,0,0,11,-3.0059814453125,-0.9996423721313475,-21.02987670898437,0.36122727394104,Male,25 - 45,M,unpriv,unpref
22,0,5,0,0,0,-2.663665771484375,-0.9919310212135316,8.05194091796875,0.30479967594146734,Male,Less than 25,F,Caucasian,unpref
50,0,3,0,0,10,-6.180206298828125,2.121532440185547,93.46157836914062,5.088228225708009,Male,Greater than 45,F,unpriv,unpref
26,0,7,0,2,7,0.232818603515625,2.602653741836548,56.16177368164064,33.14203643798828,Male,25 - 45,F,Caucasian,unpref
29,0,8,0,0,5,12.01654052734375,6.000319957733154,62.84085083007813,1.9180850982666016,Male,25 - 45,M,Caucasian,unpref
57,0,4,0,0,0,3.64794921875,28.967674255371094,-44.521392822265625,1.6479578018188477,Female,Greater than 45,M,unpriv,unpref
36,0,5,0,0,0,-33.1988525390625,1.530038356781006,1815.84619140625,1570.818603515625,Male,25 - 45,M,unpriv,0
22,0,1,0,0,0,0.072662353515625,-0.2350339889526367,-33.149658203125,0.1359701156616211,Male,25 - 45,M,Caucasian,0
46,0,4,0,0,2,6.6492919921875,4.813464641571045,-8.20538330078125,33.85723876953125,Male,Greater than 45,M,Caucasian,0
31,0,5,0,0,0,-3.6636962890625,34.320735931396484,-15.688079833984377,5.046757221221924,Male,25 - 45,F,Caucasian,0
27,0,9,0,0,6,-4.597686767578125,73.16323852539062,2.32623291015625,5.674259662628174,Male,25 - 45,F,unpriv,unpref
60,0,9,0,0,9,-2.898223876953125,21.151290893554688,-18.354278564453125,2.5070621967315674,Female,Greater than 45,F,Caucasian,unpref
54,0,2,0,0,0,16.467559814453125,0.1065677404403686,256.0906982421875,137.28268432617188,Male,Greater than 45,M,unpriv,0
28,0,3,0,0,2,-30.847686767578125,6.358797073364258,-105.17073059082033,10.732574462890623,Male,25 - 45,F,unpriv,0
28,0,4,0,0,0,4.6488037109375,10.943877220153809,-12.214996337890623,18.65215301513672,Male,25 - 45,F,unpriv,0
24,0,2,0,0,0,20.530029296875,-0.8375028371810913,8.292633056640625,0.0011330842971801003,Female,Less than 25,F,unpriv,unpref
22,0,4,1,0,0,-14.46600341796875,12.43525218963623,9.63677978515625,0.0120106935501098,Male,Less than 25,F,unpriv,0
21,0,5,0,0,0,-1.143280029296875,7.918076515197754,34.595916748046875,0.8683958053588867,Female,Less than 25,F,Caucasian,0
21,0,4,0,0,0,-1.820220947265625,0.0035485029220581,19.241607666015625,1.7646654844284058,Male,Less than 25,F,Caucasian,0
19,0,7,1,1,3,0.96533203125,-0.9516978859901428,-21.8829345703125,1.552778720855713,Male,Less than 25,M,Caucasian,unpref
41,0,1,0,0,0,2.787261962890625,-0.571874737739563,-0.676483154296875,4.195357799530029,Male,25 - 45,F,Caucasian,0
38,0,1,0,0,0,1.47357177734375,13.943636894226074,-39.035736083984375,3.1642510890960693,Female,25 - 45,M,Caucasian,0
29,0,3,0,0,0,-12.299285888671877,-0.9831691384315492,3.6661682128906254,0.1842395067214965,Female,25 - 45,F,unpriv,unpref
27,0,6,0,0,4,-1.30169677734375,67.47042846679688,6.8311767578125,0.7847741842269897,Male,25 - 45,F,Caucasian,0
30,0,4,0,0,0,0.356719970703125,-0.8098313808441162,9.6424560546875,2.757927179336548,Male,25 - 45,F,Caucasian,0
30,0,5,0,2,14,8.078216552734375,0.7456263303756714,-3.230316162109375,8.237069129943848,Male,25 - 45,M,unpriv,unpref
22,0,6,0,0,0,-3.89129638671875,-0.8905658721923828,-7.061431884765625,0.0135970115661621,Male,Less than 25,F,unpriv,unpref
38,0,7,0,0,14,31.83212280273437,9.51953411102295,49.9200439453125,1.7494821548461914,Male,25 - 45,F,unpriv,unpref
49,0,1,0,0,2,5.269317626953125,1.6874170303344727,10.38531494140625,0.3143175840377807,Male,Greater than 45,M,Caucasian,0
23,0,5,0,0,0,-12.261810302734377,-0.5283111929893494,-4.188201904296875,0.0543880462646484,Male,Less than 25,F,unpriv,unpref
33,0,1,0,0,0,3.4339599609375,-0.8330548405647278,5.407653808593751,0.0011330842971801003,Male,25 - 45,F,Caucasian,0
22,0,5,0,0,0,-4.61578369140625,-0.995015561580658,16.374786376953125,0.0,Female,Less than 25,F,unpriv,unpref
55,0,1,0,0,0,16.15093994140625,2.768324851989746,-58.12501525878906,0.799504280090332,Female,Greater than 45,F,Caucasian,0
52,0,4,0,0,1,2.45086669921875,8.92301082611084,-43.43890380859375,8.263357162475586,Male,Greater than 45,F,Caucasian,0
53,0,1,0,0,0,0.537506103515625,0.3162940740585327,-29.78253173828125,0.3215693235397339,Male,Greater than 45,M,unpriv,0
19,0,6,0,0,0,-1.13433837890625,-0.3627071380615234,25.44613647460937,0.5298302173614502,Male,Less than 25,F,unpriv,unpref
23,0,8,0,0,2,59.00775146484375,3.9658865928649902,16.429168701171875,0.1930775642395019,Male,Less than 25,F,Caucasian,unpref
22,0,4,0,0,0,-9.197845458984377,-0.5400905609130859,-5.737030029296875,14.370454788208008,Male,Less than 25,M,Caucasian,0
25,0,9,0,0,0,-0.043304443359375,28.17143821716309,-2.58734130859375,13.009620666503906,Male,25 - 45,F,unpriv,0
24,0,3,0,0,0,3.534332275390625,4.852133274078369,-20.376739501953125,0.1080962419509887,Female,Less than 25,F,unpriv,0
35,0,1,0,0,0,6.161834716796875,-0.978788197040558,6.04241943359375,2.726880550384521,Male,25 - 45,M,Caucasian,0
67,0,1,0,0,6,9.788116455078123,2.5057365894317627,-16.513153076171875,6.174856185913086,Male,Greater than 45,M,Caucasian,0
25,0,2,0,0,0,-1.10693359375,10.91088581085205,-3.697845458984375,1.6574757099151611,Male,25 - 45,F,Caucasian,0
37,0,3,0,0,0,239.70703125,-0.5746240019798279,-68.93055725097656,0.0586937665939331,Female,Greater than 45,M,unpriv,0
30,0,1,0,0,0,3.544281005859375,-0.9519437551498412,40.9671630859375,0.1337039470672607,Male,25 - 45,F,unpriv,unpref
28,0,7,0,0,2,-1.191864013671875,152.02001953125,15.239532470703123,1.0417577028274536,Male,25 - 45,F,Caucasian,0
38,0,1,0,0,1,5.2432861328125,-0.9988824129104614,30.156921386718746,0.0033992528915405,Male,25 - 45,F,unpriv,0
32,0,2,0,0,2,-5.053558349609375,-0.7983202338218689,-28.081787109374996,1.6191774606704712,Male,25 - 45,F,unpriv,0
24,0,1,0,0,0,11.86041259765625,-0.9894499778747561,4.9224853515625,0.0106509923934936,Male,25 - 45,M,unpriv,unpref
23,0,7,0,0,0,-1.38287353515625,-0.2215335369110107,5.859863281250001,0.1364233493804931,Male,Less than 25,F,unpriv,unpref
29,0,5,0,0,2,-13.22674560546875,8.781100273132324,11.1910400390625,4.600775241851807,Male,25 - 45,F,unpriv,0
23,0,3,0,0,0,-3.7630615234375,-0.1755113005638122,-17.972015380859375,2.0667457580566406,Male,Less than 25,M,unpriv,0
31,0,1,0,0,0,-2.817230224609375,0.7732754945755005,2.137115478515625,0.5400279760360718,Female,25 - 45,F,unpriv,0
32,0,9,0,0,12,3.00079345703125,2.3351705074310303,0.79766845703125,0.5581573247909546,Male,25 - 45,M,unpriv,unpref
34,0,8,0,0,2,-2.41436767578125,34.0060920715332,57.90444946289063,5.066473007202148,Female,25 - 45,F,unpriv,0
37,0,1,0,0,0,59.873809814453125,23.07184219360352,-15.39910888671875,0.0657188892364502,Male,25 - 45,F,Caucasian,0
55,0,1,0,0,0,-2.54833984375,-0.1157203912734985,21.93182373046875,0.6356602907180786,Male,Greater than 45,F,unpriv,0
22,0,6,0,0,0,-3.139617919921875,-0.753125011920929,25.22662353515625,0.2762459516525268,Male,Less than 25,F,unpriv,unpref
31,0,6,0,0,4,-9.2877197265625,3.485726356506348,-20.57672119140625,2.78580093383789,Male,25 - 45,M,unpriv,unpref
36,0,4,0,0,3,-12.39007568359375,22.718618392944336,44.4586181640625,49.15614318847656,Male,25 - 45,M,Caucasian,unpref
30,0,3,0,0,0,5.01885986328125,0.3565496206283569,-8.9180908203125,1.3832693099975586,Male,25 - 45,F,unpriv,0
24,0,7,0,0,6,-1.611114501953125,14.227415084838867,0.7147521972656249,1.8849990367889407,Male,25 - 45,F,Caucasian,unpref
29,0,3,0,0,6,3.808074951171875,-0.9647065997123718,-30.045379638671875,1.8648301362991333,Male,25 - 45,F,Caucasian,0
33,0,1,0,0,1,-1.377471923828125,-0.8572617769241332,51.724884033203125,0.638379693031311,Male,25 - 45,F,unpriv,unpref
22,0,4,0,0,0,-2.172393798828125,7.0040693283081055,22.72247314453125,2.011451244354248,Male,Less than 25,F,Caucasian,0
48,0,1,0,0,0,2.90863037109375,-0.8486563563346863,-17.135650634765625,0.0047589540481567,Male,Greater than 45,F,unpriv,0
23,0,9,0,0,0,-2.068328857421875,106.4035186767578,38.82104492187499,2.30627965927124,Male,Less than 25,F,unpriv,unpref
50,0,2,0,0,2,24.7039794921875,6.413849353790283,13.6146240234375,2.102551221847534,Female,Greater than 45,M,unpriv,0
56,0,1,0,0,0,41.407989501953125,3.1545181274414062,-35.286834716796875,4.966761589050293,Male,Greater than 45,M,Caucasian,0
46,0,2,0,0,0,-6.41058349609375,13.898553848266602,11.492767333984379,56.88740158081055,Male,Greater than 45,M,unpriv,0
38,0,8,0,0,0,20.335662841796875,-0.9852478504180908,447.8112182617188,1.4217941761016848,Male,25 - 45,F,Caucasian,unpref
38,0,7,0,0,6,-3.88616943359375,3.608370304107666,-44.23263549804688,7.349184513092041,Male,25 - 45,F,unpriv,unpref
27,0,9,0,0,7,4.784698486328125,-0.0392550826072692,32.8388671875,17.51793670654297,Male,25 - 45,F,unpriv,0
39,0,5,0,0,19,-11.611968994140623,10.136509895324709,20.486602783203125,93.73462677001952,Male,25 - 45,F,unpriv,0
29,0,2,0,0,0,-1.323974609375,-0.5232149958610535,-18.188690185546875,1.250245213508606,Male,25 - 45,F,Caucasian,0
26,0,4,0,0,1,-5.236480712890625,1.2663326263427734,5.233612060546875,2.922224283218384,Male,25 - 45,M,unpriv,unpref
61,0,4,0,0,8,4.053802490234375,0.2674778699874878,-2.997161865234375,6.448155879974365,Male,Greater than 45,M,unpriv,0
32,0,1,0,0,1,9.70477294921875,-0.928787350654602,18.47592163085937,0.6163978576660156,Male,25 - 45,F,Caucasian,unpref
29,0,2,0,0,0,1.543731689453125,-0.9638795852661132,23.5352783203125,0.5713011026382446,Male,25 - 45,F,unpriv,0
41,0,1,0,0,0,-1.16436767578125,-0.9668747186660768,-2.9342651367187504,0.5665421485900879,Male,25 - 45,M,Caucasian,0
32,0,2,0,0,0,1.230499267578125,-0.9905452132225036,12.231597900390623,5.094120502471924,Male,25 - 45,M,Caucasian,0
32,0,3,0,0,0,-6.001129150390625,-0.9999552965164185,9.831817626953123,0.0,Female,25 - 45,M,unpriv,0
38,0,1,0,0,0,0.888702392578125,2.900535345077514,-2.701080322265625,0.9998335838317871,Male,25 - 45,M,Caucasian,0
27,0,8,0,0,9,-4.2021484375,23.384387969970703,-29.86239624023437,15.217095375061035,Male,25 - 45,F,unpriv,unpref
43,0,4,0,0,4,-9.58221435546875,11.181453704833984,134.26889038085938,11.491061210632324,Male,Greater than 45,F,unpriv,unpref
23,0,6,0,0,1,8.19781494140625,-0.9444559216499328,-41.78692626953125,0.399752140045166,Male,Less than 25,F,Caucasian,0
47,0,3,0,0,1,-1.465545654296875,-0.3751123547554016,0.52447509765625,1.6722058057785034,Male,Greater than 45,F,Caucasian,0
33,0,8,0,0,3,4.165802001953125,18.41758346557617,-52.07029724121094,1.4528406858444214,Male,25 - 45,F,unpriv,unpref
23,0,3,0,0,0,-4.3822021484375,37.41459655761719,-10.292388916015623,0.1946638822555542,Male,Less than 25,F,unpriv,unpref
32,0,5,0,0,7,-2.215240478515625,2.02139663696289,9.429046630859375,2.587284564971924,Male,25 - 45,M,unpriv,0
30,0,3,0,0,1,3.317718505859375,-0.6742904186248779,-35.640350341796875,3.159945487976074,Male,25 - 45,F,unpriv,0
56,0,1,0,0,0,0.319244384765625,44.576519012451165,77.46078491210938,5.500217914581299,Male,Greater than 45,F,Caucasian,0
28,0,1,0,0,0,17.112823486328125,5.4003095626831055,51.271728515625,14.343260765075684,Male,25 - 45,M,Caucasian,0
21,0,7,0,0,0,-1.07275390625,58.65726852416992,3.93865966796875,0.2418001890182495,Male,Less than 25,F,unpriv,unpref
30,0,6,4,0,21,5.6663818359375,3.1975231170654297,-133.9691925048828,80.97745513916016,Male,25 - 45,F,unpriv,0
23,0,9,0,0,0,-1.353546142578125,-0.8831227421760559,170.56631469726562,316.6768798828125,Male,25 - 45,M,unpriv,0
30,0,2,0,0,0,-2.509979248046875,37.51886749267578,2.639495849609375,0.8645433187484741,Male,Less than 25,F,unpriv,0
26,0,4,0,0,0,-1.218719482421875,-0.9993517994880676,24.93197631835937,0.0,Female,25 - 45,M,unpriv,0
26,0,9,0,1,6,-19.39862060546875,2.113351821899414,98.82760620117188,228.53131103515625,Male,25 - 45,F,unpriv,0
43,0,4,0,0,14,-149.02886962890625,3.3039841651916504,111.07199096679688,1568.112060546875,Male,25 - 45,M,unpriv,0
56,0,4,0,0,0,2.29052734375,-0.5594918727874756,106.64382934570312,8.253159523010254,Male,Greater than 45,F,unpriv,0
23,0,7,0,0,0,-3.21923828125,3.735350608825684,-75.95327758789062,0.0,Male,Less than 25,M,unpriv,0
27,0,7,0,0,0,-39.7559814453125,2.3300294876098637,-35.966552734375,2.132464647293091,Male,25 - 45,F,unpriv,0
54,0,1,0,0,0,-1.642364501953125,18.411415100097656,18.605682373046875,0.9180248975753784,Male,Greater than 45,F,unpriv,0
25,0,2,0,0,2,-2.512115478515625,6.590718746185303,34.722381591796875,0.7816015481948853,Male,25 - 45,F,unpriv,0
41,0,1,0,0,0,-63.57583618164063,3.899188995361328,-30.39657592773437,187.2310791015625,Male,25 - 45,M,unpriv,0
74,0,2,0,0,12,20.74008178710937,7.13730812072754,14.838409423828123,181.3859405517578,Male,Greater than 45,M,unpriv,0
23,0,3,0,0,0,5.743377685546875,-0.9139457941055298,16.10015869140625,4.35648250579834,Male,Less than 25,M,unpriv,0
24,0,4,0,0,0,5.372039794921875,-0.6849745512008668,15.361541748046877,0.0052121877670288,Male,25 - 45,M,unpriv,0
34,0,5,0,0,3,14.784393310546877,17.01398468017578,-54.47880554199219,0.670559287071228,Female,25 - 45,F,unpriv,0
32,0,4,0,0,3,-8.6885986328125,-0.9572858214378355,8.33831787109375,1.5770267248153689,Female,25 - 45,F,unpriv,0
27,0,2,0,0,0,10.696807861328123,-0.5054677128791809,-13.84649658203125,4.51307487487793,Male,25 - 45,M,unpriv,0
33,0,7,0,0,7,-2.7657470703125,2.867588996887207,-3.05084228515625,3.37568473815918,Male,25 - 45,F,Caucasian,unpref
30,0,6,0,0,7,-32.173095703125,3.1088538169860835,-6.473541259765625,1.766478419303894,Male,25 - 45,F,Caucasian,unpref
38,0,3,0,0,4,5.41455078125,-0.8407438397407531,181.4290771484375,18.25874710083008,Male,25 - 45,F,Caucasian,unpref
46,0,1,0,0,2,-42.35577392578125,22.283496856689453,-3.6813659667968754,3.1998300552368164,Male,Greater than 45,M,Caucasian,unpref
27,0,3,0,0,0,-5.551422119140625,-0.6768608689308167,18.85064697265625,0.0142768621444702,Female,25 - 45,M,Caucasian,unpref
35,0,1,0,0,1,17.687957763671875,6.422857284545898,75.17803955078125,1.6062602996826172,Male,25 - 45,M,Caucasian,unpref
21,0,7,0,0,1,-4.24151611328125,-0.684259295463562,-8.943511962890625,2.91383957862854,Male,Less than 25,M,Caucasian,unpref
35,0,6,0,0,3,-2.469696044921875,-0.40036982297897333,24.284027099609368,0.0394313335418701,Male,25 - 45,M,Caucasian,unpref
32,0,3,0,0,6,-43.36050415039063,3.0520577430725098,-43.9683837890625,1.154159665107727,Male,25 - 45,F,Caucasian,unpref
27,0,1,0,0,0,18.55169677734375,-0.6199086308479309,3.8275146484375004,5.7948198318481445,Male,25 - 45,M,Caucasian,unpref
26,0,7,0,0,15,259.9125366210937,-0.5678290724754333,28.4326171875,0.5239381790161133,Female,Less than 25,F,Caucasian,unpref
54,0,1,0,0,0,-0.9346923828125,-0.5457455515861511,20.3040771484375,3.861098051071167,Male,Greater than 45,F,Caucasian,unpref
34,0,7,0,0,5,-22.701934814453125,3.4338254928588867,-9.9791259765625,3.64377236366272,Male,25 - 45,F,Caucasian,unpref
73,0,1,0,0,0,-16.3018798828125,-0.9184831976890564,-170.73837280273438,0.0414708852767944,Male,Greater than 45,M,Caucasian,unpref
25,0,7,0,0,0,-6.990936279296875,1.5825650691986084,9.86431884765625,2.8259122371673584,Male,25 - 45,F,Caucasian,unpref
33,0,6,0,0,6,-9.047760009765623,3.622943878173828,11.185638427734377,4.417442321777344,Male,25 - 45,F,Caucasian,unpref
34,0,6,0,0,3,-4.5789794921875,20.26348114013672,-8.65875244140625,21.11276054382324,Male,25 - 45,F,Caucasian,unpref
55,0,1,0,0,0,-3.891754150390625,4.737021446228027,-12.605255126953123,1.177501201629639,Female,Greater than 45,M,Caucasian,unpref
32,0,1,0,0,1,-2.7303466796875,-0.3467479944229126,29.128143310546875,0.3759573698043823,Male,25 - 45,F,Caucasian,unpref
28,0,4,0,0,0,2.05364990234375,2.439508438110352,-12.21124267578125,2.403724908828736,Male,25 - 45,F,Caucasian,unpref
49,0,1,0,0,3,37.36688232421875,0.1089370250701904,10.494354248046877,1.3640068769454956,Male,Greater than 45,M,Caucasian,unpref
27,0,8,0,0,12,-2.6317138671875,22.388036727905277,6.1575927734375,5.980418682098389,Male,25 - 45,F,Caucasian,unpref
32,0,3,0,0,1,47.80288696289063,9.209962844848633,-10.641204833984377,0.0743303298950195,Male,25 - 45,F,Caucasian,unpref
27,0,8,0,2,6,-2.963104248046875,-0.8102784156799316,3.870849609375,0.5171396732330322,Male,25 - 45,F,Caucasian,unpref
25,0,3,0,0,3,-1.51617431640625,9.916322708129885,1.26519775390625,2.156259298324585,Male,25 - 45,F,Caucasian,unpref
21,0,8,0,0,0,-11.9381103515625,9.867528915405272,-0.6296386718749999,1.7218348979949951,Male,Less than 25,F,Caucasian,unpref
27,0,5,0,0,0,-110.20199584960938,2.351889610290528,-36.333984375,0.2347750663757324,Female,25 - 45,M,Caucasian,unpref
53,0,3,0,0,5,0.7164306640625,1.15423846244812,-6.46954345703125,0.0115574598312377,Male,Greater than 45,F,Caucasian,unpref
30,0,4,0,0,9,-3.471832275390625,-0.2707967758178711,-27.6112060546875,3.137057065963745,Male,25 - 45,F,Caucasian,unpref
25,0,3,0,0,3,7.085418701171875,1.3414790630340576,81.7193603515625,30.85343170166016,Male,25 - 45,M,Caucasian,unpref
50,0,7,0,0,4,-26.01922607421875,10.155016899108888,37.89328002929688,19.88540267944336,Male,Greater than 45,F,Caucasian,unpref
23,0,5,0,0,0,-1.92486572265625,-0.9999552965164185,9.902008056640623,0.7856806516647339,Male,Less than 25,M,Caucasian,unpref
25,0,8,0,0,1,-12.017120361328123,4.33062219619751,-83.86489868164062,0.44960784912109375,Female,25 - 45,M,Caucasian,unpref
58,0,5,0,0,0,25.74493408203125,-0.9990835785865784,529.3367919921875,1.424513578414917,Male,Greater than 45,F,Caucasian,unpref
39,0,6,0,0,13,-2.434600830078125,-0.3504583835601806,-8.2303466796875,6.419148921966553,Male,25 - 45,F,Caucasian,unpref
35,0,2,0,0,5,-3.59521484375,0.7959401607513427,-7.271728515625,2.299481153488159,Male,25 - 45,M,Caucasian,unpref
36,0,4,0,0,5,-3.269073486328125,-0.8901411890983582,-5.023162841796875,2.550119400024414,Male,25 - 45,M,Caucasian,unpref
24,0,1,0,0,0,5.3592529296875,-0.9645501375198364,-8.46514892578125,0.0976718664169311,Male,Less than 25,M,Caucasian,unpref
21,0,7,0,0,0,-2.421966552734375,-0.9520331621170043,0.038787841796875,0.3632668256759643,Male,Less than 25,F,Caucasian,unpref
43,0,6,0,0,0,-0.985595703125,-0.9998211860656738,83.55435180664062,0.2334153652191162,Male,25 - 45,F,Caucasian,unpref
