age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,sex,age_cat,c_charge_degree,race,two_year_recid
24,0,4,0,0,1,-7.19866943359375,4.0442070960998535,-17.2100830078125,0.3659862279891968,Male,Less than 25,M,unpriv,unpref
38,0,1,0,0,0,-1.9072265625,-0.2635548114776611,-2.295501708984375,0.4609386920928955,Male,25 - 45,M,Caucasian,0
32,0,1,0,0,4,-2.169281005859375,-0.9908134341239928,49.024322509765625,0.8468672037124634,Male,25 - 45,F,unpriv,0
35,0,6,0,0,10,-3.939666748046875,-0.18811768293380732,-24.92242431640625,0.7775224447250366,Male,25 - 45,F,unpriv,unpref
28,0,6,0,0,8,4.885986328125,-0.999016523361206,10.9837646484375,1.262935757637024,Male,25 - 45,F,unpriv,unpref
41,0,7,0,0,15,-10.98260498046875,3.95225191116333,-28.6661376953125,20.722978591918945,Male,25 - 45,M,unpriv,0
37,0,2,0,0,0,-33.445037841796875,3.788346767425537,-97.0782470703125,6.564637184143066,Female,25 - 45,F,unpriv,0
24,1,7,0,0,11,1.374664306640625,-0.9938085675239565,-45.08172607421875,0.36757254600524897,Male,Less than 25,F,unpriv,unpref
65,0,1,0,0,1,-16.359405517578125,24.4855899810791,-101.194091796875,2.0540552139282227,Male,Greater than 45,F,Caucasian,0
37,0,3,0,0,2,196.246337890625,67.51470184326172,225.57757568359372,132.7279052734375,Male,25 - 45,M,Caucasian,unpref
51,0,4,0,0,0,12.771453857421877,-0.9958425760269164,296.625244140625,3.5809996128082275,Male,Greater than 45,F,Caucasian,0
30,0,5,0,0,18,-8.621337890625,87.71099853515625,87.2872314453125,267.520751953125,Male,25 - 45,F,unpriv,unpref
42,0,4,0,0,3,2.030120849609375,2.136530637741089,16.2650146484375,19.76778793334961,Female,Greater than 45,M,unpriv,0
32,0,5,0,0,5,1.000823974609375,-0.9419301748275756,-65.40306091308594,0.3816227912902832,Male,25 - 45,F,unpriv,unpref
31,0,1,0,0,0,23.396728515625,-0.9826326966285707,64.86334228515625,1.024308204650879,Male,25 - 45,F,Caucasian,unpref
48,0,1,0,0,1,0.721923828125,-0.2605596780776977,30.81781005859375,2.985677003860474,Male,Greater than 45,M,Caucasian,unpref
23,0,6,0,0,2,-174.21337890625,0.8393919467926025,-43.33834838867188,0.4208275079727173,Male,25 - 45,M,Caucasian,0
28,0,6,1,0,6,3.296234130859375,2.5447628498077397,35.20355224609375,14.437986373901367,Male,25 - 45,F,unpriv,unpref
21,0,5,0,0,4,-21.40625,-0.8950809240341187,-40.6370849609375,5.600608825683593,Male,Less than 25,F,unpriv,unpref
30,0,1,0,0,0,-1.913330078125,-0.9830573797225952,-16.7025146484375,0.5080749988555908,Female,25 - 45,M,unpriv,0
32,0,2,0,0,2,-5.053558349609375,-0.7983202338218689,-28.081787109374996,1.6191774606704712,Male,25 - 45,F,unpriv,0
31,0,4,0,0,0,-0.378692626953125,-0.7531473636627198,47.6566162109375,2.227870225906372,Female,25 - 45,F,Caucasian,0
28,0,7,0,0,1,0.125030517578125,-0.7534826397895813,-48.72462463378906,0.24791884422302238,Male,25 - 45,F,unpriv,unpref
62,0,4,0,0,9,62.555206298828125,5.564170360565186,-32.08953857421875,81.53765106201172,Male,Greater than 45,F,unpriv,0
44,0,1,0,0,0,0.902740478515625,-0.124862253665924,56.110198974609375,13.940789222717283,Female,Greater than 45,F,Caucasian,0
34,0,1,0,0,1,-2.645843505859375,0.05198478698730459,-14.83477783203125,2.491878986358643,Male,25 - 45,F,unpriv,0
23,0,1,0,0,0,-0.630401611328125,-0.9822303652763368,15.194061279296877,0.6551493406295777,Male,Less than 25,F,unpriv,0
41,0,6,0,0,2,-4.19287109375,-0.9240711331367492,-7.6561279296875,0.0494024753570556,Male,25 - 45,F,unpriv,unpref
32,0,4,0,0,1,12.994537353515623,38.93793487548828,-41.58413696289063,0.7258538007736206,Male,25 - 45,F,unpriv,0
67,0,1,0,0,0,-21.85040283203125,-0.3439540266990661,5.734100341796875,6.934702396392823,Female,Greater than 45,F,unpriv,0
34,0,3,0,0,0,-17.183807373046875,-0.1101548075675964,10.365997314453123,1.4428695440292358,Female,25 - 45,F,Caucasian,0
32,0,7,0,0,5,-3.182220458984375,1.8867051601409912,19.75152587890625,0.4289857149124145,Male,25 - 45,M,Caucasian,unpref
32,0,1,0,0,0,-4.342864990234375,-0.3397742509841919,20.5313720703125,0.7999575138092041,Male,25 - 45,M,unpriv,unpref
48,0,1,0,0,1,-2.111846923828125,1.0720958709716797,-8.279815673828125,32.989070892333984,Female,Greater than 45,M,Caucasian,unpref
19,0,5,0,0,0,0.288909912109375,23.755805969238278,12.1260986328125,0.0172228813171386,Male,Less than 25,F,unpriv,unpref
47,0,3,0,0,0,21.164520263671875,-0.996177852153778,176.59817504882812,0.2114335298538208,Male,25 - 45,F,unpriv,unpref
35,0,5,0,0,1,4.0384521484375,-0.1665929555892944,29.45928955078125,1.4904590845108032,Female,25 - 45,F,unpriv,0
29,0,2,0,0,0,-1.223052978515625,-0.8921975493431091,-38.394866943359375,1.2556840181350708,Male,25 - 45,M,Caucasian,0
32,0,5,0,0,1,3.45819091796875,38.99050903320312,-88.60536193847656,3.817134380340576,Male,25 - 45,F,unpriv,unpref
22,0,5,0,0,1,-6.545440673828125,1.980180025100708,7.354766845703126,2.693794488906861,Male,Less than 25,F,unpriv,unpref
29,0,4,0,0,3,16.81689453125,3.9018263816833496,1.88134765625,0.8740612268447876,Male,25 - 45,M,Caucasian,0
38,0,1,0,0,8,-53.13189697265625,7.884079933166504,-3.7312927246093754,59.99568176269531,Male,25 - 45,M,unpriv,unpref
47,0,1,0,0,3,-2.665283203125,6.302962303161621,-36.708251953125,1.931682109832764,Male,Greater than 45,F,Caucasian,unpref
39,0,7,0,0,3,-26.409088134765625,0.7417818307876587,-11.27923583984375,0.0942726135253906,Male,25 - 45,F,Caucasian,unpref
31,0,6,0,0,5,-3.964691162109375,0.9273906946182251,-0.44592285156249994,2.7087512016296387,Male,25 - 45,F,Caucasian,unpref
22,0,7,0,0,0,-6.5535888671875,4.385004043579102,-34.84356689453125,0.019942283630371004,Male,Less than 25,F,unpriv,0
26,2,8,0,0,6,4.400970458984375,0.3928041458129883,-3.707275390625,2.241240739822388,Male,25 - 45,F,unpriv,unpref
41,0,9,0,0,15,-1.799102783203125,-0.9314472079277041,24.79135131835937,0.0097445249557495,Male,25 - 45,F,unpriv,unpref
42,0,1,0,0,3,-59.962890625,26.635156631469723,-32.09259033203125,63.57985305786133,Male,25 - 45,M,unpriv,0
22,0,7,0,0,0,-2.207916259765625,16.982088088989258,25.1649169921875,1.0408512353897097,Male,Less than 25,F,unpriv,0
21,0,3,0,0,0,-64.16281127929688,0.2643263339996338,-65.45745849609375,7.484928131103516,Male,Less than 25,M,unpriv,unpref
19,0,5,0,0,0,40.44332885742188,8.6513032913208,272.4266357421875,0.0061186552047729,Female,Less than 25,M,unpriv,0
19,0,3,0,0,0,-1.873321533203125,7.734859466552734,15.686798095703123,0.0247012376785278,Male,Less than 25,F,unpriv,0
54,0,1,0,0,1,-14.096893310546877,0.6831979751586913,-34.756195068359375,0.1538728475570678,Male,Greater than 45,F,unpriv,0
34,0,2,0,0,0,2.918701171875,-0.3798285722732544,-22.436676025390625,3.8735618591308594,Male,25 - 45,F,unpriv,0
22,0,3,0,0,2,1.463531494140625,-0.6630474925041199,-40.264007568359375,0.2279765605926513,Male,Less than 25,M,unpriv,unpref
22,0,4,0,0,0,-11.465301513671877,0.7398372888565062,-1.8630981445312498,0.889471173286438,Male,Less than 25,M,unpriv,unpref
48,0,5,0,0,10,-17.21832275390625,1.5688185691833496,26.035186767578125,0.004985570907592699,Male,Greater than 45,F,unpriv,unpref
33,0,1,0,0,0,-0.238311767578125,-0.9999552965164185,-34.976409912109375,0.0052121877670288,Male,25 - 45,M,unpriv,0
22,0,2,0,0,0,5.574371337890625,9.1958589553833,-41.83639526367188,0.2606093883514404,Male,Less than 25,M,unpriv,0
56,0,2,0,0,4,-7.478515625,4.128495216369629,-25.780700683593746,5.874588966369629,Male,Greater than 45,F,Caucasian,unpref
27,0,2,0,0,0,-2.864654541015625,-0.5188340544700623,-42.585845947265625,0.8072092533111572,Male,25 - 45,M,Caucasian,0
42,0,1,0,0,2,-4.624359130859375,1.7156248092651367,9.955474853515625,1.251378297805786,Female,25 - 45,F,unpriv,0
21,0,7,0,0,0,-3.565826416015625,4.13202714920044,-106.62818908691406,0.0464564561843872,Male,Less than 25,M,Caucasian,unpref
49,0,1,0,0,0,-0.685089111328125,14.12904453277588,4.010040283203125,2.394207000732422,Male,Greater than 45,M,Caucasian,unpref
33,0,6,0,0,2,-93.97836303710938,23.47884559631348,-38.717529296875,8.077757835388184,Male,25 - 45,M,unpriv,unpref
38,0,1,0,0,0,-95.52105712890624,2.406226634979248,65.79342651367188,4.798385143280029,Male,25 - 45,M,unpriv,0
33,0,9,0,0,16,-18.693023681640625,31.002464294433597,120.7818603515625,563.7724609375,Female,25 - 45,F,Caucasian,unpref
31,0,3,0,0,1,3.1531982421875,-0.9774247407913208,-42.70782470703125,0.1235061883926391,Male,25 - 45,F,Caucasian,unpref
30,0,9,0,0,1,-5.00958251953125,14.255443572998049,-82.08383178710938,1.3211762905120847,Female,25 - 45,F,unpriv,unpref
38,0,9,0,0,0,-82.09744262695312,57.63997268676758,-66.29971313476562,1.5901705026626587,Female,25 - 45,M,unpriv,unpref
34,0,4,0,0,1,-1.246917724609375,-0.9604150652885436,13.57977294921875,0.5191792249679565,Male,25 - 45,F,unpriv,unpref
38,0,5,0,0,0,12.128387451171877,-0.987483024597168,204.13302612304688,1.5697749853134155,Female,25 - 45,F,unpriv,unpref
44,0,4,0,0,6,-10.12078857421875,10.36923599243164,-1.105377197265625,13.619219779968262,Male,25 - 45,F,Caucasian,0
31,0,2,0,0,0,17.161376953125,-0.6078163385391236,38.00729370117188,0.5994015932083131,Male,25 - 45,F,Caucasian,0
37,0,1,0,0,0,1.426239013671875,-0.9410361051559448,5.749176025390626,2.266621828079224,Male,25 - 45,F,unpriv,0
22,0,6,0,0,0,-0.4615478515625,9.657132148742676,31.6873779296875,2.1326911449432373,Male,Less than 25,F,unpriv,unpref
32,0,2,0,0,0,20.178436279296875,-0.2467910051345825,10.81536865234375,0.1253191232681274,Female,25 - 45,M,unpriv,0
53,0,6,0,0,0,5.99383544921875,0.2212097644805908,80.69314575195312,1.166396975517273,Male,Greater than 45,F,unpriv,unpref
31,0,4,0,0,7,-29.504913330078125,13.4807767868042,87.5072021484375,12.763967514038086,Male,25 - 45,F,unpriv,unpref
43,0,2,0,0,0,17.483673095703125,-0.958336353302002,164.73110961914062,0.6003080606460571,Male,25 - 45,F,unpriv,0
32,0,9,0,0,7,-0.330902099609375,-0.0540966391563415,-33.583740234375,0.0815820693969726,Female,25 - 45,F,Caucasian,unpref
31,0,4,0,0,0,-0.5487060546875,0.21738767623901362,-1.062774658203125,2.5861515998840336,Female,25 - 45,F,unpriv,0
26,0,9,0,0,6,10.164642333984377,3.5244398117065425,-25.659637451171875,12.47163200378418,Male,25 - 45,F,unpriv,unpref
34,0,1,0,0,0,-4.579681396484375,-0.9704957008361816,5.00701904296875,2.448821783065796,Female,25 - 45,F,unpriv,0
24,0,6,0,0,0,-2.50628662109375,7.280962944030763,-4.78033447265625,0.4443956613540649,Female,Less than 25,F,unpriv,unpref
22,0,3,0,0,0,-8.3419189453125,0.0503977537155151,-86.86198425292969,0.0009064674377440999,Male,Less than 25,F,unpriv,0
48,0,1,0,0,0,-3.491912841796875,0.6038492918014526,-52.84800720214843,2.981597900390625,Male,Greater than 45,M,Caucasian,0
22,1,8,0,0,0,6.832305908203125,-0.1373792290687561,-7.548492431640625,0.000226616859436,Male,Less than 25,F,unpriv,unpref
32,0,3,0,0,0,39.613372802734375,0.5214830636978149,-39.2618408203125,0.0446435213088989,Female,25 - 45,M,Caucasian,0
38,0,6,0,0,3,5.29327392578125,46.56117630004883,-22.64886474609375,0.9336614608764648,Male,25 - 45,F,unpriv,unpref
34,0,4,0,0,14,3.87603759765625,-0.9328553676605223,-64.33634948730469,2.4368109703063965,Male,25 - 45,F,unpriv,unpref
33,0,9,1,0,5,12.230621337890623,27.39882659912109,109.76928710937501,2.017796516418457,Male,25 - 45,F,unpriv,unpref
53,0,5,0,0,0,1.11688232421875,0.4586523771286011,-56.04789733886719,7.355076789855957,Male,Greater than 45,F,Caucasian,0
52,0,5,0,0,2,3.857025146484375,5.755680084228516,111.01382446289062,3.949251890182495,Male,Greater than 45,F,Caucasian,0
50,0,1,0,0,0,-2.87371826171875,1.8425381183624268,-21.01596069335937,0.5184993743896484,Male,Greater than 45,F,Caucasian,0
22,0,8,0,0,1,-0.2598876953125,16.329618453979492,27.650909423828125,1.5081351995468142,Male,Less than 25,F,unpriv,unpref
57,0,1,0,0,0,8.147735595703125,-0.8583346605300903,-81.62055969238281,6.347537994384766,Male,Greater than 45,M,unpriv,0
44,0,1,0,0,0,-0.8258056640625,1.0290687084197998,2.69061279296875,4.080689907073975,Male,25 - 45,F,Caucasian,0
51,0,3,0,0,9,-7.60003662109375,30.25996208190918,63.55145263671875,116.51709747314452,Male,Greater than 45,M,Caucasian,0
41,0,9,0,0,24,-70.43026733398438,20.247922897338867,-26.041900634765625,16.081865310668945,Male,25 - 45,F,unpriv,unpref
27,0,1,0,0,0,1.41900634765625,-0.986611306667328,4.787506103515624,0.2284297943115234,Male,25 - 45,M,unpriv,0
23,0,2,0,0,0,4.003692626953125,4.438379764556885,8.070526123046875,31.602399826049805,Male,Less than 25,M,unpriv,unpref
56,0,1,0,0,0,0.319244384765625,44.576519012451165,77.46078491210938,5.500217914581299,Male,Greater than 45,F,Caucasian,0
46,0,2,0,0,0,-17.4610595703125,26.91314697265625,-78.34341430664062,58.10954666137695,Male,Greater than 45,F,Caucasian,0
43,0,2,0,0,0,-4.78814697265625,-0.4930177927017212,18.08306884765625,2.664787530899048,Male,25 - 45,M,unpriv,0
34,0,1,0,0,0,-6.4803466796875,-0.9146163463592528,-62.233795166015625,12.671281814575195,Male,25 - 45,M,Caucasian,0
25,0,5,0,0,0,-4.316741943359375,0.0658204555511474,6.744049072265624,1.5199192762374878,Male,Less than 25,F,unpriv,unpref
41,0,1,0,0,0,0.1728515625,-0.8551607131958008,9.602874755859377,33.81304931640625,Male,25 - 45,M,unpriv,0
26,0,2,0,0,1,33.7216796875,1.2416563034057615,377.4849853515625,523.8654174804688,Male,25 - 45,M,unpriv,0
25,0,7,0,0,0,2.430999755859375,-0.952368438243866,12.989990234375,8.13282585144043,Male,25 - 45,M,unpriv,unpref
38,0,3,0,0,2,3.114898681640625,9.260969161987305,-5.435577392578125,0.2059947252273559,Male,25 - 45,M,unpriv,unpref
33,0,7,0,0,10,7.767822265625,-0.0147352218627929,-44.40646362304688,1.765345335006714,Male,25 - 45,M,unpriv,unpref
43,0,1,0,0,0,-98.37432861328124,1.152986764907837,-52.686447143554695,17.15036392211914,Female,25 - 45,M,unpriv,0
36,0,9,0,0,10,-1.85223388671875,-0.9955743551254272,7.256561279296875,0.0156365633010864,Male,25 - 45,F,unpriv,unpref
22,0,9,0,0,1,7.169158935546875,2.6926419734954834,8.521087646484375,0.0015863180160522,Male,Less than 25,F,Caucasian,unpref
35,0,1,0,0,0,-3.99920654296875,2.1131954193115234,4.730987548828125,3.709944486618042,Male,25 - 45,M,Caucasian,0
30,0,8,0,0,8,1.221466064453125,28.262252807617188,-6.057830810546875,2.5566914081573486,Male,25 - 45,F,unpriv,unpref
33,0,7,0,0,5,-7.3404541015625,-0.4641840457916259,9.6221923828125,4.190598964691162,Male,25 - 45,F,Caucasian,unpref
39,0,7,0,0,5,-2.674530029296875,-0.744027853012085,4.9556884765625,2.2305896282196045,Male,25 - 45,F,unpriv,unpref
23,0,4,0,0,2,-16.563812255859375,12.29289436340332,-14.596435546875,0.43510437011718744,Male,Less than 25,F,unpriv,unpref
22,0,4,0,0,4,18.183074951171875,-0.2960095405578613,-63.570648193359375,0.0029460191726684,Male,Less than 25,F,unpriv,unpref
31,0,2,0,0,0,-144.10076904296875,3.9992127418518075,-14.3291015625,1.507681965827942,Male,25 - 45,M,Caucasian,0
34,0,1,0,0,0,-2.8221435546875,117.53345489501952,30.71298217773437,2.6840500831604004,Female,25 - 45,F,unpriv,unpref
19,0,8,0,0,0,-3.0003662109375,-0.5121732354164124,4.1343994140625,0.000226616859436,Male,Less than 25,F,unpriv,unpref
36,0,1,0,0,0,63.812042236328125,2.089435338973999,30.227325439453125,0.4854133129119873,Male,25 - 45,M,Caucasian,0
44,0,1,0,0,3,-46.449462890625,1.7523488998413086,61.34808349609375,11.98077964782715,Male,25 - 45,F,unpriv,unpref
28,0,6,0,0,0,149.381103515625,2.824427843093872,-2.8221435546875,1.1840730905532837,Female,Less than 25,F,unpriv,0
27,0,4,0,0,1,-3.245513916015625,-0.9621808528900146,16.39007568359375,0.9209709167480468,Male,Less than 25,M,unpriv,0
25,0,1,0,0,0,7.5955810546875,-0.9923110008239746,16.340850830078125,0.0140502452850341,Male,25 - 45,M,Caucasian,unpref
43,0,1,0,0,0,8.024627685546875,-0.9768212437629701,-19.9534912109375,0.0176761150360107,Male,25 - 45,F,Caucasian,0
35,0,7,0,0,12,-25.222686767578125,5.953001022338867,-24.803955078125,111.57979583740233,Male,25 - 45,F,unpriv,0
44,0,1,0,0,4,10.370574951171877,85.61836242675781,2.0245361328125,15.16610622406006,Male,Greater than 45,F,Caucasian,unpref
51,0,1,0,0,1,-7.27960205078125,0.5458017587661743,37.717132568359375,0.9728661775588988,Male,Greater than 45,M,Caucasian,unpref
35,0,1,0,0,1,0.879638671875,-0.3572980165481567,-0.6171569824218749,1.011844277381897,Male,25 - 45,M,unpriv,0
29,0,5,0,0,4,48.59100341796875,6.029600620269775,-20.199615478515625,0.2103004455566406,Male,25 - 45,F,Caucasian,unpref
23,0,4,0,0,0,11.28668212890625,-0.3317052721977234,-20.807037353515625,33.40626907348633,Female,Less than 25,M,Caucasian,0
34,0,2,0,0,6,-32.9161376953125,7.1302900314331055,13.485076904296877,6.212021350860596,Male,25 - 45,F,Caucasian,0
37,0,3,0,0,0,-36.58468627929688,6.99077033996582,-83.71957397460938,2.707618236541748,Female,25 - 45,F,Caucasian,0
44,0,3,0,0,21,-24.38348388671875,5.207145690917969,100.21771240234376,67.8926010131836,Male,Greater than 45,M,unpriv,unpref
28,0,5,0,0,0,-9.8096923828125,-0.6069669723510742,69.07928466796875,21.93877792358398,Male,25 - 45,F,Caucasian,unpref
54,0,1,0,0,0,-14.955108642578123,-0.7791647911071777,102.8125,3.714703559875488,Male,Greater than 45,F,unpriv,0
32,0,6,0,0,1,-5.9390869140625,-0.5982721447944641,19.053436279296875,5.453081607818604,Male,25 - 45,M,unpriv,0
25,0,3,0,0,2,-1.896636962890625,-0.34408813714981074,-0.985260009765625,1.592663288116455,Male,25 - 45,F,unpriv,0
46,0,4,0,0,10,1.481475830078125,35.96477508544922,22.385681152343746,2.093259811401367,Male,Greater than 45,F,Caucasian,unpref
30,0,9,0,0,2,-2.426177978515625,-0.673597514629364,-21.165283203125,6.109364032745361,Male,25 - 45,F,unpriv,0
18,0,9,0,0,0,-37.245849609375,37.137996673583984,-17.4505615234375,0.0974452495574951,Female,Less than 25,M,unpriv,unpref
21,0,5,0,0,0,-0.9996337890625,0.5519932508468628,-53.494537353515625,1.9894694089889529,Female,Less than 25,M,Caucasian,0
29,0,4,0,0,1,-12.68914794921875,-0.888196587562561,47.75485229492188,8.213727951049805,Male,25 - 45,F,Caucasian,0
21,0,7,0,0,2,-3.686737060546875,105.90614318847656,-41.62701416015625,0.9427261352539062,Male,Less than 25,M,unpriv,unpref
22,0,3,0,0,0,55.56365966796875,-0.1070926189422607,34.983123779296875,0.6159446239471436,Male,Less than 25,F,unpriv,unpref
21,0,5,0,0,0,-7.673248291015625,2.966674327850342,-26.770629882812496,16.64750099182129,Male,Less than 25,F,Caucasian,0
22,0,2,0,0,0,-2.430908203125,2.0477495193481445,-5.44427490234375,0.0045323371887207005,Male,Less than 25,M,unpriv,0
39,0,2,0,0,0,-1.207611083984375,-0.998725950717926,12.51165771484375,0.374144434928894,Male,25 - 45,M,unpriv,unpref
24,0,9,1,2,5,6.763580322265625,0.7029792070388793,31.38494873046875,1.353129267692566,Male,Less than 25,F,Caucasian,unpref
30,0,3,0,0,1,-100.03103637695312,6.216237545013428,114.88330078125,2.584791898727417,Male,25 - 45,F,Caucasian,0
55,0,7,0,0,17,-0.24725341796875,2.9823427200317383,48.318450927734375,7.0448384284973145,Male,Greater than 45,F,unpriv,unpref
27,0,7,0,0,5,0.139801025390625,-0.7364282608032227,-10.6572265625,0.3757307529449463,Male,25 - 45,F,unpriv,unpref
39,0,1,0,0,0,18.47198486328125,6.306225776672363,-19.549102783203125,0.0033992528915405,Male,25 - 45,F,unpriv,unpref
25,0,6,0,0,1,-0.820404052734375,-0.904535710811615,9.184112548828123,0.0396579504013061,Male,25 - 45,F,unpriv,unpref
32,0,9,0,0,8,64.68576049804688,68.78433227539062,-36.697174072265625,2.839282512664795,Male,25 - 45,F,Caucasian,unpref
22,0,9,0,0,2,306.820068359375,-0.2931932210922241,-84.99166870117188,0.0534815788269043,Female,25 - 45,F,unpriv,unpref
33,0,1,0,0,4,-0.49615478515625,-0.6332526206970215,43.80670166015625,1.5516456365585327,Male,25 - 45,M,unpriv,unpref
28,0,1,0,0,0,-110.48324584960938,0.4643744230270386,-42.92144775390625,118.6559066772461,Male,25 - 45,M,unpriv,0
24,0,5,0,0,1,0.061370849609375,64.7959976196289,1.212677001953125,5.88773250579834,Male,Less than 25,M,Caucasian,unpref
56,0,1,0,0,0,11.790771484375,3.5433716773986816,75.18063354492188,39.03203582763672,Male,Greater than 45,F,unpriv,0
51,0,1,0,0,0,-10.448822021484377,24.7121696472168,-73.08738708496094,24.573425292968754,Male,Greater than 45,F,Caucasian,0
30,0,9,0,0,17,2.0572509765625,3.047006607055664,-14.367950439453123,11.228185653686523,Male,25 - 45,F,unpriv,0
36,0,8,0,0,12,1.300750732421875,1.459272861480713,19.420379638671875,1.6724324226379397,Male,25 - 45,F,unpriv,unpref
26,0,5,0,0,1,-3.535430908203125,-0.4700178503990173,-2.886444091796875,0.9594957828521729,Female,25 - 45,F,unpriv,unpref
34,0,1,0,0,4,-25.075164794921875,3.342071533203125,-77.70703125,42.516494750976555,Male,25 - 45,F,unpriv,0
38,0,1,0,0,1,2.70477294921875,8.116113662719727,6.33868408203125,0.5187259912490845,Male,25 - 45,M,unpriv,unpref
53,0,1,0,0,2,-7.121795654296875,-0.0031570196151733,30.781524658203125,5.875495433807373,Male,Greater than 45,F,unpriv,0
21,0,9,0,0,0,-0.423583984375,7.2882490158081055,2.87786865234375,2.1911582946777344,Male,Less than 25,F,unpriv,unpref
19,0,6,0,0,0,-41.21490478515625,0.0426864624023437,-65.15904235839844,4.746037006378174,Female,Less than 25,F,Caucasian,0
39,0,2,0,0,2,-2.063018798828125,-0.6801912784576416,51.02679443359375,0.9182515144348145,Male,25 - 45,M,unpriv,unpref
25,0,3,0,0,0,-9.8912353515625,8.619585990905762,3.397430419921875,2.694474458694458,Male,25 - 45,M,unpriv,unpref
22,0,5,0,0,0,0.6697998046875,-0.356582760810852,-29.972381591796875,0.026967406272888104,Male,Less than 25,M,Caucasian,unpref
28,0,9,0,0,0,1.932891845703125,3.251256465911865,2.505950927734375,3.185099840164185,Male,25 - 45,F,Caucasian,unpref
48,0,1,0,0,0,5.912750244140625,-0.0941956639289856,5.92156982421875,2.34684419631958,Male,Greater than 45,M,unpriv,0
31,0,3,0,0,3,6.328125,-0.3831813335418701,-7.79156494140625,0.999153733253479,Male,25 - 45,F,unpriv,unpref
19,0,8,0,0,0,7.944091796875,-0.4526505470275879,-70.12255859375,0.0097445249557495,Male,Less than 25,F,unpriv,unpref
19,0,3,0,0,1,13.11248779296875,-0.4380772113800049,-60.90495300292969,0.025834321975708,Male,Less than 25,F,unpriv,unpref
21,0,4,0,0,2,-4.796051025390625,-0.5851516723632812,-96.8999481201172,0.0052121877670288,Male,Less than 25,F,unpriv,unpref
55,0,1,0,0,1,-5.43603515625,-0.3509277701377868,-16.68365478515625,69.76332092285156,Male,Greater than 45,F,Caucasian,unpref
44,0,8,0,0,9,-23.65478515625,40.60828018188476,-57.13320922851562,6.7370924949646,Male,25 - 45,M,unpriv,unpref
55,0,1,0,0,5,3.9432373046875,-0.9369233846664428,2.374542236328125,2.394433736801148,Male,Greater than 45,M,unpriv,0
44,0,2,0,0,1,-3.058929443359375,25.64638328552246,-19.044586181640625,0.4724961519241333,Male,Greater than 45,F,Caucasian,0
32,0,2,0,0,2,-5.75048828125,3.561007022857666,-19.136932373046875,23.199674606323235,Male,25 - 45,F,unpriv,0
34,0,1,0,0,1,-2.696441650390625,-0.9511167407035828,0.24676513671875,2.7561142444610605,Male,25 - 45,F,Caucasian,0
21,0,3,0,0,0,13.969390869140623,50.858543395996094,29.23834228515625,0.0104243755340576,Male,Less than 25,F,unpriv,0
21,0,4,0,0,0,16.29119873046875,12.760916709899902,-7.233123779296875,0.0029460191726684,Male,Less than 25,F,unpriv,unpref
36,0,1,0,0,0,-2.219970703125,-0.3494525551795959,5.311340332031249,2.933328628540039,Male,25 - 45,F,Caucasian,0
29,0,6,0,0,11,-3.682861328125,1.4005546569824219,36.81292724609375,8.911934852600098,Male,25 - 45,F,Caucasian,unpref
51,0,1,0,0,0,7.541015625,-0.119877815246582,19.4761962890625,0.7822813987731932,Male,Greater than 45,M,Caucasian,0
25,0,1,0,0,1,-1.23773193359375,33.65353775024414,10.58831787109375,0.0149567127227783,Male,25 - 45,F,unpriv,0
38,0,6,0,0,21,8.603118896484375,31.51887893676757,94.493896484375,228.9748077392578,Female,25 - 45,F,unpriv,unpref
28,0,3,0,0,1,3.699066162109375,20.97091293334961,-36.85543823242188,0.0382982492446899,Male,25 - 45,F,Caucasian,0
23,0,6,0,0,2,-12.050537109375,-0.6573477983474731,39.626312255859375,0.000226616859436,Female,Less than 25,F,unpriv,unpref
57,0,2,0,0,1,11.850830078125,-0.8308196663856506,6542.384765625,7540.17822265625,Male,Greater than 45,M,unpriv,unpref
27,0,9,1,0,3,-3.223114013671875,12.12816143035889,-41.940948486328125,2.302427291870117,Male,25 - 45,F,Caucasian,0
38,0,9,0,0,11,-3.30670166015625,23.202890396118164,-0.01348876953125,0.0058920383453369,Male,25 - 45,M,unpriv,unpref
48,0,4,0,0,0,0.91986083984375,-0.7752979397773744,-0.977264404296875,2.4515411853790283,Male,Greater than 45,F,Caucasian,0
30,0,6,0,0,1,0.045623779296875,-0.3719607591629028,45.59576416015625,1.953663945198059,Female,25 - 45,M,Caucasian,unpref
25,0,7,0,0,0,579.2689208984375,38.65786743164063,769.825927734375,0.11330842971801748,Male,Greater than 45,F,Caucasian,0
42,0,3,0,0,2,-3.34185791015625,0.2462214231491089,-51.50927734374999,5.343852043151856,Male,Greater than 45,M,unpriv,unpref
39,0,9,0,0,14,-1.593231201171875,5.653979301452637,35.29400634765625,0.0827151536941528,Male,25 - 45,F,unpriv,unpref
31,0,1,0,0,0,-1.537811279296875,-0.4131773710250854,8.167572021484375,0.000226616859436,Male,25 - 45,M,unpriv,0
62,0,1,0,0,0,-6.2493896484375,-0.4492754340171814,-15.39013671875,0.6544694900512695,Female,Greater than 45,F,Caucasian,0
19,0,5,0,0,0,0.67510986328125,0.3101474046707153,28.455474853515625,1.0034594535827637,Male,Less than 25,F,unpriv,unpref
41,0,1,0,0,0,0.11541748046875,0.09257555007934572,-7.428619384765625,0.1763079166412353,Male,25 - 45,F,unpriv,0
