age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,sex,age_cat,c_charge_degree,race,two_year_recid
52,0,7,0,0,0,-2.531280517578125,-0.4277507066726684,134.33413696289062,24.46419715881348,Male,Greater than 45,M,unpriv,0
34,0,2,0,0,0,53.8106689453125,2.6358237266540527,9.9022216796875,0.7911194562911987,Male,25 - 45,F,Caucasian,0
52,0,1,0,0,1,4.425048828125,-0.7680112719535828,1.129058837890625,2.784214735031128,Female,Greater than 45,F,unpriv,0
21,0,4,0,0,0,-10.793212890625,0.44030153751373297,-23.755615234375,0.122826337814331,Male,Less than 25,F,Caucasian,0
35,0,7,0,0,7,-2.4405517578125,-0.8568370938301086,15.68280029296875,0.0113308429718017,Male,25 - 45,F,unpriv,unpref
30,0,5,0,0,6,-0.448272705078125,-0.9952614307403564,10.31134033203125,0.0163164138793945,Male,25 - 45,F,unpriv,unpref
31,0,1,0,0,1,-57.703155517578125,3.9233956336975098,91.39178466796878,2.3534159660339355,Male,25 - 45,M,Caucasian,unpref
26,0,1,0,0,1,-0.00738525390625,-0.7090920805931091,61.4100341796875,0.1708691120147705,Male,25 - 45,M,unpriv,unpref
21,0,7,0,0,1,-0.3800048828125,26.522930145263672,19.63729858398437,1.161184787750244,Male,Less than 25,F,unpriv,unpref
46,0,8,0,0,3,-0.3455810546875,13.143824577331545,-3.712921142578125,2.5897774696350098,Male,Greater than 45,F,Caucasian,unpref
21,0,3,0,0,0,10.425140380859377,140.6794891357422,47.673126220703125,0.3818494081497192,Male,Less than 25,F,unpriv,0
30,0,2,0,0,0,-2.509979248046875,37.51886749267578,2.639495849609375,0.8645433187484741,Male,Less than 25,F,unpriv,0
30,0,3,0,0,0,12.261993408203123,-0.1287514567375183,37.659423828125,0.4858665466308594,Female,25 - 45,M,Caucasian,0
34,0,1,0,0,4,-47.9925537109375,0.6798452138900758,115.97897338867188,55.4440803527832,Male,25 - 45,M,unpriv,unpref
22,0,1,0,0,0,0.038177490234375,-0.6230378746986389,7.663543701171875,1.3710319995880127,Male,Less than 25,F,Caucasian,0
33,0,4,0,0,5,0.960418701171875,-0.4742870330810547,25.3780517578125,0.296414852142334,Male,25 - 45,F,Caucasian,unpref
56,0,5,0,0,6,1.54425048828125,6.149070739746094,-0.219573974609375,4.566329479217529,Male,Greater than 45,F,unpriv,unpref
32,0,6,0,0,0,6.4683837890625,-0.7529014945030212,7.7659912109375,4.011118412017822,Male,25 - 45,M,Caucasian,0
37,0,2,0,0,0,17.81378173828125,-0.0979507565498352,124.44857788085938,27.262914657592773,Male,25 - 45,M,unpriv,0
64,0,1,0,0,0,-17.6856689453125,-0.948859214782715,134.96133422851562,2.543774127960205,Male,Greater than 45,M,Caucasian,0
32,0,5,0,2,6,-3.108245849609375,3.7704205513000484,-31.3634033203125,4.999394416809082,Male,25 - 45,F,unpriv,0
50,0,1,0,0,0,3.884521484375,-1.0,-183.1805877685547,0.01314377784729,Male,Greater than 45,M,unpriv,unpref
21,0,8,0,0,0,-2.241058349609375,11.306846618652344,-3.06781005859375,1.0773365497589111,Male,Less than 25,F,unpriv,unpref
36,0,8,0,0,3,4.540679931640625,133.938720703125,-5.474182128906249,2.0130374431610107,Male,25 - 45,F,unpriv,unpref
22,0,7,0,0,1,0.293609619140625,11.082144737243652,5.551788330078125,1.7948055267333984,Male,Less than 25,M,unpriv,unpref
34,0,8,0,0,6,1.854400634765625,0.560509204864502,-43.44903564453125,1.727726936340332,Male,25 - 45,F,unpriv,unpref
39,0,6,0,0,10,-7.27001953125,17.852487564086914,-8.053466796875,57.26494598388672,Male,25 - 45,M,unpriv,0
28,0,5,0,0,0,0.06646728515625,9.896697998046877,-3.038848876953125,1.7290866374969482,Male,25 - 45,F,unpriv,0
49,0,2,0,0,0,-1.457611083984375,-0.8929128050804138,-4.99725341796875,0.043283820152282694,Female,Greater than 45,M,Caucasian,0
31,0,9,0,0,15,-75.6578369140625,47.58640670776367,-49.00866699218749,6.384023666381836,Male,25 - 45,F,unpriv,unpref
27,0,3,0,0,0,0.50823974609375,48.03107070922852,1.277435302734375,4.130545616149902,Male,25 - 45,F,unpriv,unpref
23,0,7,0,0,2,7.587158203125,1.3134276866912842,19.7498779296875,0.0020395517349243,Male,Less than 25,F,unpriv,0
28,0,8,0,0,5,4.49505615234375,1.9177517890930176,-22.208221435546875,4.53596305847168,Male,25 - 45,F,Caucasian,0
65,0,1,0,0,1,-2.8389892578125,0.4701858758926391,14.663665771484377,1.4023051261901855,Male,Greater than 45,M,unpriv,0
53,0,5,0,0,0,127.461181640625,10.522211074829103,-81.53294372558594,0.7510082721710205,Male,Greater than 45,F,unpriv,0
25,0,3,0,0,0,35.925506591796875,4.543254375457764,8.683380126953125,0.0,Male,25 - 45,M,unpriv,0
36,0,2,0,0,2,1.549224853515625,1.1322667598724363,27.62005615234375,106.6363754272461,Male,25 - 45,F,Caucasian,0
22,0,6,1,0,0,8.848968505859375,15.99443244934082,-27.15618896484375,0.8518527746200562,Male,Less than 25,F,unpriv,0
41,0,3,0,0,5,2.70745849609375,22.299455642700195,3.033294677734375,1.4537471532821655,Male,25 - 45,F,unpriv,0
27,0,3,0,0,0,16.84539794921875,29.216583251953125,19.526123046874996,0.3825292587280273,Male,Less than 25,M,unpriv,unpref
25,0,4,0,0,0,-2.698089599609375,-0.6090903878211976,9.03668212890625,1.6420657634735107,Male,25 - 45,M,unpriv,unpref
31,0,1,0,0,0,20.540802001953125,0.8992722034454346,211.85031127929688,197.03656005859372,Male,25 - 45,M,unpriv,unpref
38,0,1,0,0,0,14.864410400390623,27.96472930908203,-20.169708251953125,0.2660481929779053,Male,Greater than 45,M,Caucasian,0
59,0,1,0,0,0,50.586334228515625,7.101187705993652,-45.18487548828125,2.9786520004272465,Male,Greater than 45,M,Caucasian,0
22,0,7,0,0,0,-2.954986572265625,0.341015100479126,3.60162353515625,0.0024927854537963,Female,Less than 25,M,unpriv,unpref
28,0,3,0,0,4,69.88583374023438,5.1543288230896,2.8528747558593754,16.36219024658203,Male,25 - 45,F,Caucasian,0
26,0,3,0,0,1,-2.01397705078125,4.278721332550049,-0.689208984375,0.7786555290222168,Male,25 - 45,M,unpriv,unpref
21,0,4,0,0,0,3.55328369140625,3.158876895904541,-90.41421508789062,0.2177788019180297,Male,Less than 25,F,unpriv,0
23,0,1,0,0,0,-0.82000732421875,-0.9816715717315674,0.6756591796875,1.475728988647461,Female,Less than 25,M,unpriv,0
63,0,1,0,0,0,-3.508056640625,-0.9463558197021484,-11.5953369140625,69.52106475830078,Male,Greater than 45,M,unpriv,0
19,0,2,0,0,0,-0.385467529296875,-0.9573305249214172,6.454345703125,1.452387452125549,Male,Less than 25,F,Caucasian,0
57,0,1,0,0,2,63.77340698242188,28.404991149902344,-104.27149963378906,1.2835578918457033,Male,Greater than 45,F,Caucasian,0
31,0,1,0,0,1,-2.03753662109375,3.259124279022217,9.2078857421875,7.602768898010254,Male,25 - 45,M,unpriv,0
25,0,9,0,1,13,6.484527587890625,28.849119186401367,28.079101562500004,55.816184997558594,Male,25 - 45,M,unpriv,unpref
21,0,7,0,0,0,17.0782470703125,-0.08447265625,-12.121734619140621,0.000226616859436,Female,Less than 25,F,unpriv,0
54,0,1,0,0,2,1.532989501953125,-0.9761953949928284,42.0185546875,0.0018129348754881997,Male,Greater than 45,M,Caucasian,unpref
24,0,4,0,0,3,8.465606689453125,-0.7296109795570374,18.612274169921875,2.1784677505493164,Male,25 - 45,M,unpriv,unpref
55,0,4,0,0,15,0.452667236328125,13.559612274169922,81.41152954101562,86.63040924072266,Male,Greater than 45,M,unpriv,0
22,0,4,0,0,0,-2.076934814453125,-0.6024966239929199,9.51031494140625,1.5885841846466064,Male,Less than 25,F,Caucasian,0
32,0,2,0,0,0,9.60406494140625,0.3217703104019165,43.7244873046875,2.5918169021606445,Male,25 - 45,M,unpriv,0
22,0,6,0,0,0,-10.863189697265623,-0.919109046459198,-25.591796875,0.0265141725540161,Male,Less than 25,M,unpriv,unpref
28,0,5,0,0,8,2.461029052734375,19.4707088470459,14.276214599609377,0.4156153202056885,Male,25 - 45,F,unpriv,unpref
22,0,2,0,0,1,-1.991790771484375,0.5089884996414185,-3.317230224609375,1.2296230792999268,Male,Less than 25,F,Caucasian,0
23,0,2,0,0,0,-3.972320556640625,-0.8427331447601318,3.28839111328125,0.1085494756698608,Male,Less than 25,F,unpriv,0
31,0,3,0,0,1,21.87509155273437,1.0148308277130127,-49.66862487792969,0.7958784103393555,Male,25 - 45,M,Caucasian,unpref
62,0,1,0,0,0,-35.96710205078125,7.101299285888672,-41.34884643554689,1.5940229892730713,Male,Greater than 45,F,unpriv,0
34,0,1,0,0,1,-4.34759521484375,-0.6480494737625122,24.5772705078125,4.284645080566406,Male,25 - 45,M,Caucasian,0
54,0,1,0,0,1,7.010528564453125,0.35192275047302235,-6.214447021484375,7.327882766723633,Male,Greater than 45,F,unpriv,0
37,0,4,0,0,0,-3.423004150390625,-0.0026876330375671,11.461181640625,2.5070621967315674,Male,25 - 45,M,Caucasian,unpref
23,0,7,0,0,2,15.9862060546875,3.5415611267089844,-96.06428527832033,1.276079535484314,Male,Less than 25,F,unpriv,unpref
23,0,9,0,1,6,-2.171295166015625,8.256839752197266,-21.078369140625,14.39379596710205,Male,Less than 25,F,unpriv,unpref
56,0,2,0,0,1,13.9896240234375,-0.6962845325469971,2396.7099609375,2764.1557617187495,Male,Greater than 45,M,unpriv,unpref
51,0,1,0,0,1,39.871856689453125,0.2838170528411865,28.94537353515625,0.7985978126525879,Male,Greater than 45,M,Caucasian,unpref
30,0,6,0,0,1,-6.934173583984375,-0.967724084854126,6.912689208984376,0.9368340969085691,Female,25 - 45,F,unpriv,unpref
50,0,3,0,0,1,-4.358154296875,10.52344036102295,-50.19950866699219,0.000453233718872,Male,Greater than 45,F,unpriv,0
42,0,1,0,0,0,-1.50238037109375,-0.3809014558792115,-0.404937744140625,3.4538674354553223,Male,25 - 45,F,Caucasian,0
24,0,6,0,0,4,-5.88409423828125,-0.9954625964164734,5.426971435546875,0.7233610153198242,Male,Less than 25,M,Caucasian,unpref
53,0,1,0,0,0,-3.1953125,-0.119095504283905,4.14569091796875,1.6243896484375,Male,Greater than 45,F,unpriv,unpref
30,0,9,0,3,17,2.99810791015625,6.969334602355957,-103.59104919433594,1.8920241594314573,Male,25 - 45,F,unpriv,unpref
62,0,1,0,0,2,-34.195831298828125,22.286849975585938,24.03082275390625,4.411097049713135,Male,Greater than 45,M,Caucasian,0
48,0,1,0,0,0,0.845184326171875,-0.9974295496940612,14.533416748046877,0.8615972995758058,Female,Greater than 45,M,unpriv,0
34,0,7,0,0,9,-6.95745849609375,1.230100393295288,8.6942138671875,2.182546854019165,Male,25 - 45,M,Caucasian,unpref
28,0,3,0,0,2,3.745025634765625,-0.029688537120819005,-45.22962951660156,2.304240226745605,Male,25 - 45,F,unpriv,unpref
25,0,4,0,0,6,-5.37353515625,5.169035911560059,7.9595947265625,2.5428676605224605,Male,25 - 45,F,unpriv,unpref
37,0,1,0,0,0,11.124664306640623,-0.6988549828529358,-37.31283569335937,0.5536249876022339,Female,25 - 45,F,Caucasian,0
27,0,6,0,1,16,10.02587890625,13.26246738433838,39.357330322265625,0.5230317115783691,Male,25 - 45,F,unpriv,unpref
50,0,1,0,0,2,2.37664794921875,16.519317626953125,9.748657226562498,0.1117221117019653,Male,Greater than 45,F,unpriv,0
36,0,2,0,0,3,23.8299560546875,5.585918426513672,-34.041351318359375,9.555526733398438,Male,25 - 45,F,unpriv,unpref
22,0,7,0,0,2,38.3514404296875,11.680791854858398,-21.35678100585937,0.1126285791397094,Male,Less than 25,F,Caucasian,unpref
36,0,3,0,0,2,8.59393310546875,1.1070988178253174,-47.89085388183594,1.6395729780197144,Male,25 - 45,F,unpriv,0
28,0,2,0,0,3,7.379669189453125,0.3845787048339844,74.98748779296875,13.270230293273926,Male,25 - 45,F,unpriv,unpref
30,0,2,0,0,0,1.172760009765625,3.2703003883361816,30.271148681640625,0.2916558980941772,Male,25 - 45,M,unpriv,0
26,0,9,0,0,0,-1.65631103515625,2.741949796676636,32.3480224609375,7.20800256729126,Male,25 - 45,M,unpriv,unpref
38,0,3,0,0,5,-7.165008544921875,-0.4838982820510864,-33.594573974609375,8.502891540527344,Male,25 - 45,F,unpriv,0
19,0,6,0,0,0,-4.796142578125,1.384528636932373,4.64361572265625,0.0179027318954467,Male,Less than 25,F,unpriv,0
32,0,5,0,0,1,36.94287109375,8.106143951416016,-22.7977294921875,1.3229892253875732,Male,25 - 45,M,Caucasian,0
49,0,1,0,0,3,-5.24737548828125,-0.3456751108169555,12.1656494140625,1.148041009902954,Male,Greater than 45,M,unpriv,0
23,0,6,0,0,2,-36.05075073242188,0.9693225622177125,-103.77146911621094,0.5237115621566772,Male,Less than 25,F,unpriv,unpref
30,0,4,0,0,0,-0.78924560546875,31.253833770751953,13.4744873046875,0.5228050947189331,Male,25 - 45,F,unpriv,0
33,0,5,0,0,2,4.721343994140625,0.6304478645324707,7.456512451171875,17.805513381958008,Male,25 - 45,F,unpriv,0
34,0,1,0,0,4,3.311309814453125,-0.663427472114563,97.02301025390624,4.911240577697754,Male,25 - 45,F,unpriv,unpref
38,0,2,0,0,0,-6.78619384765625,-1.0,23.52328491210937,0.0,Female,25 - 45,F,Caucasian,unpref
34,0,5,0,0,1,-5.933746337890625,6.046163082122803,-27.4381103515625,6.649165153503418,Male,25 - 45,M,unpriv,0
28,0,5,0,0,0,-3.098968505859375,0.0617748498916626,8.242706298828125,2.2534780502319336,Male,25 - 45,F,Caucasian,0
32,0,1,0,0,0,-2.4390869140625,-0.9296367168426514,21.589111328125,0.3877414464950561,Female,25 - 45,M,unpriv,0
59,0,1,0,0,0,-24.69052124023437,2.956861734390259,98.73175048828124,3.9644353389739986,Male,Greater than 45,M,unpriv,0
27,0,6,0,0,11,-2.74700927734375,-0.4292259216308594,0.768463134765625,2.6171979904174805,Male,25 - 45,F,unpriv,unpref
34,0,2,0,0,1,-23.10784912109375,-0.982498586177826,4.77362060546875,0.0006798505783081,Female,25 - 45,M,Caucasian,0
33,0,2,0,0,0,-1.411041259765625,-0.8676776885986328,10.817962646484377,0.0990315675735473,Female,25 - 45,M,unpriv,0
67,0,1,0,0,1,57.625396728515625,6.433720111846924,-64.11872863769531,8.831485748291016,Male,Greater than 45,F,Caucasian,0
46,0,3,0,0,17,-125.66864013671876,26.782567977905277,84.35467529296875,228.4506378173828,Male,25 - 45,M,unpriv,unpref
37,0,6,0,0,16,0.41229248046875,-0.9661818146705629,-13.404174804687502,1.2937556505203247,Male,25 - 45,F,Caucasian,unpref
25,0,3,0,0,3,1.902252197265625,-0.031230807304382303,-6.818359375,7.300462245941162,Male,25 - 45,M,unpriv,0
24,0,4,0,0,0,-1.51556396484375,4.417011737823486,4.353912353515625,1.1487208604812622,Male,25 - 45,M,unpriv,0
47,0,6,0,0,8,2.607269287109375,-0.6564313769340515,53.728057861328125,1.94731867313385,Male,Greater than 45,M,unpriv,unpref
33,0,4,0,0,6,-43.90182495117188,3.652760982513428,1.172882080078125,46.53373336791992,Male,25 - 45,M,unpriv,unpref
39,0,8,0,0,13,-21.61187744140625,10.545546531677246,147.80020141601562,91.4988250732422,Male,Greater than 45,F,unpriv,unpref
62,0,1,0,0,1,-16.129486083984375,-0.9172985553741456,-51.455810546875,3.5213992595672607,Male,Greater than 45,M,unpriv,0
52,0,1,0,0,1,-0.41461181640625,-0.919600784778595,33.6396484375,1.12198007106781,Male,Greater than 45,F,Caucasian,unpref
25,0,6,0,0,3,-5.260284423828125,-0.2820173501968384,2.771881103515625,0.9737726449966432,Male,25 - 45,F,unpriv,unpref
25,0,1,0,0,0,-1.305389404296875,-0.4706884026527405,-15.762054443359377,0.04056441783905021,Male,25 - 45,M,Caucasian,0
21,0,4,0,0,0,-4.178802490234375,5.048224925994873,3.2544555664062504,0.5914700031280518,Male,Less than 25,F,unpriv,unpref
38,0,1,0,0,0,4.28851318359375,-0.955900013446808,14.238311767578123,11.037827491760254,Male,25 - 45,M,Caucasian,unpref
22,0,7,0,0,1,-2.017303466796875,1.954833269119263,-23.18963623046875,0.1112688779830932,Male,Less than 25,M,unpriv,0
29,0,4,0,0,0,-7.28466796875,-0.9048039317131042,25.848175048828125,1.0424375534057615,Male,25 - 45,M,Caucasian,unpref
24,0,4,0,0,1,-14.97161865234375,40.511184692382805,-22.442779541015625,4.941154003143311,Male,Less than 25,M,unpriv,0
37,0,1,0,0,1,18.105621337890625,6.114268779754639,-90.959228515625,38.56679153442383,Male,25 - 45,F,unpriv,0
27,0,9,0,0,13,-8.149261474609375,12.245530128479004,-70.21299743652344,7.103305339813232,Male,25 - 45,F,unpriv,unpref
37,0,1,0,0,0,-4.5489501953125,1.7758181095123293,-26.950317382812504,1.5298904180526733,Male,25 - 45,F,unpriv,0
28,0,3,0,0,0,-7.9129638671875,1.9650702476501465,12.981536865234377,2.837696313858032,Male,25 - 45,M,unpriv,0
34,0,1,0,0,1,-5.91632080078125,1.3691728115081787,6.925384521484375,4.033780097961426,Female,25 - 45,F,unpriv,0
32,0,7,0,0,5,-1.5301513671875,0.955956220626831,-9.3187255859375,1.6268824338912964,Male,25 - 45,M,unpriv,unpref
29,0,5,0,0,1,-8.370758056640625,3.9354882240295415,-13.704010009765623,0.2975479364395141,Female,25 - 45,M,unpriv,unpref
54,0,1,0,0,0,6.4918212890625,-0.2857277393341064,-46.614059448242195,0.7317458391189575,Female,Greater than 45,M,Caucasian,unpref
23,0,4,0,0,0,0.753875732421875,104.48052978515624,-23.1116943359375,0.2853106260299682,Male,Less than 25,F,unpriv,0
25,0,8,3,0,3,38.9287109375,-0.6985197067260742,163.360107421875,14.367055892944334,Male,25 - 45,F,unpriv,unpref
21,0,4,0,0,0,9.2159423828125,58.98286819458008,-3.387176513671875,0.0321795940399169,Male,Less than 25,F,Caucasian,0
34,0,4,0,0,0,4.27105712890625,-0.9590739607810974,-2.09344482421875,0.993488311767578,Male,25 - 45,F,unpriv,0
34,0,5,0,0,0,6.62701416015625,2.298334836959839,-42.40142822265625,9.387603759765623,Female,25 - 45,M,Caucasian,0
21,0,9,0,2,0,20.496490478515625,0.3579130172729492,2.08294677734375,0.0006798505783081,Male,Less than 25,F,unpriv,unpref
29,0,3,0,0,0,-0.380340576171875,-0.0070238709449768,10.0159912109375,1.1618646383285522,Female,25 - 45,M,Caucasian,0
51,0,1,0,0,1,-4.42816162109375,2.47509241104126,50.35931396484375,21.08488655090332,Male,Greater than 45,F,Caucasian,0
31,0,6,0,0,7,1.48321533203125,6.502362251281738,-15.35552978515625,3.910727024078369,Female,25 - 45,M,unpriv,0
56,0,1,0,0,1,-1.1898193359375,6.1640238761901855,9.475921630859377,0.2313758134841919,Male,Greater than 45,M,Caucasian,0
33,0,3,0,0,1,0.446533203125,0.0231063365936279,61.06591796875,3.6222438812255864,Female,25 - 45,M,Caucasian,unpref
23,0,6,0,0,1,-7.7470703125,7.222960472106934,35.961273193359375,27.246597290039062,Female,Less than 25,M,Caucasian,unpref
24,0,6,0,4,4,-1.585479736328125,-0.9356940388679503,-0.80767822265625,1.063059687614441,Male,Less than 25,F,unpriv,unpref
19,0,6,0,0,0,8.022857666015625,24.148212432861328,-30.15020751953125,0.0462298393249511,Male,Less than 25,F,unpriv,unpref
34,0,7,0,0,7,-0.031829833984375,-0.8817592859268188,10.195922851562502,4.058254718780518,Male,25 - 45,M,unpriv,0
34,0,2,0,0,1,12.9212646484375,1.0112545490264893,78.92599487304688,22.284141540527344,Male,25 - 45,M,unpriv,0
32,0,7,1,0,6,6.5546875,-0.3744418025016784,82.89770507812499,5.446962833404541,Male,25 - 45,F,unpriv,unpref
29,0,7,0,0,3,57.25827026367188,14.978277206420898,-16.895416259765625,0.0564275979995727,Female,25 - 45,F,unpriv,unpref
44,0,5,0,0,4,-11.124908447265623,-0.8985454440116882,-49.4229736328125,0.1538728475570678,Male,25 - 45,F,unpriv,unpref
27,0,8,0,0,6,-13.38922119140625,6.850893020629883,16.77423095703125,3.771811008453369,Male,25 - 45,M,unpriv,0
35,0,6,0,0,16,20.186920166015625,92.30254364013672,-32.530670166015625,64.41085815429688,Male,25 - 45,F,unpriv,unpref
41,0,6,0,0,7,7.883392333984375,4.1075520515441895,90.80438232421876,6.188226699829102,Female,25 - 45,F,unpriv,0
62,0,1,0,0,2,-34.6685791015625,8.215980529785156,33.415435791015625,7.222052574157715,Male,Greater than 45,M,Caucasian,0
34,0,8,0,0,16,-5.208282470703125,28.36750602722168,-15.764862060546877,7.569456100463867,Male,25 - 45,M,unpriv,unpref
32,0,3,0,0,0,-3.774322509765625,-0.9552294611930849,13.052642822265623,0.3016270399093628,Male,25 - 45,F,Caucasian,0
31,0,3,0,0,1,15.1370849609375,3.9493017196655273,-34.750518798828125,0.4940247535705566,Male,25 - 45,F,unpriv,0
38,0,1,0,0,0,3.101165771484375,-0.9995753169059752,40.369873046875,0.000453233718872,Male,25 - 45,F,unpriv,0
38,0,1,0,0,1,78.73550415039062,5.883598804473877,30.91366577148437,0.0439636707305908,Male,25 - 45,F,Caucasian,unpref
38,0,1,0,0,0,-42.77764892578125,-0.754868447780609,1256.1348876953125,907.299560546875,Male,25 - 45,M,unpriv,0
32,0,1,0,0,0,-1.20196533203125,26.445011138916016,16.041015625,0.9975674152374268,Male,25 - 45,F,Caucasian,0
27,0,6,0,0,8,-104.77349853515624,1.339266300201416,-29.592468261718746,0.1128551959991455,Male,25 - 45,F,Caucasian,unpref
22,0,6,0,0,1,0.5006103515625,41.929203033447266,-91.09889221191405,0.0,Female,Less than 25,F,unpriv,unpref
48,0,5,0,0,4,0.6131591796875,-0.37399476766586304,0.48983764648437506,0.5180461406707764,Male,25 - 45,F,Caucasian,unpref
37,0,4,0,0,6,-0.44000244140625,11.303359985351562,-23.77069091796875,1.4802613258361816,Male,25 - 45,F,unpriv,unpref
21,0,7,0,0,1,-0.840728759765625,36.37948989868164,29.66632080078125,1.2559106349945068,Male,Less than 25,F,unpriv,unpref
44,0,4,0,0,7,-1.572235107421875,3.779383659362793,44.30484008789063,0.3140909671783447,Male,25 - 45,M,Caucasian,unpref
34,0,8,0,0,1,-26.730865478515625,107.44358825683594,-116.21934509277344,1.4018518924713137,Male,25 - 45,F,unpriv,unpref
21,0,8,0,0,0,0.695098876953125,3.0387139320373526,16.9061279296875,0.9576828479766846,Male,Less than 25,M,unpriv,0
38,0,1,0,0,0,0.030609130859375,0.1490136384963989,1.7275390625,5.189979076385498,Male,25 - 45,F,Caucasian,0
21,0,3,0,0,0,11.514434814453123,0.1847541332244873,-4.115203857421875,0.0029460191726684,Female,Less than 25,F,unpriv,unpref
21,0,6,0,1,2,2.268402099609375,147.7774200439453,-1.673492431640625,0.5787794589996338,Female,Less than 25,F,unpriv,unpref
41,0,7,2,0,13,5.647918701171875,103.28855895996094,74.10403442382812,21.231279373168945,Male,25 - 45,F,unpriv,unpref
34,0,1,0,0,0,-9.209442138671877,-0.9446123838424684,14.640350341796877,0.4398633241653442,Male,25 - 45,M,Caucasian,0
51,0,1,0,0,0,-31.443084716796875,-0.9642595648765564,-11.952850341796875,2.227870225906372,Female,Greater than 45,F,Caucasian,0
46,0,4,0,0,8,-38.09259033203125,3.6608967781066895,-30.212158203125004,0.1633907556533813,Male,25 - 45,F,Caucasian,unpref
38,0,1,0,0,0,7.685272216796875,-0.16572123765945432,94.21292114257812,0.103337287902832,Male,25 - 45,F,Caucasian,0
45,0,5,0,0,3,-6.70904541015625,46.112152099609375,18.631591796875,23.899694442749023,Male,25 - 45,F,Caucasian,0
32,0,1,0,0,2,-0.768890380859375,-0.8958855867385864,8.02178955078125,1.1838464736938477,Male,25 - 45,F,unpriv,0
27,0,3,0,0,0,-134.24612426757812,-0.4363561272621155,-49.77272033691406,39.91176223754883,Female,25 - 45,M,unpriv,0
30,0,3,0,0,0,-7.468902587890625,-0.7136965394020081,5.707000732421875,0.2848573923110962,Female,25 - 45,F,unpriv,0
37,0,2,0,0,6,-0.2470703125,21.866323471069336,41.97994995117188,21.34005546569824,Male,25 - 45,F,unpriv,0
22,0,4,0,0,0,-5.055572509765625,-0.8555630445480347,-17.79254150390625,0.2093939781188964,Female,Less than 25,M,unpriv,0
19,0,2,0,0,0,268.29840087890625,-0.8631626367568969,40.709747314453125,0.2175521850585937,Male,Less than 25,F,unpriv,0
19,0,6,0,0,0,-3.18658447265625,11.056909561157228,9.1883544921875,0.013823628425598098,Male,Less than 25,F,unpriv,unpref
28,0,7,0,0,5,5.242645263671875,-0.7952356934547424,60.972900390625,0.5402545928955078,Male,25 - 45,F,unpriv,unpref
25,0,4,1,0,5,1.066253662109375,5.517142295837402,2.7158203125,2.333247184753418,Male,25 - 45,F,unpriv,unpref
36,0,2,0,0,5,-1.76971435546875,10.85476016998291,-7.414703369140625,4.149127960205078,Male,25 - 45,M,unpriv,unpref
37,0,4,0,0,0,-22.88046264648437,-0.149516224861145,804.9989013671875,302.3166198730469,Male,25 - 45,M,unpriv,0
30,0,5,0,0,0,-1.96795654296875,39.26009368896485,14.01806640625,0.2685409784317016,Male,25 - 45,F,unpriv,0
54,0,1,0,0,0,-15.123138427734377,3.0430502891540527,-14.6329345703125,1.2527379989624023,Male,Greater than 45,F,unpriv,0
19,0,9,0,0,0,-2.133544921875,3.232034206390381,-34.76513671875,0.0507621765136718,Male,Less than 25,M,Caucasian,unpref
50,0,5,0,0,2,-9.65972900390625,7.385390281677246,30.269012451171875,13.773319244384766,Male,Greater than 45,F,Caucasian,0
27,0,1,0,0,0,1.2713623046875,-0.9954402446746826,10.574188232421877,0.0040791034698486,Male,25 - 45,F,unpriv,unpref
23,0,5,0,0,0,-4.06500244140625,0.4267787933349609,14.784027099609377,0.43510437011718744,Female,Less than 25,F,Caucasian,unpref
19,0,7,0,0,4,6.2015380859375,-0.8677447438240051,-68.18392944335938,0.1747215986251831,Male,Less than 25,F,unpriv,unpref
23,0,2,0,0,0,-6.3736572265625,-0.5511770248413086,-34.08941650390625,0.7915726900100708,Female,25 - 45,M,unpriv,0
38,0,5,0,0,0,-4.001739501953125,-0.929480254650116,3.530029296875,2.028447389602661,Male,25 - 45,F,unpriv,unpref
67,0,1,0,0,6,9.788116455078123,2.5057365894317627,-16.513153076171875,6.174856185913086,Male,Greater than 45,M,Caucasian,0
33,0,1,0,0,3,-77.83099365234375,1.010159254074097,-74.25277709960936,48.89983749389648,Male,25 - 45,M,unpriv,0
24,0,2,0,0,0,-90.08395385742188,-0.9912604689598083,0.638916015625,0.264688491821289,Male,25 - 45,M,unpriv,0
21,3,9,0,0,1,139.70068359375,10.434771537780762,324.031494140625,0.8545721769332887,Male,Less than 25,F,unpriv,unpref
34,0,7,0,0,15,-8.364593505859375,20.018505096435547,16.83099365234375,54.78915786743164,Female,25 - 45,F,unpriv,unpref
21,0,6,0,0,0,-5.2420654296875,-0.5845705270767211,-167.06178283691406,0.0029460191726684,Female,Less than 25,F,unpriv,0
22,0,5,0,0,0,-59.726318359375,3.567958354949951,-152.04689025878903,0.0142768621444702,Male,Less than 25,F,unpriv,unpref
58,0,1,0,0,0,48.96115112304688,38.272926330566406,-45.331619262695305,4.774816989898682,Male,Greater than 45,M,unpriv,unpref
29,0,4,0,0,5,-0.447845458984375,-0.7774884104728699,29.329742431640625,10.151982307434082,Male,25 - 45,F,unpriv,unpref
30,0,9,0,0,3,10.598358154296877,103.16265106201172,-4.1175537109375,61.666297912597656,Male,25 - 45,F,Caucasian,0
29,0,5,0,0,1,-5.23779296875,7.469767570495605,-2.549896240234375,0.1713223457336425,Male,25 - 45,M,unpriv,unpref
