age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,sex,age_cat,c_charge_degree,race,two_year_recid
33,0,5,0,0,12,-86.49310302734375,8.033345222473145,40.67346191406251,62.03704452514648,Male,25 - 45,F,unpriv,unpref
38,0,1,0,0,1,-19.59674072265625,3.445225238800049,-46.20330810546875,128.4015655517578,Male,25 - 45,M,unpriv,0
27,0,8,0,0,12,78.13198852539062,2.5540611743927,20.930816650390625,93.5866470336914,Male,25 - 45,F,unpriv,unpref
56,0,3,0,0,5,-1.400299072265625,1.2814199924468994,-65.82936096191406,0.0,Male,Greater than 45,M,unpriv,0
53,0,7,0,0,7,-21.472900390625,70.39788055419922,-8.606719970703125,7.96762228012085,Male,Greater than 45,F,unpriv,unpref
19,0,9,1,0,6,2.851531982421875,-0.9724626541137696,9.359588623046875,1.5747605562210083,Male,Less than 25,F,Caucasian,unpref
22,0,4,0,0,0,1.782501220703125,-0.8136088252067567,25.25698852539062,0.4425827264785766,Male,Less than 25,F,unpriv,0
28,0,1,0,0,0,-0.731781005859375,-0.3244186043739319,-5.6068115234375,1.8197333812713623,Male,25 - 45,M,Caucasian,0
22,0,2,0,0,0,-98.35357666015624,2.903128147125244,112.44113159179688,0.3623603582382202,Female,25 - 45,M,unpriv,0
39,0,1,0,0,0,-3.136077880859375,7.354567527770996,-5.355010986328125,2.5480799674987797,Male,25 - 45,M,Caucasian,0
23,0,3,0,0,1,0.0206298828125,11.811615943908691,15.671722412109377,2.292229413986206,Male,Less than 25,F,unpriv,0
43,0,6,0,0,13,9.496978759765623,0.6367510557174683,19.4427490234375,9.303301811218262,Male,25 - 45,F,Caucasian,unpref
31,0,3,0,0,1,34.1422119140625,6.70026445388794,-52.12281799316406,0.5198590755462646,Male,25 - 45,F,Caucasian,0
51,0,1,0,0,2,7.736236572265625,-0.8190402984619141,-36.90890502929688,4.875888347625732,Male,Greater than 45,F,unpriv,0
33,0,1,0,0,0,5.044189453125,0.814894437789917,14.81463623046875,0.0267407894134521,Male,25 - 45,M,unpriv,0
50,0,7,0,0,16,8.71826171875,6.573150157928467,97.42739868164062,10.392648696899414,Male,Greater than 45,F,unpriv,unpref
35,0,2,0,0,5,-3.59521484375,0.7959401607513427,-7.271728515625,2.299481153488159,Male,25 - 45,M,Caucasian,unpref
51,0,1,0,0,3,-7.014801025390625,-0.5027855038642883,-19.76083374023437,2.0649328231811523,Male,Greater than 45,M,Caucasian,0
26,0,7,0,0,2,-90.82257080078124,3.132412433624268,-1.4513854980468748,0.0833950042724609,Female,25 - 45,F,Caucasian,unpref
38,0,1,0,0,2,19.092803955078125,2.225512742996216,44.686370849609375,2.079209566116333,Male,Greater than 45,M,Caucasian,unpref
49,0,6,0,0,14,-1.1444091796875,4.008891105651856,117.07843017578125,3.826199054718017,Male,Greater than 45,F,unpriv,0
23,0,7,0,0,2,-2.165130615234375,56.9607048034668,2.440704345703125,0.012917160987854,Male,Less than 25,M,unpriv,unpref
32,0,6,0,0,6,-1.789398193359375,11.503520011901855,39.3448486328125,0.8613706827163696,Male,25 - 45,F,unpriv,unpref
23,0,4,0,0,0,7.039520263671875,12.654522895812988,-30.507720947265625,0.0151833295822143,Male,Less than 25,M,unpriv,0
26,0,7,0,0,3,-1.07562255859375,-0.9448135495185852,0.346405029296875,0.8996689319610596,Male,25 - 45,F,unpriv,0
39,0,4,0,0,9,6.44317626953125,-0.9866783618927002,-27.800811767578125,0.0670785903930664,Male,25 - 45,F,unpriv,0
47,0,4,0,0,0,9.404052734375,91.51770782470706,-6.470245361328125,5.681284427642822,Male,Greater than 45,F,Caucasian,0
32,0,4,0,0,5,-3.409423828125,-0.9974071979522703,7.90283203125,1.444682478904724,Female,25 - 45,F,unpriv,0
25,0,9,0,0,0,0.3369140625,-0.1654753684997558,19.154693603515625,0.8649965524673462,Male,25 - 45,F,unpriv,0
41,0,1,0,0,0,-1.987945556640625,8.148724555969238,-6.157928466796874,0.8538923263549805,Male,Greater than 45,F,unpriv,0
25,0,2,0,0,0,-1.074737548828125,5.962992191314697,-49.2091064453125,0.4049643278121948,Male,25 - 45,M,unpriv,0
23,0,5,1,0,1,17.159149169921875,0.5044063329696655,103.29345703125,9.560965538024902,Male,Less than 25,F,unpriv,unpref
27,0,4,0,0,4,-2.563262939453125,-0.9446794390678405,4.717559814453125,2.4558467864990234,Male,25 - 45,M,Caucasian,0
66,0,8,0,0,15,6.318115234375,0.7579644918441772,121.59420776367188,16.105886459350586,Male,Greater than 45,F,unpriv,unpref
30,0,4,0,0,0,4.998687744140625,-0.272853136062622,39.47769165039063,7.343972682952881,Male,25 - 45,F,unpriv,0
25,0,2,0,0,0,14.36737060546875,-0.9175891280174256,1.704681396484375,4.986023902893066,Female,25 - 45,M,Caucasian,0
21,1,4,0,0,0,3.475189208984375,-0.9986588954925536,-123.92039489746094,0.0,Male,Less than 25,F,unpriv,unpref
29,0,3,0,0,0,2.832977294921875,-0.991193413734436,12.2528076171875,1.7478958368301392,Male,25 - 45,F,Caucasian,0
31,0,8,0,0,1,47.13336181640625,2.779768943786621,90.95416259765624,0.0537081956863403,Female,25 - 45,F,Caucasian,0
34,0,5,0,0,0,-12.834442138671877,30.74803352355957,-106.62158203125,2.8118619918823238,Female,25 - 45,F,unpriv,0
37,0,8,0,0,9,-1.45098876953125,30.14002227783203,16.50335693359375,0.0695713758468627,Male,25 - 45,M,unpriv,unpref
23,0,2,0,0,0,-2.749359130859375,-0.8542442917823792,29.29510498046875,8.103591918945312,Male,Less than 25,M,unpriv,0
25,0,3,0,0,0,0.61810302734375,-0.9782964587211608,9.09954833984375,0.000453233718872,Male,25 - 45,M,unpriv,0
30,1,5,0,0,7,0.19140625,107.23290252685548,1.509674072265625,13.599504470825197,Male,25 - 45,F,unpriv,unpref
45,0,5,0,0,14,17.345611572265625,56.531036376953125,-6.04180908203125,2.0302603244781494,Male,Greater than 45,F,Caucasian,unpref
25,0,8,0,0,1,-0.266143798828125,-0.6665790677070618,-3.539581298828125,1.7877804040908811,Male,25 - 45,F,unpriv,0
22,0,6,0,0,1,9.583587646484377,18.924924850463867,-7.660827636718751,0.0126905441284179,Male,Less than 25,F,unpriv,0
56,0,1,0,0,0,26.69775390625,7.137241363525391,-5.226409912109375,1.0261211395263672,Female,Greater than 45,F,unpriv,0
59,0,1,0,0,0,-5.271240234375,1.0886361598968506,107.960205078125,7.563790798187256,Male,Greater than 45,M,unpriv,0
24,0,8,0,0,0,-2.059661865234375,-0.7229278087615967,-3.118927001953125,1.392560601234436,Male,Less than 25,F,Caucasian,unpref
45,0,6,0,0,8,0.2061767578125,-0.7795000672340393,-10.355499267578123,0.1436750888824463,Female,25 - 45,F,unpriv,unpref
59,0,8,0,0,19,-2.10479736328125,5.131306171417236,55.36663818359375,11.989391326904297,Male,Greater than 45,F,unpriv,unpref
56,0,1,0,0,0,-2.647308349609375,2.767184972763061,9.7159423828125,5.450588703155518,Female,Greater than 45,M,unpriv,0
30,0,2,0,0,1,7.87030029296875,1.7132108211517334,-46.34626770019531,0.1443549394607544,Female,25 - 45,M,unpriv,unpref
45,0,4,0,0,5,-18.04867553710937,4.206592559814453,297.8560791015625,76.84600067138672,Male,Greater than 45,M,unpriv,0
42,0,4,0,0,5,-2.250244140625,3.8308372497558594,8.162628173828125,6.601802349090576,Male,25 - 45,F,Caucasian,unpref
34,0,8,0,0,3,0.777587890625,6.791325569152832,105.95681762695311,8.724748611450195,Male,25 - 45,F,Caucasian,unpref
25,0,6,0,0,1,7.098602294921875,1.686701774597168,-11.14263916015625,2.015303611755371,Male,25 - 45,F,unpriv,0
23,0,8,0,0,2,-12.640716552734377,0.6866401433944702,-154.2313995361328,0.009971141815185502,Male,Less than 25,F,unpriv,unpref
22,0,4,0,0,0,41.521331787109375,0.9677356481552124,-14.442138671875,0.3145442008972168,Male,Less than 25,M,Caucasian,0
22,0,6,0,0,1,-11.384918212890623,16.777368545532227,-5.98175048828125,0.2105270624160766,Female,Less than 25,F,unpriv,unpref
26,0,5,0,0,4,-1.41864013671875,-0.921545386314392,2.0909423828125,0.8711152076721191,Male,25 - 45,F,unpriv,0
49,0,1,0,0,0,-10.288055419921877,-0.39764291048049927,74.25054931640625,0.825111985206604,Female,Greater than 45,M,Caucasian,0
29,0,7,0,0,4,2.78076171875,-0.7672289609909058,23.99667358398437,0.3229290246963501,Male,25 - 45,F,unpriv,unpref
23,0,9,1,0,4,-31.1619873046875,20.76885414123535,-16.3082275390625,6.550360202789307,Male,Less than 25,F,unpriv,unpref
24,0,9,0,0,1,-1.901580810546875,12.460442543029783,-75.89109802246094,1.946865439414978,Male,Less than 25,F,unpriv,0
35,0,5,0,0,1,-12.70941162109375,-0.2900192737579345,-22.32574462890625,1.2862772941589355,Male,25 - 45,F,Caucasian,0
29,0,4,0,0,3,16.81689453125,3.9018263816833496,1.88134765625,0.8740612268447876,Male,25 - 45,M,Caucasian,0
29,0,3,0,0,4,0.263458251953125,-0.9872595071792604,7.670135498046875,0.1656569242477417,Male,Greater than 45,F,Caucasian,unpref
32,0,6,0,0,0,-0.021453857421875,-0.4790926575660705,11.4517822265625,3.454094171524048,Male,25 - 45,F,unpriv,0
32,0,9,0,0,12,3.00079345703125,2.3351705074310303,0.79766845703125,0.5581573247909546,Male,25 - 45,M,unpriv,unpref
50,0,5,0,0,14,-27.87274169921875,41.52389907836914,94.10174560546876,11.035107612609863,Male,Greater than 45,F,unpriv,unpref
38,0,1,0,0,0,-0.216552734375,-0.908939003944397,69.07034301757812,0.3374325037002563,Male,25 - 45,M,unpriv,0
27,0,8,0,0,6,-34.403900146484375,120.33374786376953,-10.84893798828125,5.216266632080078,Male,Less than 25,F,unpriv,unpref
45,0,1,0,0,0,12.6749267578125,1.786479949951172,-33.0087890625,0.000453233718872,Male,25 - 45,F,unpriv,0
23,0,4,0,0,0,7.976806640625,11.41476058959961,-50.70848083496094,0.2529044151306152,Male,Less than 25,F,unpriv,0
31,0,7,0,0,3,1.552337646484375,-0.500662088394165,9.01312255859375,0.174041748046875,Male,25 - 45,F,unpriv,unpref
26,0,9,0,0,9,-0.976348876953125,1.3773536682128906,-39.08282470703125,0.0,Male,25 - 45,M,unpriv,unpref
29,0,4,0,0,0,-4.754730224609375,-0.2731213569641113,3.64544677734375,4.756008148193359,Male,25 - 45,M,Caucasian,0
22,0,7,0,0,0,-5.918792724609375,7.016273498535156,-110.62297058105467,0.17449498176574701,Male,Less than 25,M,unpriv,0
35,0,1,0,0,2,5.9234619140625,10.540271759033203,10.190063476562502,8.790014266967773,Male,25 - 45,F,unpriv,0
32,2,8,0,0,9,9.662139892578123,13.517523765563965,4.375335693359375,2.602468013763428,Male,25 - 45,F,unpriv,unpref
21,0,7,0,0,0,-2.382781982421875,-0.7304156422615051,-4.6788330078125,0.0,Male,Less than 25,F,unpriv,0
55,0,5,0,0,0,1.463409423828125,-0.0206137299537658,-3.824554443359375,0.0156365633010864,Male,Greater than 45,F,Caucasian,0
56,0,1,0,0,0,25.312713623046875,-0.0125000476837158,-3.954345703125,0.4278526306152344,Male,Greater than 45,M,Caucasian,unpref
25,0,1,0,0,0,-1.305389404296875,-0.4706884026527405,-15.762054443359377,0.04056441783905021,Male,25 - 45,M,Caucasian,0
38,0,7,0,1,5,5.954620361328125,-0.9299049377441406,33.786865234375,4.652217388153076,Male,25 - 45,F,Caucasian,unpref
34,0,2,0,0,5,3.107147216796875,-0.6004179120063782,0.9373474121093751,1.1527999639511108,Male,25 - 45,F,unpriv,0
31,0,8,0,4,26,-12.2601318359375,-0.28264319896698,-27.397125244140625,11.872003555297852,Male,25 - 45,F,unpriv,unpref
30,0,3,0,0,0,-2.1007080078125,8.720526695251465,6.781951904296875,2.070144891738892,Male,25 - 45,F,Caucasian,unpref
41,0,7,0,0,12,3.644744873046875,54.85110092163086,46.00933837890625,27.96384048461914,Male,25 - 45,M,unpriv,0
67,0,1,0,0,1,-22.039794921875,13.027751922607422,-34.749359130859375,0.8887913227081299,Male,Greater than 45,F,Caucasian,0
41,0,5,0,0,21,-95.82464599609376,9.28794765472412,34.88653564453125,74.31718444824219,Male,25 - 45,F,unpriv,unpref
59,0,3,0,0,0,49.80905151367188,14.679746627807615,-52.33808898925781,0.9320751428604126,Male,Greater than 45,F,unpriv,0
37,0,1,0,0,0,-0.230926513671875,1.5944113731384273,-20.92410278320312,34.90375518798828,Male,25 - 45,M,Caucasian,0
34,0,5,0,0,8,-39.307891845703125,1.3066551685333252,-24.53427124023437,4.641793251037598,Male,25 - 45,F,unpriv,unpref
34,0,4,0,0,4,470.84967041015625,86.3396987915039,164.60299682617188,3.6285891532897954,Male,25 - 45,F,Caucasian,0
64,0,1,0,0,0,7.298492431640625,-0.9193549156188964,-8.282379150390625,2.9970078468322754,Male,Greater than 45,M,unpriv,0
29,0,1,0,0,0,-0.44134521484375,-0.8948574066162109,19.2894287109375,0.8391622304916382,Female,25 - 45,F,unpriv,0
55,0,1,0,0,4,6.931549072265625,7.628554344177247,-4.354248046875,4.95837688446045,Male,Greater than 45,F,Caucasian,unpref
28,0,5,0,0,9,-4.936309814453125,-0.4183629751205444,2.9056396484375,2.483040809631348,Male,25 - 45,F,unpriv,unpref
23,0,7,0,0,1,9.43475341796875,-0.8294338583946228,-64.86863708496094,0.0106509923934936,Male,Less than 25,M,unpriv,unpref
53,0,1,0,0,0,31.66098022460937,3.185654163360596,-35.306365966796875,4.234562397003174,Male,Greater than 45,F,Caucasian,0
31,0,6,0,0,0,6.88165283203125,-0.6064528822898864,43.72259521484375,5.509055614471436,Male,25 - 45,F,unpriv,0
38,0,1,0,0,0,-13.32281494140625,0.10455608367919922,10.284271240234375,1.3257086277008057,Male,25 - 45,F,Caucasian,0
38,0,1,0,0,0,4.55242919921875,-0.1787299513816833,-0.166107177734375,0.1835596561431884,Male,25 - 45,F,unpriv,0
29,0,8,0,0,4,55.539581298828125,-0.5763674378395081,19.87094116210937,6.380850791931152,Male,25 - 45,M,Caucasian,unpref
24,0,9,0,0,0,-3.9112548828125,0.8912702798843384,13.867340087890623,2.26684832572937,Male,25 - 45,F,Caucasian,unpref
32,0,2,0,0,3,0.10107421875,-0.2742836475372314,-18.043609619140625,10.24534797668457,Male,25 - 45,F,unpriv,0
35,0,4,0,0,0,1.110992431640625,-0.0211054682731628,15.375183105468752,1.7152630090713499,Male,25 - 45,F,unpriv,unpref
31,0,6,0,2,4,1.11358642578125,-0.6199309825897217,24.427459716796875,0.9055609703063964,Male,25 - 45,F,unpriv,unpref
31,0,8,0,0,4,1.608154296875,13.196932792663572,13.234710693359377,0.4280792474746704,Female,25 - 45,F,unpriv,unpref
62,0,1,0,0,0,-46.283538818359375,21.543140411376957,-8.7908935546875,1.1124621629714966,Male,Greater than 45,M,Caucasian,0
23,0,3,0,0,1,0.627960205078125,-0.9069049954414368,-23.08837890625,1.0152435302734375,Male,Less than 25,F,Caucasian,0
21,0,8,0,0,0,13.672576904296877,13.459162712097168,-39.828033447265625,0.2087141275405883,Male,Less than 25,F,unpriv,unpref
41,0,1,0,0,0,-1.115264892578125,-0.950692057609558,8.16168212890625,0.59328293800354,Male,25 - 45,M,Caucasian,unpref
33,0,3,0,0,0,-1.191009521484375,36.26165008544922,15.447509765624998,0.2714869976043701,Male,25 - 45,F,unpriv,0
37,0,1,0,0,0,2.460479736328125,4.016758918762207,-29.35812377929687,0.0625462532043457,Male,25 - 45,F,Caucasian,0
24,0,8,0,3,6,-8.042327880859375,-0.4173794984817505,23.5489501953125,1.1317245960235596,Male,Less than 25,F,unpriv,unpref
53,0,4,0,0,3,-25.19247436523437,16.64859962463379,-59.79795837402344,16.607162475585938,Male,Greater than 45,F,unpriv,0
58,0,2,0,0,0,0.80938720703125,-0.9135881662368774,-20.9453125,8.462779998779297,Female,Greater than 45,M,Caucasian,0
23,0,5,0,0,0,-3.135223388671875,5.085843086242676,7.964324951171875,1.9042614698410036,Male,Less than 25,M,unpriv,0
35,0,6,0,0,5,1.67303466796875,7.924894332885742,29.054656982421875,0.6968468427658081,Female,25 - 45,F,unpriv,unpref
28,0,9,0,0,4,-10.0443115234375,33.03385925292969,1.10858154296875,15.735821723937988,Female,25 - 45,F,Caucasian,unpref
55,0,1,0,0,0,-141.21444702148438,3.404388427734375,38.9814453125,2.364973545074463,Male,25 - 45,M,unpriv,0
26,0,4,0,0,1,3.00518798828125,0.1433140039443969,13.387115478515623,5.115648746490479,Male,25 - 45,M,unpriv,0
33,0,2,0,0,0,-0.180023193359375,-0.666355550289154,-5.817840576171874,2.0832886695861816,Male,25 - 45,M,Caucasian,0
30,0,6,0,0,4,2.038421630859375,73.28474426269531,-1.5613708496093748,2.71328353881836,Male,25 - 45,F,unpriv,unpref
53,0,1,0,0,0,0.02740478515625,1.465754747390747,-83.50572204589844,3.3713788986206046,Male,Greater than 45,M,Caucasian,0
33,0,1,0,0,0,-16.6536865234375,-0.6605440974235535,133.9881591796875,151.8233184814453,Male,25 - 45,F,unpriv,0
19,0,5,0,0,0,74.0609130859375,1.3503973484039309,42.091339111328125,4.120347499847412,Male,Less than 25,F,Caucasian,0
51,0,1,0,0,1,-1.93072509765625,-0.7960850596427919,3.6412048339843754,2.0395517349243164,Male,Greater than 45,M,Caucasian,0
28,0,4,0,0,0,0.103271484375,8.564667701721191,-3.639190673828125,1.3794168233871462,Male,25 - 45,M,unpriv,0
56,0,1,0,0,3,-6.426116943359375,7.5220041275024405,5.144805908203125,0.1341571807861328,Male,Greater than 45,F,unpriv,0
46,0,9,0,0,8,-8.816741943359375,7.769973754882813,71.5179443359375,17.229000091552734,Male,Greater than 45,F,unpriv,unpref
27,0,5,0,0,5,-8.643218994140625,-0.8634308576583862,10.285430908203125,1.141015887260437,Male,25 - 45,F,unpriv,unpref
33,0,5,0,0,2,11.20782470703125,11.549318313598633,-52.896759033203125,0.8072092533111572,Male,25 - 45,F,unpriv,0
61,0,2,0,0,1,36.31915283203125,3.2241215705871578,3.74224853515625,4.914639949798584,Male,Greater than 45,F,Caucasian,0
53,0,1,0,0,0,0.537506103515625,0.3162940740585327,-29.78253173828125,0.3215693235397339,Male,Greater than 45,M,unpriv,0
65,0,1,0,0,0,-4.459869384765625,-0.3490278720855713,-49.54144287109374,0.8389356136322021,Female,Greater than 45,M,Caucasian,unpref
27,0,6,0,0,1,-2.10491943359375,-0.7381493449211121,22.4775390625,1.43176531791687,Female,25 - 45,F,Caucasian,unpref
41,0,2,0,0,0,-0.30426025390625,-0.892018735408783,7.288360595703125,1.2051484584808352,Male,25 - 45,F,unpriv,0
32,0,8,0,0,11,6.740814208984375,17.124826431274414,-19.71444702148437,11.55813980102539,Male,25 - 45,F,unpriv,unpref
26,0,4,0,0,0,6.624755859375,-0.9529942870140076,-56.75494384765625,0.0761432647705078,Female,Less than 25,M,unpriv,unpref
25,0,4,0,0,2,-34.238677978515625,2.4671576023101807,-4.327423095703125,0.586711049079895,Male,25 - 45,F,Caucasian,unpref
26,0,3,0,0,1,-128.43145751953125,1.27433443069458,125.12640380859376,977.4388427734375,Male,25 - 45,M,unpriv,0
48,0,1,0,0,0,-4.171173095703125,-0.8940750956535339,101.210693359375,1.3844023942947388,Male,Greater than 45,F,Caucasian,0
26,0,6,0,0,2,-1.32232666015625,3.2414441108703613,-3.26141357421875,100.31988525390624,Female,25 - 45,F,unpriv,0
19,0,7,0,0,0,16.259124755859375,-0.973781406879425,-102.14633178710938,0.0,Female,Less than 25,M,unpriv,unpref
54,0,1,0,0,1,-41.98141479492188,4.977794647216798,37.926513671875,4.379824161529541,Female,Greater than 45,M,Caucasian,0
30,0,4,0,0,4,-2.352294921875,0.9223169088363647,11.75347900390625,2.693794488906861,Male,25 - 45,F,Caucasian,unpref
32,0,9,0,0,4,2.755615234375,-0.1780146956443786,-22.247772216796875,4.022222518920898,Male,25 - 45,F,unpriv,unpref
60,0,1,0,0,0,0.141754150390625,-0.9774694442749026,108.801513671875,4.42333459854126,Male,Greater than 45,F,unpriv,0
29,0,9,2,0,6,18.804443359375,-0.5694607496261597,118.70709228515624,8.158659934997559,Male,25 - 45,F,unpriv,unpref
49,0,1,0,0,2,-0.142486572265625,-0.0481287240982055,1.234344482421875,1.7959386110305786,Male,Greater than 45,M,Caucasian,0
29,0,1,0,0,0,-4.598419189453125,-0.9886229634284972,-29.339996337890625,0.7306127548217773,Male,25 - 45,F,unpriv,0
27,0,7,0,0,3,-41.002044677734375,0.259900689125061,752.1697998046875,952.1001586914062,Male,25 - 45,M,Caucasian,0
39,0,7,0,0,1,1.983306884765625,-0.9573752284049988,-7.9500732421875,0.6338473558425903,Female,25 - 45,F,unpriv,0
32,0,2,0,0,1,-68.004638671875,3.2697863578796387,-67.1982421875,3.6707398891448975,Male,25 - 45,M,Caucasian,0
25,0,6,0,0,1,-6.552459716796875,13.734246253967283,6.116119384765625,7.777490615844727,Male,Less than 25,M,unpriv,0
28,0,5,0,0,0,1.65093994140625,-0.39596652984619135,20.674102783203125,2.4698970317840576,Male,25 - 45,M,unpriv,0
32,0,1,0,0,0,4.132110595703125,-0.9995306134223938,21.990447998046875,0.0015863180160522,Male,25 - 45,F,unpriv,unpref
33,0,1,0,0,0,-2.5816650390625,-0.9943450093269348,16.572601318359375,1.592210054397583,Male,25 - 45,M,unpriv,0
38,0,5,0,0,8,8.41705322265625,-0.9990612268447877,18.79718017578125,0.11194872856140128,Male,25 - 45,F,unpriv,unpref
32,0,9,0,1,9,32.196929931640625,40.31113815307617,-20.0234375,6.530871391296388,Male,25 - 45,F,Caucasian,0
37,0,1,0,0,0,9.8555908203125,5.786257266998291,-4.352386474609375,0.0052121877670288,Male,25 - 45,F,unpriv,unpref
36,0,3,0,0,5,7.930877685546875,-0.8742043972015381,77.51446533203125,9.09368133544922,Male,25 - 45,M,Caucasian,unpref
34,0,1,0,0,0,-8.3052978515625,-0.7409433126449585,18.47567749023437,0.8720216751098633,Male,25 - 45,M,Caucasian,0
37,0,1,0,0,0,1.87689208984375,9.646246910095217,5.592559814453125,0.5468264818191528,Female,25 - 45,M,Caucasian,0
41,0,6,0,0,13,21.3607177734375,2.952056169509888,33.6971435546875,7.215254306793214,Male,25 - 45,F,Caucasian,unpref
35,0,2,0,0,0,-52.632171630859375,7.700728416442871,-12.190277099609379,2.0937130451202397,Female,25 - 45,M,Caucasian,unpref
21,0,7,0,0,2,-131.58364868164062,1.5622248649597168,-61.93797302246094,0.055294513702392495,Female,Less than 25,F,unpriv,0
54,0,9,0,0,2,16.311737060546875,71.86006164550781,-102.74691772460938,1.8360497951507568,Male,Greater than 45,F,unpriv,unpref
30,0,1,0,0,0,-1.556793212890625,-0.3535205721855163,13.93707275390625,1.6207637786865234,Female,25 - 45,M,unpriv,unpref
36,0,5,0,0,7,-7.5291748046875,10.736474990844728,-2.686004638671875,0.0951790809631347,Male,25 - 45,M,unpriv,0
51,0,5,0,0,0,-33.0771484375,23.936922073364254,66.7313232421875,9.965250015258787,Female,Greater than 45,F,Caucasian,0
35,0,1,0,0,0,-2.479888916015625,-0.948255717754364,5.119598388671874,2.616971492767334,Male,25 - 45,F,unpriv,0
38,0,7,0,0,12,-4.2432861328125,26.668371200561527,-26.99224853515625,1.6613281965255735,Male,25 - 45,F,unpriv,unpref
21,0,4,0,0,0,17.43096923828125,6.547177314758301,-29.76840209960937,0.0077049732208251,Female,Less than 25,F,unpriv,0
49,0,4,0,0,0,-51.78073120117188,-0.774448573589325,-29.60894775390625,0.0677584409713745,Female,Greater than 45,F,unpriv,0
24,0,1,0,0,1,-2.070587158203125,84.66655731201172,25.901641845703125,0.1540994644165039,Male,25 - 45,F,unpriv,0
45,0,6,0,0,10,0.320343017578125,84.97003173828125,3.33782958984375,52.32039260864258,Male,25 - 45,F,unpriv,0
29,0,1,0,0,0,-4.351959228515625,0.8747971057891846,4.825897216796876,2.245546340942383,Male,25 - 45,F,unpriv,0
23,0,3,0,0,0,-6.449310302734375,0.1121109724044799,-27.662567138671875,1.4165819883346558,Male,Less than 25,F,unpriv,0
29,0,2,0,0,7,-0.17816162109375,0.113765001296997,13.97637939453125,1.0043659210205078,Male,25 - 45,F,unpriv,0
35,0,3,0,0,4,5.242584228515625,5.659589767456055,26.77545166015625,9.778970718383787,Female,25 - 45,F,unpriv,unpref
32,0,2,0,0,0,23.42489624023437,1.23696231842041,-38.00128173828125,0.1658835411071777,Female,25 - 45,M,unpriv,0
43,0,1,0,0,0,33.341217041015625,-0.96320903301239,50.47119140625,27.80838203430176,Male,25 - 45,M,unpriv,0
27,0,4,0,0,2,-0.411956787109375,-0.9735355377197266,9.165740966796877,0.2977745532989502,Male,25 - 45,F,Caucasian,unpref
19,0,8,0,0,0,1.1102294921875,92.05072784423828,13.632751464843748,0.1772143840789795,Female,Less than 25,F,unpriv,unpref
47,0,1,0,0,5,-0.9439697265625,-0.9493733048439026,23.11181640625,0.0562009811401367,Male,Greater than 45,F,unpriv,0
29,0,1,0,0,0,-0.46002197265625,3.5334696769714355,22.326080322265625,1.2019758224487307,Male,25 - 45,F,unpriv,0
41,0,1,0,0,3,-1.03118896484375,-0.9982342123985289,-42.9205322265625,0.013823628425598098,Male,25 - 45,M,unpriv,unpref
57,0,1,0,0,1,-38.049224853515625,-0.5559155941009521,-143.81565856933594,2.509101867675781,Male,Greater than 45,F,unpriv,0
19,0,9,0,0,0,5.01507568359375,16.693727493286133,-58.03268432617188,1.0476497411727903,Male,Less than 25,M,unpriv,unpref
30,0,3,0,0,0,6.845550537109375,1.8222203254699707,-38.507659912109375,0.2501850128173828,Female,25 - 45,F,unpriv,0
45,0,1,0,0,5,-0.064849853515625,4.677901268005371,48.08151245117188,1.82789158821106,Male,25 - 45,F,unpriv,unpref
38,0,9,0,0,10,-8.40338134765625,28.546232223510746,-10.96221923828125,1.2094541788101196,Female,25 - 45,F,unpriv,unpref
32,0,7,0,0,2,4.279327392578125,7.009769439697266,-15.769805908203123,3.4248604774475098,Male,25 - 45,F,unpriv,unpref
24,0,4,0,1,5,2.60418701171875,-0.7913911938667297,43.0772705078125,0.6039339303970337,Male,25 - 45,M,unpriv,0
31,0,5,0,0,3,7.0283203125,2.7895591259002686,-9.44403076171875,29.303373336791992,Female,25 - 45,F,Caucasian,0
30,0,5,0,0,0,-1.8685302734375,0.14876782894134521,-0.413421630859375,0.0122373104095458,Male,25 - 45,F,unpriv,0
33,0,6,0,0,2,2.361236572265625,3.469074249267578,-18.134033203125,4.471830368041992,Female,25 - 45,F,Caucasian,unpref
27,0,3,0,0,0,60.6431884765625,7.000582695007323,-16.8155517578125,0.0448701381683349,Male,Less than 25,F,Caucasian,0
23,0,5,0,0,3,-14.074188232421877,2.5320670604705806,-18.02972412109375,0.9551900625228882,Male,Less than 25,M,unpriv,unpref
50,0,1,0,0,2,6.11187744140625,123.7940902709961,0.052215576171875,4.784335136413574,Male,Greater than 45,F,Caucasian,unpref
51,0,1,0,0,2,-6.77630615234375,3.0484814643859863,4.758544921874999,2.3089990615844727,Male,Greater than 45,F,Caucasian,0
23,3,9,0,0,2,-22.803253173828125,28.427499771118164,-24.727416992187504,3.764559268951416,Male,Less than 25,F,unpriv,unpref
50,0,1,0,0,0,-5.94451904296875,-0.4207769632339477,15.466796875,112.41170501708984,Male,Greater than 45,M,unpriv,0
55,0,1,0,0,0,-45.61050415039063,-0.41979348659515375,4.197265625,5.997641563415527,Male,Greater than 45,M,Caucasian,0
43,0,2,0,0,3,-10.2806396484375,32.210060119628906,1.957183837890625,0.1314377784729004,Male,Greater than 45,F,unpriv,unpref
32,0,1,0,0,0,-15.989990234375,0.0794997215270996,9.6356201171875,4.078876972198486,Female,25 - 45,M,Caucasian,0
