balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
369,13,128,11,343,3,services,married,secondary,no,yes,no,cellular,may,other,unpriv,unpref
-2263,2,13,1,28,1,admin.,married,unknown,no,no,no,telephone,sep,unknown,unpriv,unpref
-841,11,24,1,0,0,housemaid,divorced,primary,no,no,no,cellular,sep,unknown,unpriv,yes
-127,20,85,1,75,6,retired,divorced,primary,no,no,yes,cellular,nov,failure,unpriv,unpref
945,5,1187,1,0,0,blue-collar,single,unknown,no,no,no,unknown,jun,unknown,unpriv,unpref
1765,21,1195,1,167,1,blue-collar,married,tertiary,no,no,no,cellular,may,success,unpriv,yes
0,15,436,1,210,0,retired,divorced,primary,no,no,no,cellular,apr,failure,unpriv,yes
-1824,3,0,1,0,0,technician,single,secondary,no,yes,no,cellular,aug,unknown,unpriv,unpref
1425,20,81,9,221,2,technician,married,secondary,no,yes,no,cellular,jul,success,unpriv,yes
898,20,130,2,311,3,admin.,divorced,secondary,no,yes,no,cellular,apr,failure,unpriv,unpref
3679,10,61,2,117,6,blue-collar,married,secondary,no,yes,no,telephone,jul,other,unpriv,yes
3865,16,296,1,323,2,self-employed,single,tertiary,no,no,no,cellular,apr,failure,unpriv,yes
2019,20,71,1,280,0,retired,married,primary,no,no,yes,cellular,nov,success,unpriv,unpref
-5160,8,102,1,0,0,entrepreneur,married,primary,no,no,no,telephone,may,unknown,unpriv,unpref
-1359,26,0,11,0,0,management,single,unknown,no,yes,no,cellular,may,unknown,unpriv,unpref
-226,22,112,1,245,1,management,divorced,tertiary,no,no,yes,cellular,jan,failure,unpriv,unpref
-6540,16,6,3,0,0,housemaid,married,unknown,no,no,no,telephone,aug,unknown,unpriv,unpref
2203,21,558,5,0,0,blue-collar,divorced,primary,no,no,yes,unknown,jun,unknown,unpriv,unpref
1000,13,228,1,0,0,management,married,tertiary,no,no,yes,cellular,may,unknown,unpriv,yes
3993,17,455,1,293,1,management,single,tertiary,no,no,no,telephone,may,success,unpriv,yes
19273,20,0,1,0,0,retired,married,tertiary,no,no,no,unknown,jan,unknown,unpriv,unpref
1377,6,77,1,325,3,student,single,tertiary,no,yes,no,cellular,feb,other,unpriv,unpref
2397,21,540,2,364,0,management,divorced,tertiary,no,yes,no,cellular,aug,failure,unpriv,yes
1253,10,56,3,222,2,management,married,tertiary,no,yes,no,cellular,feb,other,unpriv,unpref
7829,10,12,1,167,1,management,divorced,tertiary,no,yes,no,cellular,may,other,unpriv,unpref
-1994,27,501,11,4,0,services,divorced,secondary,yes,no,no,unknown,jun,unknown,unpriv,yes
-400,22,651,1,137,15,blue-collar,divorced,primary,no,no,yes,cellular,feb,other,unpriv,unpref
22119,27,61,1,0,0,blue-collar,divorced,unknown,no,yes,no,unknown,may,unknown,unpriv,unpref
11549,1,4,1,110,0,admin.,married,tertiary,no,yes,no,cellular,may,failure,unpriv,unpref
361,6,69,2,0,0,management,married,unknown,no,no,yes,cellular,aug,unknown,unpriv,unpref
-531,21,348,5,0,0,unknown,divorced,primary,no,no,no,telephone,jun,unknown,unpriv,unpref
1607,22,388,1,13,0,blue-collar,single,tertiary,no,yes,yes,unknown,may,unknown,unpriv,unpref
8807,19,52,1,134,0,housemaid,married,secondary,no,yes,no,cellular,may,failure,unpriv,unpref
20792,6,230,4,0,0,student,single,tertiary,no,no,no,unknown,jun,unknown,unpriv,unpref
1307,14,1089,2,29,2,self-employed,married,secondary,no,yes,no,cellular,nov,failure,unpriv,unpref
1419,5,77,3,0,0,retired,married,primary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
422,28,258,1,124,13,technician,single,secondary,no,no,no,cellular,oct,success,unpriv,yes
1004,30,413,1,0,0,admin.,divorced,secondary,no,yes,no,telephone,jul,unknown,unpriv,unpref
4431,13,637,5,8,0,blue-collar,married,primary,no,no,no,telephone,jul,success,unpriv,unpref
-900,27,668,1,0,0,management,divorced,unknown,no,yes,no,cellular,may,unknown,unpriv,unpref
-1463,14,125,1,120,0,student,single,tertiary,no,no,no,cellular,feb,success,unpriv,yes
-6088,30,83,1,3,0,management,divorced,secondary,yes,yes,yes,cellular,jul,unknown,unpriv,unpref
-1679,24,138,1,0,0,management,single,secondary,no,no,no,cellular,aug,unknown,unpriv,yes
3231,7,154,2,117,7,admin.,married,primary,no,no,yes,cellular,feb,failure,unpriv,unpref
-1690,25,189,1,18,0,services,married,primary,no,no,no,cellular,nov,success,unpriv,yes
8127,20,29,16,0,0,self-employed,married,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
17337,30,949,1,40,0,student,single,primary,no,no,no,cellular,jan,success,unpriv,unpref
1815,15,378,1,0,0,management,married,unknown,no,yes,no,unknown,jul,unknown,unpriv,unpref
629,13,838,5,0,0,entrepreneur,married,secondary,no,yes,yes,unknown,jun,unknown,unpriv,unpref
1319,10,344,3,339,3,technician,single,tertiary,no,no,no,cellular,jul,other,unpriv,yes
-3946,7,27,1,9,0,blue-collar,single,secondary,no,no,no,telephone,may,unknown,unpriv,unpref
-2189,24,38,1,2,0,retired,divorced,unknown,no,yes,no,unknown,may,unknown,unpriv,unpref
-832,28,278,1,241,4,blue-collar,married,secondary,no,no,no,cellular,apr,other,unpriv,yes
-2157,13,322,2,0,0,management,divorced,secondary,no,no,yes,cellular,apr,unknown,unpriv,unpref
955,14,277,4,0,0,self-employed,single,secondary,no,yes,no,cellular,apr,unknown,unpriv,unpref
322,1,184,1,0,0,unknown,divorced,unknown,no,no,no,telephone,feb,unknown,unpriv,unpref
-4648,7,31,1,0,0,retired,divorced,secondary,no,no,no,cellular,nov,unknown,unpriv,unpref
-3653,9,452,1,39,1,technician,divorced,secondary,no,no,no,cellular,jan,other,unpriv,yes
-54,15,189,1,0,0,services,single,secondary,no,no,no,cellular,nov,unknown,unpriv,yes
255,16,133,1,0,0,management,single,tertiary,no,yes,no,telephone,apr,unknown,unpriv,unpref
6829,26,224,2,3,0,retired,divorced,primary,no,yes,no,telephone,apr,unknown,unpriv,unpref
2155,15,384,1,90,1,technician,divorced,tertiary,no,no,no,cellular,aug,failure,unpriv,yes
16034,1,311,1,22,1,admin.,single,tertiary,no,no,no,cellular,feb,other,unpriv,yes
1933,12,211,3,0,0,technician,single,tertiary,no,yes,yes,cellular,aug,unknown,unpriv,unpref
4914,13,626,1,258,0,retired,divorced,tertiary,no,no,no,cellular,jul,success,unpriv,yes
-1104,17,119,1,262,10,student,single,secondary,no,no,no,cellular,jul,success,unpriv,yes
637,3,185,1,283,0,retired,married,tertiary,no,no,no,telephone,jul,failure,unpriv,unpref
-3653,22,209,1,154,4,blue-collar,single,primary,no,no,no,cellular,may,failure,unpriv,unpref
2210,22,1076,1,0,0,management,married,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
-3917,3,1065,1,0,0,retired,married,unknown,no,no,no,unknown,aug,unknown,unpriv,unpref
15906,1,163,1,3,0,services,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
-2461,2,1,10,73,0,blue-collar,single,tertiary,no,no,no,cellular,feb,unknown,unpriv,unpref
2781,30,74,12,0,0,self-employed,married,tertiary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
4324,20,492,3,114,1,management,single,tertiary,no,yes,no,cellular,feb,failure,unpriv,unpref
2159,13,502,1,0,0,blue-collar,married,primary,no,yes,no,telephone,nov,unknown,unpriv,unpref
-3022,9,474,1,167,4,unemployed,married,tertiary,no,no,no,cellular,feb,other,unpriv,yes
109,18,130,1,0,0,self-employed,single,tertiary,no,no,no,telephone,jul,unknown,unpriv,unpref
6902,23,278,1,0,0,management,married,tertiary,no,yes,no,cellular,jan,unknown,unpriv,unpref
2824,15,145,1,153,2,management,divorced,tertiary,no,no,no,telephone,nov,other,unpriv,unpref
3337,16,101,1,5,0,admin.,single,secondary,no,yes,no,cellular,aug,unknown,unpriv,unpref
5223,12,660,6,265,3,student,single,primary,no,no,no,cellular,may,failure,unpriv,unpref
2326,19,159,1,0,0,technician,married,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
4108,7,437,2,0,0,management,married,tertiary,no,yes,no,telephone,jul,unknown,unpriv,unpref
-426,13,170,1,163,1,student,single,primary,no,yes,no,cellular,nov,failure,unpriv,unpref
1421,2,349,1,0,0,admin.,single,secondary,no,yes,no,cellular,feb,unknown,unpriv,yes
-3831,12,143,1,23,0,services,married,secondary,no,yes,no,unknown,may,failure,unpriv,unpref
4612,12,124,1,152,6,admin.,married,secondary,no,no,no,telephone,apr,failure,unpriv,unpref
3463,10,1240,1,240,12,technician,divorced,secondary,no,no,no,cellular,may,success,unpriv,unpref
-2105,25,34,1,265,1,technician,single,secondary,no,no,no,cellular,aug,success,unpriv,unpref
5980,10,205,12,0,0,retired,married,unknown,no,no,no,telephone,mar,unknown,unpriv,unpref
332,30,264,1,174,13,blue-collar,single,secondary,no,no,no,cellular,jan,failure,unpriv,unpref
11461,17,429,1,219,2,services,single,tertiary,no,no,no,cellular,nov,other,unpriv,unpref
12733,27,258,1,245,0,retired,married,secondary,no,no,no,cellular,jan,other,unpriv,unpref
-3619,3,1648,4,0,0,retired,married,secondary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
3189,2,152,1,74,2,admin.,married,secondary,no,no,no,cellular,jun,success,unpriv,unpref
-629,7,240,1,0,0,self-employed,single,tertiary,no,yes,yes,unknown,may,unknown,unpriv,unpref
1497,4,39,1,0,0,blue-collar,married,unknown,no,yes,no,cellular,jun,unknown,unpriv,unpref
987,8,168,1,0,0,services,married,tertiary,no,yes,no,unknown,jun,unknown,unpriv,unpref
0,19,57,1,301,1,blue-collar,married,tertiary,no,yes,yes,cellular,nov,other,unpriv,unpref
-74,9,121,1,0,0,housemaid,married,primary,no,yes,no,telephone,aug,unknown,unpriv,unpref
1197,30,66,1,5,0,management,single,tertiary,no,yes,no,unknown,jan,unknown,unpriv,unpref
1494,2,152,3,335,6,management,divorced,secondary,no,yes,no,cellular,may,failure,unpriv,unpref
4762,23,1,1,0,0,unknown,single,secondary,no,no,yes,cellular,jul,unknown,unpriv,unpref
3251,22,106,1,0,0,management,married,unknown,no,no,no,telephone,may,unknown,unpriv,unpref
-2174,21,73,1,0,0,self-employed,married,tertiary,no,no,no,cellular,nov,unknown,unpriv,unpref
3039,20,91,1,52,0,management,married,secondary,no,no,no,cellular,mar,success,unpriv,unpref
3301,19,207,1,34,0,blue-collar,single,secondary,no,no,no,cellular,nov,success,unpriv,unpref
3526,14,1081,1,257,5,technician,divorced,secondary,no,no,no,cellular,jan,failure,unpriv,unpref
7915,6,317,1,0,0,services,married,tertiary,no,no,no,cellular,apr,unknown,unpriv,yes
1917,8,375,2,83,1,technician,married,secondary,no,no,no,cellular,jul,failure,unpriv,unpref
1200,15,117,1,0,0,management,divorced,tertiary,yes,yes,yes,unknown,may,unknown,unpriv,unpref
1367,20,1246,1,0,0,entrepreneur,married,primary,no,yes,yes,cellular,apr,unknown,unpriv,unpref
970,3,209,1,0,0,blue-collar,married,secondary,no,yes,yes,telephone,may,unknown,unpriv,unpref
-1339,18,44,1,0,0,services,married,secondary,no,yes,yes,telephone,may,unknown,unpriv,unpref
6275,11,176,1,0,0,retired,married,tertiary,no,yes,no,telephone,nov,unknown,unpriv,unpref
1262,23,313,1,412,1,services,single,secondary,no,yes,no,unknown,may,failure,unpriv,unpref
1824,13,0,1,0,0,management,married,unknown,no,no,no,telephone,feb,unknown,unpriv,unpref
-963,28,182,1,0,0,management,single,secondary,no,no,yes,unknown,jul,unknown,unpriv,unpref
-203,15,174,5,0,0,technician,married,secondary,no,no,no,unknown,aug,unknown,unpriv,unpref
-1138,12,746,1,273,0,self-employed,married,tertiary,no,yes,no,cellular,apr,failure,unpriv,unpref
-378,21,629,1,0,0,blue-collar,married,primary,no,yes,yes,unknown,may,unknown,unpriv,unpref
-4334,16,152,1,181,4,entrepreneur,single,secondary,no,yes,yes,telephone,may,failure,unpriv,unpref
-966,17,252,3,317,4,technician,married,secondary,no,yes,no,cellular,jul,other,unpriv,unpref
9205,19,171,2,63,10,self-employed,single,secondary,no,yes,no,cellular,nov,failure,unpriv,unpref
5185,12,840,3,273,6,technician,divorced,secondary,no,no,no,telephone,may,failure,unpriv,unpref
7502,11,360,9,69,3,student,single,primary,no,no,no,cellular,feb,failure,unpriv,unpref
22450,16,437,3,0,0,student,single,tertiary,no,no,no,cellular,nov,unknown,unpriv,yes
-4281,8,280,1,0,0,retired,married,secondary,no,no,no,unknown,may,unknown,unpriv,unpref
-1016,12,152,1,234,1,management,married,primary,no,no,no,telephone,aug,failure,unpriv,unpref
-2993,20,380,12,0,0,management,married,tertiary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
3171,3,129,1,0,0,entrepreneur,married,secondary,no,no,no,cellular,sep,unknown,unpriv,unpref
-228,23,392,1,0,0,retired,divorced,tertiary,no,yes,no,telephone,jul,unknown,unpriv,unpref
493,27,94,15,0,0,retired,married,primary,no,no,no,telephone,jan,unknown,unpriv,unpref
574,10,276,1,0,0,unemployed,married,secondary,no,no,no,telephone,jun,unknown,unpriv,unpref
571,26,445,1,142,2,services,single,secondary,no,yes,no,cellular,nov,other,unpriv,unpref
-8017,7,2,1,0,0,entrepreneur,divorced,tertiary,no,yes,no,cellular,apr,unknown,unpriv,unpref
10093,11,101,1,112,0,blue-collar,married,primary,no,yes,no,cellular,nov,success,unpriv,unpref
-2994,13,0,5,327,0,technician,married,tertiary,no,yes,no,cellular,may,failure,unpriv,unpref
-636,15,68,1,85,9,blue-collar,married,primary,no,yes,no,telephone,nov,other,unpriv,unpref
1479,10,417,1,264,1,technician,married,primary,no,no,no,cellular,apr,success,unpriv,yes
4902,15,27,2,187,0,blue-collar,married,secondary,no,no,no,telephone,jan,failure,unpriv,unpref
1737,21,243,9,0,0,blue-collar,divorced,primary,no,yes,no,telephone,nov,unknown,unpriv,unpref
6020,20,53,1,234,1,management,divorced,secondary,yes,yes,no,cellular,may,other,unpriv,unpref
-247,14,456,1,0,0,retired,divorced,unknown,no,no,yes,unknown,jun,unknown,unpriv,unpref
2749,28,801,5,0,0,technician,married,unknown,no,yes,no,unknown,may,unknown,unpriv,unpref
-1719,5,64,2,347,7,entrepreneur,married,secondary,no,yes,no,telephone,may,failure,unpriv,unpref
1996,22,322,1,296,3,blue-collar,single,tertiary,no,no,no,cellular,apr,other,unpriv,yes
3121,20,304,5,0,0,self-employed,married,secondary,no,no,yes,cellular,jul,unknown,unpriv,unpref
7124,1,39,1,223,9,management,single,tertiary,no,no,no,cellular,feb,other,unpriv,unpref
-3188,25,241,5,0,0,services,married,unknown,no,no,yes,unknown,aug,unknown,unpriv,unpref
-2260,2,0,2,0,0,self-employed,single,primary,no,yes,no,cellular,feb,unknown,unpriv,unpref
-1019,30,90,8,0,0,blue-collar,single,secondary,no,no,no,cellular,mar,unknown,unpriv,unpref
-7128,30,240,1,135,0,technician,single,secondary,no,no,yes,telephone,jul,unknown,unpriv,unpref
1683,12,43,9,0,0,management,single,tertiary,no,no,no,unknown,may,unknown,unpriv,unpref
1662,5,519,1,3,0,retired,married,primary,no,yes,no,telephone,may,unknown,unpriv,unpref
7153,22,733,1,0,0,services,single,secondary,no,yes,yes,unknown,jun,unknown,unpriv,unpref
461,4,65,3,325,0,management,divorced,tertiary,no,no,no,telephone,may,success,unpriv,unpref
-365,28,114,7,0,0,entrepreneur,married,secondary,no,no,no,telephone,jul,unknown,unpriv,unpref
12654,26,440,2,98,5,student,single,tertiary,no,yes,no,cellular,jan,failure,unpriv,unpref
2982,14,96,11,0,0,management,single,secondary,no,yes,no,cellular,aug,unknown,unpriv,unpref
4904,10,301,1,229,0,technician,divorced,tertiary,no,yes,no,telephone,may,failure,unpriv,unpref
-4374,13,212,4,220,4,blue-collar,single,secondary,no,yes,yes,cellular,feb,other,unpriv,unpref
60,24,41,1,11,0,management,married,tertiary,no,no,no,telephone,oct,success,unpriv,yes
-1897,9,96,2,187,12,retired,married,tertiary,no,no,yes,cellular,aug,failure,unpriv,unpref
2967,27,753,1,16,0,admin.,married,secondary,no,no,no,telephone,jan,failure,unpriv,unpref
5586,27,730,1,240,1,self-employed,divorced,secondary,no,yes,no,cellular,may,failure,unpriv,unpref
7752,22,325,1,68,0,technician,married,unknown,no,yes,no,cellular,nov,failure,unpriv,unpref
3545,23,748,1,416,6,unemployed,married,primary,no,no,no,cellular,apr,failure,unpriv,yes
-1778,10,81,8,233,0,management,single,tertiary,no,yes,no,cellular,nov,other,unpriv,unpref
1281,17,111,4,218,3,technician,single,tertiary,no,no,yes,cellular,jul,failure,unpriv,unpref
1208,24,257,1,439,1,retired,single,secondary,no,no,no,cellular,dec,success,unpriv,yes
345,7,22,1,349,1,technician,married,secondary,no,yes,no,cellular,may,failure,unpriv,unpref
-3182,10,1278,1,0,0,unemployed,married,primary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
-385,5,97,2,0,0,management,married,secondary,no,no,yes,telephone,aug,unknown,unpriv,unpref
3033,14,757,4,0,0,admin.,married,secondary,no,yes,no,unknown,jul,unknown,unpriv,unpref
1570,13,152,2,1,0,management,married,tertiary,no,no,yes,cellular,apr,unknown,unpriv,unpref
12099,16,77,1,66,0,retired,divorced,unknown,no,no,no,cellular,nov,failure,unpriv,unpref
1517,29,1,15,0,0,technician,single,tertiary,no,no,no,telephone,aug,unknown,unpriv,unpref
6428,11,530,8,299,2,blue-collar,single,primary,no,no,no,telephone,may,failure,unpriv,unpref
-1744,19,227,1,176,0,unemployed,single,secondary,no,no,no,cellular,aug,success,unpriv,yes
2765,28,436,10,1,0,management,divorced,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
1469,20,592,5,338,1,services,married,primary,no,yes,no,cellular,jul,failure,unpriv,unpref
-2704,10,1806,1,9,0,entrepreneur,married,primary,no,yes,no,cellular,may,unknown,unpriv,unpref
3405,2,116,1,218,4,technician,single,secondary,no,yes,yes,cellular,feb,other,unpriv,unpref
821,15,82,1,136,5,services,married,primary,no,yes,no,cellular,apr,failure,unpriv,unpref
-941,18,1017,1,126,0,retired,married,tertiary,no,no,no,cellular,dec,failure,unpriv,yes
832,22,372,1,256,3,retired,married,secondary,no,yes,no,cellular,feb,other,unpriv,unpref
3099,2,1043,1,0,0,services,divorced,secondary,no,yes,no,unknown,jun,unknown,unpriv,unpref
2045,7,278,1,294,1,technician,single,secondary,no,yes,no,cellular,feb,failure,unpriv,unpref
1903,4,57,1,151,9,admin.,single,secondary,no,no,no,cellular,jun,success,unpriv,yes
1736,1,803,1,0,0,management,married,secondary,no,no,yes,unknown,jun,unknown,unpriv,yes
-5394,18,492,2,0,0,unemployed,divorced,primary,no,no,yes,cellular,jul,unknown,unpriv,unpref
3410,2,185,1,427,1,management,married,tertiary,no,yes,no,cellular,feb,failure,unpriv,unpref
2680,19,528,1,242,3,entrepreneur,married,secondary,no,yes,no,cellular,apr,failure,unpriv,yes
1851,15,908,1,263,9,technician,divorced,secondary,no,no,yes,cellular,may,success,unpriv,unpref
9601,19,72,1,31,6,unemployed,married,secondary,no,yes,no,cellular,nov,failure,unpriv,unpref
3721,26,528,1,230,3,student,single,tertiary,no,yes,no,cellular,apr,other,unpriv,yes
706,17,1468,3,0,0,technician,single,secondary,no,yes,no,unknown,apr,unknown,unpriv,yes
2287,3,157,1,287,2,admin.,married,secondary,no,yes,no,telephone,feb,other,unpriv,unpref
224,3,242,1,26,0,blue-collar,married,secondary,no,yes,yes,cellular,feb,failure,unpriv,unpref
12898,7,373,1,341,2,admin.,single,secondary,no,yes,no,cellular,feb,other,unpriv,unpref
6145,25,81,4,0,0,unknown,married,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
841,11,606,15,0,0,blue-collar,single,unknown,no,yes,no,unknown,jun,unknown,unpriv,unpref
-2804,2,105,10,0,0,retired,single,secondary,no,no,no,cellular,jun,unknown,unpriv,yes
-2075,28,34,7,0,0,admin.,single,secondary,no,yes,no,telephone,jan,unknown,unpriv,unpref
58,15,1,2,0,0,management,single,primary,no,yes,no,cellular,may,unknown,unpriv,yes
4602,10,0,1,0,0,technician,single,tertiary,no,yes,yes,unknown,jul,unknown,unpriv,unpref
11788,30,700,1,0,0,technician,married,secondary,no,yes,yes,unknown,jun,unknown,unpriv,unpref
34734,12,432,1,0,0,unemployed,single,tertiary,no,yes,no,telephone,nov,unknown,unpriv,yes
-5753,9,2259,1,0,0,unemployed,married,primary,no,no,no,cellular,jul,unknown,unpriv,unpref
493,17,342,1,0,0,admin.,married,secondary,no,yes,yes,unknown,jun,unknown,unpriv,unpref
-1864,29,106,1,0,0,entrepreneur,married,primary,no,yes,yes,unknown,may,unknown,unpriv,unpref
1138,30,955,1,0,0,student,single,unknown,no,yes,no,cellular,jul,unknown,unpriv,unpref
-1688,19,105,1,164,6,blue-collar,single,secondary,no,yes,yes,cellular,may,failure,unpriv,unpref
1890,24,1090,1,1,0,blue-collar,married,secondary,no,no,no,telephone,sep,unknown,unpriv,yes
973,16,325,1,229,2,blue-collar,married,primary,no,yes,no,cellular,jul,failure,unpriv,unpref
400,5,235,1,0,0,retired,divorced,unknown,no,yes,no,unknown,jun,unknown,unpriv,unpref
1039,28,542,1,104,1,management,single,secondary,no,no,no,cellular,may,success,unpriv,yes
2728,19,584,19,2,0,self-employed,married,secondary,no,no,no,cellular,apr,unknown,unpriv,unpref
-6477,7,61,1,351,4,retired,divorced,tertiary,no,no,no,cellular,oct,success,unpriv,unpref
325,6,99,1,0,0,management,married,tertiary,no,yes,yes,cellular,jun,unknown,unpriv,unpref
-495,15,263,12,0,0,management,married,secondary,no,no,no,telephone,jul,unknown,unpriv,unpref
-6439,23,0,6,152,4,admin.,married,tertiary,no,yes,yes,cellular,apr,failure,unpriv,unpref
3470,24,567,3,392,0,retired,married,secondary,no,yes,no,cellular,jul,failure,unpriv,yes
-2283,9,123,1,0,0,admin.,married,secondary,no,no,yes,cellular,nov,unknown,unpriv,unpref
-1939,20,144,16,0,0,technician,married,secondary,no,yes,no,cellular,sep,unknown,unpriv,unpref
-2526,19,92,6,0,0,entrepreneur,married,tertiary,no,no,yes,unknown,jun,unknown,unpriv,unpref
4248,21,41,1,0,0,retired,single,secondary,no,no,no,cellular,oct,unknown,unpriv,unpref
-697,4,298,1,0,0,blue-collar,single,primary,no,yes,no,unknown,oct,unknown,unpriv,unpref
-963,23,362,1,0,0,entrepreneur,single,tertiary,no,yes,no,cellular,apr,unknown,unpriv,unpref
-857,15,438,1,181,3,admin.,single,secondary,no,yes,no,cellular,nov,other,unpriv,unpref
4618,21,79,1,1,0,blue-collar,single,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
-383,15,53,8,0,0,services,single,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
13399,19,82,1,0,0,management,single,secondary,no,no,no,cellular,nov,unknown,unpriv,unpref
763,22,359,2,5,0,retired,divorced,primary,no,yes,no,unknown,may,unknown,unpriv,yes
1269,11,902,2,0,0,services,married,secondary,no,yes,no,cellular,nov,unknown,unpriv,unpref
-1345,28,335,10,0,0,services,married,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
3169,22,366,1,139,0,technician,single,tertiary,no,no,no,cellular,feb,failure,unpriv,unpref
-1650,20,218,2,372,6,blue-collar,married,primary,no,yes,no,unknown,may,failure,unpriv,unpref
-3949,3,159,7,294,1,management,single,secondary,no,yes,no,unknown,may,failure,unpriv,unpref
-1301,16,845,1,1,0,unemployed,married,secondary,no,no,no,cellular,jan,unknown,unpriv,unpref
-2274,2,4,7,88,0,blue-collar,single,secondary,no,no,yes,cellular,feb,failure,unpriv,unpref
11558,27,0,1,848,0,entrepreneur,married,secondary,no,yes,no,unknown,sep,failure,unpriv,unpref
3793,13,65,1,114,0,housemaid,married,primary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
2747,18,59,1,0,0,admin.,married,tertiary,no,no,no,telephone,jul,unknown,unpriv,unpref
6229,19,46,3,1,0,retired,married,unknown,no,yes,no,telephone,jul,unknown,unpriv,unpref
2676,10,814,1,0,0,admin.,married,unknown,no,no,no,cellular,aug,unknown,unpriv,yes
1838,13,873,1,2,0,blue-collar,divorced,unknown,no,no,no,cellular,nov,unknown,unpriv,yes
-927,29,282,5,0,0,blue-collar,married,unknown,no,no,no,unknown,may,unknown,unpriv,unpref
341,11,28,7,0,0,technician,single,unknown,no,yes,no,cellular,jun,unknown,unpriv,unpref
121,19,94,1,0,0,blue-collar,single,primary,yes,yes,no,unknown,may,unknown,unpriv,unpref
7864,6,53,1,0,0,management,single,tertiary,no,yes,no,telephone,jun,unknown,unpriv,unpref
2231,6,481,6,386,0,services,single,primary,no,yes,no,cellular,feb,failure,unpriv,unpref
2455,7,9,1,705,0,housemaid,married,secondary,no,no,no,cellular,mar,other,unpriv,unpref
2137,24,0,17,0,0,management,married,unknown,no,yes,no,telephone,aug,unknown,unpriv,unpref
-2811,14,365,2,0,0,housemaid,married,unknown,no,no,no,unknown,jun,unknown,unpriv,unpref
14113,21,77,1,7,0,services,married,secondary,no,no,no,telephone,nov,unknown,unpriv,unpref
567,21,683,4,0,0,entrepreneur,divorced,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
2462,25,234,2,14,1,management,married,secondary,no,no,no,telephone,jan,other,unpriv,unpref
836,15,201,5,0,0,technician,married,unknown,no,yes,no,telephone,may,unknown,unpriv,unpref
3598,19,28,13,0,0,blue-collar,married,secondary,no,no,no,telephone,aug,unknown,unpriv,unpref
3991,5,73,1,287,0,services,single,secondary,no,yes,no,telephone,feb,failure,unpriv,unpref
4660,21,0,1,0,0,entrepreneur,single,secondary,no,yes,no,unknown,apr,unknown,unpriv,unpref
3042,28,741,1,98,1,blue-collar,married,primary,no,no,no,cellular,jun,success,unpriv,yes
2029,5,95,1,0,0,self-employed,married,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
1678,25,207,1,0,0,blue-collar,married,unknown,no,no,no,cellular,feb,unknown,unpriv,yes
-7853,15,741,1,0,0,student,divorced,secondary,no,no,no,cellular,may,unknown,unpriv,unpref
2553,20,2,1,88,2,blue-collar,single,tertiary,no,yes,no,cellular,may,failure,unpriv,unpref
7212,9,709,8,0,0,blue-collar,single,secondary,no,yes,no,telephone,jul,unknown,unpriv,unpref
-194,18,764,2,157,8,housemaid,married,primary,yes,yes,no,cellular,may,failure,unpriv,unpref
2599,27,778,1,29,0,management,married,unknown,no,no,no,cellular,apr,success,unpriv,yes
-5804,1,210,1,0,0,student,single,unknown,no,yes,no,cellular,may,unknown,unpriv,unpref
4002,24,599,6,233,0,services,single,secondary,no,yes,yes,cellular,nov,failure,unpriv,unpref
478,11,224,1,0,0,technician,single,secondary,no,no,yes,cellular,may,unknown,unpriv,unpref
-249,23,791,1,0,0,technician,single,unknown,no,no,no,unknown,may,unknown,unpriv,unpref
3517,6,328,9,0,0,retired,married,secondary,no,no,no,telephone,apr,unknown,unpriv,unpref
75,20,124,1,0,0,blue-collar,married,tertiary,no,yes,yes,cellular,may,unknown,unpriv,unpref
-1319,4,120,3,0,0,housemaid,single,secondary,yes,no,no,unknown,jun,unknown,unpriv,unpref
-2766,13,57,1,0,0,unknown,married,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
-2520,23,246,1,21,0,retired,married,secondary,no,no,yes,cellular,jan,unknown,unpriv,unpref
5399,7,61,1,254,1,retired,married,secondary,no,yes,no,telephone,jul,failure,unpriv,unpref
1851,24,437,1,0,0,retired,married,primary,no,no,yes,unknown,may,unknown,unpriv,unpref
1604,18,146,1,0,0,services,married,secondary,no,yes,yes,unknown,jul,unknown,unpriv,unpref
4580,2,344,1,613,2,student,single,tertiary,no,no,no,telephone,apr,other,unpriv,yes
1140,7,96,12,167,3,technician,single,tertiary,no,yes,no,cellular,apr,other,unpriv,unpref
