balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
4066,22,245,1,371,4,student,married,secondary,no,yes,no,cellular,dec,success,unpriv,yes
-1965,27,0,9,0,0,unemployed,single,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
1436,16,1,3,0,0,technician,single,unknown,no,yes,no,cellular,aug,unknown,unpriv,unpref
-4079,1,1128,1,1,0,unknown,married,unknown,no,yes,no,unknown,jul,unknown,unpriv,yes
796,18,0,1,0,0,unemployed,single,tertiary,no,yes,no,cellular,may,unknown,unpriv,unpref
-1126,1,216,5,292,0,unemployed,married,tertiary,no,no,no,cellular,mar,failure,unpriv,unpref
-5041,2,146,2,0,0,management,married,tertiary,yes,yes,yes,cellular,jul,unknown,unpriv,unpref
1680,10,38,1,203,3,technician,married,tertiary,no,no,no,cellular,may,other,unpriv,unpref
9182,21,76,1,146,0,retired,married,secondary,no,no,no,cellular,mar,failure,unpriv,unpref
16969,21,138,1,119,0,student,single,secondary,no,no,no,cellular,nov,other,unpriv,unpref
3938,18,851,4,1,0,blue-collar,single,tertiary,no,no,no,cellular,apr,unknown,unpriv,unpref
6741,9,116,1,177,6,blue-collar,married,secondary,no,no,no,telephone,jul,failure,unpriv,unpref
-3929,2,73,2,131,0,services,single,primary,no,yes,no,cellular,may,other,unpriv,unpref
1072,18,712,6,0,0,technician,single,tertiary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
11761,11,305,1,0,0,blue-collar,married,unknown,no,no,no,telephone,jun,unknown,unpriv,unpref
1649,2,168,1,0,0,management,single,secondary,no,no,no,cellular,jun,unknown,unpriv,unpref
480,7,232,1,117,8,retired,single,tertiary,no,no,no,cellular,jun,other,unpriv,unpref
3834,26,97,8,0,0,admin.,married,primary,no,yes,yes,unknown,may,unknown,unpriv,unpref
-1876,15,245,1,283,0,admin.,single,secondary,no,no,no,cellular,sep,failure,unpriv,unpref
5437,8,177,8,0,0,retired,married,tertiary,no,no,no,cellular,oct,unknown,unpriv,unpref
5474,2,198,2,0,0,student,single,primary,no,no,no,cellular,feb,unknown,unpriv,unpref
5689,29,208,1,90,1,retired,married,tertiary,no,no,no,cellular,oct,success,unpriv,unpref
-7944,1,100,1,0,0,blue-collar,divorced,secondary,no,no,no,cellular,oct,unknown,unpriv,unpref
1399,6,101,1,171,2,admin.,single,unknown,no,yes,no,cellular,may,other,unpriv,unpref
1933,3,72,1,343,9,student,single,secondary,no,yes,yes,cellular,feb,failure,unpriv,unpref
17295,23,840,3,14,4,student,single,primary,no,no,no,cellular,aug,success,unpriv,yes
866,20,294,9,0,0,blue-collar,divorced,secondary,no,no,no,cellular,nov,unknown,unpriv,unpref
4501,3,92,4,0,0,housemaid,divorced,primary,no,no,no,telephone,mar,unknown,unpriv,unpref
-804,30,346,1,26,1,management,married,tertiary,no,no,no,cellular,jan,other,unpriv,unpref
11217,6,648,1,124,1,retired,divorced,primary,no,no,no,telephone,feb,success,unpriv,yes
12157,27,0,1,851,0,retired,married,secondary,no,yes,no,unknown,sep,failure,unpriv,unpref
2153,27,845,3,0,0,management,single,tertiary,no,no,no,cellular,may,unknown,unpriv,yes
-4216,3,54,1,301,0,housemaid,married,tertiary,no,yes,no,cellular,mar,other,unpriv,unpref
1500,19,0,1,0,0,unemployed,married,secondary,no,no,no,cellular,jun,unknown,unpriv,unpref
1272,12,112,1,21,0,retired,married,tertiary,no,no,no,cellular,jul,success,unpriv,yes
2741,14,209,2,34,0,technician,single,tertiary,no,no,no,cellular,aug,failure,unpriv,yes
452,11,865,1,0,0,technician,divorced,secondary,no,yes,no,cellular,jul,unknown,unpriv,yes
2045,7,163,1,52,0,technician,single,secondary,no,no,no,cellular,aug,success,unpriv,unpref
1449,1,1,3,215,1,admin.,married,tertiary,no,no,no,cellular,may,other,unpriv,yes
-110,7,748,6,117,0,services,single,primary,no,no,no,cellular,feb,failure,unpriv,unpref
4229,12,129,7,35,0,retired,married,unknown,no,no,no,cellular,sep,success,unpriv,yes
-5764,19,27,1,0,0,student,single,primary,no,yes,no,cellular,aug,unknown,unpriv,unpref
2264,11,209,1,32,1,housemaid,married,primary,no,no,no,cellular,feb,other,unpriv,unpref
1647,27,746,1,274,3,admin.,divorced,tertiary,no,no,no,cellular,apr,failure,unpriv,yes
5345,3,192,1,218,1,self-employed,married,primary,no,no,no,cellular,feb,failure,unpriv,yes
3231,7,258,3,99,3,retired,married,secondary,no,no,yes,telephone,aug,failure,unpriv,unpref
2554,22,381,1,271,1,technician,single,unknown,no,yes,no,cellular,may,failure,unpriv,unpref
-2323,22,130,1,0,0,blue-collar,married,primary,no,no,no,cellular,mar,unknown,unpriv,yes
3167,21,200,1,0,0,student,married,unknown,no,no,yes,unknown,jun,unknown,unpriv,unpref
4158,23,137,3,0,0,blue-collar,single,primary,no,yes,no,telephone,feb,unknown,unpriv,unpref
3914,9,719,1,1,0,retired,married,secondary,no,no,yes,cellular,feb,unknown,unpriv,yes
2746,9,56,1,163,0,retired,married,unknown,no,no,no,telephone,sep,failure,unpriv,unpref
2921,18,71,1,258,2,management,married,tertiary,no,no,no,cellular,oct,failure,unpriv,yes
-78,27,469,10,0,0,admin.,married,secondary,no,no,no,telephone,jul,unknown,unpriv,yes
7786,11,190,1,287,1,technician,married,secondary,no,no,no,telephone,aug,failure,unpriv,unpref
6556,21,573,2,0,0,management,married,tertiary,no,no,yes,telephone,feb,unknown,unpriv,unpref
6536,18,812,1,139,1,retired,married,unknown,no,no,no,telephone,jan,success,unpriv,unpref
1030,18,831,1,0,0,technician,married,secondary,no,yes,no,cellular,aug,unknown,unpriv,unpref
8865,11,342,1,1,0,services,single,tertiary,no,no,no,cellular,sep,unknown,unpriv,yes
2065,16,136,11,0,0,retired,married,primary,no,no,yes,telephone,apr,unknown,unpriv,unpref
-597,22,484,1,3,0,blue-collar,married,secondary,no,yes,no,telephone,apr,unknown,unpriv,yes
1487,21,371,1,107,7,student,single,tertiary,no,yes,yes,cellular,nov,failure,unpriv,unpref
-3651,9,34,1,114,2,blue-collar,married,secondary,no,no,no,cellular,jan,success,unpriv,unpref
-2501,28,91,1,0,0,unemployed,divorced,primary,no,no,no,unknown,jun,unknown,unpriv,yes
410,9,132,1,0,0,unemployed,divorced,primary,no,yes,no,cellular,aug,unknown,unpriv,unpref
5406,9,1,1,0,0,blue-collar,married,secondary,no,no,no,unknown,apr,unknown,unpriv,unpref
-821,13,124,4,0,0,admin.,divorced,primary,no,no,yes,telephone,jul,unknown,unpriv,unpref
-6684,25,306,3,0,0,unemployed,divorced,secondary,yes,no,no,cellular,jul,unknown,unpriv,yes
-1249,27,121,1,0,0,services,single,secondary,no,no,yes,unknown,jun,unknown,unpriv,unpref
280,16,178,1,0,0,self-employed,married,tertiary,no,yes,yes,cellular,oct,unknown,unpriv,unpref
6873,15,454,1,164,1,retired,married,tertiary,no,no,no,cellular,feb,failure,unpriv,yes
515,26,158,2,124,4,management,married,secondary,no,no,no,cellular,may,failure,unpriv,unpref
-1046,14,41,1,0,0,unemployed,married,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
6779,26,887,1,4,0,retired,married,primary,no,no,no,cellular,feb,unknown,unpriv,yes
4469,15,162,1,0,0,retired,divorced,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
-5700,13,104,1,4,0,unknown,single,secondary,no,no,no,unknown,jun,unknown,unpriv,unpref
4088,9,347,3,0,0,admin.,single,tertiary,no,no,no,cellular,jun,unknown,unpriv,unpref
1103,29,65,1,268,1,student,single,secondary,no,yes,no,cellular,feb,other,unpriv,unpref
3667,10,76,6,0,0,unknown,married,primary,no,no,no,telephone,jul,unknown,unpriv,unpref
2462,25,234,2,14,1,management,married,secondary,no,no,no,telephone,jan,other,unpriv,unpref
2384,22,878,1,217,5,retired,married,secondary,no,no,yes,cellular,aug,failure,unpriv,yes
-508,22,122,8,0,0,retired,married,secondary,no,yes,no,cellular,aug,unknown,unpriv,yes
4461,14,69,1,162,0,admin.,divorced,secondary,no,no,no,cellular,nov,failure,unpriv,unpref
352,17,197,1,104,3,services,married,secondary,no,yes,no,cellular,aug,failure,unpriv,unpref
2596,19,475,1,267,2,blue-collar,married,primary,no,no,no,cellular,apr,other,unpriv,yes
3435,29,2,1,0,0,blue-collar,single,secondary,no,no,no,unknown,apr,unknown,unpriv,unpref
3042,28,741,1,98,1,blue-collar,married,primary,no,no,no,cellular,jun,success,unpriv,yes
-15,23,2,3,0,0,blue-collar,married,secondary,no,no,yes,unknown,jun,unknown,unpriv,unpref
-5641,10,47,1,0,0,student,single,unknown,no,no,no,unknown,aug,unknown,unpriv,unpref
-1679,24,138,1,0,0,management,single,secondary,no,no,no,cellular,aug,unknown,unpriv,yes
5269,9,0,5,0,0,unknown,single,secondary,no,yes,no,unknown,apr,unknown,unpriv,unpref
2344,23,0,1,0,0,self-employed,married,secondary,no,yes,no,telephone,nov,unknown,unpriv,unpref
-1236,27,57,2,0,0,technician,married,unknown,no,yes,no,telephone,jul,unknown,unpriv,unpref
6618,3,200,1,267,1,student,single,primary,no,yes,no,cellular,dec,other,unpriv,unpref
-60,23,0,1,0,0,unemployed,married,primary,no,no,no,cellular,dec,unknown,unpriv,unpref
-552,25,122,2,0,0,admin.,single,tertiary,no,yes,yes,cellular,jan,unknown,unpriv,unpref
1310,25,268,3,0,0,retired,divorced,secondary,no,no,no,cellular,nov,unknown,unpriv,yes
1840,26,206,1,119,1,retired,married,primary,no,no,no,telephone,jan,other,unpriv,yes
5863,7,277,1,66,0,blue-collar,married,secondary,no,no,no,cellular,feb,success,unpriv,yes
-752,29,663,4,244,2,management,married,secondary,no,no,no,cellular,may,success,unpriv,yes
3503,24,329,3,252,2,retired,married,secondary,no,no,no,cellular,jan,failure,unpriv,yes
-1307,17,1459,4,0,0,services,divorced,secondary,no,no,no,cellular,aug,unknown,unpriv,yes
5362,29,58,1,75,0,retired,married,tertiary,no,no,no,telephone,mar,success,unpriv,unpref
2093,4,477,1,0,0,technician,married,secondary,no,yes,yes,cellular,jul,unknown,unpriv,yes
950,24,609,1,169,8,retired,single,tertiary,no,no,no,telephone,apr,success,unpriv,yes
332,24,58,1,1,0,self-employed,divorced,unknown,no,no,no,cellular,jan,unknown,unpriv,unpref
-1656,21,282,1,0,0,technician,married,secondary,no,no,no,telephone,dec,unknown,unpriv,yes
3814,1,508,1,0,0,unknown,single,unknown,yes,no,no,unknown,jun,unknown,unpriv,unpref
-3200,14,8,1,225,0,services,single,tertiary,no,yes,yes,cellular,may,failure,unpriv,unpref
3424,15,732,3,1,0,blue-collar,married,primary,no,no,no,cellular,feb,unknown,unpriv,unpref
1202,28,486,1,0,0,services,married,secondary,no,no,no,cellular,aug,unknown,unpriv,yes
25,14,155,4,305,2,technician,single,secondary,no,yes,yes,cellular,jul,success,unpriv,yes
2715,18,1064,1,0,0,management,married,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
1355,23,38,1,0,0,management,divorced,tertiary,no,yes,no,cellular,apr,unknown,unpriv,unpref
1058,18,22,1,0,0,housemaid,divorced,primary,no,no,no,telephone,feb,unknown,unpriv,unpref
6552,22,619,1,291,3,retired,married,unknown,no,no,no,cellular,jun,failure,unpriv,yes
1915,17,364,1,204,1,student,married,tertiary,no,no,no,cellular,may,success,unpriv,yes
263,6,238,2,0,0,management,married,tertiary,no,no,no,cellular,mar,unknown,unpriv,yes
5336,9,0,1,0,0,unknown,single,secondary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
16902,1,304,1,13,0,management,single,secondary,no,no,no,cellular,feb,other,unpriv,yes
-1815,17,57,1,183,1,student,single,secondary,no,yes,no,cellular,feb,success,unpriv,unpref
-4963,10,299,1,0,0,unknown,divorced,primary,no,no,no,cellular,jul,unknown,unpriv,unpref
-2213,22,264,2,316,6,student,single,secondary,no,yes,no,cellular,sep,other,unpriv,yes
-2322,26,449,1,0,0,blue-collar,single,tertiary,no,no,no,cellular,oct,unknown,unpriv,yes
4848,25,617,5,0,0,admin.,married,primary,no,no,no,cellular,aug,unknown,unpriv,yes
1049,15,699,1,2,0,retired,divorced,tertiary,no,no,no,cellular,nov,unknown,unpriv,unpref
-2015,8,97,4,0,0,housemaid,single,secondary,yes,yes,yes,cellular,nov,unknown,unpriv,unpref
4202,19,180,2,47,9,retired,married,tertiary,no,no,no,telephone,nov,success,unpriv,yes
1537,14,440,1,0,0,unemployed,married,secondary,no,no,no,cellular,nov,unknown,unpriv,yes
305,21,203,1,0,0,self-employed,married,tertiary,no,yes,no,telephone,jul,unknown,unpriv,unpref
-1128,6,243,1,244,1,technician,single,secondary,no,yes,no,cellular,apr,success,unpriv,yes
-242,27,0,6,0,0,admin.,single,unknown,no,yes,yes,cellular,nov,unknown,unpriv,unpref
3155,23,505,3,1,0,technician,married,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
2417,15,116,1,4,0,retired,single,secondary,no,no,no,cellular,apr,unknown,unpriv,unpref
796,9,79,4,4,0,entrepreneur,married,primary,no,yes,no,telephone,jul,unknown,unpriv,unpref
2546,25,1110,1,0,0,admin.,single,unknown,no,yes,no,unknown,jan,unknown,unpriv,unpref
1615,21,638,2,64,6,student,married,tertiary,no,yes,no,cellular,nov,failure,unpriv,unpref
5169,7,165,3,102,5,retired,married,secondary,no,yes,no,telephone,feb,other,unpriv,unpref
4964,16,59,1,0,0,blue-collar,divorced,secondary,no,yes,no,telephone,jul,unknown,unpriv,unpref
8159,9,46,1,0,0,student,single,tertiary,no,no,no,cellular,may,unknown,unpriv,yes
58,15,1,2,0,0,management,single,primary,no,yes,no,cellular,may,unknown,unpriv,yes
959,8,119,6,0,0,blue-collar,single,primary,yes,yes,no,cellular,may,unknown,unpriv,unpref
2842,19,138,1,1,0,management,divorced,tertiary,no,yes,no,cellular,nov,unknown,unpriv,yes
2200,22,302,1,61,0,student,single,tertiary,no,no,no,cellular,nov,failure,unpriv,unpref
1921,16,163,1,0,0,student,divorced,unknown,no,yes,no,cellular,feb,unknown,unpriv,unpref
14430,2,86,2,0,0,technician,single,tertiary,no,no,no,unknown,jun,unknown,unpriv,unpref
2512,1,113,1,82,1,blue-collar,married,primary,no,yes,no,cellular,feb,other,unpriv,unpref
-1439,5,0,7,2,0,retired,married,tertiary,no,yes,no,cellular,feb,unknown,unpriv,unpref
3344,26,788,1,0,0,unemployed,single,secondary,no,yes,no,cellular,sep,unknown,unpriv,unpref
-3407,8,313,1,0,0,self-employed,single,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
3644,18,51,1,50,43,entrepreneur,married,unknown,no,yes,yes,cellular,apr,success,unpriv,unpref
1504,24,269,1,88,2,management,single,tertiary,no,yes,no,cellular,apr,other,unpriv,yes
5649,14,1243,1,1,0,management,married,unknown,no,yes,no,unknown,may,unknown,unpriv,yes
160,29,289,2,0,0,blue-collar,divorced,primary,no,no,no,cellular,aug,unknown,unpriv,yes
-2392,2,0,1,0,0,management,single,primary,no,no,yes,cellular,feb,unknown,unpriv,unpref
-3802,8,124,1,0,0,entrepreneur,married,primary,no,no,no,telephone,may,unknown,unpriv,unpref
1889,21,882,1,0,0,admin.,married,unknown,no,no,no,unknown,may,unknown,unpriv,unpref
-1269,21,801,1,318,1,housemaid,married,secondary,yes,yes,no,cellular,may,failure,unpriv,unpref
-1218,26,412,5,0,0,retired,single,secondary,no,yes,yes,cellular,aug,unknown,unpriv,unpref
-3302,1,43,1,1,0,admin.,divorced,secondary,no,no,yes,unknown,jun,unknown,unpriv,yes
1329,11,7,2,0,0,retired,married,primary,no,yes,yes,cellular,may,unknown,unpriv,unpref
2418,18,565,1,223,0,management,married,unknown,no,no,no,cellular,may,success,unpriv,yes
1889,13,38,1,0,0,retired,divorced,secondary,no,no,yes,cellular,aug,unknown,unpriv,unpref
1586,8,1133,2,2,0,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,unpriv,yes
4547,11,375,1,345,3,management,single,tertiary,no,yes,no,cellular,sep,failure,unpriv,unpref
-911,14,161,2,0,0,management,single,tertiary,no,no,yes,telephone,mar,unknown,unpriv,yes
-1274,1,117,3,6,0,admin.,married,primary,no,no,no,telephone,feb,unknown,unpriv,unpref
-7163,12,198,1,4,0,student,divorced,secondary,no,no,no,cellular,sep,unknown,unpriv,yes
2449,24,449,1,238,8,blue-collar,divorced,primary,no,yes,yes,cellular,feb,failure,unpriv,unpref
2282,15,175,1,0,0,blue-collar,single,secondary,no,no,no,cellular,sep,unknown,unpriv,unpref
4151,21,90,2,0,0,entrepreneur,married,primary,no,no,no,telephone,aug,unknown,unpriv,unpref
6103,5,776,1,19,0,technician,married,secondary,no,no,no,cellular,may,unknown,unpriv,yes
-693,1,25,1,0,0,unknown,divorced,unknown,yes,no,no,unknown,mar,unknown,unpriv,unpref
2765,28,436,10,1,0,management,divorced,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
2680,19,528,1,242,3,entrepreneur,married,secondary,no,yes,no,cellular,apr,failure,unpriv,yes
6413,4,991,1,327,0,blue-collar,married,primary,no,no,no,cellular,aug,success,unpriv,unpref
-352,16,759,1,2,0,management,married,primary,no,no,no,unknown,may,unknown,unpriv,yes
-4163,17,85,1,211,0,retired,divorced,primary,no,no,no,cellular,dec,failure,unpriv,unpref
16165,27,47,1,0,0,services,single,unknown,no,no,yes,cellular,aug,unknown,unpriv,unpref
1097,15,259,1,0,0,admin.,single,tertiary,no,no,no,cellular,nov,unknown,unpriv,unpref
-5019,12,96,1,14,0,retired,married,primary,no,yes,no,cellular,apr,other,unpriv,yes
-5380,5,392,1,141,0,housemaid,married,unknown,no,no,no,cellular,jul,success,unpriv,unpref
-2886,20,482,2,0,0,retired,divorced,primary,no,no,yes,cellular,feb,unknown,unpriv,unpref
-2577,14,979,1,0,0,retired,married,primary,no,no,no,telephone,sep,unknown,unpriv,yes
2368,14,201,1,183,1,self-employed,single,tertiary,no,yes,no,cellular,oct,failure,unpriv,yes
1439,24,321,1,264,1,housemaid,married,secondary,no,no,no,cellular,may,success,unpriv,yes
1876,10,110,1,0,0,retired,single,secondary,no,no,no,telephone,feb,unknown,unpriv,yes
-6449,20,95,1,0,0,housemaid,married,primary,no,no,no,cellular,sep,unknown,unpriv,unpref
-3706,10,109,1,0,0,student,single,tertiary,no,yes,no,cellular,may,unknown,unpriv,unpref
-4911,16,741,1,0,0,management,single,secondary,no,yes,no,unknown,jul,unknown,unpriv,unpref
758,12,224,1,479,2,self-employed,single,secondary,no,yes,yes,cellular,apr,failure,unpriv,unpref
-539,6,13,1,391,0,admin.,married,primary,no,yes,yes,cellular,may,failure,unpriv,unpref
511,9,405,2,0,0,technician,single,tertiary,no,no,yes,cellular,may,unknown,unpriv,yes
3253,8,413,1,153,5,blue-collar,married,primary,no,no,yes,cellular,nov,failure,unpriv,unpref
1970,21,18,2,238,5,services,single,secondary,no,no,no,cellular,aug,failure,unpriv,unpref
238,25,863,1,0,0,student,married,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
408,16,39,3,0,0,technician,married,tertiary,yes,no,no,telephone,dec,unknown,unpriv,yes
3983,7,130,4,0,0,management,married,secondary,no,yes,no,telephone,aug,unknown,unpriv,unpref
1850,5,1,2,0,0,self-employed,married,secondary,no,no,no,cellular,feb,unknown,unpriv,yes
-1211,17,15,1,0,2,blue-collar,married,primary,no,no,yes,unknown,jan,unknown,unpriv,unpref
782,21,45,1,96,14,retired,married,secondary,no,no,yes,cellular,nov,failure,unpriv,unpref
-276,3,14,1,0,0,retired,married,tertiary,no,no,no,telephone,sep,unknown,unpriv,yes
13421,6,0,1,0,0,services,single,tertiary,no,no,yes,unknown,may,unknown,unpriv,unpref
-1533,25,445,1,251,0,retired,married,primary,no,yes,no,cellular,jan,failure,unpriv,unpref
1719,20,526,1,1,0,technician,married,secondary,no,yes,no,cellular,nov,unknown,unpriv,yes
4693,13,75,1,246,0,retired,divorced,tertiary,no,yes,no,cellular,may,failure,unpriv,yes
6749,1,12,1,196,0,retired,married,primary,no,no,no,cellular,jan,success,unpriv,yes
5411,11,146,1,0,0,retired,single,tertiary,no,no,no,cellular,apr,unknown,unpriv,yes
-470,26,593,1,0,0,blue-collar,married,secondary,no,yes,no,telephone,jun,unknown,unpriv,unpref
-465,25,148,1,0,0,retired,married,secondary,no,no,yes,telephone,jan,unknown,unpriv,unpref
2806,19,451,1,1,0,management,married,tertiary,no,no,no,cellular,may,unknown,unpriv,unpref
1280,12,471,1,0,0,retired,divorced,tertiary,no,no,no,unknown,may,unknown,unpriv,unpref
988,18,151,4,333,2,blue-collar,single,secondary,no,no,no,cellular,jan,other,unpriv,unpref
-1967,19,331,1,0,0,retired,divorced,secondary,no,yes,yes,telephone,aug,unknown,unpriv,unpref
-1731,11,90,2,0,0,housemaid,married,primary,yes,yes,yes,cellular,nov,unknown,unpriv,unpref
19203,22,0,1,1,0,entrepreneur,married,tertiary,no,no,no,telephone,jan,unknown,unpriv,unpref
9676,12,21,5,0,0,technician,single,tertiary,no,yes,no,cellular,may,unknown,unpriv,unpref
547,19,474,1,0,0,blue-collar,single,tertiary,no,yes,no,cellular,nov,unknown,unpriv,unpref
9205,19,171,2,63,10,self-employed,single,secondary,no,yes,no,cellular,nov,failure,unpriv,unpref
366,4,253,1,0,0,unemployed,married,secondary,no,no,no,telephone,nov,unknown,unpriv,unpref
1462,5,744,1,0,0,services,married,secondary,no,no,no,cellular,jan,unknown,unpriv,yes
599,26,153,1,119,0,housemaid,married,primary,no,no,no,telephone,may,failure,unpriv,yes
-1423,1,371,1,71,0,technician,single,secondary,no,yes,no,cellular,feb,success,unpriv,yes
2578,28,136,1,143,7,blue-collar,married,secondary,no,yes,no,cellular,jan,failure,unpriv,unpref
9785,20,0,1,648,0,management,married,secondary,no,yes,no,unknown,sep,failure,unpriv,unpref
-4602,15,85,3,161,2,admin.,married,secondary,no,no,no,cellular,sep,failure,unpriv,yes
-734,7,388,6,0,0,retired,married,primary,no,no,yes,cellular,aug,unknown,unpriv,yes
2632,6,55,1,153,1,technician,single,tertiary,no,yes,no,cellular,mar,success,unpriv,unpref
-5557,30,0,1,104,0,housemaid,married,secondary,no,no,no,cellular,jan,success,unpriv,unpref
-2232,24,134,2,154,1,blue-collar,single,secondary,no,no,no,cellular,jan,success,unpriv,yes
1269,19,19,1,123,2,retired,married,primary,no,yes,no,telephone,nov,other,unpriv,unpref
4658,27,1117,1,65,2,blue-collar,single,secondary,no,no,no,cellular,may,other,unpriv,yes
4010,2,407,2,119,9,admin.,married,tertiary,no,no,no,cellular,feb,other,unpriv,unpref
272,21,473,9,0,0,technician,single,tertiary,no,no,no,cellular,jun,unknown,unpriv,unpref
2465,18,915,1,1,0,blue-collar,divorced,primary,no,no,no,cellular,jul,unknown,unpriv,yes
-1656,5,117,1,0,0,admin.,single,secondary,no,yes,yes,unknown,jun,unknown,unpriv,unpref
-843,5,175,1,0,0,technician,single,tertiary,no,no,no,cellular,apr,unknown,unpriv,unpref
2829,18,405,11,2,0,blue-collar,married,primary,no,yes,no,cellular,may,unknown,unpriv,unpref
-952,20,0,7,4,0,blue-collar,married,secondary,no,no,no,cellular,feb,unknown,unpriv,unpref
1528,20,169,1,0,0,retired,divorced,tertiary,no,no,no,telephone,nov,unknown,unpriv,unpref
8611,8,81,1,0,0,unemployed,single,tertiary,no,yes,yes,cellular,may,unknown,unpriv,unpref
722,23,33,1,0,0,services,married,tertiary,no,yes,yes,cellular,apr,unknown,unpriv,unpref
2750,9,273,1,115,1,management,divorced,secondary,no,no,no,cellular,nov,success,unpriv,yes
-581,16,39,1,203,0,housemaid,married,primary,no,no,no,telephone,jul,success,unpriv,unpref
3524,5,178,1,157,1,technician,single,unknown,no,yes,no,cellular,jun,success,unpriv,unpref
1048,25,394,3,223,0,technician,married,tertiary,no,no,no,cellular,may,failure,unpriv,yes
-1926,13,51,1,0,0,services,married,tertiary,no,yes,no,cellular,may,unknown,unpriv,unpref
2372,1,313,1,320,0,retired,married,secondary,no,yes,no,cellular,dec,failure,unpriv,unpref
-715,21,58,2,0,0,unknown,single,secondary,no,no,no,telephone,may,unknown,unpriv,unpref
4527,14,67,1,175,7,technician,married,tertiary,no,yes,no,cellular,apr,success,unpriv,yes
-1876,6,292,1,223,0,management,married,secondary,no,no,yes,cellular,jul,success,unpriv,unpref
3438,15,34,1,6,0,services,married,primary,no,no,yes,telephone,nov,unknown,unpriv,unpref
-2318,16,54,1,255,0,retired,married,secondary,no,yes,no,cellular,sep,success,unpriv,unpref
1449,9,136,1,0,0,self-employed,married,secondary,no,yes,no,unknown,jun,unknown,unpriv,unpref
6616,11,63,1,11,0,retired,divorced,secondary,no,no,no,cellular,sep,success,unpriv,unpref
1403,10,271,1,167,1,retired,married,unknown,no,yes,no,cellular,nov,failure,unpriv,unpref
881,25,11,1,0,0,management,single,primary,no,no,no,telephone,apr,unknown,unpriv,unpref
611,23,978,2,1,0,management,single,secondary,no,yes,no,unknown,may,unknown,unpriv,yes
911,20,300,1,119,2,admin.,married,secondary,no,no,no,cellular,dec,other,unpriv,yes
-6296,13,0,1,0,0,unknown,single,secondary,no,no,no,telephone,jan,unknown,unpriv,unpref
7020,21,367,1,0,0,admin.,single,tertiary,no,no,no,cellular,apr,unknown,unpriv,yes
-411,20,56,1,0,0,retired,married,secondary,no,no,yes,telephone,may,unknown,unpriv,unpref
-1023,8,96,1,0,0,services,married,unknown,no,no,no,telephone,may,unknown,unpriv,unpref
-989,19,70,1,103,2,housemaid,divorced,unknown,no,no,no,cellular,feb,success,unpriv,yes
5775,19,490,6,1,0,technician,married,tertiary,no,no,no,cellular,sep,unknown,unpriv,unpref
1074,22,153,1,131,0,student,married,unknown,no,no,no,cellular,apr,failure,unpriv,unpref
-4347,16,23,1,0,0,retired,divorced,unknown,no,no,no,unknown,may,unknown,unpriv,unpref
4257,19,285,1,205,2,unemployed,married,tertiary,no,no,no,cellular,oct,success,unpriv,yes
4785,19,81,3,264,1,student,single,tertiary,no,no,no,cellular,jul,success,unpriv,unpref
-4910,16,67,1,0,0,retired,married,tertiary,no,no,no,cellular,may,unknown,unpriv,yes
-230,22,62,1,0,0,student,single,secondary,no,yes,no,unknown,aug,unknown,unpriv,unpref
2834,11,127,21,0,0,technician,married,tertiary,yes,yes,yes,telephone,aug,unknown,unpriv,unpref
3217,18,60,1,0,0,management,married,unknown,no,yes,no,unknown,apr,unknown,unpriv,unpref
8263,20,228,1,113,0,retired,married,secondary,no,yes,no,cellular,apr,success,unpriv,yes
975,13,3,1,0,0,blue-collar,married,unknown,no,yes,no,telephone,apr,unknown,unpriv,unpref
13218,1,0,1,0,0,services,single,tertiary,no,no,no,unknown,mar,unknown,unpriv,unpref
6196,3,266,2,196,1,management,married,tertiary,no,no,no,telephone,feb,other,unpriv,unpref
-1861,23,51,1,0,0,technician,single,secondary,no,no,yes,unknown,may,unknown,unpriv,unpref
7533,30,187,9,0,0,blue-collar,married,primary,no,yes,no,telephone,jul,unknown,unpriv,unpref
1469,20,592,5,338,1,services,married,primary,no,yes,no,cellular,jul,failure,unpriv,unpref
-5464,1,48,1,213,0,management,single,tertiary,no,yes,no,cellular,dec,failure,unpriv,unpref
-3056,22,435,9,0,0,entrepreneur,single,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
12130,20,66,1,106,1,retired,divorced,tertiary,no,no,no,cellular,nov,success,unpriv,unpref
2147,24,107,1,2,0,unemployed,married,tertiary,no,no,no,telephone,jan,unknown,unpriv,unpref
-702,16,99,1,154,4,technician,divorced,secondary,no,no,no,cellular,nov,other,unpriv,unpref
-873,4,165,1,273,6,admin.,single,tertiary,no,no,no,cellular,may,failure,unpriv,yes
-486,2,17,4,0,0,housemaid,married,secondary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
