,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
3281,7167,11,198,2,0,1,admin.,married,primary,no,yes,no,cellular,may,unknown,0,no
3282,-229,1,97,2,-1,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,0,no
3283,425,27,336,3,0,0,technician,married,tertiary,no,no,no,cellular,jul,unknown,0,no
3284,661,27,317,1,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
3285,2984,1,83,0,-1,0,blue-collar,married,tertiary,no,no,no,unknown,jun,unknown,0,no
3286,-94,8,116,4,-1,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,0,no
3287,662,17,59,1,-1,0,management,single,tertiary,no,yes,no,cellular,nov,unknown,0,no
3288,554,27,313,1,-1,0,technician,single,secondary,no,no,no,cellular,jun,unknown,0,no
3289,1189,1,170,2,98,2,blue-collar,married,tertiary,no,yes,no,cellular,nov,failure,0,no
3290,-302,4,292,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
3291,5687,17,729,8,159,6,retired,single,primary,yes,yes,yes,unknown,apr,success,0,yes
3292,-139,6,77,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3293,478,12,208,1,0,0,technician,single,secondary,no,yes,no,cellular,may,unknown,0,no
3294,1840,13,207,2,-1,0,services,married,tertiary,no,no,no,cellular,jul,unknown,0,no
3295,1239,19,494,7,355,7,retired,single,primary,yes,yes,yes,unknown,apr,failure,0,yes
3296,703,16,170,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
3297,182,7,96,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3298,1943,20,124,2,-1,1,admin.,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3299,-30,5,68,3,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,0,no
3300,196,7,102,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3301,584,8,74,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3302,6642,16,449,3,348,2,retired,single,primary,no,yes,yes,unknown,apr,failure,0,yes
3303,148,7,119,1,-1,0,services,married,secondary,no,yes,no,cellular,may,unknown,0,no
3304,-255,24,0,4,0,0,management,divorced,tertiary,no,no,no,cellular,aug,unknown,0,yes
3305,313,8,86,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3306,7620,26,639,3,363,5,retired,single,primary,yes,no,yes,unknown,feb,failure,0,yes
3307,1935,9,375,3,-1,0,services,married,tertiary,no,no,no,cellular,jul,unknown,0,no
3308,-378,28,382,1,0,0,technician,married,secondary,no,no,no,unknown,may,unknown,0,no
3309,2338,28,126,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3310,345,6,117,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3311,172,6,170,0,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3312,-99,10,3,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3313,3212,22,639,7,164,2,retired,single,tertiary,no,yes,yes,unknown,feb,failure,0,yes
3314,626,5,216,0,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3315,537,6,96,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3316,-146,2,129,1,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3317,-176,9,162,1,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
3318,8687,6,368,1,-1,0,blue-collar,married,tertiary,no,no,no,unknown,jun,unknown,0,no
3319,486,3,212,0,0,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3320,92,1,367,5,54,0,services,married,tertiary,no,yes,no,cellular,apr,failure,0,no
3321,2305,19,153,2,58,1,services,married,tertiary,no,yes,no,cellular,jun,failure,0,no
3322,375,27,0,1,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
3323,348,7,126,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3324,-163,25,181,0,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
3325,495,4,19,0,-1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,0,no
3326,-60,26,9,1,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
3327,-311,4,359,2,-1,2,technician,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
3328,3022,10,222,1,0,0,management,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
3329,242,28,298,1,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
3330,31,9,247,4,-1,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3331,7950,25,270,4,304,2,services,married,primary,yes,no,no,unknown,nov,other,0,yes
3332,1200,27,111,0,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3333,30,25,97,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3334,1429,16,168,0,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
3335,2621,29,115,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3336,368,7,81,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3337,554,1,139,0,-1,0,blue-collar,married,tertiary,no,yes,no,unknown,may,unknown,0,no
3338,2806,24,111,1,0,0,technician,married,secondary,no,yes,no,unknown,jun,unknown,0,no
3339,2759,1,212,3,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3340,443,4,310,1,-1,0,management,married,tertiary,no,no,no,cellular,nov,unknown,0,no
3341,-5,9,737,0,110,2,services,single,tertiary,no,no,yes,cellular,feb,success,0,yes
3342,353,11,18,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3343,-61,1,383,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3344,475,1,282,1,321,2,blue-collar,married,tertiary,no,yes,no,cellular,apr,failure,0,no
3345,8313,3,469,2,372,1,admin.,married,tertiary,no,yes,no,cellular,nov,failure,0,no
3346,1471,26,337,0,-1,0,admin.,single,secondary,no,no,no,cellular,jun,unknown,0,no
3347,-254,2,135,0,-1,0,management,single,secondary,no,no,no,cellular,aug,unknown,0,no
3348,253,6,107,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3349,-121,8,137,4,138,7,retired,married,primary,yes,no,no,telephone,may,other,0,yes
3350,3,16,173,2,-1,0,management,divorced,tertiary,no,no,no,cellular,aug,unknown,0,no
3351,88,8,69,1,-1,0,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,0,no
3352,682,24,111,1,0,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,no
3353,6,1,152,2,-1,0,management,married,secondary,no,yes,no,unknown,jun,unknown,0,no
3354,74,29,314,1,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
3355,418,30,115,0,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3356,928,13,131,0,0,0,blue-collar,married,tertiary,no,yes,no,unknown,may,unknown,0,no
3357,308,6,113,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3358,-73,9,185,2,390,0,technician,married,secondary,no,yes,no,cellular,may,failure,0,no
3359,269,8,83,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,0,no
3360,2583,13,405,2,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3361,689,10,308,2,-1,3,technician,married,secondary,no,yes,no,cellular,may,failure,0,no
3362,2138,31,29,1,-1,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,0,no
3363,319,5,173,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3364,2978,11,356,1,0,2,blue-collar,married,secondary,no,yes,no,cellular,may,failure,0,no
3365,-123,31,114,2,-1,0,management,divorced,primary,no,no,no,cellular,aug,unknown,0,no
3366,3073,14,330,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3367,737,10,193,2,-1,2,technician,married,secondary,no,yes,no,cellular,may,failure,0,no
3368,-255,8,154,1,-1,0,management,single,secondary,no,yes,no,cellular,may,unknown,0,no
3369,-323,1,412,1,164,2,services,single,tertiary,no,yes,yes,cellular,apr,failure,0,yes
3370,-18,4,105,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3371,78,6,82,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3372,427,8,62,0,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3373,2724,20,363,0,-1,0,blue-collar,married,secondary,no,yes,no,unknown,jul,unknown,0,no
3374,2532,29,122,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3375,302,1,128,4,0,0,management,married,tertiary,no,yes,no,unknown,jun,unknown,0,no
3376,-42,3,132,2,354,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,failure,0,no
3377,1815,29,172,1,-1,0,management,married,tertiary,no,no,no,cellular,jul,unknown,0,no
3378,453,27,308,1,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
3379,1042,12,191,2,362,6,retired,married,primary,yes,yes,no,unknown,may,failure,0,yes
3380,172,6,186,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3381,1534,13,389,2,0,0,admin.,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
3382,2744,14,34,0,-1,0,blue-collar,married,secondary,no,yes,no,cellular,aug,unknown,0,no
3383,1291,16,380,0,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
3384,1436,25,323,1,-1,0,technician,single,secondary,no,no,no,cellular,jun,unknown,0,no
3385,1876,25,11,2,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3386,205,7,84,3,0,0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,0,no
3387,521,2,209,0,0,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3388,1174,26,327,1,-1,0,admin.,single,secondary,no,no,no,cellular,jun,unknown,0,no
3389,-683,4,238,0,0,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
3390,-134,1,81,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3391,115,6,33,0,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3392,325,15,194,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,0,no
3393,273,13,111,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3394,-25,8,122,2,0,0,services,single,tertiary,no,no,no,cellular,jul,unknown,0,no
3395,-74,27,212,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3396,336,27,296,2,-1,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3397,1183,8,125,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3398,798,13,334,2,-1,0,services,married,tertiary,no,no,no,unknown,jul,unknown,0,no
3399,555,8,23,0,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
3400,1547,16,367,0,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
3401,2893,18,115,0,0,0,services,married,secondary,no,yes,no,unknown,jul,unknown,0,no
3402,-80,11,56,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
3403,558,12,113,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3404,659,25,129,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
3405,-169,13,197,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3406,991,29,74,1,-1,0,technician,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
3407,255,8,165,2,-1,0,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,0,no
3408,1853,22,173,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,jul,unknown,0,no
3409,517,24,79,3,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
3410,1821,4,291,2,-1,0,admin.,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
3411,2109,13,14,1,309,1,technician,married,secondary,no,yes,no,cellular,apr,failure,0,no
3412,1506,5,115,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,jun,unknown,0,no
3413,-167,11,19,1,-1,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3414,-12,7,173,1,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3415,196,0,334,1,337,1,blue-collar,married,tertiary,no,yes,no,cellular,apr,failure,0,no
3416,57,2,219,0,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3417,622,31,422,1,-1,0,management,married,tertiary,no,no,yes,cellular,jul,unknown,0,no
3418,105,29,14,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3419,55,1,181,0,-1,0,management,single,secondary,no,no,no,cellular,aug,unknown,0,no
3420,184,8,103,3,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3421,598,17,248,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
3422,735,15,139,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
3423,154,5,44,0,0,0,blue-collar,married,secondary,no,no,no,cellular,may,unknown,0,no
3424,656,9,122,3,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3425,352,6,117,0,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3426,17397,25,280,4,297,2,services,married,primary,yes,no,no,unknown,nov,other,0,yes
3427,23,12,87,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
3428,-186,9,139,1,-1,0,management,divorced,tertiary,no,yes,no,cellular,jul,unknown,0,no
3429,2962,14,152,1,342,1,technician,married,tertiary,no,yes,no,cellular,may,failure,0,no
3430,199,4,105,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3431,386,19,71,0,0,0,blue-collar,married,tertiary,no,yes,no,unknown,jun,unknown,0,no
3432,-715,7,183,1,0,0,blue-collar,married,tertiary,no,yes,no,unknown,may,unknown,0,no
3433,-143,1,71,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3434,-305,20,212,1,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,0,yes
3435,237,10,171,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3436,1030,16,143,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
3437,2452,17,384,3,249,3,retired,single,primary,yes,no,yes,unknown,apr,other,0,yes
3438,85,2,43,0,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3439,47,3,207,0,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
3440,250,5,122,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3441,2421,31,90,3,-1,0,blue-collar,single,tertiary,no,yes,no,unknown,jun,unknown,0,no
3442,613,3,392,2,0,0,technician,married,tertiary,no,no,no,cellular,jun,unknown,0,no
3443,2970,3,211,4,0,0,management,married,tertiary,no,no,no,unknown,jun,unknown,0,no
3444,1180,5,343,2,0,1,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
3445,277,1,166,0,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
3446,2997,24,159,2,0,0,technician,married,secondary,no,yes,no,cellular,aug,unknown,0,no
3447,888,26,314,1,-1,0,admin.,single,secondary,no,no,no,cellular,jun,unknown,0,no
3448,353,4,126,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3449,-267,9,84,1,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
3450,407,28,124,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3451,232,7,84,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3452,-313,2,92,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
3453,129,29,316,1,0,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
3454,2715,16,90,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3455,-254,1,129,2,-1,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,0,no
3456,321,5,67,1,0,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3457,344,25,408,3,0,0,technician,married,tertiary,no,no,no,cellular,jul,unknown,0,no
3458,1765,15,152,1,-1,0,technician,single,secondary,no,yes,no,unknown,may,unknown,0,no
3459,266,6,77,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3460,1542,19,572,3,339,0,services,single,tertiary,no,yes,yes,unknown,feb,failure,0,yes
3461,306,7,111,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3462,959,28,311,0,-1,0,management,married,secondary,no,yes,no,cellular,jun,unknown,0,no
3463,-482,1,193,1,289,0,services,single,tertiary,no,yes,yes,cellular,apr,failure,0,yes
3464,417,7,83,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3465,549,29,95,2,-1,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,0,no
3466,313,4,159,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3467,428,13,240,1,0,0,blue-collar,married,tertiary,no,yes,no,unknown,may,unknown,0,no
3468,-286,22,191,3,0,0,blue-collar,married,tertiary,no,yes,no,unknown,jun,unknown,0,no
3469,-350,9,352,1,283,2,blue-collar,married,secondary,no,yes,no,cellular,may,failure,0,no
3470,-212,6,73,0,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
3471,343,18,24,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3472,280,4,172,0,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3473,19,8,12,1,0,0,blue-collar,married,secondary,no,no,no,unknown,may,unknown,0,no
3474,-19,3,79,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3475,617,9,14,1,0,0,admin.,single,secondary,no,no,no,cellular,aug,unknown,0,no
3476,216,7,2,0,-1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0,no
3477,596,25,154,1,-1,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3478,-22,6,127,2,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3479,144,17,189,1,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,0,no
3480,613,9,159,1,0,2,blue-collar,married,tertiary,no,yes,no,cellular,jul,failure,0,no
3481,1439,25,343,0,-1,0,admin.,single,secondary,no,no,no,cellular,jun,unknown,0,no
3482,433,8,41,1,0,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
3483,2607,15,219,1,-1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
3484,398,6,194,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3485,410,4,166,0,0,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3486,2319,29,291,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3487,170,11,389,1,356,1,blue-collar,married,secondary,no,yes,no,cellular,may,failure,0,no
3488,2891,18,168,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3489,-14,5,87,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3490,564,16,310,0,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
3491,2602,29,113,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3492,332,1,364,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
3493,656,1,133,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3494,2233,29,298,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3495,2980,2,87,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3496,866,15,146,1,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
3497,258,7,107,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3498,2563,29,124,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3499,187,4,58,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3500,-42,29,210,2,-1,1,services,married,tertiary,no,no,no,unknown,jul,unknown,0,no
3501,8469,10,212,4,-1,0,management,married,tertiary,no,no,no,unknown,jun,unknown,0,no
3502,1081,16,657,3,256,4,retired,single,primary,yes,no,yes,unknown,jan,other,0,yes
3503,2535,29,126,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3504,445,0,126,0,0,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,0,no
3505,662,7,481,1,0,2,blue-collar,married,tertiary,no,yes,no,cellular,jul,failure,0,no
3506,3100,29,360,1,-1,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3507,358,27,24,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3508,-314,28,38,2,-1,0,management,divorced,tertiary,no,no,no,cellular,aug,unknown,0,no
3509,3498,25,718,3,370,0,services,single,primary,no,no,yes,unknown,jun,success,0,yes
3510,278,6,130,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3511,-654,10,113,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,failure,0,no
3512,624,31,332,2,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3513,677,13,397,1,0,0,admin.,single,tertiary,no,yes,no,cellular,may,unknown,0,no
3514,2631,1,408,2,0,0,management,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
3515,199,7,32,1,0,2,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,0,no
3516,255,6,163,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3517,372,3,371,3,0,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,0,no
3518,1972,23,4,1,-1,0,blue-collar,married,tertiary,no,yes,no,unknown,jun,unknown,0,no
3519,2462,29,127,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3520,761,26,316,1,-1,0,admin.,single,secondary,no,no,no,cellular,jun,unknown,0,no
3521,184,5,132,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3522,-190,30,51,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3523,261,7,91,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3524,130,22,418,0,-1,0,services,single,secondary,no,yes,no,cellular,may,unknown,0,yes
3525,1256,26,360,1,-1,0,technician,single,secondary,no,no,no,unknown,jun,unknown,0,no
3526,209,7,98,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3527,374,19,192,4,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3528,660,9,18,0,0,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
3529,-39,7,118,1,0,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3530,8019,1,143,2,0,2,admin.,married,tertiary,no,yes,no,cellular,may,unknown,0,no
3531,509,6,210,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3532,8554,16,212,2,0,1,admin.,married,primary,no,yes,no,unknown,may,failure,0,no
3533,2977,9,180,1,0,0,blue-collar,married,tertiary,no,yes,no,unknown,jun,unknown,0,no
3534,57,2,216,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3535,21,7,151,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
3536,36,13,119,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
3537,106,5,86,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3538,1480,25,317,1,-1,0,technician,single,secondary,no,no,no,cellular,jun,unknown,0,no
3539,1807,4,306,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
3540,376,15,162,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
3541,265,8,101,0,0,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3542,602,26,305,1,-1,0,technician,single,secondary,no,no,no,cellular,jun,unknown,0,no
3543,344,8,86,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,0,no
3544,323,30,79,1,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3545,289,6,190,1,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3546,402,28,128,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3547,831,3,243,1,296,2,blue-collar,married,secondary,no,yes,no,cellular,may,failure,0,no
3548,2895,24,0,1,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
3549,-220,18,15,2,0,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,0,no
3550,337,3,81,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3551,1486,9,388,1,-1,0,technician,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
3552,-152,2,98,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,0,no
3553,52,17,111,2,0,0,management,married,tertiary,no,yes,no,unknown,jun,unknown,0,no
3554,6902,10,197,2,0,1,admin.,married,primary,no,yes,no,cellular,may,unknown,0,no
3555,671,8,174,1,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
3556,499,9,69,0,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
3557,43,8,12,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
3558,3034,8,314,0,-1,0,services,married,secondary,no,yes,no,unknown,jul,unknown,0,no
3559,138,8,95,1,-1,0,blue-collar,married,secondary,no,no,no,cellular,jun,unknown,0,no
3560,290,7,90,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3561,241,7,109,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3562,-291,18,8,1,0,0,technician,married,secondary,no,no,no,cellular,jun,unknown,0,no
3563,630,11,107,2,-1,0,management,married,secondary,no,yes,no,unknown,may,unknown,0,no
3564,499,31,130,1,-1,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3565,201,14,414,2,0,0,retired,single,tertiary,no,no,no,cellular,aug,unknown,0,yes
3566,436,13,64,0,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3567,661,13,50,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3568,8230,10,481,9,6,1,services,married,secondary,no,yes,no,unknown,nov,other,0,no
3569,2576,15,390,3,-1,1,services,married,tertiary,no,no,no,cellular,jun,unknown,0,no
3570,-191,5,392,2,0,0,management,married,secondary,no,yes,no,cellular,jul,unknown,0,no
3571,2094,0,485,7,29,0,services,married,tertiary,no,yes,no,cellular,nov,failure,0,no
3572,1233,17,125,1,80,1,admin.,married,tertiary,no,no,no,cellular,jun,failure,0,no
3573,3083,7,152,4,0,0,blue-collar,single,tertiary,no,yes,no,unknown,jun,unknown,0,no
3574,2099,23,429,6,342,5,retired,single,primary,yes,yes,yes,unknown,feb,failure,0,yes
3575,232,3,214,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3576,-313,24,113,1,-1,0,management,single,tertiary,no,no,no,unknown,may,unknown,0,no
