,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
3216,1023,8,176,3,154,7,retired,married,primary,yes,no,no,unknown,may,failure,0,yes
3217,242,7,79,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3218,461,29,66,2,0,0,retired,married,primary,no,no,no,cellular,aug,unknown,0,no
3219,-153,4,38,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3220,-113,10,125,2,0,3,blue-collar,married,secondary,no,yes,no,cellular,may,failure,0,no
3221,-303,8,144,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3222,-77,9,111,3,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3223,199,6,81,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3224,578,1,110,3,152,1,management,married,tertiary,no,yes,no,cellular,apr,failure,0,no
3225,357,4,161,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3226,513,28,232,3,0,1,admin.,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3227,511,6,174,0,0,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3228,3070,1,210,1,-1,0,blue-collar,married,tertiary,no,yes,no,unknown,may,unknown,0,no
3229,-213,1,367,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
3230,159,8,214,3,376,7,retired,married,primary,yes,no,no,telephone,may,other,0,yes
3231,456,8,4,0,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3232,-80,1,72,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3233,591,17,115,1,-1,0,management,single,tertiary,no,yes,no,cellular,aug,unknown,0,no
3234,342,6,127,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3235,-157,3,86,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3236,404,5,104,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3237,524,8,194,0,0,0,management,married,secondary,no,no,no,cellular,jul,unknown,0,no
3238,195,27,91,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3239,2933,9,238,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
3240,434,6,129,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3241,436,3,21,0,0,0,admin.,married,secondary,no,yes,no,cellular,jul,unknown,0,no
3242,234,6,142,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3243,179,11,122,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3244,368,7,113,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3245,1469,29,278,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3246,184,7,66,1,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3247,333,7,113,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3248,-20,0,381,6,50,0,services,married,tertiary,no,yes,no,cellular,apr,failure,0,no
3249,1254,28,310,0,-1,0,management,married,secondary,no,yes,no,cellular,jun,unknown,0,no
3250,275,10,181,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3251,222,6,98,0,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
3252,602,24,22,0,-1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,0,no
3253,-549,10,201,0,0,0,services,single,secondary,no,no,no,cellular,jul,unknown,0,no
3254,-315,13,253,0,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3255,530,2,130,1,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
3256,1900,27,15,2,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3257,382,7,110,1,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3258,-137,15,175,2,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3259,2597,6,388,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
3260,7277,4,424,1,370,2,blue-collar,married,tertiary,no,yes,no,cellular,nov,failure,0,no
3261,680,19,68,2,-1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,0,no
3262,14991,8,481,4,7,1,services,married,primary,yes,no,no,telephone,oct,other,0,yes
3263,1037,26,321,1,-1,0,admin.,single,secondary,no,no,no,cellular,jun,unknown,0,no
3264,798,11,195,2,370,6,retired,married,primary,yes,yes,no,unknown,may,failure,0,yes
3265,5399,16,514,2,360,1,retired,single,primary,no,yes,yes,unknown,jun,failure,0,yes
3266,-109,9,31,1,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
3267,243,4,95,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3268,2544,29,114,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3269,325,30,199,2,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3270,324,7,155,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3271,476,9,91,1,0,2,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3272,195,6,90,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3273,676,9,407,1,0,0,admin.,single,tertiary,no,no,no,cellular,may,unknown,0,yes
3274,263,7,90,3,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3275,104,6,90,3,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3276,302,7,77,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3277,611,6,173,0,0,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3278,-265,31,127,1,0,0,blue-collar,married,primary,no,no,no,unknown,may,unknown,0,no
3279,0,13,109,1,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
3280,189,8,134,2,0,1,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,0,no
3281,3103,15,533,1,0,0,technician,divorced,primary,no,no,no,cellular,aug,unknown,0,no
3282,782,9,262,3,-1,0,technician,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3283,-261,15,230,1,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,0,no
3284,-181,9,153,1,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
3285,327,7,82,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3286,563,15,46,2,-1,0,admin.,married,secondary,no,no,no,cellular,jul,unknown,0,no
3287,146,3,7,2,-1,0,management,single,secondary,no,no,no,cellular,aug,unknown,0,no
3288,-412,30,391,2,0,0,services,married,secondary,no,yes,no,cellular,jul,unknown,0,no
3289,-97,18,41,2,-1,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3290,447,3,212,0,0,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3291,-60,13,260,1,0,0,blue-collar,married,secondary,no,no,no,cellular,may,unknown,0,no
3292,152,5,101,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3293,186,26,153,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3294,2824,27,111,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
3295,668,19,610,2,47,2,self-employed,single,primary,yes,no,yes,unknown,apr,success,0,yes
3296,-302,16,195,1,-1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,0,yes
3297,280,7,120,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3298,-240,1,177,2,-1,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,0,no
3299,416,26,384,2,-1,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,0,no
3300,584,2,346,1,-1,0,management,married,tertiary,no,no,no,cellular,nov,unknown,0,no
3301,398,7,81,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3302,282,4,93,2,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
3303,3008,21,118,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3304,365,5,167,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3305,685,19,202,2,0,0,admin.,single,secondary,no,no,no,cellular,may,unknown,0,no
3306,-53,1,1,1,-1,0,management,married,tertiary,no,yes,no,cellular,may,unknown,0,no
3307,-247,20,11,1,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
3308,257,1,207,1,-1,0,management,single,secondary,no,no,no,unknown,nov,unknown,0,no
3309,337,5,104,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3310,135,5,67,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3311,3103,8,216,2,-1,0,services,single,secondary,no,no,no,unknown,jul,unknown,0,no
3312,436,15,351,1,0,0,services,married,secondary,no,yes,no,cellular,may,unknown,0,yes
3313,246,7,102,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3314,605,29,331,0,0,0,management,single,secondary,no,yes,no,cellular,jun,unknown,0,no
3315,2621,28,118,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3316,36,9,180,0,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3317,261,7,113,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3318,298,7,82,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3319,263,9,98,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3320,629,7,79,0,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3321,3087,24,4,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
3322,-313,16,209,1,-1,0,technician,single,secondary,no,yes,no,cellular,may,unknown,0,no
3323,758,7,193,1,-1,0,blue-collar,married,secondary,no,no,no,cellular,nov,unknown,0,no
3324,495,2,150,0,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3325,586,5,145,0,0,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3326,132,11,118,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3327,378,6,88,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3328,490,9,38,1,0,2,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,0,no
3329,241,7,109,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3330,308,7,85,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,0,no
3331,1363,1,36,3,0,0,management,single,tertiary,no,no,no,unknown,jun,unknown,0,no
3332,-160,1,81,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3333,435,7,89,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3334,324,7,96,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3335,709,17,260,0,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
3336,425,8,162,2,0,2,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,0,no
3337,604,9,137,1,0,2,blue-collar,married,tertiary,no,yes,no,cellular,jul,failure,0,no
3338,822,29,212,3,0,1,admin.,married,tertiary,no,no,no,cellular,jul,unknown,0,no
3339,-408,25,269,3,376,2,services,single,primary,no,no,no,unknown,jul,success,0,no
3340,406,7,92,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3341,-268,25,11,2,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3342,531,26,69,3,-1,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,0,no
3343,60,3,212,0,-1,0,blue-collar,single,tertiary,no,no,no,unknown,jun,unknown,0,no
3344,654,5,27,1,0,0,management,married,tertiary,no,yes,no,unknown,jun,unknown,0,no
3345,373,27,298,1,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
3346,1468,8,354,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
3347,-88,11,159,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
3348,1398,15,340,1,0,0,technician,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3349,-307,22,348,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3350,394,2,346,4,286,1,blue-collar,married,tertiary,no,yes,no,cellular,apr,failure,0,no
3351,1765,16,383,1,25,2,retired,married,tertiary,no,no,yes,cellular,nov,failure,0,no
3352,203,5,45,1,0,2,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3353,2253,14,418,0,-1,0,blue-collar,married,tertiary,no,no,no,unknown,jun,unknown,0,no
3354,-255,6,323,1,340,1,blue-collar,married,tertiary,no,yes,no,cellular,nov,failure,0,no
3355,372,28,192,3,-1,0,technician,married,tertiary,no,no,no,cellular,jul,unknown,0,no
3356,-486,3,407,4,-1,0,blue-collar,married,tertiary,no,yes,no,unknown,may,unknown,0,no
3357,1266,25,750,0,105,2,retired,divorced,primary,yes,no,yes,telephone,nov,success,0,yes
3358,581,15,203,1,-1,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,no
3359,3036,4,376,0,-1,0,blue-collar,married,secondary,no,no,no,cellular,may,unknown,0,no
3360,5731,8,305,3,373,5,services,married,primary,yes,no,no,unknown,may,failure,0,yes
3361,1896,2,351,2,0,0,management,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
3362,720,26,307,1,-1,0,admin.,single,secondary,no,no,no,cellular,jun,unknown,0,no
3363,305,6,134,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3364,334,1,403,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
3365,1582,28,266,0,-1,0,management,married,secondary,no,yes,no,cellular,nov,unknown,0,no
3366,577,30,68,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3367,2605,29,116,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3368,299,7,79,3,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3369,1491,25,321,1,-1,0,technician,single,secondary,no,no,no,cellular,jun,unknown,0,no
3370,-205,11,183,3,0,0,admin.,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3371,4648,2,176,2,53,3,blue-collar,single,tertiary,no,yes,no,unknown,nov,failure,0,yes
3372,1561,8,276,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
3373,408,13,347,7,153,1,services,divorced,tertiary,yes,yes,yes,telephone,nov,failure,0,yes
3374,-147,2,105,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3375,272,7,91,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3376,503,0,334,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3377,294,20,216,4,-1,0,management,married,tertiary,no,yes,no,unknown,nov,unknown,0,no
3378,-304,14,171,1,-1,0,services,married,secondary,no,yes,no,cellular,may,unknown,0,no
3379,339,6,65,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3380,1337,1,526,3,124,2,services,single,primary,no,no,yes,telephone,feb,success,0,yes
3381,-190,1,159,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,0,no
3382,374,5,99,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3383,1830,18,111,1,0,0,blue-collar,married,secondary,no,no,no,unknown,may,unknown,0,no
3384,514,16,103,2,0,0,technician,single,secondary,no,yes,no,cellular,may,unknown,0,no
3385,187,17,113,1,-1,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3386,1510,26,339,0,-1,0,admin.,single,secondary,no,no,no,cellular,jun,unknown,0,no
3387,6676,18,367,7,354,1,retired,single,tertiary,no,yes,yes,unknown,feb,failure,0,yes
3388,96,2,212,0,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
3389,8573,15,207,3,0,1,admin.,married,primary,no,yes,no,unknown,may,failure,0,no
3390,-117,3,79,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3391,-304,6,86,0,0,0,services,married,secondary,no,yes,no,cellular,jul,unknown,0,no
3392,167,23,27,2,0,0,management,single,tertiary,no,yes,no,cellular,nov,unknown,0,no
3393,687,24,57,0,-1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,0,yes
3394,240,7,119,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3395,2567,29,106,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3396,30,4,38,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3397,209,4,81,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3398,762,11,204,2,367,7,retired,married,primary,yes,yes,no,unknown,may,failure,0,yes
3399,-155,9,420,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3400,230,7,121,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3401,519,2,185,1,54,1,blue-collar,single,tertiary,no,yes,no,unknown,nov,failure,0,yes
3402,-73,25,111,0,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
3403,2983,1,3,4,0,0,blue-collar,single,tertiary,no,yes,no,unknown,jun,unknown,0,no
3404,1428,16,368,1,-1,0,technician,single,secondary,no,no,yes,unknown,jun,unknown,0,no
3405,82,8,134,0,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3406,419,9,132,2,0,2,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,0,no
3407,7846,27,268,4,281,2,services,married,primary,no,yes,no,unknown,nov,success,0,yes
3408,1863,9,180,1,0,0,management,married,secondary,no,yes,no,cellular,aug,unknown,0,no
3409,361,28,146,3,395,1,retired,single,tertiary,no,yes,no,unknown,feb,failure,0,no
3410,293,27,303,1,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
3411,2053,29,293,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3412,-53,27,7,1,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
3413,1960,2,420,2,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
3414,3058,24,3,0,-1,0,technician,married,secondary,no,no,no,unknown,nov,unknown,0,no
3415,719,26,325,1,-1,0,technician,single,secondary,no,no,no,cellular,jun,unknown,0,no
3416,1174,18,519,8,352,4,retired,single,primary,yes,yes,yes,unknown,feb,failure,0,yes
3417,2457,9,114,2,0,0,blue-collar,married,secondary,no,no,no,unknown,may,unknown,0,no
3418,278,7,102,1,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3419,638,8,165,2,0,0,technician,single,secondary,no,no,no,cellular,may,unknown,0,no
3420,85,9,137,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3421,363,8,167,1,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3422,190,9,2,3,0,0,blue-collar,single,secondary,no,yes,no,cellular,aug,unknown,0,no
3423,-97,29,86,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3424,1099,15,365,1,-1,0,technician,single,secondary,no,no,yes,unknown,jun,unknown,0,no
3425,-187,28,8,1,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
3426,3058,8,149,1,0,0,services,single,secondary,no,no,no,unknown,jun,unknown,0,no
3427,2821,23,384,3,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3428,229,7,96,3,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3429,-200,1,175,2,-1,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,0,no
3430,964,29,304,0,-1,0,management,married,secondary,no,yes,no,cellular,jun,unknown,0,no
3431,614,17,155,0,0,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
3432,1366,15,354,0,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
3433,6458,25,306,4,350,2,retired,single,primary,no,yes,yes,unknown,feb,failure,0,yes
3434,241,6,96,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3435,683,7,68,0,0,0,technician,married,secondary,no,no,no,unknown,jun,unknown,0,no
3436,440,5,56,1,0,2,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3437,-285,5,85,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3438,420,13,177,1,0,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,0,no
3439,2999,27,0,2,-1,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,0,no
3440,779,16,219,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
3441,2444,16,134,1,-1,0,technician,married,tertiary,no,no,no,cellular,jul,unknown,0,no
3442,-72,2,120,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3443,105,7,131,0,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3444,1391,25,331,1,-1,0,admin.,single,secondary,no,no,no,cellular,jun,unknown,0,no
3445,332,4,122,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3446,987,15,111,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
3447,1049,26,310,1,-1,0,technician,single,secondary,no,no,no,cellular,jun,unknown,0,no
3448,465,1,175,1,46,2,blue-collar,single,tertiary,no,yes,no,unknown,nov,failure,0,yes
3449,437,14,696,7,220,7,student,single,primary,yes,yes,yes,unknown,apr,failure,0,yes
3450,262,26,13,2,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3451,-162,6,336,7,29,0,blue-collar,married,tertiary,no,yes,no,cellular,apr,failure,0,no
3452,478,31,178,2,0,0,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,0,no
3453,2216,7,99,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
3454,212,13,15,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
3455,-116,1,172,2,-1,0,admin.,married,tertiary,no,yes,no,cellular,may,unknown,0,no
3456,697,24,191,8,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
3457,567,6,166,0,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
3458,320,20,234,1,-1,0,services,single,tertiary,no,yes,no,cellular,jul,unknown,0,no
3459,1402,29,232,3,426,2,services,single,tertiary,no,no,no,unknown,aug,failure,0,no
3460,461,10,41,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3461,3087,24,93,3,0,0,blue-collar,married,secondary,no,yes,no,unknown,jul,unknown,0,no
3462,156,3,131,2,377,2,blue-collar,married,tertiary,no,yes,no,cellular,nov,failure,0,no
3463,-99,17,63,1,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
3464,2194,29,354,2,-1,0,technician,married,tertiary,no,no,no,cellular,jul,unknown,0,no
3465,6755,12,311,3,365,5,entrepreneur,married,primary,yes,yes,no,unknown,may,failure,0,yes
3466,2295,29,136,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3467,5088,19,635,8,261,2,retired,single,primary,yes,no,yes,unknown,apr,success,0,yes
3468,2431,9,308,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
3469,878,30,380,3,0,0,admin.,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3470,-57,5,368,6,34,0,blue-collar,married,tertiary,no,yes,no,cellular,apr,failure,0,no
3471,346,6,140,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3472,652,1,199,0,-1,0,management,single,tertiary,no,no,no,unknown,jun,unknown,0,no
3473,2594,9,151,0,-1,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,0,no
3474,655,24,111,2,-1,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3475,1675,28,288,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3476,-314,10,345,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3477,428,2,71,3,-1,0,services,married,secondary,no,no,no,unknown,jun,unknown,0,no
3478,336,6,111,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3479,3073,13,14,0,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
3480,443,9,77,1,0,0,technician,single,secondary,no,no,no,cellular,may,unknown,0,no
3481,-289,7,173,1,0,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,0,no
3482,2188,15,371,1,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3483,-705,21,13,1,0,0,retired,single,tertiary,no,no,no,cellular,aug,unknown,0,yes
3484,1900,25,267,7,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3485,556,26,344,2,-1,0,management,married,tertiary,no,no,no,unknown,aug,unknown,0,no
3486,-571,24,115,1,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
3487,2355,16,326,1,-1,0,admin.,married,tertiary,no,yes,no,cellular,may,unknown,0,no
3488,3037,8,386,4,0,0,management,single,tertiary,no,yes,no,unknown,jun,unknown,0,no
3489,392,9,77,1,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
3490,906,26,313,1,-1,0,admin.,single,secondary,no,no,no,cellular,jun,unknown,0,no
3491,1983,13,262,1,0,0,blue-collar,married,secondary,no,no,no,unknown,may,unknown,0,no
3492,505,5,167,1,-1,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,0,no
3493,580,13,418,2,148,0,services,single,secondary,no,no,no,cellular,may,failure,0,yes
3494,211,6,128,2,-1,0,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,0,no
3495,-237,12,143,0,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
3496,147,26,35,1,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
3497,8329,0,43,0,0,0,management,married,tertiary,no,no,no,unknown,jun,unknown,0,no
3498,646,14,77,9,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3499,391,8,39,1,0,0,blue-collar,single,secondary,no,yes,no,unknown,nov,unknown,0,no
3500,432,14,167,1,0,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,0,no
3501,623,16,326,2,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3502,2815,13,280,3,57,1,services,single,tertiary,no,no,no,unknown,jun,failure,0,no
3503,111,7,89,3,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3504,-208,1,105,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3505,2386,29,127,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3506,-648,21,32,3,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3507,2098,28,134,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3508,3065,24,154,1,0,0,admin.,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3509,240,10,47,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
