,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
3824,201,30,158,2,-1,0,management,married,tertiary,no,no,no,cellular,jul,unknown,0,no
3825,1,1,206,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3826,-305,9,205,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
3827,911,15,281,0,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
3828,377,0,305,1,347,1,blue-collar,married,tertiary,no,yes,no,cellular,apr,failure,0,no
3829,387,5,388,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3830,2544,15,333,2,353,2,technician,single,secondary,no,yes,no,cellular,may,failure,0,no
3831,2324,28,138,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3832,2295,29,289,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3833,1550,2,166,2,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3834,428,8,104,0,-1,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,0,no
3835,-74,1,104,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3836,337,23,397,3,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3837,108,6,88,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3838,-296,7,414,7,7,0,services,married,tertiary,no,yes,no,cellular,apr,success,0,no
3839,3,5,143,1,0,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3840,1386,13,351,2,337,0,services,single,primary,no,no,no,unknown,jul,other,0,no
3841,8409,13,192,1,0,1,admin.,married,primary,no,yes,no,cellular,may,unknown,0,no
3842,2729,2,398,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,0,no
3843,306,7,76,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3844,281,27,199,1,-1,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3845,116,20,28,7,0,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
3846,2462,4,79,0,0,0,services,married,secondary,no,no,no,unknown,jul,unknown,0,no
3847,-185,3,145,1,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
3848,3042,12,236,2,389,2,services,single,primary,no,yes,no,cellular,apr,failure,0,yes
3849,482,4,137,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3850,1545,5,379,2,0,0,blue-collar,married,tertiary,no,yes,no,unknown,jun,unknown,0,no
3851,-209,1,136,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,0,no
3852,271,6,188,0,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3853,-315,10,4,1,-1,0,management,single,secondary,no,yes,no,unknown,may,unknown,0,no
3854,1034,26,324,1,-1,0,technician,single,secondary,no,no,no,cellular,jun,unknown,0,no
3855,1504,26,357,0,-1,0,technician,single,secondary,no,no,yes,unknown,jun,unknown,0,no
3856,6469,19,532,5,48,2,self-employed,single,tertiary,no,yes,yes,unknown,apr,failure,0,yes
3857,2737,8,104,1,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
3858,40,8,120,2,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,0,no
3859,118,26,195,2,322,0,services,single,primary,no,no,yes,unknown,jul,other,0,no
3860,297,29,36,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3861,450,6,113,2,0,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
3862,3031,8,113,1,302,1,services,single,tertiary,no,yes,yes,cellular,apr,failure,0,no
3863,137,0,205,2,-1,0,retired,married,secondary,no,no,no,cellular,jul,unknown,0,no
3864,284,9,115,1,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3865,-278,24,111,1,-1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,0,yes
3866,1797,30,117,2,0,0,technician,married,secondary,no,no,no,unknown,jun,unknown,0,no
3867,276,2,139,2,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3868,337,1,210,2,-1,0,management,married,secondary,no,no,no,cellular,jul,unknown,0,no
3869,2921,13,285,3,325,2,services,single,tertiary,no,yes,no,unknown,jun,failure,0,no
3870,3103,30,0,2,-1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
3871,2984,4,310,1,-1,0,blue-collar,married,tertiary,no,yes,no,unknown,may,unknown,0,no
3872,2689,29,121,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3873,-161,25,14,3,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3874,523,15,270,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
3875,461,5,183,0,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
3876,50,13,153,1,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
3877,257,26,57,1,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
3878,-42,29,31,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3879,-167,1,399,0,-1,0,services,single,tertiary,no,no,no,unknown,feb,unknown,0,yes
3880,95,29,315,1,0,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
3881,2404,16,163,4,0,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
3882,-314,29,50,1,0,0,management,single,tertiary,no,yes,no,unknown,aug,unknown,0,no
3883,-47,2,97,0,-1,0,technician,married,secondary,no,no,no,cellular,jun,unknown,0,no
3884,51,8,360,1,-1,0,technician,single,primary,no,yes,no,cellular,aug,unknown,0,no
3885,-1,5,82,1,0,0,management,divorced,tertiary,no,yes,no,cellular,nov,unknown,0,yes
3886,1395,11,280,2,0,0,admin.,married,tertiary,no,no,no,cellular,jul,unknown,0,no
3887,179,5,71,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3888,671,16,143,1,-1,0,technician,single,secondary,no,yes,no,cellular,may,unknown,0,no
3889,214,19,189,1,-1,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3890,-140,1,131,1,0,0,services,single,secondary,no,no,no,cellular,aug,unknown,0,yes
3891,-230,9,0,0,0,0,technician,married,secondary,no,no,no,unknown,may,unknown,0,no
3892,2272,15,255,2,0,0,admin.,married,tertiary,no,no,no,cellular,jul,unknown,0,no
3893,771,17,264,0,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
3894,573,7,32,1,-1,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3895,93,6,84,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3896,265,6,212,0,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3897,-151,4,168,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3898,2992,24,9,1,-1,0,technician,married,secondary,no,no,no,cellular,nov,unknown,0,no
3899,-116,14,166,1,262,1,blue-collar,married,secondary,no,yes,no,cellular,may,failure,0,no
3900,568,26,21,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3901,-230,1,42,1,-1,0,management,single,secondary,no,no,no,unknown,nov,unknown,0,no
3902,615,7,448,1,332,2,blue-collar,married,tertiary,no,yes,no,cellular,feb,failure,0,no
3903,2900,14,581,1,94,2,retired,single,primary,yes,yes,yes,telephone,nov,failure,0,yes
3904,283,14,205,0,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
3905,190,7,158,2,0,0,blue-collar,married,secondary,no,yes,no,cellular,aug,unknown,0,no
3906,573,31,752,0,48,1,retired,divorced,primary,yes,no,yes,telephone,nov,success,0,yes
3907,-288,1,146,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3908,2756,19,683,0,-1,0,blue-collar,married,secondary,no,no,no,cellular,may,unknown,0,no
3909,271,7,72,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3910,652,8,625,1,0,2,blue-collar,married,tertiary,no,yes,no,cellular,feb,failure,0,no
3911,-350,9,111,1,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
3912,-314,29,167,2,-1,0,retired,married,secondary,no,no,no,cellular,aug,unknown,0,no
3913,3108,29,204,3,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3914,1712,29,24,1,-1,0,technician,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
3915,310,6,109,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3916,597,21,124,1,-1,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,0,no
3917,473,3,205,0,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3918,314,6,92,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3919,-30,21,34,3,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3920,441,15,72,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3921,-183,1,372,1,-1,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,0,no
3922,472,3,339,1,308,1,blue-collar,married,tertiary,no,yes,no,cellular,feb,failure,0,no
3923,2604,29,112,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3924,388,2,175,0,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
3925,1022,23,306,3,0,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
3926,304,7,113,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3927,-65,3,77,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3928,148,15,9,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3929,-162,6,134,1,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
3930,192,8,740,1,156,1,retired,divorced,primary,yes,yes,yes,telephone,feb,success,0,yes
3931,1404,9,149,3,368,6,retired,married,primary,yes,yes,no,unknown,may,failure,0,yes
3932,14,2,31,1,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3933,2992,24,424,1,-1,0,technician,single,secondary,no,no,no,cellular,aug,unknown,0,no
3934,623,15,371,1,-1,0,admin.,single,secondary,no,no,no,cellular,may,unknown,0,yes
3935,336,7,79,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3936,164,8,83,3,0,0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,0,no
3937,2628,29,117,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3938,-308,1,146,1,-1,1,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
3939,141,20,262,0,-1,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
3940,687,20,54,0,-1,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,0,no
3941,712,26,309,1,-1,0,technician,single,secondary,no,no,no,cellular,jun,unknown,0,no
3942,-249,6,408,2,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
3943,-243,28,26,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3944,1516,29,302,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3945,-247,16,381,1,-1,0,blue-collar,married,secondary,no,no,no,unknown,may,unknown,0,no
3946,2605,29,129,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3947,-20,9,144,1,-1,0,management,single,secondary,no,yes,no,cellular,may,unknown,0,no
3948,289,7,87,3,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3949,2077,29,272,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3950,191,5,212,0,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3951,125,5,342,2,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3952,289,7,111,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3953,1359,25,368,1,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
3954,431,3,57,1,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3955,-154,20,411,1,0,0,services,single,tertiary,no,no,no,cellular,apr,unknown,0,yes
3956,2296,14,367,2,43,2,services,single,tertiary,no,no,no,unknown,apr,failure,0,no
3957,661,1,174,0,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3958,79,8,131,2,0,1,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,0,no
3959,-201,21,71,2,-1,0,management,divorced,tertiary,no,yes,no,cellular,may,unknown,0,no
3960,929,10,190,2,370,7,retired,married,primary,yes,yes,no,unknown,may,failure,0,yes
3961,2182,4,329,1,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3962,2878,27,216,5,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3963,3073,8,12,1,-1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
3964,60,8,103,2,0,1,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,0,no
3965,136,10,46,1,-1,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3966,136,1,336,6,50,0,blue-collar,married,tertiary,no,yes,no,cellular,apr,failure,0,no
3967,370,5,112,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3968,423,9,16,0,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3969,3105,30,34,2,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3970,347,4,120,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3971,738,16,189,0,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
3972,-276,13,99,0,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
3973,325,4,111,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
3974,825,21,85,1,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
3975,-187,13,83,2,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3976,-441,2,220,2,326,1,blue-collar,single,tertiary,no,yes,no,unknown,nov,failure,0,no
3977,30,3,262,2,0,1,blue-collar,married,tertiary,no,yes,no,cellular,nov,failure,0,no
3978,-50,13,169,3,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
3979,2373,29,132,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3980,79,15,13,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3981,298,18,88,2,-1,0,management,single,tertiary,no,yes,no,cellular,aug,unknown,0,no
3982,-23,13,126,0,-1,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,0,no
3983,210,7,128,1,0,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3984,2784,8,193,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
3985,2608,24,2,0,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
3986,503,14,17,0,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
3987,-200,14,423,2,0,0,admin.,single,secondary,no,no,no,cellular,may,unknown,0,yes
3988,-211,1,94,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3989,-300,10,4,1,-1,0,services,married,tertiary,no,yes,no,unknown,may,unknown,0,no
3990,2528,17,128,1,0,0,management,married,primary,no,no,no,cellular,nov,unknown,0,no
3991,89,28,131,2,0,1,admin.,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3992,668,6,0,1,0,0,management,married,tertiary,no,yes,no,cellular,may,unknown,0,no
3993,1259,8,187,2,0,0,blue-collar,married,secondary,no,yes,no,cellular,aug,unknown,0,no
3994,-165,28,200,1,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
3995,2560,29,133,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3996,644,15,79,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
3997,762,26,310,1,-1,0,admin.,single,secondary,no,no,no,cellular,jun,unknown,0,no
3998,282,4,186,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3999,3,25,421,2,0,0,technician,single,secondary,no,no,no,cellular,may,unknown,0,no
4000,634,30,212,2,-1,0,technician,single,secondary,no,no,no,cellular,aug,unknown,0,no
4001,2889,9,178,0,0,0,services,single,tertiary,no,no,no,unknown,jul,unknown,0,no
4002,592,9,139,1,0,2,blue-collar,married,tertiary,no,yes,no,cellular,jul,failure,0,no
4003,-9,7,90,0,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
4004,59,20,19,1,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
4005,1660,12,302,2,-1,0,technician,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
4006,-305,8,15,1,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
4007,409,5,93,2,-1,0,blue-collar,single,tertiary,no,no,no,unknown,jun,unknown,0,no
4008,34,8,118,2,-1,1,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,0,no
4009,-78,2,141,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
4010,559,5,194,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
4011,1196,7,365,2,308,1,blue-collar,married,secondary,no,yes,no,cellular,may,failure,0,no
4012,2914,23,205,1,0,0,technician,married,secondary,no,yes,no,unknown,nov,unknown,0,no
4013,-157,6,116,2,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
4014,1822,28,270,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
4015,218,5,62,0,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
4016,5767,13,181,1,-1,1,blue-collar,married,secondary,no,yes,no,cellular,may,failure,0,no
4017,1271,7,232,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
4018,411,3,54,1,348,2,blue-collar,married,tertiary,no,yes,no,cellular,jul,failure,0,no
4019,1758,8,386,3,377,1,services,single,tertiary,no,no,yes,cellular,feb,failure,0,no
4020,2648,14,656,5,140,4,student,single,primary,yes,no,yes,unknown,apr,other,0,yes
4021,2143,25,154,3,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
4022,498,14,9,1,0,0,technician,married,secondary,no,yes,no,cellular,nov,unknown,0,no
4023,1357,29,310,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
4024,-425,1,227,1,300,2,blue-collar,married,tertiary,no,yes,no,cellular,nov,failure,0,no
4025,-111,9,159,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
4026,-86,3,57,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
4027,490,9,182,1,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
4028,384,7,191,0,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
4029,230,5,73,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
4030,-146,1,171,2,-1,1,admin.,married,tertiary,no,yes,no,cellular,may,unknown,0,no
4031,659,8,121,0,0,0,management,single,tertiary,no,no,no,cellular,nov,unknown,0,no
4032,2304,1,407,2,0,2,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
4033,314,2,207,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
4034,3104,8,108,2,332,1,services,single,tertiary,no,no,yes,cellular,apr,failure,0,yes
4035,2406,12,291,2,-1,2,blue-collar,married,tertiary,no,no,no,cellular,may,failure,0,no
4036,8506,5,414,2,375,1,admin.,married,tertiary,no,yes,no,unknown,nov,failure,0,no
4037,3058,7,357,1,351,2,services,married,secondary,no,yes,no,cellular,feb,failure,0,no
4038,855,8,198,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
4039,-173,29,26,1,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
4040,71,5,178,0,0,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
4041,606,9,38,0,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
4042,497,31,18,0,0,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,0,no
4043,-29,20,29,6,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
4044,114,3,315,1,0,0,management,married,tertiary,no,yes,no,cellular,may,unknown,0,no
4045,678,3,248,2,308,1,blue-collar,single,tertiary,no,yes,no,unknown,nov,failure,0,yes
4046,1280,26,333,1,-1,0,technician,single,secondary,no,no,no,cellular,jun,unknown,0,no
4047,-694,30,110,1,-1,0,technician,single,secondary,no,yes,no,cellular,jul,unknown,0,no
4048,-300,19,44,1,-1,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,0,no
4049,-176,6,141,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
4050,-105,2,107,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
4051,330,7,101,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
4052,900,26,322,1,-1,0,admin.,single,secondary,no,no,no,cellular,jun,unknown,0,no
4053,373,4,125,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
4054,319,30,2,1,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
4055,0,17,28,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
4056,469,11,174,4,0,0,technician,married,tertiary,no,no,no,cellular,jul,unknown,0,no
4057,565,1,157,3,0,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
4058,-55,5,89,1,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
4059,373,26,144,1,-1,0,admin.,married,secondary,no,yes,no,cellular,jul,unknown,0,no
4060,-186,13,122,0,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
4061,563,12,32,1,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
4062,657,30,9,2,0,0,technician,married,secondary,no,no,no,telephone,aug,unknown,0,no
4063,-307,4,0,1,-1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,0,no
4064,683,8,223,4,0,0,services,married,secondary,no,yes,no,unknown,jul,unknown,0,no
4065,-312,5,15,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
4066,611,16,332,0,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
4067,60,6,87,3,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
4068,110,28,204,2,-1,0,services,single,tertiary,no,no,no,unknown,jul,unknown,0,no
4069,888,16,255,0,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
4070,2871,18,21,1,0,0,blue-collar,married,tertiary,no,no,no,unknown,nov,unknown,0,no
4071,1318,16,374,0,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
4072,902,17,175,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
4073,2295,2,9,0,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
4074,439,3,352,2,0,2,blue-collar,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
4075,38,11,31,0,-1,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
4076,-257,10,9,4,0,0,services,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
4077,-88,15,383,1,0,0,technician,single,secondary,no,yes,no,cellular,may,unknown,0,no
4078,1354,25,311,1,-1,0,admin.,single,secondary,no,no,no,cellular,jun,unknown,0,no
4079,208,7,88,3,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
4080,323,25,64,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
4081,592,5,42,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
4082,775,14,129,1,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
4083,3096,18,101,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,0,no
4084,-313,9,209,2,0,0,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,0,no
4085,1701,30,562,3,291,2,retired,single,primary,no,yes,yes,unknown,apr,failure,0,yes
4086,631,28,314,0,0,0,management,single,secondary,no,yes,no,cellular,jun,unknown,0,no
4087,2950,18,298,1,79,2,admin.,single,tertiary,no,yes,no,unknown,nov,failure,0,no
4088,1671,7,400,1,0,0,technician,married,tertiary,no,no,no,cellular,jun,unknown,0,no
4089,640,21,177,1,-1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,0,yes
4090,1093,9,163,2,0,2,blue-collar,married,secondary,no,yes,no,cellular,may,failure,0,no
4091,-258,9,168,0,0,0,technician,single,secondary,no,yes,no,unknown,may,unknown,0,no
4092,3062,7,199,4,-1,0,blue-collar,married,tertiary,no,yes,no,unknown,jun,unknown,0,no
4093,410,15,103,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
4094,243,7,94,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
4095,12,5,155,0,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
4096,2648,2,408,2,0,0,management,married,tertiary,no,no,no,cellular,jun,unknown,0,no
4097,2660,29,117,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
4098,1425,28,294,0,0,0,management,married,secondary,no,yes,no,cellular,jun,unknown,0,no
4099,165,26,27,1,0,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
4100,1303,25,300,1,-1,0,technician,single,secondary,no,no,no,cellular,jun,unknown,0,no
4101,2480,15,228,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
4102,3063,12,204,2,358,2,housemaid,married,tertiary,no,no,no,cellular,may,failure,0,no
4103,2475,29,121,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
4104,157,14,11,1,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
4105,2916,26,102,1,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
4106,2855,9,350,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
4107,182,19,166,0,0,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,0,no
4108,313,14,202,1,-1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
4109,46,4,288,1,0,2,blue-collar,married,secondary,no,yes,no,cellular,may,failure,0,no
4110,198,1,202,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
4111,1582,2,152,3,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
4112,886,17,339,0,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
4113,-63,9,4,0,-1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,0,no
4114,0,5,102,1,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
4115,641,4,298,2,0,0,admin.,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
4116,267,3,125,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
4117,6405,1,372,1,348,1,services,married,tertiary,no,yes,no,cellular,apr,failure,0,no
4118,3087,7,418,1,56,0,management,married,tertiary,no,yes,no,unknown,may,failure,0,no
4119,428,24,373,3,-1,0,technician,married,tertiary,no,no,no,cellular,jul,unknown,0,no
