balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
-1786,29,373,9,0,0,technician,single,unknown,no,no,no,cellular,jul,unknown,1,unpref
-2309,27,299,5,0,0,blue-collar,married,unknown,no,yes,no,unknown,may,unknown,1,unpref
-2360,12,832,1,0,0,technician,married,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
-3439,28,2854,1,0,0,management,married,tertiary,no,no,no,cellular,apr,unknown,1,yes
891,15,335,1,232,0,blue-collar,married,unknown,no,yes,no,cellular,feb,failure,1,unpref
6753,24,208,1,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
975,30,106,4,0,0,housemaid,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
-1003,7,549,1,0,0,admin.,married,primary,no,no,no,telephone,aug,unknown,1,unpref
3701,6,245,1,242,0,technician,single,tertiary,no,yes,no,cellular,feb,failure,1,unpref
158,23,85,2,0,0,management,married,primary,no,yes,yes,cellular,jul,unknown,1,unpref
1650,20,297,3,0,0,management,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
3099,11,285,2,114,0,blue-collar,married,primary,no,yes,yes,cellular,may,failure,1,unpref
5574,20,1389,1,84,1,management,married,tertiary,no,yes,no,cellular,jan,failure,1,yes
2669,26,210,1,0,0,self-employed,single,tertiary,no,no,no,cellular,may,unknown,1,unpref
2546,4,124,1,1,0,blue-collar,divorced,primary,no,yes,no,unknown,jun,unknown,1,unpref
3120,18,92,1,84,4,technician,divorced,tertiary,no,no,yes,cellular,nov,other,1,unpref
-880,12,467,2,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-1102,9,90,1,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-3339,13,266,1,0,0,management,divorced,tertiary,no,no,no,cellular,jul,unknown,1,unpref
-371,18,71,2,253,3,services,married,secondary,no,yes,no,cellular,may,failure,1,unpref
5076,26,153,7,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
370,18,212,2,2,0,retired,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
931,22,236,6,0,0,management,single,primary,no,no,no,cellular,jul,unknown,1,unpref
112,14,0,5,0,0,self-employed,married,unknown,no,yes,yes,cellular,aug,unknown,1,unpref
-167,20,267,3,0,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
677,23,358,4,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
4969,2,45,1,0,0,retired,married,secondary,no,no,no,cellular,jun,unknown,unpriv,unpref
441,15,221,1,2,0,admin.,married,secondary,no,yes,yes,cellular,nov,unknown,1,unpref
2759,28,527,1,0,0,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
1554,29,569,6,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
253,6,549,1,0,0,technician,married,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
-169,2,70,1,0,0,blue-collar,married,secondary,no,no,no,unknown,may,unknown,1,unpref
1661,21,159,2,1,0,services,single,primary,no,yes,no,cellular,nov,unknown,1,unpref
-1524,22,140,2,303,1,technician,married,tertiary,no,no,no,cellular,aug,success,1,unpref
5111,14,224,1,0,0,unemployed,single,unknown,no,no,no,cellular,apr,unknown,1,unpref
-237,1,227,13,0,0,management,divorced,secondary,no,yes,no,unknown,jun,unknown,1,unpref
2116,15,21,1,0,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
1799,28,255,4,0,0,services,married,secondary,no,yes,no,telephone,jul,unknown,1,unpref
1449,2,221,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
2515,24,414,1,0,0,management,married,tertiary,no,no,yes,cellular,apr,unknown,1,yes
5891,12,261,1,412,1,blue-collar,married,secondary,no,yes,no,telephone,may,failure,1,unpref
-428,29,91,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
1282,2,579,1,3,0,blue-collar,married,primary,no,yes,no,cellular,feb,unknown,1,unpref
789,4,294,1,0,0,technician,married,primary,no,yes,no,telephone,jul,unknown,1,unpref
2037,13,125,1,236,1,blue-collar,single,primary,no,yes,no,cellular,may,failure,1,unpref
-1715,21,275,1,0,0,admin.,divorced,secondary,no,yes,no,unknown,jul,unknown,1,unpref
-4738,15,142,1,0,0,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,1,unpref
-432,6,226,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
3227,3,106,1,0,0,self-employed,single,tertiary,no,no,no,cellular,jul,unknown,1,unpref
126,18,593,10,1,0,student,married,secondary,no,no,no,cellular,feb,unknown,1,unpref
1370,14,285,2,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
1885,19,681,1,0,0,management,married,unknown,no,no,no,telephone,jul,unknown,1,yes
4160,7,19,1,0,0,admin.,single,secondary,no,yes,yes,unknown,may,unknown,1,yes
1793,17,129,2,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
2598,8,120,2,0,0,technician,divorced,secondary,no,yes,no,cellular,aug,unknown,1,unpref
2379,6,135,7,236,3,technician,single,secondary,no,no,no,cellular,may,other,1,unpref
790,21,287,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
10801,25,215,1,1,0,management,divorced,tertiary,no,no,no,cellular,aug,unknown,1,unpref
1330,28,210,2,0,0,technician,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
627,13,120,1,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
534,13,223,4,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
3900,17,189,1,0,0,technician,married,secondary,no,no,no,unknown,may,unknown,1,unpref
1306,25,366,2,0,0,blue-collar,married,tertiary,no,no,no,telephone,feb,unknown,1,unpref
2058,12,1025,10,0,0,blue-collar,divorced,primary,yes,yes,no,cellular,aug,unknown,1,unpref
1176,29,273,3,0,0,admin.,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
-1373,26,141,3,3,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
3437,3,1059,1,142,1,unemployed,married,tertiary,yes,no,no,cellular,jun,success,1,unpref
1958,12,157,1,301,0,technician,married,secondary,no,yes,yes,cellular,feb,failure,1,unpref
3001,18,106,1,209,1,services,divorced,secondary,no,yes,no,cellular,nov,failure,1,unpref
1634,16,177,5,0,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,1,unpref
1556,17,91,5,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
2600,18,212,1,0,0,services,divorced,secondary,no,no,no,cellular,aug,unknown,1,unpref
-350,27,120,15,0,0,management,married,tertiary,no,no,yes,cellular,aug,unknown,1,unpref
1848,18,112,9,0,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
349,28,291,2,0,0,technician,married,primary,no,yes,no,unknown,may,unknown,1,unpref
1309,17,342,11,0,0,blue-collar,single,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
4222,19,152,5,0,0,blue-collar,single,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
1848,18,147,4,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-1464,24,243,1,0,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
-839,15,174,1,21,0,management,single,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
-3176,27,35,4,6,2,blue-collar,married,primary,yes,no,yes,unknown,jun,unknown,1,yes
4606,26,208,1,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-871,8,333,2,293,1,blue-collar,married,primary,no,yes,no,cellular,may,failure,1,unpref
-4030,13,248,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
2573,6,330,9,0,0,blue-collar,married,tertiary,no,yes,no,telephone,may,unknown,1,unpref
-1248,28,132,16,0,0,management,single,secondary,no,yes,yes,cellular,aug,unknown,1,unpref
349,20,190,1,29,0,admin.,divorced,secondary,no,no,no,cellular,aug,unknown,1,yes
2554,15,1191,1,14,0,entrepreneur,married,unknown,no,no,no,cellular,jun,failure,unpriv,unpref
1045,23,383,3,0,0,housemaid,married,secondary,no,no,no,cellular,apr,unknown,1,unpref
3345,24,259,3,0,0,entrepreneur,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-1107,9,360,2,0,0,housemaid,married,primary,no,no,no,cellular,aug,unknown,1,unpref
1857,30,640,5,13,0,entrepreneur,divorced,secondary,no,yes,no,telephone,jan,unknown,1,yes
2271,17,93,1,1,0,self-employed,single,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
-176,24,28,1,0,0,services,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
4214,6,147,4,0,0,blue-collar,married,primary,no,no,no,cellular,feb,unknown,1,unpref
-153,2,367,1,2,0,technician,single,secondary,no,yes,no,cellular,mar,unknown,1,unpref
1412,3,530,1,0,0,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,1,yes
766,29,193,2,0,0,self-employed,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
12391,11,21,1,3,0,entrepreneur,single,secondary,no,no,yes,unknown,jun,unknown,1,unpref
3531,23,4,8,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
6557,15,151,1,65,1,technician,married,secondary,no,no,no,cellular,nov,failure,1,unpref
1511,17,38,11,0,0,admin.,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
2997,21,499,3,97,0,management,single,tertiary,no,yes,no,cellular,nov,failure,1,yes
1119,16,596,2,0,0,unemployed,married,tertiary,no,no,no,unknown,jun,unknown,1,yes
-765,5,161,3,1,0,management,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
-494,1,301,3,0,0,blue-collar,single,unknown,no,no,no,cellular,feb,unknown,1,unpref
1689,21,261,4,0,0,technician,divorced,secondary,no,yes,yes,cellular,aug,unknown,1,unpref
-330,7,9,2,0,0,management,married,primary,no,no,no,cellular,aug,unknown,1,unpref
1828,4,282,1,7,0,admin.,married,primary,no,yes,no,cellular,may,unknown,1,unpref
314,25,156,3,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
617,6,178,1,25,1,retired,married,secondary,no,yes,no,telephone,may,unknown,unpriv,unpref
4398,12,264,1,0,0,services,divorced,secondary,no,yes,no,unknown,jun,unknown,1,unpref
-2596,11,209,2,0,0,admin.,married,secondary,yes,no,no,unknown,jun,unknown,1,yes
748,7,164,2,0,0,blue-collar,married,primary,no,yes,no,cellular,may,unknown,1,unpref
3450,2,42,1,349,2,management,married,tertiary,no,yes,no,cellular,may,other,1,unpref
1994,11,932,4,4,0,entrepreneur,married,primary,no,no,no,unknown,may,unknown,1,unpref
-3221,21,259,1,0,0,entrepreneur,divorced,secondary,no,yes,yes,cellular,nov,unknown,1,unpref
282,23,371,1,0,0,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
432,10,221,1,26,0,management,married,tertiary,no,yes,yes,unknown,may,unknown,1,unpref
7186,18,140,1,0,0,unemployed,married,primary,no,no,no,unknown,jun,unknown,1,unpref
2896,18,58,2,0,0,management,single,tertiary,no,yes,yes,cellular,aug,unknown,1,unpref
-4456,30,238,2,1,0,services,divorced,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-1595,10,135,1,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
5311,9,138,3,2,0,blue-collar,married,primary,no,no,no,cellular,aug,unknown,1,unpref
3833,8,164,1,0,0,admin.,divorced,secondary,no,yes,yes,unknown,jun,unknown,1,unpref
1921,17,881,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
2460,24,113,1,0,0,unknown,married,unknown,no,yes,yes,unknown,jul,unknown,1,unpref
5835,18,178,1,0,0,admin.,married,secondary,no,no,yes,unknown,jun,unknown,1,unpref
-559,24,527,2,0,0,management,married,secondary,no,yes,no,unknown,may,unknown,1,yes
-616,21,401,7,1,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
2545,21,1,1,0,0,admin.,single,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
-716,14,60,1,0,0,unemployed,single,unknown,no,no,no,cellular,feb,unknown,1,yes
-91,29,265,3,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
596,20,208,3,0,0,blue-collar,married,primary,no,no,no,unknown,nov,unknown,1,unpref
3176,8,40,3,0,0,blue-collar,married,primary,no,no,no,cellular,aug,unknown,1,unpref
21971,27,319,1,174,2,admin.,single,secondary,no,no,no,cellular,oct,success,1,yes
2800,16,150,1,0,0,blue-collar,single,primary,no,yes,no,unknown,jun,unknown,1,unpref
1473,9,63,1,379,1,management,single,tertiary,no,no,no,cellular,aug,failure,1,unpref
-1148,12,93,1,9,0,services,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
131,6,197,2,0,0,housemaid,married,primary,no,no,yes,cellular,jul,unknown,1,unpref
2455,15,126,6,0,0,technician,single,secondary,no,yes,yes,cellular,aug,unknown,1,unpref
3831,19,230,2,0,0,blue-collar,married,primary,no,no,no,cellular,nov,unknown,1,unpref
1876,11,133,3,0,0,blue-collar,married,primary,no,no,no,cellular,may,unknown,1,unpref
2964,24,667,7,156,3,retired,married,tertiary,no,yes,no,cellular,apr,failure,1,unpref
-1514,8,126,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
-456,5,56,1,0,0,management,married,tertiary,no,no,no,cellular,feb,unknown,1,unpref
-2046,1,20,2,193,1,blue-collar,single,secondary,no,no,no,cellular,feb,failure,1,unpref
1416,19,207,3,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-995,8,11,3,0,0,management,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
-185,7,199,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
432,24,274,1,0,0,management,married,tertiary,no,no,no,cellular,may,unknown,1,unpref
3277,6,13,1,0,0,self-employed,single,tertiary,no,no,no,telephone,jun,unknown,1,unpref
1931,21,282,13,7,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-377,3,7,15,0,0,services,married,unknown,no,no,no,unknown,jun,unknown,1,unpref
2040,2,1478,1,0,0,entrepreneur,married,secondary,no,yes,yes,cellular,may,unknown,1,yes
8484,13,0,1,0,0,services,married,unknown,no,no,no,unknown,jan,unknown,unpriv,yes
5552,12,251,1,0,0,technician,divorced,primary,no,yes,no,unknown,may,unknown,1,yes
476,25,274,1,0,0,admin.,single,secondary,no,yes,yes,unknown,may,unknown,1,unpref
4218,15,157,1,3,0,management,married,tertiary,no,no,no,cellular,nov,failure,1,unpref
-8012,11,0,1,13,0,retired,divorced,tertiary,no,no,yes,cellular,aug,failure,1,unpref
1686,11,686,6,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1547,22,1,9,0,0,entrepreneur,single,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
542,9,1,4,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
3494,8,121,1,0,0,blue-collar,married,primary,no,no,no,unknown,may,unknown,1,unpref
372,5,140,1,0,0,management,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
2960,18,290,4,231,3,blue-collar,single,tertiary,no,yes,no,telephone,feb,failure,1,yes
5856,24,493,4,4,0,blue-collar,married,secondary,no,yes,no,cellular,aug,unknown,1,yes
8305,20,419,1,0,0,technician,single,secondary,no,yes,no,cellular,nov,unknown,1,yes
584,14,73,10,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
3211,14,104,11,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
-28,6,154,1,0,0,unemployed,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
-249,26,185,7,0,0,retired,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
1109,20,530,4,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1041,22,435,1,8,0,admin.,married,tertiary,no,no,no,cellular,nov,unknown,1,yes
921,30,896,3,153,1,self-employed,married,tertiary,no,no,no,cellular,jan,failure,unpriv,yes
3975,25,518,3,0,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
-424,19,22,1,0,0,entrepreneur,married,tertiary,yes,no,no,cellular,nov,unknown,1,unpref
-3345,20,0,2,0,0,retired,married,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
3331,12,449,2,0,0,entrepreneur,married,tertiary,no,yes,no,cellular,jun,unknown,1,unpref
441,5,139,1,56,0,unknown,single,secondary,no,no,no,cellular,oct,other,1,unpref
2395,19,209,1,43,0,management,married,tertiary,no,yes,no,cellular,nov,failure,1,unpref
3231,7,249,2,0,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
847,8,351,1,2,0,management,single,secondary,no,yes,yes,cellular,may,unknown,1,unpref
491,12,171,1,0,0,blue-collar,married,secondary,no,no,no,unknown,may,unknown,1,unpref
-2219,1,333,1,0,0,management,married,tertiary,no,no,no,cellular,jun,unknown,1,unpref
1122,7,493,1,0,0,management,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
2462,16,64,1,0,0,services,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
-1949,29,258,1,290,4,services,single,secondary,no,yes,no,cellular,jan,failure,1,unpref
447,11,298,2,0,0,admin.,single,secondary,no,no,yes,cellular,jul,unknown,1,unpref
35,28,230,1,296,0,student,single,secondary,no,no,no,cellular,jan,failure,unpriv,unpref
1407,25,227,3,0,0,services,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
504,13,193,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
2966,18,243,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
-1026,1,344,1,0,0,blue-collar,single,secondary,no,yes,yes,unknown,jun,unknown,1,unpref
723,6,421,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
-2869,16,54,5,1,0,technician,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
9204,19,54,2,0,0,unemployed,married,primary,no,yes,no,unknown,may,unknown,1,unpref
547,30,236,2,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
3740,20,236,2,0,0,self-employed,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
418,9,351,2,244,1,management,married,tertiary,no,no,no,cellular,sep,other,1,unpref
-439,2,386,1,0,0,student,married,unknown,no,no,yes,telephone,aug,unknown,1,unpref
1011,20,518,1,0,0,services,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
640,16,86,2,0,0,blue-collar,married,primary,no,no,no,cellular,aug,unknown,1,unpref
1312,7,365,1,0,0,technician,single,secondary,no,no,yes,cellular,aug,unknown,1,unpref
4164,22,36,2,0,0,technician,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
566,23,39,5,0,0,technician,divorced,secondary,no,no,no,cellular,jun,unknown,1,unpref
255,19,154,3,0,0,technician,divorced,secondary,no,yes,no,cellular,aug,unknown,1,unpref
-1073,1,390,2,0,0,services,divorced,tertiary,no,yes,yes,cellular,feb,unknown,1,unpref
1673,19,66,1,0,0,technician,single,unknown,no,yes,no,unknown,jun,unknown,1,unpref
1432,5,204,1,0,0,technician,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
-88,19,172,1,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
-182,29,803,2,0,0,blue-collar,married,primary,no,no,yes,unknown,may,unknown,1,unpref
97,6,210,2,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
4549,20,670,1,0,0,retired,married,primary,no,no,no,cellular,aug,unknown,1,yes
2556,7,141,1,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
91,19,329,5,0,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
-722,17,148,1,0,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
-2573,29,151,2,0,0,blue-collar,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
279,28,157,15,0,0,technician,married,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
3977,5,336,1,104,0,technician,married,secondary,no,yes,yes,cellular,feb,failure,1,unpref
-767,25,60,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
8934,24,845,1,67,1,management,married,primary,no,no,no,telephone,aug,success,1,unpref
3516,24,206,5,0,0,management,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
-650,20,282,2,130,3,retired,married,tertiary,no,yes,no,cellular,nov,failure,1,yes
2310,7,134,4,156,3,blue-collar,married,secondary,no,yes,yes,telephone,may,other,1,unpref
3602,30,224,2,0,0,blue-collar,single,secondary,no,yes,no,unknown,jan,unknown,unpriv,unpref
-984,21,479,5,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
-1154,13,833,1,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
506,27,494,2,0,0,blue-collar,divorced,primary,no,yes,no,unknown,may,unknown,1,unpref
90,22,767,2,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
2344,10,56,1,373,1,blue-collar,single,secondary,no,yes,no,cellular,may,failure,1,unpref
1728,28,42,1,0,0,technician,divorced,secondary,no,no,no,cellular,aug,unknown,1,unpref
1854,9,473,15,0,0,blue-collar,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
1704,25,161,4,0,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
-3122,8,264,1,0,0,management,single,tertiary,yes,no,yes,cellular,jul,unknown,1,unpref
273,13,305,3,0,0,management,married,unknown,no,no,yes,cellular,aug,unknown,1,unpref
-454,23,20,1,0,0,management,married,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
1360,11,165,1,0,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
-779,29,36,1,0,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
776,5,135,2,0,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
2065,22,59,3,2,0,technician,single,tertiary,no,no,no,cellular,may,unknown,1,unpref
4351,19,115,1,0,0,unemployed,married,unknown,no,no,no,cellular,apr,unknown,1,unpref
2104,27,361,10,0,0,management,single,tertiary,no,no,no,cellular,jul,unknown,1,unpref
-135,24,46,5,0,0,technician,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
-244,23,631,4,0,0,housemaid,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
1498,4,215,2,232,2,blue-collar,married,unknown,no,yes,no,cellular,apr,failure,1,unpref
4366,7,275,1,21,0,technician,single,tertiary,no,no,no,cellular,feb,unknown,1,unpref
4826,12,31,1,334,4,services,married,secondary,no,yes,no,cellular,may,failure,1,unpref
-273,9,327,3,0,0,management,married,secondary,no,yes,yes,cellular,may,unknown,1,unpref
2681,8,158,3,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
9476,27,120,2,1,0,admin.,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
6612,6,387,1,2,0,services,married,secondary,no,yes,yes,cellular,may,unknown,1,unpref
851,20,73,2,1,0,admin.,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
9599,16,729,1,219,0,management,married,tertiary,no,yes,no,cellular,nov,failure,1,unpref
8320,8,1178,1,525,5,admin.,married,secondary,no,no,yes,cellular,aug,other,1,unpref
-750,8,351,1,254,2,blue-collar,single,secondary,no,no,no,cellular,jul,failure,1,unpref
-4201,5,1371,1,32,0,student,single,secondary,no,no,yes,telephone,sep,success,1,yes
5582,26,337,1,1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1653,7,592,1,9,0,management,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
8627,3,121,4,0,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,1,unpref
-905,9,715,1,0,0,entrepreneur,married,tertiary,no,yes,no,cellular,feb,unknown,1,yes
260,26,482,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
4940,19,201,2,2,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
4380,25,88,3,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
4176,16,202,1,9,0,blue-collar,divorced,secondary,no,yes,no,cellular,may,unknown,1,unpref
-341,22,89,2,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
3851,3,350,1,386,0,management,married,tertiary,no,no,no,cellular,aug,failure,1,yes
228,27,118,3,0,0,services,married,secondary,no,no,yes,telephone,feb,unknown,1,unpref
4283,14,159,2,1,0,services,divorced,primary,no,no,yes,cellular,jun,unknown,1,unpref
-728,24,79,2,0,0,management,single,tertiary,no,no,no,unknown,may,unknown,1,unpref
7649,13,103,1,0,0,retired,married,tertiary,no,yes,yes,cellular,apr,unknown,1,unpref
6251,6,84,1,0,0,services,married,primary,no,yes,no,cellular,jun,unknown,1,unpref
588,20,42,2,0,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
1590,17,352,4,0,0,admin.,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
2290,12,581,5,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,yes
308,15,85,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
-26,11,170,2,0,0,management,married,unknown,no,no,no,cellular,jul,unknown,1,unpref
1935,14,640,2,0,0,admin.,single,secondary,no,yes,yes,unknown,jun,unknown,1,unpref
1797,2,458,1,0,0,technician,married,secondary,no,no,no,cellular,feb,unknown,1,yes
1561,21,5,13,0,0,management,married,unknown,no,no,no,cellular,nov,unknown,1,unpref
3665,12,672,1,7,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
-779,21,276,1,6,0,technician,married,secondary,no,yes,no,cellular,jun,unknown,1,yes
1469,24,221,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
3422,6,82,1,0,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,1,unpref
-279,20,552,1,181,1,technician,married,secondary,no,yes,yes,cellular,nov,failure,1,unpref
3136,4,107,1,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
478,18,423,3,103,1,management,married,tertiary,no,no,no,cellular,nov,other,1,yes
680,9,538,2,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
546,24,115,2,0,0,admin.,divorced,tertiary,no,yes,yes,cellular,jul,unknown,1,unpref
2342,13,42,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
-1147,3,139,2,282,1,technician,married,secondary,no,yes,yes,cellular,may,failure,1,unpref
1577,7,378,1,1,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
-2832,6,540,1,0,0,management,single,secondary,no,no,no,unknown,jun,unknown,1,unpref
180,15,263,1,0,0,admin.,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
400,7,110,1,3,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
4912,23,138,4,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
-1806,3,175,3,0,0,services,married,tertiary,no,yes,yes,cellular,feb,unknown,1,unpref
-3133,26,195,3,0,0,blue-collar,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
-1166,19,310,1,222,10,admin.,married,secondary,no,yes,yes,cellular,may,failure,1,unpref
1463,29,128,7,0,0,admin.,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
