balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
4794,6,56,3,244,0,management,single,tertiary,no,no,no,cellular,feb,failure,1,unpref
6579,24,385,1,350,7,technician,married,primary,no,yes,no,cellular,apr,failure,1,yes
660,14,158,4,0,0,admin.,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
5589,18,248,3,0,0,technician,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
-231,14,67,2,0,0,blue-collar,single,secondary,no,no,no,unknown,may,unknown,1,unpref
1514,20,272,1,95,0,retired,single,tertiary,no,no,no,cellular,nov,success,1,yes
-1684,3,36,1,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
531,24,176,6,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
700,8,348,1,0,0,technician,divorced,secondary,no,no,no,cellular,aug,unknown,1,unpref
-94,19,293,4,2,0,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
607,4,364,2,0,0,technician,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
1833,25,62,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
-3949,6,534,1,212,5,entrepreneur,married,tertiary,no,yes,no,cellular,may,failure,1,unpref
985,21,54,1,0,0,blue-collar,married,primary,no,no,no,unknown,may,unknown,1,unpref
596,11,137,3,3,0,admin.,single,secondary,no,yes,no,telephone,may,unknown,1,unpref
844,12,419,2,0,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
3369,12,1240,3,3,0,entrepreneur,married,primary,no,no,no,cellular,jul,unknown,1,unpref
563,21,0,19,0,0,management,married,unknown,no,no,yes,cellular,aug,unknown,1,unpref
678,12,159,2,249,1,admin.,married,secondary,no,yes,yes,cellular,nov,failure,1,unpref
907,19,84,3,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
243,4,264,3,0,0,admin.,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
3763,18,239,1,40,0,retired,married,tertiary,no,no,no,cellular,nov,failure,1,unpref
826,12,86,1,0,0,management,divorced,secondary,no,yes,yes,unknown,may,unknown,1,unpref
-1613,16,81,1,302,1,admin.,married,secondary,no,yes,no,cellular,sep,success,1,unpref
2214,10,200,1,324,0,housemaid,married,primary,no,yes,no,cellular,may,failure,1,unpref
20,4,449,1,0,0,management,single,tertiary,no,no,no,unknown,may,unknown,1,unpref
-1055,21,122,2,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
471,13,103,4,0,0,housemaid,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
1648,9,350,6,0,0,services,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
4568,21,84,1,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
2953,11,396,1,191,1,blue-collar,married,primary,no,yes,no,cellular,may,failure,1,unpref
-1326,10,417,2,0,0,blue-collar,married,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
-1957,10,142,1,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
5148,29,187,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
3296,30,180,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-27,13,666,8,0,0,technician,married,secondary,no,no,yes,cellular,aug,unknown,1,unpref
2942,30,210,3,392,1,management,single,tertiary,no,no,no,cellular,apr,failure,1,yes
3683,5,51,1,0,0,blue-collar,divorced,secondary,no,yes,no,unknown,jun,unknown,1,unpref
1893,15,265,3,0,0,technician,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
915,26,294,1,0,0,technician,married,unknown,no,yes,no,unknown,may,unknown,1,unpref
638,27,73,2,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-736,5,544,1,36,0,blue-collar,married,primary,no,no,no,telephone,sep,failure,1,unpref
969,11,101,2,0,0,management,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
-427,29,116,3,0,0,technician,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
2594,14,312,1,5,0,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
-1775,11,352,2,0,0,management,married,secondary,no,no,no,cellular,mar,unknown,unpriv,unpref
-835,11,35,3,0,0,housemaid,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
1030,18,260,2,0,0,technician,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
551,15,39,5,0,0,technician,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
-186,14,191,1,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1675,19,27,1,0,0,retired,married,secondary,no,no,yes,telephone,nov,unknown,unpriv,unpref
-2198,23,426,1,0,0,services,divorced,tertiary,no,yes,no,cellular,aug,failure,1,unpref
44,27,170,2,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
2803,13,801,1,0,0,blue-collar,married,primary,no,yes,no,telephone,apr,unknown,1,unpref
-674,6,126,3,1,0,blue-collar,married,primary,no,yes,no,cellular,may,unknown,1,unpref
948,4,361,3,0,0,self-employed,married,secondary,no,no,no,cellular,feb,unknown,1,unpref
352,21,338,4,1,0,unemployed,married,secondary,no,yes,no,cellular,may,unknown,1,yes
1336,4,439,2,274,2,technician,married,secondary,no,yes,no,cellular,feb,failure,1,unpref
4058,19,205,1,0,0,management,single,tertiary,no,no,yes,cellular,nov,unknown,1,unpref
4144,18,96,2,0,0,management,single,tertiary,no,no,yes,cellular,nov,unknown,1,unpref
507,9,266,3,0,0,technician,divorced,secondary,no,no,no,unknown,jun,unknown,1,unpref
2,24,92,7,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
4141,10,308,1,0,0,technician,single,tertiary,no,yes,no,cellular,feb,unknown,1,unpref
-68,17,229,1,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
952,13,165,2,1,0,admin.,single,primary,no,yes,no,cellular,may,unknown,1,unpref
3011,6,89,1,0,0,blue-collar,married,primary,no,yes,yes,telephone,feb,unknown,unpriv,unpref
893,22,458,1,10,0,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,1,unpref
-403,4,349,1,0,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
-91,26,256,1,0,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
-3540,21,388,2,152,0,services,married,secondary,yes,yes,no,cellular,mar,failure,1,unpref
1971,14,126,3,0,0,admin.,married,primary,no,no,no,cellular,aug,unknown,1,unpref
-2531,12,757,2,0,0,blue-collar,divorced,secondary,no,yes,no,unknown,jun,unknown,1,unpref
2556,11,85,5,0,0,entrepreneur,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
-1324,6,113,2,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
1575,6,548,1,0,0,retired,married,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
-1684,10,105,1,1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
2707,20,161,2,0,0,management,married,tertiary,no,no,yes,cellular,aug,unknown,1,unpref
4430,22,283,1,119,0,technician,married,secondary,no,yes,no,cellular,nov,other,1,unpref
1972,10,287,1,26,6,services,married,tertiary,no,no,no,cellular,nov,failure,1,yes
-1300,17,290,1,0,0,management,divorced,tertiary,no,yes,no,unknown,may,unknown,1,unpref
-971,8,649,1,0,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
-1970,26,78,1,0,0,blue-collar,single,unknown,no,no,no,unknown,may,unknown,1,unpref
2254,20,236,3,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
1148,14,507,1,0,0,entrepreneur,married,secondary,no,yes,yes,cellular,nov,unknown,1,unpref
884,1,332,2,0,0,admin.,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
1514,20,288,2,0,0,management,married,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
178,12,565,1,0,0,technician,married,unknown,no,yes,yes,cellular,jul,unknown,1,unpref
-350,24,807,3,349,1,entrepreneur,married,secondary,no,yes,no,cellular,may,failure,1,yes
2136,22,1,1,0,0,entrepreneur,married,tertiary,no,yes,yes,telephone,aug,unknown,1,unpref
1715,23,281,3,0,0,blue-collar,single,primary,no,yes,no,unknown,may,unknown,1,unpref
91,14,209,1,22,0,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
-2181,17,55,1,0,0,technician,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
2489,11,247,1,0,0,management,divorced,tertiary,no,no,no,cellular,may,unknown,1,unpref
-1077,14,196,1,190,3,blue-collar,divorced,primary,no,yes,no,cellular,apr,failure,1,unpref
230,14,4,10,0,0,management,married,unknown,no,no,no,telephone,aug,unknown,1,unpref
5145,10,176,1,0,0,technician,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
2368,20,209,1,0,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,yes
2241,14,199,1,0,0,blue-collar,married,unknown,no,no,no,telephone,feb,unknown,1,unpref
155,30,124,3,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-215,1,316,1,0,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
-837,28,153,13,0,0,unemployed,divorced,secondary,no,no,no,cellular,aug,unknown,1,unpref
733,20,0,1,0,0,services,divorced,tertiary,no,no,no,cellular,jan,unknown,1,unpref
-1704,6,68,1,1,0,blue-collar,married,unknown,no,yes,no,cellular,may,unknown,1,unpref
2998,24,476,2,1,0,blue-collar,divorced,primary,no,yes,no,unknown,may,unknown,1,unpref
-3880,29,655,3,0,0,blue-collar,married,secondary,no,yes,yes,telephone,jul,unknown,1,unpref
964,2,385,1,0,0,management,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
9954,16,631,2,0,0,retired,married,secondary,no,no,no,cellular,nov,unknown,1,unpref
4413,22,129,3,0,0,blue-collar,single,primary,no,no,no,unknown,jun,unknown,1,unpref
-1681,1,173,1,0,0,management,single,tertiary,no,no,no,cellular,jun,unknown,1,unpref
3214,22,243,1,18,0,technician,married,tertiary,no,no,no,cellular,mar,unknown,1,unpref
-588,20,29,1,0,0,management,single,secondary,no,yes,no,cellular,aug,unknown,1,unpref
-14,23,364,1,0,0,management,divorced,secondary,no,no,no,unknown,may,unknown,1,unpref
16266,11,20,1,11,0,unemployed,single,secondary,no,no,no,cellular,may,failure,unpriv,yes
4204,14,95,1,0,0,management,married,tertiary,no,yes,yes,cellular,nov,unknown,1,unpref
-320,23,167,1,0,0,management,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1955,11,657,3,0,0,technician,married,secondary,no,yes,no,cellular,sep,unknown,1,unpref
853,28,357,2,0,0,admin.,divorced,secondary,no,no,yes,cellular,jul,unknown,1,yes
-1009,8,470,1,0,0,blue-collar,married,tertiary,no,no,no,unknown,may,unknown,1,unpref
2674,16,320,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
2137,24,155,1,345,1,management,married,tertiary,no,yes,no,cellular,sep,success,1,unpref
4846,22,801,1,0,0,admin.,single,tertiary,no,no,no,cellular,apr,unknown,1,yes
1689,17,150,1,143,1,technician,divorced,tertiary,no,yes,no,cellular,nov,failure,1,unpref
378,21,421,1,0,0,blue-collar,single,unknown,no,yes,no,cellular,may,unknown,1,unpref
2796,2,77,1,0,0,self-employed,single,tertiary,no,no,yes,unknown,may,unknown,1,unpref
3423,24,163,1,0,0,admin.,married,tertiary,no,no,no,unknown,jun,unknown,unpriv,unpref
2455,13,66,1,0,0,blue-collar,married,primary,no,no,no,cellular,jul,unknown,1,unpref
320,21,156,1,1,0,housemaid,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
10107,5,166,1,0,0,technician,single,secondary,no,no,no,cellular,apr,unknown,1,unpref
-1043,14,126,3,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
1861,24,287,1,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
2211,1,79,1,2,0,student,single,tertiary,no,yes,no,telephone,feb,unknown,1,unpref
1804,15,209,1,0,0,technician,married,secondary,no,no,no,cellular,feb,unknown,1,unpref
351,20,0,20,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
2673,8,202,1,0,0,blue-collar,married,secondary,no,yes,yes,unknown,jun,unknown,1,unpref
-237,5,351,1,0,0,services,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
2491,15,126,1,4,0,technician,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
3539,6,41,2,0,0,entrepreneur,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
3832,7,69,2,0,0,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
2930,15,286,1,0,0,retired,divorced,tertiary,no,no,no,cellular,may,unknown,unpriv,unpref
193,20,49,1,0,0,self-employed,married,primary,no,no,no,cellular,jun,success,1,yes
3488,6,157,1,402,2,blue-collar,married,primary,no,yes,no,telephone,may,failure,1,unpref
-1696,17,67,2,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-422,10,118,2,0,0,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
-436,23,191,1,0,0,admin.,divorced,secondary,no,no,no,cellular,apr,unknown,1,unpref
1241,3,697,1,0,0,retired,married,secondary,no,no,no,cellular,sep,unknown,1,unpref
4812,12,0,1,116,0,management,divorced,tertiary,no,no,no,cellular,feb,success,1,yes
2998,20,149,1,0,0,technician,married,secondary,no,no,yes,cellular,may,unknown,1,unpref
-7523,20,502,3,92,1,blue-collar,married,tertiary,no,yes,yes,cellular,sep,failure,unpriv,yes
2703,17,129,2,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
508,11,323,1,0,0,blue-collar,married,primary,no,no,no,cellular,jul,unknown,1,unpref
-989,18,113,2,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
1101,8,390,1,2,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
1509,19,93,2,0,0,technician,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
-52,12,16,6,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
1097,7,184,8,0,0,retired,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
2659,9,62,1,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
-4255,10,73,1,0,0,blue-collar,divorced,primary,no,no,yes,cellular,jul,unknown,unpriv,unpref
4609,24,441,1,0,0,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
577,21,158,1,2,0,management,married,tertiary,no,yes,yes,cellular,nov,unknown,1,unpref
-930,14,384,4,0,0,management,married,primary,no,no,no,telephone,jul,unknown,1,unpref
-4898,29,25,2,62,3,self-employed,divorced,tertiary,no,yes,no,telephone,jan,failure,1,yes
8785,12,161,1,11,0,retired,divorced,tertiary,no,no,no,cellular,may,unknown,unpriv,unpref
565,20,71,1,2,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
-250,12,272,1,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
17772,15,0,1,0,0,admin.,married,secondary,no,no,no,cellular,jan,unknown,1,unpref
1623,28,304,1,188,6,services,single,secondary,no,no,no,cellular,aug,failure,1,yes
2379,20,278,2,0,0,self-employed,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
368,24,760,2,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,1,yes
-2156,7,311,2,3,0,services,married,secondary,no,yes,yes,cellular,feb,unknown,1,unpref
659,26,233,1,0,0,admin.,married,tertiary,no,no,no,unknown,may,unknown,1,unpref
129,23,74,7,0,0,blue-collar,divorced,tertiary,no,no,no,cellular,jul,unknown,1,unpref
-2481,12,119,1,0,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
669,14,280,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
-1207,2,275,2,0,0,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
806,28,91,9,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
3355,23,680,1,0,0,blue-collar,married,primary,yes,yes,yes,unknown,may,unknown,1,unpref
4295,26,452,1,177,9,entrepreneur,single,secondary,no,yes,no,cellular,aug,other,1,unpref
-2050,17,48,2,0,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
953,11,306,3,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
3150,3,164,2,0,0,technician,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
223,28,983,1,0,0,admin.,divorced,tertiary,no,yes,yes,cellular,jul,unknown,unpriv,yes
1642,25,66,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
2073,30,2,4,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
10594,20,216,1,0,0,self-employed,married,unknown,no,no,no,unknown,may,unknown,1,unpref
3357,16,23,1,2,0,services,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
1800,20,381,1,3,0,technician,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
3914,27,398,1,94,2,admin.,single,secondary,no,no,no,cellular,apr,success,1,yes
3928,16,292,1,1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-52,9,65,1,0,0,services,married,secondary,no,no,no,cellular,may,unknown,1,unpref
44,12,256,1,0,0,blue-collar,divorced,primary,no,yes,no,unknown,may,unknown,1,unpref
2970,16,589,1,76,0,services,single,secondary,no,yes,no,cellular,may,failure,1,yes
-316,26,174,1,1,0,management,single,secondary,no,yes,no,cellular,jan,unknown,1,yes
-330,26,441,2,0,0,retired,married,primary,no,no,no,cellular,aug,unknown,unpriv,yes
-1391,8,182,3,0,0,technician,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
1951,28,268,1,0,0,technician,single,tertiary,no,yes,no,cellular,apr,unknown,1,yes
1336,15,901,1,0,0,management,single,tertiary,no,yes,no,unknown,may,unknown,1,yes
980,5,68,2,0,0,services,married,primary,no,yes,no,cellular,feb,unknown,1,unpref
-196,7,229,2,0,0,entrepreneur,single,secondary,no,yes,no,cellular,aug,unknown,1,unpref
459,8,535,2,101,4,housemaid,married,primary,no,yes,no,telephone,nov,failure,unpriv,yes
-1081,11,116,4,0,0,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,1,unpref
2993,17,376,10,321,1,management,single,secondary,no,yes,no,cellular,may,other,1,unpref
-416,21,53,1,0,0,technician,single,primary,no,no,no,unknown,jun,unknown,1,unpref
-662,15,64,5,0,0,admin.,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
1518,29,135,1,0,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
1188,9,38,1,0,0,services,married,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
2889,13,145,3,278,1,management,divorced,tertiary,no,yes,no,cellular,may,other,1,unpref
30,2,94,4,0,0,technician,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
-1312,20,184,1,1,0,blue-collar,married,secondary,no,no,yes,cellular,nov,failure,1,unpref
1189,10,719,1,5,0,management,single,tertiary,no,no,no,cellular,jun,failure,1,yes
-504,22,490,1,0,0,management,married,tertiary,no,no,yes,unknown,jun,unknown,1,yes
7,18,240,1,0,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
-141,2,368,1,0,0,blue-collar,married,secondary,no,no,no,cellular,oct,unknown,1,unpref
-2107,9,34,2,0,0,blue-collar,single,secondary,no,no,no,telephone,jul,unknown,1,unpref
4861,20,159,2,0,0,management,single,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
163,19,164,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
1159,10,115,9,0,0,management,single,tertiary,no,no,no,cellular,jul,unknown,1,yes
-3228,28,152,3,0,0,admin.,single,secondary,no,yes,no,telephone,jul,unknown,1,unpref
1876,16,176,1,0,0,management,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
1433,4,136,4,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-159,16,268,1,0,0,services,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
-295,20,199,1,284,2,entrepreneur,married,tertiary,no,yes,no,cellular,may,failure,1,unpref
1101,3,141,1,0,0,blue-collar,divorced,primary,no,no,no,unknown,jun,unknown,1,unpref
1490,27,363,14,259,6,technician,single,secondary,no,no,no,cellular,apr,other,1,yes
222,22,115,1,0,0,admin.,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
9562,27,53,10,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
237,17,408,3,0,0,management,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
2780,28,104,14,0,0,technician,divorced,secondary,no,no,no,cellular,aug,unknown,1,unpref
163,13,170,1,363,1,admin.,single,secondary,no,yes,no,cellular,may,failure,unpriv,unpref
-953,5,160,1,0,0,management,single,primary,no,no,no,cellular,feb,unknown,1,unpref
3779,29,0,1,1,0,unknown,married,secondary,no,yes,no,telephone,jan,unknown,1,unpref
1043,24,382,4,335,1,technician,married,secondary,yes,no,no,cellular,may,other,1,unpref
1341,8,150,1,17,0,blue-collar,single,primary,no,yes,no,cellular,may,success,1,unpref
1031,18,855,1,0,0,management,single,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
-293,22,166,8,0,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
34731,10,0,1,178,0,technician,divorced,secondary,no,no,no,cellular,feb,failure,1,yes
1104,11,253,1,17,0,services,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
1809,13,255,3,0,0,admin.,single,secondary,no,no,no,unknown,may,unknown,1,unpref
1111,24,42,2,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
-169,8,238,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
2764,12,194,2,301,2,services,divorced,secondary,no,yes,no,cellular,may,other,1,unpref
-231,18,221,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
1504,25,224,1,0,0,services,divorced,secondary,no,yes,no,unknown,jan,unknown,1,unpref
-2167,16,485,2,335,5,blue-collar,married,secondary,no,yes,no,cellular,may,failure,1,yes
-430,29,220,26,0,0,services,married,unknown,no,yes,no,unknown,jun,unknown,1,unpref
1636,9,52,3,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
449,13,61,3,0,0,admin.,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
-2435,25,84,2,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
2493,26,108,2,0,0,management,divorced,tertiary,no,yes,yes,cellular,jul,unknown,1,unpref
-2512,1,50,1,119,1,management,married,tertiary,no,yes,yes,cellular,feb,failure,1,unpref
1148,15,94,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1428,28,0,2,0,0,management,single,primary,no,no,no,unknown,apr,unknown,1,unpref
2853,20,258,3,0,0,retired,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
10599,7,40,1,0,0,technician,married,primary,no,yes,yes,unknown,jun,unknown,1,unpref
-79,20,361,1,0,0,services,married,secondary,no,no,yes,unknown,jun,unknown,1,unpref
1673,11,83,1,4,0,entrepreneur,single,tertiary,no,no,no,cellular,may,unknown,1,unpref
1611,2,232,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
-625,17,35,2,1,0,technician,single,secondary,no,no,yes,cellular,jul,unknown,1,unpref
488,10,133,2,0,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
-3882,9,21,2,0,0,admin.,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
1813,19,378,1,0,0,admin.,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
1636,8,135,1,0,0,services,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
2211,24,361,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
-167,8,761,1,1,0,admin.,married,secondary,no,yes,no,cellular,feb,unknown,1,unpref
5933,14,263,1,1,0,entrepreneur,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1337,25,188,1,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
5752,21,112,2,0,0,management,married,tertiary,no,yes,yes,cellular,nov,unknown,1,unpref
-1166,17,100,1,0,0,blue-collar,single,secondary,no,no,no,unknown,may,unknown,1,unpref
549,11,280,1,145,25,blue-collar,married,primary,no,yes,no,cellular,may,other,1,unpref
-788,24,502,2,0,0,retired,married,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
1729,5,216,1,0,0,technician,married,secondary,no,no,no,cellular,feb,unknown,1,unpref
-258,21,139,4,0,0,technician,married,unknown,no,yes,yes,cellular,jul,unknown,1,unpref
30,27,194,8,0,0,entrepreneur,single,secondary,no,yes,yes,unknown,may,unknown,1,unpref
-903,15,640,1,0,0,admin.,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
-294,23,339,5,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
1938,23,278,1,209,0,management,married,secondary,yes,no,no,cellular,may,other,1,yes
5250,13,207,2,317,5,blue-collar,divorced,secondary,no,yes,no,cellular,may,other,1,unpref
4558,12,201,1,126,0,technician,single,secondary,no,no,no,cellular,nov,success,1,unpref
385,23,120,7,222,1,blue-collar,married,secondary,no,yes,yes,cellular,aug,failure,1,unpref
467,8,482,1,0,0,retired,divorced,secondary,no,no,yes,cellular,feb,unknown,1,yes
-1804,20,27,2,0,0,technician,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
-1399,18,191,2,0,0,services,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
-55,25,191,1,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
2269,20,172,2,0,0,management,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
-2938,21,64,1,0,0,blue-collar,married,primary,no,no,no,cellular,jul,unknown,1,unpref
-1071,13,179,1,0,0,management,married,tertiary,no,no,yes,cellular,nov,unknown,1,unpref
-814,16,271,1,26,0,retired,divorced,tertiary,no,yes,no,cellular,may,unknown,1,unpref
473,9,46,1,0,0,management,married,tertiary,no,no,no,unknown,may,unknown,1,unpref
717,28,136,3,0,0,management,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
1360,12,46,1,164,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,1,unpref
3120,30,189,4,0,0,management,single,tertiary,no,no,no,cellular,jan,unknown,unpriv,unpref
10010,14,619,3,0,0,management,married,tertiary,no,no,no,unknown,may,unknown,1,unpref
1238,28,158,5,0,0,services,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
2751,24,0,4,0,0,technician,single,tertiary,no,no,yes,telephone,jul,unknown,1,unpref
-604,17,442,3,0,0,admin.,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
3304,15,120,3,0,0,management,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
-189,15,154,1,0,0,technician,single,secondary,no,no,no,cellular,may,unknown,1,unpref
-7725,1,223,1,20,0,retired,divorced,secondary,no,no,no,cellular,oct,unknown,unpriv,unpref
1717,27,315,1,1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
-250,22,417,1,0,0,blue-collar,married,secondary,no,yes,no,telephone,may,unknown,1,unpref
1953,19,561,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
