balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
3163,18,126,1,0,0,admin.,married,secondary,no,no,yes,cellular,jul,unknown,unpriv,unpref
6137,1,162,1,312,0,retired,married,unknown,no,no,no,cellular,feb,failure,unpriv,unpref
1471,20,902,2,124,4,self-employed,married,tertiary,no,yes,no,cellular,may,failure,unpriv,unpref
1356,7,241,1,0,0,retired,married,primary,no,no,no,cellular,jul,unknown,unpriv,unpref
264,17,70,13,0,0,admin.,married,secondary,no,no,no,telephone,aug,unknown,unpriv,unpref
2257,8,27,4,9,0,retired,married,primary,no,yes,no,telephone,apr,unknown,unpriv,unpref
-189,12,199,3,0,0,technician,single,secondary,yes,yes,yes,cellular,may,unknown,unpriv,unpref
-4504,27,0,1,134,0,unemployed,single,tertiary,no,no,no,cellular,jan,success,unpriv,unpref
2382,9,284,1,258,4,retired,married,secondary,no,yes,no,cellular,may,failure,unpriv,unpref
6646,9,83,1,258,1,management,single,tertiary,no,yes,no,cellular,may,failure,unpriv,unpref
2590,9,158,1,0,0,management,married,tertiary,no,yes,no,cellular,may,unknown,unpriv,unpref
-551,23,55,1,0,0,management,single,tertiary,no,yes,no,telephone,jul,unknown,unpriv,unpref
-7925,1,108,1,5,0,retired,divorced,unknown,no,no,no,cellular,oct,unknown,unpriv,unpref
-1495,12,161,1,0,0,admin.,married,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
-907,26,285,9,0,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
3562,2,919,1,0,0,housemaid,single,secondary,yes,no,no,unknown,jun,unknown,unpriv,unpref
-3257,25,38,2,0,0,services,married,secondary,no,yes,no,unknown,jul,unknown,unpriv,unpref
669,9,0,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
1959,19,177,1,0,0,technician,single,secondary,no,no,no,cellular,oct,unknown,unpriv,unpref
-2497,12,684,4,0,0,services,single,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
-2753,16,38,1,0,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
-3929,2,73,2,131,0,services,single,primary,no,yes,no,cellular,may,other,unpriv,unpref
-1540,6,0,1,0,0,admin.,married,secondary,no,yes,no,cellular,aug,unknown,unpriv,unpref
770,10,189,1,1,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
2956,9,1260,2,246,17,student,divorced,secondary,no,no,no,telephone,may,success,unpriv,unpref
-256,6,83,1,0,0,blue-collar,married,secondary,no,yes,no,telephone,jul,unknown,unpriv,unpref
6217,11,618,13,0,0,entrepreneur,divorced,tertiary,no,no,yes,cellular,nov,unknown,unpriv,unpref
-3682,11,506,1,33,0,self-employed,married,tertiary,no,no,no,cellular,oct,unknown,unpriv,unpref
5998,29,116,1,0,0,student,married,tertiary,no,no,no,telephone,apr,unknown,unpriv,unpref
7061,22,583,1,11,0,retired,married,tertiary,no,no,no,cellular,may,success,unpriv,unpref
841,17,335,3,0,0,technician,single,tertiary,no,yes,yes,unknown,may,unknown,unpriv,unpref
942,26,95,1,96,0,retired,married,primary,no,no,no,telephone,may,failure,unpriv,unpref
1610,21,64,1,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
4732,30,425,8,0,0,technician,single,secondary,no,yes,yes,unknown,jun,unknown,unpriv,unpref
753,9,63,1,0,0,blue-collar,divorced,unknown,no,no,no,unknown,may,unknown,unpriv,unpref
3576,24,32,2,0,0,admin.,divorced,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
10911,25,53,1,0,0,management,married,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
-535,23,131,1,0,0,technician,married,primary,no,no,yes,unknown,jun,unknown,unpriv,unpref
-1539,4,0,2,6,0,housemaid,divorced,secondary,no,yes,yes,cellular,aug,unknown,unpriv,unpref
-474,25,188,1,0,0,services,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-1057,4,274,1,0,0,blue-collar,divorced,primary,no,no,no,cellular,jul,unknown,unpriv,unpref
1623,27,446,5,0,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-1257,2,773,2,0,0,management,single,secondary,no,yes,no,telephone,jul,unknown,unpriv,unpref
-6132,1,383,1,0,0,technician,divorced,secondary,no,yes,no,cellular,aug,unknown,unpriv,unpref
7906,25,655,1,14,0,management,married,tertiary,no,no,no,telephone,nov,success,unpriv,unpref
4238,3,440,1,0,0,entrepreneur,single,tertiary,no,no,yes,unknown,jun,unknown,unpriv,unpref
-4811,20,97,1,0,0,services,married,secondary,no,yes,yes,unknown,may,unknown,unpriv,unpref
7432,8,30,1,0,0,technician,single,secondary,no,no,no,telephone,mar,unknown,unpriv,unpref
617,27,0,8,0,0,entrepreneur,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
805,5,122,5,258,1,retired,married,secondary,no,no,yes,cellular,may,other,unpriv,unpref
6727,15,143,1,0,0,student,single,secondary,no,no,no,cellular,apr,unknown,unpriv,unpref
4324,5,223,1,0,0,retired,divorced,secondary,no,no,no,cellular,may,unknown,unpriv,unpref
3757,19,141,2,0,0,management,single,tertiary,no,no,no,cellular,apr,unknown,unpriv,unpref
352,11,304,1,0,0,technician,single,secondary,no,yes,yes,telephone,jul,unknown,unpriv,unpref
785,10,967,1,0,0,blue-collar,married,unknown,no,yes,no,unknown,may,unknown,unpriv,unpref
9390,14,13,1,91,20,entrepreneur,married,unknown,no,yes,no,cellular,dec,success,unpriv,unpref
3315,29,39,1,0,0,technician,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
1662,11,157,1,0,0,admin.,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
3506,28,0,1,0,0,retired,divorced,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
-931,8,158,1,0,0,technician,single,tertiary,no,yes,yes,cellular,may,unknown,unpriv,unpref
2366,21,128,1,6,0,blue-collar,married,primary,no,yes,yes,unknown,may,unknown,unpriv,unpref
263,3,172,2,0,0,technician,divorced,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
-1841,15,126,11,0,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
949,16,154,1,0,0,blue-collar,single,unknown,no,yes,no,unknown,may,unknown,unpriv,unpref
-1589,21,100,1,109,5,blue-collar,married,primary,no,yes,no,cellular,apr,failure,unpriv,unpref
-5180,16,0,1,0,0,retired,divorced,primary,no,no,no,cellular,jan,unknown,unpriv,unpref
82,28,32,1,0,0,blue-collar,single,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
-2278,8,158,1,0,0,unknown,married,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
2678,5,1067,11,248,28,student,divorced,primary,no,no,no,telephone,feb,success,unpriv,unpref
-14,15,253,1,0,0,technician,divorced,secondary,no,no,no,unknown,may,unknown,unpriv,unpref
-5748,4,1549,1,0,0,unemployed,divorced,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
2751,18,323,1,0,0,retired,divorced,unknown,no,no,no,cellular,jul,unknown,unpriv,unpref
2578,6,1184,1,0,0,retired,married,tertiary,no,yes,no,cellular,may,unknown,unpriv,unpref
3910,29,176,6,0,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
-1861,3,0,1,0,0,management,single,primary,no,yes,no,cellular,aug,unknown,unpriv,unpref
2410,24,13,1,0,0,technician,single,primary,no,no,no,telephone,apr,unknown,unpriv,unpref
1058,3,235,1,0,0,retired,divorced,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
-690,4,195,1,1,0,blue-collar,divorced,primary,no,no,no,unknown,may,unknown,unpriv,unpref
-278,14,27,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
2073,15,1148,2,135,4,self-employed,married,secondary,no,yes,no,cellular,may,failure,unpriv,unpref
-68,23,192,1,1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
4031,11,165,1,190,2,entrepreneur,married,tertiary,no,no,yes,telephone,nov,success,unpriv,unpref
-353,11,204,2,0,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
-1212,25,93,2,0,0,technician,married,unknown,no,yes,no,telephone,jul,unknown,unpriv,unpref
-841,26,32,1,278,0,housemaid,married,primary,no,no,no,unknown,may,failure,unpriv,unpref
2537,11,46,2,0,0,blue-collar,divorced,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
-978,28,8,1,129,4,student,single,tertiary,no,no,no,cellular,may,failure,unpriv,unpref
-1646,17,2,2,159,2,admin.,married,secondary,no,yes,yes,telephone,nov,failure,unpriv,unpref
3827,18,64,1,3,0,technician,married,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
455,19,23,1,0,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,unpriv,unpref
8588,12,69,1,1,0,unemployed,single,primary,no,no,no,unknown,may,unknown,unpriv,unpref
280,16,178,1,0,0,self-employed,married,tertiary,no,yes,yes,cellular,oct,unknown,unpriv,unpref
11080,7,273,4,0,0,unemployed,married,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
-7977,1,92,1,0,0,retired,divorced,unknown,no,no,no,cellular,oct,unknown,unpriv,unpref
424,4,201,1,238,1,management,married,tertiary,no,no,no,cellular,may,failure,unpriv,unpref
-1133,9,602,1,0,0,retired,married,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
-5661,30,0,1,0,0,entrepreneur,married,tertiary,no,no,yes,cellular,jan,unknown,unpriv,unpref
878,15,82,20,203,3,management,married,tertiary,no,yes,no,cellular,jul,success,unpriv,unpref
462,4,65,3,325,0,management,divorced,tertiary,no,no,no,telephone,may,success,unpriv,unpref
-740,16,182,7,0,0,management,married,secondary,no,no,yes,cellular,jun,unknown,unpriv,unpref
-1061,6,42,3,0,0,technician,married,tertiary,yes,no,yes,cellular,jul,unknown,unpriv,unpref
-3206,30,250,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
2387,6,178,1,18,0,retired,married,secondary,no,no,no,telephone,sep,success,unpriv,unpref
1266,9,288,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,unpriv,unpref
6026,10,37,1,1,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
10739,23,380,1,13,0,retired,married,tertiary,no,no,no,cellular,jan,unknown,unpriv,unpref
-7960,29,143,1,0,0,services,divorced,primary,no,no,yes,cellular,aug,unknown,unpriv,unpref
870,15,173,1,0,0,services,single,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
1710,19,146,4,0,0,retired,married,tertiary,no,no,no,unknown,may,unknown,unpriv,unpref
-692,25,48,1,0,0,self-employed,divorced,unknown,no,yes,no,cellular,jan,unknown,unpriv,unpref
5390,27,230,3,0,0,blue-collar,divorced,primary,no,no,no,telephone,jan,unknown,unpriv,unpref
454,6,286,4,83,0,admin.,married,secondary,no,yes,no,telephone,may,failure,unpriv,unpref
19590,28,125,5,0,0,student,single,primary,no,no,no,telephone,mar,unknown,unpriv,unpref
2378,2,216,1,1,0,retired,divorced,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
1247,29,608,4,1,0,retired,divorced,primary,no,no,no,cellular,jul,unknown,unpriv,unpref
2543,30,148,5,0,0,technician,single,tertiary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
-4434,26,178,2,0,0,technician,divorced,tertiary,yes,yes,no,telephone,jul,unknown,unpriv,unpref
-8,13,214,2,0,0,management,single,tertiary,no,yes,no,cellular,aug,unknown,unpriv,unpref
-954,13,215,2,254,36,technician,married,secondary,no,yes,yes,cellular,jul,failure,unpriv,unpref
2890,13,819,1,0,0,management,married,unknown,no,yes,no,cellular,apr,unknown,unpriv,unpref
-840,23,236,1,0,0,retired,married,tertiary,no,yes,no,cellular,apr,unknown,unpriv,unpref
4309,14,31,2,0,0,technician,married,primary,no,yes,no,telephone,may,unknown,unpriv,unpref
645,20,76,2,0,0,technician,single,secondary,no,no,yes,cellular,aug,unknown,unpriv,unpref
1814,21,158,2,0,0,management,married,tertiary,no,yes,yes,unknown,may,unknown,unpriv,unpref
6796,19,167,1,0,0,entrepreneur,married,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
8244,5,41,1,215,0,management,single,tertiary,no,yes,no,cellular,may,failure,unpriv,unpref
2305,6,696,3,0,0,housemaid,married,primary,no,no,no,telephone,jun,unknown,unpriv,unpref
518,18,84,1,0,0,blue-collar,divorced,primary,no,no,no,unknown,may,unknown,unpriv,unpref
-1088,19,140,1,1,0,blue-collar,single,secondary,no,no,yes,cellular,jan,unknown,unpriv,unpref
109,25,278,1,0,0,technician,single,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
-775,11,193,1,300,0,technician,married,tertiary,no,no,no,cellular,oct,failure,unpriv,unpref
-1000,6,0,3,0,0,blue-collar,married,primary,no,yes,no,cellular,aug,unknown,unpriv,unpref
1600,23,446,2,0,0,management,married,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
1355,19,140,1,0,0,technician,married,tertiary,no,no,no,unknown,jun,unknown,unpriv,unpref
-2136,21,325,1,0,0,services,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
4907,2,309,1,0,0,retired,divorced,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-5808,30,0,1,97,0,unemployed,married,secondary,no,no,yes,cellular,dec,success,unpriv,unpref
3480,10,32,2,0,0,student,single,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
3306,8,104,1,0,0,housemaid,married,primary,no,yes,yes,telephone,feb,unknown,unpriv,unpref
439,28,242,3,0,0,management,single,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
-577,23,297,1,0,0,retired,married,primary,no,no,no,cellular,jun,unknown,unpriv,unpref
4018,18,195,1,0,0,blue-collar,single,tertiary,no,no,no,telephone,nov,unknown,unpriv,unpref
-2332,23,108,1,96,5,blue-collar,married,primary,no,yes,no,cellular,apr,success,unpriv,unpref
14695,26,351,1,17,0,retired,married,primary,no,no,no,telephone,jan,unknown,unpriv,unpref
-3244,2,282,1,0,0,retired,divorced,secondary,no,no,no,cellular,jun,unknown,unpriv,unpref
386,13,452,1,0,0,services,divorced,secondary,no,no,no,telephone,jul,unknown,unpriv,unpref
468,8,6,1,0,0,admin.,married,secondary,no,yes,yes,unknown,may,unknown,unpriv,unpref
-881,23,295,2,0,0,retired,married,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
1355,27,150,2,44,2,management,single,tertiary,no,no,no,cellular,aug,failure,unpriv,unpref
2548,6,78,2,0,0,management,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
975,24,341,18,0,0,services,married,primary,no,no,no,cellular,apr,unknown,unpriv,unpref
1507,19,55,1,0,0,retired,married,secondary,no,no,yes,telephone,jul,unknown,unpriv,unpref
-2726,15,132,1,0,0,unemployed,married,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-383,27,221,1,1,0,retired,married,secondary,no,yes,no,cellular,aug,unknown,unpriv,unpref
-4770,1,1,1,303,0,housemaid,married,secondary,no,yes,no,cellular,mar,failure,unpriv,unpref
10248,30,560,2,0,0,technician,single,secondary,no,yes,yes,unknown,jun,unknown,unpriv,unpref
-166,29,216,1,0,0,unemployed,single,secondary,no,no,no,cellular,jan,unknown,unpriv,unpref
1015,4,998,1,0,0,housemaid,single,tertiary,yes,no,no,cellular,jul,unknown,unpriv,unpref
512,29,389,4,0,0,management,single,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
2324,18,178,1,0,0,blue-collar,single,tertiary,no,yes,no,cellular,apr,unknown,unpriv,unpref
-497,10,17,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
2190,14,135,1,304,1,management,divorced,tertiary,no,yes,no,cellular,nov,other,unpriv,unpref
-802,7,148,1,0,0,admin.,married,secondary,no,no,no,unknown,may,unknown,unpriv,unpref
-417,14,582,2,0,0,retired,married,secondary,no,no,no,cellular,feb,unknown,unpriv,unpref
4902,16,17,3,0,0,retired,married,unknown,no,no,no,cellular,aug,unknown,unpriv,unpref
10167,24,516,1,11,0,retired,married,tertiary,no,no,no,cellular,jan,unknown,unpriv,unpref
3230,28,94,13,0,0,management,divorced,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
154,18,227,1,0,0,retired,married,secondary,no,no,no,telephone,oct,unknown,unpriv,unpref
-3844,5,174,1,0,0,management,single,tertiary,no,no,no,cellular,feb,unknown,unpriv,unpref
492,10,1,2,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
2649,28,136,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,aug,unknown,unpriv,unpref
-726,3,185,1,0,0,blue-collar,single,secondary,no,yes,yes,cellular,feb,unknown,unpriv,unpref
3793,1,75,2,0,0,services,married,secondary,no,yes,no,unknown,jun,unknown,unpriv,unpref
-1220,7,103,2,0,0,technician,single,secondary,no,no,no,unknown,may,unknown,unpriv,unpref
265,23,255,1,0,0,technician,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
2457,24,298,1,0,0,technician,single,secondary,no,yes,no,cellular,jan,unknown,unpriv,unpref
-1331,6,159,1,0,0,housemaid,divorced,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
5946,28,434,1,202,1,admin.,single,secondary,no,no,no,cellular,may,other,unpriv,unpref
445,22,82,7,0,0,retired,divorced,secondary,no,no,yes,telephone,jul,unknown,unpriv,unpref
14,22,4,5,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-2848,18,38,1,0,0,technician,single,secondary,no,no,no,telephone,nov,unknown,unpriv,unpref
222,7,177,2,0,0,housemaid,married,primary,no,no,no,cellular,oct,unknown,unpriv,unpref
1570,18,178,1,0,0,blue-collar,married,secondary,no,no,no,telephone,nov,unknown,unpriv,unpref
807,21,358,6,0,0,technician,single,secondary,no,no,yes,cellular,aug,unknown,unpriv,unpref
-5287,22,0,1,0,0,retired,divorced,primary,no,no,no,cellular,jul,unknown,unpriv,unpref
129,20,195,1,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
-2257,9,163,1,0,0,entrepreneur,divorced,primary,no,yes,yes,unknown,may,unknown,unpriv,unpref
2563,10,216,1,507,1,blue-collar,single,secondary,no,yes,no,telephone,aug,failure,unpriv,unpref
-1884,19,382,1,0,0,unemployed,divorced,primary,no,yes,no,cellular,nov,unknown,unpriv,unpref
-2110,8,88,1,0,0,retired,married,secondary,no,no,no,cellular,feb,unknown,unpriv,unpref
19534,21,1149,1,72,1,student,married,unknown,no,yes,no,cellular,nov,failure,unpriv,unpref
-1949,10,557,2,0,0,housemaid,single,tertiary,no,yes,no,cellular,may,unknown,unpriv,unpref
-4969,2,38,1,219,0,self-employed,married,tertiary,no,no,no,cellular,mar,other,unpriv,unpref
1350,27,92,1,0,0,services,single,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
3891,2,244,1,0,0,admin.,married,secondary,no,yes,yes,unknown,jun,unknown,unpriv,unpref
1323,22,160,2,0,0,services,divorced,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
12007,25,449,1,12,0,retired,married,tertiary,no,no,no,cellular,jan,unknown,unpriv,unpref
5943,21,175,1,93,1,retired,married,tertiary,no,no,no,telephone,nov,success,unpriv,unpref
814,19,141,2,211,2,management,single,tertiary,no,yes,no,cellular,may,other,unpriv,unpref
-476,3,219,1,167,4,retired,married,primary,no,no,no,telephone,oct,other,unpriv,unpref
-665,13,22,1,0,0,management,married,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
-594,19,70,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
3265,6,226,1,265,4,blue-collar,married,secondary,no,yes,no,cellular,feb,other,unpriv,unpref
5991,21,158,1,105,2,retired,married,primary,no,no,no,telephone,nov,success,unpriv,unpref
3720,28,0,1,0,0,retired,divorced,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
3637,2,452,1,0,0,blue-collar,single,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
-2083,5,738,3,0,0,student,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
2660,17,2,23,0,0,management,single,tertiary,no,yes,no,telephone,jul,unknown,unpriv,unpref
2171,4,198,1,0,0,retired,divorced,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
-474,23,13,2,0,0,blue-collar,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
2080,5,49,1,19,5,management,single,tertiary,no,no,no,cellular,aug,failure,unpriv,unpref
-1525,25,84,6,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
4020,10,378,2,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
289,27,193,1,0,0,housemaid,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
-4460,2,0,6,159,2,unemployed,single,tertiary,no,no,no,cellular,feb,other,unpriv,unpref
-35,27,838,5,0,0,management,single,secondary,no,no,no,unknown,jun,unknown,unpriv,unpref
9329,4,0,1,0,0,management,single,tertiary,no,no,yes,unknown,may,unknown,unpriv,unpref
1122,15,250,1,1,0,admin.,single,secondary,no,yes,no,cellular,apr,unknown,unpriv,unpref
7319,11,561,3,0,0,retired,married,unknown,no,no,no,cellular,aug,unknown,unpriv,unpref
3904,19,383,1,0,0,retired,married,secondary,no,no,no,telephone,nov,unknown,unpriv,unpref
994,23,52,1,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
-244,5,221,1,0,0,unemployed,married,tertiary,no,no,no,cellular,feb,unknown,unpriv,unpref
767,17,629,1,4,0,retired,married,primary,no,no,yes,cellular,oct,unknown,unpriv,unpref
5037,21,589,1,0,0,retired,divorced,unknown,no,yes,no,cellular,feb,unknown,unpriv,unpref
7454,6,5,1,192,0,housemaid,married,secondary,no,yes,no,cellular,aug,failure,unpriv,unpref
1620,23,67,1,0,0,technician,single,secondary,no,yes,no,cellular,nov,unknown,unpriv,unpref
-1344,23,171,1,0,0,management,single,tertiary,no,no,no,cellular,apr,unknown,unpriv,unpref
2989,7,64,1,0,0,entrepreneur,single,secondary,no,no,yes,cellular,jul,unknown,unpriv,unpref
-756,7,2,1,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
-2604,5,66,1,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
3350,16,107,1,3,0,management,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
2760,27,52,1,7,0,management,married,tertiary,no,no,no,cellular,jan,unknown,unpriv,unpref
-953,8,383,3,1,0,services,single,tertiary,no,no,no,cellular,feb,unknown,unpriv,unpref
1088,30,71,3,0,0,blue-collar,single,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
2952,18,309,2,0,0,blue-collar,single,tertiary,no,yes,no,unknown,jun,unknown,unpriv,unpref
-3324,14,103,1,0,0,management,single,tertiary,no,no,no,cellular,may,unknown,unpriv,unpref
1118,4,118,3,0,0,self-employed,single,tertiary,no,yes,no,telephone,may,unknown,unpriv,unpref
4599,14,201,2,0,0,blue-collar,single,secondary,no,no,no,cellular,feb,unknown,unpriv,unpref
-1019,21,239,1,2,0,blue-collar,divorced,primary,no,yes,no,cellular,jul,unknown,unpriv,unpref
-2583,1,0,1,0,0,management,divorced,primary,no,yes,yes,cellular,feb,unknown,unpriv,unpref
2600,27,342,7,0,0,management,single,tertiary,no,no,no,unknown,may,unknown,unpriv,unpref
141,29,129,1,2,0,technician,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-2764,4,121,1,71,0,housemaid,married,primary,no,no,no,cellular,dec,failure,unpriv,unpref
2143,26,659,9,16,0,retired,married,secondary,no,yes,no,cellular,apr,unknown,unpriv,unpref
4915,23,17,1,0,0,entrepreneur,single,primary,no,no,yes,cellular,feb,unknown,unpriv,unpref
-1028,18,168,2,0,0,technician,single,secondary,no,no,no,unknown,may,unknown,unpriv,unpref
60,7,68,3,166,3,blue-collar,single,secondary,no,yes,yes,cellular,feb,failure,unpriv,unpref
-6205,30,0,1,59,0,unemployed,married,unknown,no,no,yes,cellular,jan,success,unpriv,unpref
-549,30,451,3,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
1743,19,0,2,0,0,retired,married,unknown,no,no,yes,cellular,aug,unknown,unpriv,unpref
895,23,95,1,0,0,retired,married,secondary,no,no,yes,telephone,may,unknown,unpriv,unpref
2947,3,78,6,0,0,blue-collar,single,unknown,no,yes,no,unknown,jun,unknown,unpriv,unpref
617,21,90,2,0,0,entrepreneur,married,primary,no,no,no,cellular,jul,unknown,unpriv,unpref
811,10,299,1,6,0,management,single,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
-7850,12,364,1,0,0,student,divorced,secondary,no,no,no,cellular,oct,unknown,unpriv,unpref
-4570,1,14,1,162,0,housemaid,married,tertiary,no,no,no,cellular,mar,failure,unpriv,unpref
-3596,13,29,1,0,0,blue-collar,single,tertiary,no,no,no,cellular,feb,unknown,unpriv,unpref
2944,8,174,2,4,0,self-employed,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-3643,15,23,1,122,2,student,single,secondary,no,no,no,cellular,jan,success,unpriv,unpref
6170,21,526,1,14,0,retired,married,tertiary,no,no,no,cellular,may,success,unpriv,unpref
-1577,5,0,2,0,0,retired,divorced,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
6234,13,31,1,0,0,retired,married,primary,no,no,yes,telephone,jan,unknown,unpriv,unpref
-1248,13,116,2,0,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
-208,6,183,1,0,0,retired,single,tertiary,no,no,no,cellular,jun,unknown,unpriv,unpref
538,12,181,1,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
301,19,221,1,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
307,15,229,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,apr,unknown,unpriv,unpref
808,12,217,2,1,0,unemployed,married,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
-148,8,280,1,0,0,management,married,tertiary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
-83,19,431,3,3,0,management,divorced,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
1457,24,47,1,0,0,services,married,secondary,no,no,yes,telephone,jul,unknown,unpriv,unpref
5808,9,494,2,0,0,retired,married,unknown,no,no,no,cellular,aug,unknown,unpriv,unpref
-605,21,70,2,0,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
3860,30,221,2,0,0,blue-collar,single,secondary,no,yes,no,telephone,jan,unknown,unpriv,unpref
6207,29,5,1,0,0,blue-collar,single,tertiary,no,no,no,cellular,jan,unknown,unpriv,unpref
1712,14,82,1,0,0,services,married,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
3742,8,318,1,464,1,retired,married,primary,no,no,no,telephone,may,failure,unpriv,unpref
-3328,16,4,1,0,0,retired,married,secondary,no,no,no,unknown,jun,unknown,unpriv,unpref
-113,5,201,3,1,0,technician,divorced,secondary,no,no,no,cellular,sep,unknown,unpriv,unpref
-6017,29,68,1,4,0,student,divorced,unknown,no,yes,no,cellular,jan,unknown,unpriv,unpref
421,12,139,5,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
1108,7,27,5,0,0,management,single,unknown,no,no,no,telephone,jun,unknown,unpriv,unpref
2171,18,277,1,1,0,admin.,single,secondary,no,yes,no,unknown,jun,unknown,unpriv,unpref
