,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
4049,1369,12,52,2,-1,0,entrepreneur,divorced,secondary,no,no,yes,cellular,jul,unknown,0,no
4050,239,6,97,4,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
4051,469,4,308,1,-1,0,technician,divorced,secondary,no,no,no,cellular,may,unknown,0,no
4052,60,26,125,0,-1,0,technician,divorced,tertiary,yes,yes,no,cellular,may,unknown,0,no
4053,1343,21,49,2,0,0,unemployed,married,primary,no,no,no,cellular,nov,unknown,0,no
4054,183,2,33,1,0,0,management,married,tertiary,no,yes,no,unknown,jun,unknown,0,no
4055,163,19,490,1,0,0,technician,married,secondary,no,yes,yes,cellular,may,unknown,0,yes
4056,5740,11,421,0,-1,0,entrepreneur,married,secondary,no,no,no,cellular,nov,unknown,0,no
4057,588,5,123,3,183,1,student,single,secondary,no,no,no,cellular,nov,failure,0,no
4058,46,7,123,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
4059,121,13,268,0,-1,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,0,no
4060,130,6,58,1,374,3,services,single,primary,no,yes,no,cellular,may,other,0,no
4061,259,4,314,4,0,0,management,married,tertiary,no,no,no,cellular,jun,unknown,0,no
4062,595,19,126,1,-1,0,entrepreneur,single,tertiary,no,yes,yes,unknown,may,unknown,0,no
4063,183,4,66,1,-1,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,0,no
4064,-402,26,256,0,0,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,0,no
4065,3042,5,291,2,0,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,0,no
4066,7488,19,303,0,27,2,retired,married,tertiary,no,no,no,unknown,jun,success,0,yes
4067,291,19,1245,5,-1,0,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,0,no
4068,-272,20,287,0,-1,0,services,single,secondary,no,yes,no,unknown,may,unknown,0,no
4069,165,2,306,1,-1,0,blue-collar,single,secondary,no,no,no,cellular,feb,unknown,0,no
4070,314,20,29,2,0,0,management,single,tertiary,no,yes,no,cellular,aug,unknown,0,no
4071,3004,20,304,2,0,0,technician,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
4072,357,13,126,1,-1,0,technician,married,tertiary,no,yes,no,unknown,may,unknown,0,no
4073,-222,21,238,3,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
4074,469,20,153,1,-1,0,management,married,secondary,no,yes,no,cellular,apr,unknown,0,no
4075,1031,12,73,0,-1,0,blue-collar,divorced,tertiary,no,no,no,unknown,aug,unknown,0,no
4076,311,5,79,5,-1,0,management,married,tertiary,no,yes,no,cellular,feb,unknown,0,no
4077,6025,3,85,1,-1,0,retired,married,secondary,no,no,no,cellular,oct,unknown,0,no
4078,5262,10,294,1,184,13,management,married,secondary,no,no,no,cellular,aug,success,0,no
4079,100,17,124,2,0,0,admin.,divorced,secondary,no,no,no,cellular,may,unknown,0,no
4080,1455,26,82,1,-1,0,entrepreneur,married,secondary,no,yes,yes,cellular,may,unknown,0,no
4081,803,9,2286,2,-1,0,services,married,tertiary,no,no,no,cellular,feb,unknown,0,no
4082,1452,20,84,4,342,1,management,married,secondary,no,yes,no,cellular,may,failure,0,no
4083,550,27,259,1,0,0,housemaid,single,tertiary,no,no,no,cellular,jan,unknown,0,no
4084,-697,12,105,0,326,2,blue-collar,married,secondary,no,yes,no,cellular,feb,other,0,no
4085,1446,3,196,0,-1,0,management,single,tertiary,no,yes,no,cellular,feb,unknown,0,no
4086,115,13,65,1,0,0,services,married,primary,no,yes,no,cellular,jun,unknown,0,no
4087,2122,5,59,0,0,0,services,married,secondary,no,yes,no,telephone,may,unknown,0,no
4088,-129,3,129,2,0,0,technician,single,secondary,no,yes,no,unknown,jun,unknown,0,no
4089,2247,14,107,0,0,0,management,married,tertiary,no,yes,yes,cellular,may,unknown,0,no
4090,560,5,181,0,0,0,entrepreneur,divorced,secondary,no,no,yes,telephone,nov,unknown,0,no
4091,443,29,151,0,-1,0,technician,divorced,secondary,no,no,yes,unknown,jan,unknown,0,no
4092,2932,13,289,2,0,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,0,no
4093,115,29,366,1,0,0,management,married,secondary,no,no,no,cellular,nov,unknown,0,no
4094,157,16,114,0,101,3,student,single,tertiary,no,no,no,cellular,aug,success,0,no
4095,1190,4,167,1,-1,0,technician,married,secondary,no,no,no,unknown,jun,unknown,0,no
4096,102,18,81,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,nov,unknown,0,no
4097,1099,11,88,1,-1,0,blue-collar,married,tertiary,no,no,no,unknown,may,unknown,0,no
4098,-724,27,27,0,-1,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,0,no
4099,84,15,396,0,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
4100,1339,6,146,0,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
4101,539,5,208,1,-1,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,0,no
4102,5982,10,158,1,-1,0,management,married,tertiary,no,no,no,telephone,jul,unknown,0,no
4103,-266,27,100,6,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,0,no
4104,56,7,299,0,-1,0,technician,married,tertiary,no,yes,no,unknown,may,unknown,0,no
4105,28,6,47,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
4106,4704,20,45,2,0,0,management,single,secondary,no,no,no,cellular,aug,unknown,0,no
4107,255,15,177,0,179,1,admin.,married,tertiary,no,yes,no,cellular,aug,failure,0,no
4108,546,27,97,0,0,0,technician,single,secondary,no,no,no,cellular,jan,unknown,0,no
4109,73,21,63,1,-1,0,management,single,tertiary,no,yes,no,cellular,nov,unknown,0,no
4110,3560,4,144,1,-1,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
4111,453,15,164,3,-1,0,services,married,secondary,no,yes,no,cellular,jun,unknown,0,no
4112,1087,4,124,1,0,0,retired,married,secondary,no,no,no,unknown,jun,unknown,0,no
4113,1201,28,936,1,-1,0,unknown,single,secondary,no,yes,yes,unknown,may,unknown,0,no
4114,187,3,322,0,0,0,management,divorced,tertiary,no,no,no,cellular,jul,unknown,0,no
4115,613,4,544,0,-1,0,retired,single,unknown,no,yes,no,unknown,jun,unknown,0,no
4116,1701,14,63,6,0,0,unknown,single,secondary,no,no,no,cellular,aug,unknown,0,no
4117,1926,1,254,4,-1,0,services,single,unknown,no,no,no,unknown,jun,unknown,0,no
4118,18,13,299,2,310,1,admin.,divorced,tertiary,no,yes,no,cellular,apr,other,0,no
4119,-3,18,286,1,-1,0,management,married,tertiary,no,yes,no,cellular,apr,unknown,0,no
4120,1507,20,268,3,-1,0,management,single,secondary,no,yes,no,cellular,feb,unknown,0,no
4121,320,29,69,0,-1,0,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,0,no
4122,1650,30,52,10,-1,0,technician,single,secondary,no,yes,no,cellular,jul,unknown,0,no
4123,482,3,183,0,-1,0,blue-collar,divorced,secondary,no,no,yes,cellular,nov,unknown,0,no
4124,-33,20,311,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
4125,984,7,153,0,338,1,technician,married,secondary,no,yes,no,cellular,may,failure,0,no
4126,395,5,57,5,-1,0,student,single,secondary,no,no,yes,cellular,feb,unknown,0,yes
4127,934,27,108,1,0,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,0,no
4128,245,28,24,5,0,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,0,no
4129,51,19,174,1,113,1,technician,married,secondary,no,yes,no,cellular,nov,other,0,no
4130,11,5,124,1,-1,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
4131,275,2,181,3,-1,0,technician,single,tertiary,no,yes,no,cellular,jun,unknown,0,no
4132,235,26,264,5,0,0,admin.,divorced,secondary,no,yes,no,unknown,mar,unknown,0,no
4133,8621,14,251,3,0,0,technician,single,secondary,no,yes,no,cellular,may,unknown,0,no
4134,239,28,109,3,-1,0,blue-collar,married,secondary,no,no,no,cellular,may,unknown,0,no
4135,1544,21,96,1,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
4136,4695,21,69,0,-1,0,housemaid,divorced,secondary,no,yes,no,unknown,may,unknown,0,no
4137,-86,27,108,3,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,0,no
4138,8651,19,723,0,184,3,management,divorced,secondary,no,yes,no,cellular,nov,failure,0,no
4139,1159,2,171,1,-1,0,technician,married,secondary,no,no,no,unknown,jun,unknown,0,no
4140,-282,20,63,0,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
4141,1267,8,90,3,-1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0,no
4142,160,7,374,0,335,1,technician,single,secondary,no,yes,no,cellular,apr,failure,0,no
4143,5600,18,380,2,-1,0,blue-collar,single,secondary,no,no,no,cellular,apr,unknown,0,yes
4144,1365,4,110,1,-1,0,management,married,tertiary,no,yes,no,unknown,jun,unknown,0,yes
4145,5679,22,53,2,0,0,management,married,secondary,no,yes,no,telephone,jul,unknown,0,no
4146,87,4,114,2,0,0,management,married,primary,no,no,no,cellular,feb,unknown,0,no
4147,159,6,321,0,-1,0,blue-collar,single,primary,no,no,no,unknown,jun,unknown,0,no
4148,1614,1,41,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,jul,unknown,0,no
4149,875,30,142,2,0,0,retired,married,secondary,no,no,no,cellular,jul,unknown,0,no
4150,79,15,261,5,177,1,student,single,tertiary,no,no,no,cellular,may,success,0,yes
4151,416,30,143,2,0,0,admin.,married,secondary,no,no,no,cellular,jul,unknown,0,no
4152,141,6,248,0,0,0,technician,married,unknown,no,no,no,unknown,may,unknown,0,no
4153,22,18,536,1,-1,0,admin.,single,secondary,no,yes,no,unknown,nov,unknown,0,no
4154,232,16,90,0,-1,0,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,0,no
4155,1005,27,111,2,0,0,management,married,secondary,no,no,no,cellular,jan,unknown,0,no
4156,318,19,93,1,-1,0,management,divorced,tertiary,no,yes,no,cellular,nov,unknown,0,no
4157,127,20,130,1,0,0,technician,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
4158,2145,19,109,0,0,0,blue-collar,married,primary,no,yes,no,telephone,nov,unknown,0,no
4159,127,18,249,2,0,0,admin.,divorced,secondary,no,yes,no,cellular,may,unknown,0,no
4160,1050,4,107,6,-1,0,management,single,tertiary,no,yes,no,cellular,aug,unknown,0,no
4161,63,3,143,0,0,0,technician,married,secondary,no,no,no,unknown,feb,unknown,0,no
4162,4517,19,68,2,0,0,technician,married,secondary,no,yes,yes,cellular,nov,unknown,0,no
4163,8627,20,50,4,0,0,technician,single,secondary,no,no,no,unknown,may,unknown,0,no
4164,263,26,155,2,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,0,no
4165,-245,13,220,1,0,0,self-employed,single,tertiary,no,yes,no,unknown,may,unknown,0,no
4166,34,28,99,3,0,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,0,no
4167,-158,4,339,1,0,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,0,no
4168,1964,6,159,1,-1,0,unemployed,divorced,secondary,no,yes,no,unknown,jun,unknown,0,no
4169,12512,20,296,3,0,0,housemaid,married,tertiary,no,no,yes,cellular,nov,unknown,0,no
4170,-129,4,938,1,-1,0,unemployed,divorced,secondary,no,no,yes,cellular,feb,unknown,0,no
4171,1847,18,82,1,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,0,no
4172,105,2,2,5,0,0,management,single,primary,no,yes,no,unknown,feb,unknown,0,no
4173,-110,3,1742,0,-1,0,management,divorced,secondary,no,yes,yes,cellular,may,unknown,0,no
4174,1886,10,304,0,0,0,retired,married,secondary,no,no,no,telephone,aug,unknown,0,no
4175,1993,8,13,1,-1,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,0,no
4176,1618,20,108,1,0,0,retired,married,unknown,no,yes,yes,cellular,jun,unknown,0,no
4177,1409,19,13,3,332,1,student,single,secondary,no,yes,no,cellular,apr,failure,0,no
4178,411,6,64,0,-1,0,technician,single,tertiary,no,yes,no,cellular,apr,unknown,0,yes
4179,95,15,618,2,0,0,admin.,married,secondary,no,yes,no,cellular,jul,unknown,0,no
4180,97,20,106,1,0,0,retired,married,secondary,no,no,yes,cellular,nov,unknown,0,no
4181,1257,10,725,1,0,0,admin.,single,secondary,no,no,no,cellular,aug,unknown,0,no
4182,249,2,260,0,0,0,admin.,single,tertiary,no,yes,no,cellular,feb,unknown,0,no
4183,116,26,543,1,348,1,entrepreneur,single,secondary,no,no,no,cellular,may,other,0,yes
4184,637,26,99,1,0,0,technician,married,primary,no,no,no,cellular,feb,unknown,0,no
4185,346,18,242,7,-1,0,unemployed,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
4186,368,12,23,0,342,1,blue-collar,married,secondary,no,yes,no,cellular,may,failure,0,no
4187,1015,15,115,1,112,1,technician,married,secondary,no,no,no,cellular,aug,failure,0,no
4188,-280,6,291,3,0,0,blue-collar,single,primary,no,yes,no,unknown,jun,unknown,0,no
4189,140,17,121,0,0,0,technician,married,tertiary,no,yes,no,cellular,may,unknown,0,no
4190,-141,20,35,3,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
4191,5374,27,231,5,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,0,no
4192,185,17,62,0,-1,0,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,0,no
4193,140,4,145,2,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
4194,60,6,132,0,-1,0,student,single,secondary,no,no,no,cellular,apr,unknown,0,no
4195,1264,15,274,3,-1,0,admin.,married,tertiary,no,no,yes,cellular,jul,unknown,0,no
4196,-6,14,239,2,-1,0,blue-collar,single,secondary,no,no,no,cellular,feb,unknown,0,no
4197,72,5,186,0,-1,0,blue-collar,married,secondary,no,no,no,cellular,may,unknown,0,no
4198,1522,20,915,3,0,0,unemployed,married,secondary,no,no,yes,cellular,apr,unknown,0,yes
4199,1657,29,110,2,0,0,technician,single,tertiary,no,yes,no,unknown,may,unknown,0,no
4200,184,26,68,0,0,0,self-employed,divorced,secondary,no,no,no,cellular,jul,unknown,0,yes
4201,247,20,149,5,340,3,blue-collar,single,primary,no,yes,yes,cellular,apr,other,0,no
4202,13,6,92,2,-1,0,blue-collar,single,secondary,no,yes,no,unknown,apr,unknown,0,no
4203,178,10,437,0,-1,0,housemaid,married,primary,no,no,no,unknown,jun,unknown,0,no
4204,-247,11,909,1,0,0,admin.,married,primary,no,yes,no,cellular,may,unknown,0,yes
4205,1286,29,99,0,149,1,admin.,single,secondary,no,yes,no,cellular,apr,other,0,no
4206,3040,4,262,0,-1,0,self-employed,divorced,secondary,no,no,no,unknown,may,unknown,0,no
4207,884,15,81,5,0,0,management,single,tertiary,no,no,no,cellular,jul,unknown,0,no
4208,37,18,134,0,0,0,technician,divorced,secondary,yes,yes,no,cellular,may,unknown,0,no
4209,1081,16,186,15,0,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,0,no
4210,3527,30,267,5,0,0,technician,married,primary,no,yes,no,telephone,jul,unknown,0,no
4211,297,19,297,2,335,1,admin.,married,secondary,no,yes,no,cellular,apr,failure,0,no
4212,5163,5,168,3,-1,0,management,single,tertiary,no,yes,no,cellular,aug,unknown,0,no
4213,1678,10,446,0,-1,0,entrepreneur,married,secondary,no,no,no,cellular,nov,unknown,0,no
4214,90,12,104,3,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
4215,9,4,189,0,-1,0,blue-collar,married,secondary,no,no,no,cellular,may,unknown,0,no
4216,395,12,270,1,-1,0,management,single,tertiary,no,no,no,cellular,feb,unknown,0,yes
4217,839,19,106,2,0,0,services,married,secondary,no,no,no,unknown,jun,unknown,0,no
4218,226,15,29,3,-1,0,blue-collar,single,primary,no,yes,no,unknown,may,unknown,0,no
4219,419,20,103,1,0,0,unknown,married,primary,no,no,no,cellular,jul,unknown,0,no
4220,132,3,508,6,0,0,blue-collar,single,secondary,no,yes,yes,telephone,apr,unknown,0,no
4221,5000,1,142,1,-1,0,student,single,secondary,no,no,no,unknown,jun,unknown,0,no
4222,2652,20,128,3,0,0,blue-collar,single,primary,no,yes,no,unknown,jun,unknown,0,no
4223,257,21,49,0,-1,0,technician,married,secondary,no,no,no,telephone,aug,unknown,0,no
4224,42,7,155,0,0,0,housemaid,married,secondary,no,no,yes,cellular,may,unknown,0,no
4225,-86,18,145,1,-1,0,blue-collar,married,primary,no,yes,yes,unknown,may,unknown,0,no
4226,275,4,29,5,-1,0,blue-collar,single,primary,no,yes,no,unknown,jun,unknown,0,no
4227,746,21,302,2,0,0,management,married,tertiary,no,no,no,cellular,apr,unknown,0,no
4228,1096,3,278,1,-1,0,unemployed,single,secondary,no,no,no,unknown,jun,unknown,0,no
4229,57,8,97,1,0,0,technician,married,secondary,no,yes,no,cellular,aug,unknown,0,no
4230,205,20,83,1,-1,0,admin.,married,secondary,no,no,no,cellular,aug,unknown,0,no
4231,-19,5,167,3,0,0,management,divorced,secondary,no,yes,no,unknown,may,unknown,0,no
4232,2015,11,48,0,0,0,retired,married,primary,no,no,no,unknown,may,unknown,0,no
4233,127,28,77,1,-1,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,0,no
4234,149,28,2,15,0,0,technician,married,secondary,no,yes,no,cellular,aug,unknown,0,no
4235,-129,21,112,2,0,0,technician,single,secondary,no,no,no,cellular,jul,unknown,0,no
4236,1683,19,271,5,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
4237,1920,21,104,0,-1,0,technician,married,secondary,no,no,no,unknown,may,unknown,0,no
4238,-265,28,118,1,0,0,technician,divorced,secondary,no,no,no,unknown,jan,unknown,0,no
4239,240,3,541,1,-1,0,admin.,single,tertiary,no,no,no,cellular,feb,unknown,0,yes
4240,318,11,536,0,-1,0,blue-collar,divorced,primary,no,yes,no,unknown,may,unknown,0,no
4241,400,29,298,2,-1,0,management,married,tertiary,no,no,no,cellular,sep,unknown,0,yes
4242,1719,30,36,3,-1,0,blue-collar,single,secondary,no,yes,no,telephone,jan,unknown,0,no
4243,14022,12,563,3,0,0,management,married,tertiary,no,no,no,cellular,nov,unknown,0,no
4244,492,2,341,0,-1,0,unemployed,single,secondary,no,yes,no,cellular,feb,unknown,0,no
4245,189,6,346,2,-1,0,management,married,unknown,no,no,yes,unknown,may,unknown,0,no
4246,283,26,298,3,0,0,management,single,tertiary,no,yes,no,unknown,may,unknown,0,no
4247,25,7,128,0,356,1,technician,married,secondary,no,yes,no,cellular,may,failure,0,no
4248,228,15,137,1,-1,0,entrepreneur,divorced,primary,no,yes,no,unknown,may,unknown,0,no
4249,1751,2,33,0,0,0,unemployed,divorced,secondary,no,no,no,cellular,feb,unknown,0,no
4250,1526,21,1002,2,211,1,management,divorced,tertiary,no,no,no,cellular,may,failure,0,yes
4251,191,8,114,3,-1,0,blue-collar,single,tertiary,no,yes,no,unknown,may,unknown,0,no
4252,-184,16,318,1,371,1,self-employed,married,unknown,no,no,no,cellular,may,failure,0,no
4253,495,4,150,2,-1,0,services,married,unknown,no,no,no,cellular,aug,unknown,0,no
4254,149,4,161,5,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
4255,-69,19,111,0,-1,0,management,divorced,tertiary,no,no,no,unknown,jun,unknown,0,no
4256,156,20,108,3,0,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,0,no
4257,8670,29,733,1,0,0,technician,single,secondary,no,yes,no,unknown,oct,unknown,0,yes
4258,1160,26,117,1,-1,0,management,married,secondary,no,yes,no,cellular,aug,unknown,0,no
4259,1804,15,266,2,0,0,admin.,single,secondary,no,yes,no,cellular,nov,unknown,0,no
4260,146,20,110,5,0,0,management,married,secondary,no,no,no,unknown,may,unknown,0,no
4261,1355,27,173,3,-1,0,blue-collar,married,secondary,no,no,no,telephone,jul,unknown,0,no
4262,394,5,168,2,-1,0,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,0,no
4263,1541,15,544,1,339,3,admin.,single,secondary,no,yes,no,cellular,apr,success,0,no
4264,297,14,330,0,0,0,self-employed,single,secondary,no,yes,no,unknown,may,unknown,0,no
4265,1475,19,38,0,-1,0,blue-collar,divorced,unknown,no,no,no,unknown,may,unknown,0,no
4266,339,1,92,1,-1,0,admin.,single,tertiary,no,no,no,unknown,jun,unknown,0,no
4267,53,27,97,7,0,0,unemployed,married,secondary,no,no,no,cellular,may,unknown,0,no
4268,1937,30,38,6,-1,0,blue-collar,married,tertiary,no,yes,no,unknown,may,unknown,0,no
4269,628,20,22,2,-1,0,admin.,married,secondary,no,yes,yes,cellular,nov,unknown,0,no
4270,162,20,184,5,0,0,services,married,primary,no,yes,no,cellular,jun,unknown,0,no
4271,2895,4,53,0,-1,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,0,no
4272,96,2,92,0,0,0,unemployed,divorced,secondary,no,yes,no,telephone,feb,unknown,0,no
4273,1614,18,14,0,365,2,housemaid,married,tertiary,no,yes,no,cellular,may,failure,0,no
4274,13308,30,374,0,188,3,entrepreneur,married,tertiary,no,no,no,cellular,oct,success,0,no
4275,2348,18,334,1,0,0,admin.,married,secondary,no,no,no,cellular,oct,unknown,0,no
4276,-52,29,90,3,0,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
4277,8553,18,732,0,0,0,management,married,secondary,no,yes,no,cellular,nov,unknown,0,no
4278,68,8,257,1,-1,0,management,married,tertiary,no,no,no,cellular,may,unknown,0,no
4279,251,19,168,1,0,0,technician,divorced,secondary,no,no,yes,cellular,jun,unknown,0,no
4280,184,18,133,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
4281,92,4,136,0,0,0,admin.,married,secondary,no,no,no,cellular,may,unknown,0,no
4282,2916,20,107,3,0,0,admin.,single,tertiary,no,yes,no,cellular,may,unknown,0,no
4283,1560,19,557,3,-1,0,blue-collar,married,secondary,no,yes,no,telephone,nov,unknown,0,yes
4284,8579,8,386,1,-1,0,technician,single,primary,no,no,no,cellular,aug,unknown,0,no
4285,125,7,538,2,-1,0,management,married,tertiary,no,no,yes,unknown,may,unknown,0,no
4286,1364,19,334,3,197,4,services,single,secondary,no,no,no,cellular,nov,success,0,no
4287,408,6,335,1,-1,0,services,single,primary,no,yes,no,cellular,may,unknown,0,no
4288,5427,14,111,0,-1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,0,no
4289,34,26,137,1,0,0,services,divorced,secondary,yes,yes,no,cellular,nov,unknown,0,no
4290,30,29,39,0,-1,0,management,single,tertiary,no,yes,yes,cellular,jul,unknown,0,no
4291,588,20,314,1,26,2,services,single,tertiary,no,yes,no,cellular,nov,failure,0,no
4292,1132,18,44,3,-1,0,management,married,tertiary,no,yes,yes,cellular,may,unknown,0,no
4293,243,4,235,6,-1,0,services,married,secondary,no,no,no,unknown,jun,unknown,0,no
4294,129,26,177,4,0,0,services,married,secondary,yes,yes,no,unknown,nov,unknown,0,no
4295,-165,19,397,0,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
4296,1294,6,48,0,-1,0,housemaid,divorced,secondary,no,no,no,cellular,dec,unknown,0,no
4297,1730,27,111,0,-1,0,technician,married,secondary,no,no,no,unknown,may,unknown,0,no
4298,217,1,42,1,-1,0,blue-collar,single,secondary,no,no,no,cellular,jul,unknown,0,no
4299,655,21,504,3,0,0,blue-collar,single,secondary,no,no,no,cellular,nov,unknown,0,yes
4300,580,11,271,1,-1,0,services,married,secondary,no,yes,no,cellular,may,unknown,0,no
4301,919,18,59,2,0,0,technician,married,secondary,no,yes,yes,cellular,nov,unknown,0,no
4302,1463,1,121,1,-1,0,management,married,tertiary,no,yes,no,cellular,feb,unknown,0,no
4303,13689,27,343,3,0,0,housemaid,married,tertiary,no,no,no,cellular,aug,unknown,0,yes
4304,1780,28,290,0,-1,0,technician,single,secondary,no,no,no,cellular,jan,unknown,0,no
4305,-226,15,723,2,-1,0,technician,single,tertiary,no,yes,no,cellular,may,unknown,0,yes
4306,-86,19,181,2,-1,0,technician,married,secondary,no,no,yes,cellular,nov,unknown,0,no
4307,62,19,57,0,-1,0,admin.,single,tertiary,no,no,no,unknown,jun,unknown,0,no
4308,561,20,52,2,-1,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
4309,1279,19,27,0,0,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
4310,585,10,2194,2,-1,0,technician,married,tertiary,no,no,no,cellular,oct,unknown,0,no
4311,1268,15,176,2,209,1,blue-collar,married,secondary,no,yes,no,cellular,nov,success,0,no
4312,1041,28,100,2,0,0,admin.,single,secondary,no,yes,no,cellular,jan,unknown,0,no
4313,2129,5,388,1,-1,0,services,married,unknown,no,no,no,unknown,oct,unknown,0,no
4314,2025,11,512,0,-1,0,admin.,married,secondary,no,no,no,cellular,aug,unknown,0,no
4315,1273,8,187,6,-1,0,housemaid,single,tertiary,no,no,no,cellular,jul,unknown,0,no
4316,4124,5,116,1,-1,0,technician,married,tertiary,no,yes,no,unknown,jun,unknown,0,no
4317,70,14,16,2,-1,0,management,single,secondary,no,yes,no,cellular,jul,unknown,0,no
4318,2951,27,886,1,0,0,management,single,tertiary,no,yes,no,unknown,may,unknown,0,yes
4319,577,30,119,3,-1,0,admin.,married,primary,no,yes,no,cellular,jul,unknown,0,no
4320,1128,5,42,1,0,0,unemployed,married,secondary,no,no,no,cellular,feb,unknown,0,no
4321,10,23,135,14,-1,0,unknown,married,tertiary,no,no,no,cellular,jul,unknown,0,no
4322,1009,18,117,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
4323,55,6,145,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
4324,1451,14,268,2,0,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,no
4325,1492,12,266,1,-1,0,retired,married,secondary,no,no,no,cellular,aug,unknown,0,no
4326,2791,21,122,2,0,0,services,married,secondary,no,yes,yes,cellular,jul,unknown,0,no
4327,1048,20,445,1,0,0,technician,married,secondary,no,no,no,cellular,jan,unknown,0,no
4328,2335,21,33,1,-1,0,blue-collar,married,tertiary,no,no,no,cellular,nov,unknown,0,no
4329,1728,21,258,1,0,0,technician,married,secondary,no,no,no,cellular,nov,unknown,0,no
4330,151,3,164,0,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
4331,84,16,74,1,-1,0,admin.,single,secondary,no,yes,no,cellular,jul,unknown,0,no
4332,236,6,534,2,339,2,management,married,secondary,no,yes,no,cellular,may,failure,0,yes
4333,1464,19,34,1,0,0,blue-collar,married,primary,no,yes,yes,cellular,may,unknown,0,no
4334,276,26,121,0,0,0,technician,married,secondary,no,no,no,cellular,jan,unknown,0,yes
4335,88,19,251,1,0,0,technician,single,secondary,no,no,yes,cellular,may,unknown,0,yes
4336,-59,30,75,14,-1,0,management,married,tertiary,no,yes,no,cellular,apr,unknown,0,no
4337,-65,29,65,2,0,0,blue-collar,married,secondary,no,yes,yes,cellular,apr,unknown,0,no
4338,1184,27,244,1,0,0,blue-collar,married,secondary,no,no,no,cellular,jan,unknown,0,no
4339,175,28,383,2,-1,0,management,married,tertiary,no,yes,yes,unknown,may,unknown,0,no
4340,1853,8,31,3,-1,0,management,single,secondary,no,no,no,cellular,aug,unknown,0,no
4341,-728,21,314,1,0,0,management,married,primary,no,yes,no,unknown,may,unknown,0,no
4342,-265,11,149,0,-1,0,technician,single,secondary,no,yes,no,cellular,jul,unknown,0,no
