,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
3589,1317,16,1003,1,-1,0,blue-collar,married,secondary,no,no,no,telephone,may,unknown,0,no
3590,53,18,96,11,-1,0,management,married,secondary,no,yes,no,cellular,aug,unknown,0,no
3591,945,3,75,0,327,1,technician,married,secondary,no,no,no,cellular,aug,failure,0,no
3592,866,20,14,0,-1,0,admin.,single,tertiary,no,no,no,unknown,oct,unknown,0,no
3593,127,18,300,1,0,0,retired,single,primary,no,no,yes,cellular,oct,unknown,0,yes
3594,1197,14,404,3,-1,0,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,0,no
3595,1621,18,283,1,-1,0,blue-collar,married,unknown,no,yes,yes,unknown,jun,unknown,0,no
3596,4539,27,163,0,94,1,entrepreneur,married,secondary,no,no,no,cellular,aug,failure,0,no
3597,385,30,228,6,0,0,blue-collar,single,primary,no,no,yes,cellular,sep,unknown,0,yes
3598,36,12,97,1,-1,0,services,married,secondary,yes,yes,no,unknown,may,unknown,0,no
3599,1743,4,256,1,-1,0,unemployed,married,secondary,no,no,no,unknown,jun,unknown,0,no
3600,2730,20,159,1,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3601,335,2,284,3,205,3,services,married,unknown,no,yes,no,cellular,feb,other,0,no
3602,123,4,83,0,-1,0,blue-collar,married,primary,no,yes,no,unknown,jul,unknown,0,no
3603,1786,14,90,6,0,0,blue-collar,divorced,secondary,no,yes,no,unknown,may,unknown,0,no
3604,-22,6,120,2,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
3605,201,19,169,2,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,0,no
3606,190,29,115,1,206,0,technician,divorced,secondary,no,no,yes,telephone,dec,failure,0,no
3607,-158,19,218,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3608,1570,18,513,2,367,3,entrepreneur,married,secondary,no,yes,yes,telephone,may,failure,0,no
3609,4815,29,53,6,-1,0,housemaid,single,secondary,no,yes,no,telephone,jul,unknown,0,no
3610,1418,15,152,2,310,4,self-employed,married,secondary,no,yes,no,cellular,may,failure,0,no
3611,224,18,380,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,mar,unknown,0,no
3612,994,29,269,2,0,0,management,divorced,secondary,no,no,no,unknown,may,unknown,0,no
3613,1946,11,688,1,0,0,admin.,married,secondary,no,no,no,cellular,aug,unknown,0,no
3614,11245,19,326,2,0,0,management,divorced,tertiary,no,no,no,cellular,aug,unknown,0,no
3615,159,5,152,1,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3616,518,28,83,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3617,100,8,136,1,-1,0,retired,married,secondary,no,yes,no,cellular,may,unknown,0,no
3618,869,20,305,0,0,0,technician,divorced,secondary,no,no,yes,cellular,nov,unknown,0,no
3619,-191,20,728,1,-1,0,blue-collar,single,secondary,no,yes,no,cellular,apr,unknown,0,no
3620,1396,4,227,3,-1,0,admin.,married,secondary,no,yes,no,cellular,feb,unknown,0,no
3621,146,27,630,0,0,0,management,single,tertiary,no,no,no,cellular,may,unknown,0,yes
3622,2919,27,130,3,-1,0,blue-collar,married,tertiary,no,yes,no,unknown,may,unknown,0,no
3623,-19,19,238,3,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3624,-159,20,110,2,-1,0,services,married,primary,no,yes,no,unknown,may,unknown,0,no
3625,-49,6,113,1,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3626,7978,18,150,0,0,0,management,married,primary,no,yes,no,cellular,apr,unknown,0,no
3627,389,5,166,2,-1,0,services,married,tertiary,no,yes,yes,unknown,jun,unknown,0,no
3628,55,7,163,1,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
3629,752,27,62,10,-1,0,technician,divorced,secondary,no,no,no,cellular,jul,unknown,0,no
3630,60,15,207,3,-1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
3631,1171,28,45,2,0,0,admin.,divorced,secondary,no,yes,no,cellular,jan,unknown,0,no
3632,1549,7,625,0,0,0,blue-collar,single,tertiary,no,no,no,cellular,aug,unknown,0,yes
3633,-28,15,269,1,-1,0,services,married,primary,no,yes,no,cellular,may,unknown,0,no
3634,24,21,104,3,0,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,0,no
3635,-177,27,288,2,-1,0,management,single,tertiary,no,no,no,cellular,jul,unknown,0,no
3636,-108,18,2256,5,-1,0,self-employed,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
3637,279,5,157,1,-1,0,management,divorced,secondary,no,yes,no,cellular,may,unknown,0,no
3638,123,4,74,0,0,0,housemaid,single,tertiary,no,no,no,unknown,feb,unknown,0,no
3639,86,18,79,0,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
3640,3064,10,291,10,-1,0,admin.,married,unknown,no,no,no,unknown,jun,unknown,0,no
3641,109,13,107,1,0,0,technician,divorced,tertiary,no,yes,no,cellular,may,unknown,0,no
3642,79,17,74,2,-1,0,admin.,married,secondary,no,yes,no,cellular,jul,unknown,0,no
3643,1294,15,340,1,-1,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,no
3644,399,4,137,3,0,0,retired,married,tertiary,no,yes,no,unknown,apr,unknown,0,no
3645,266,19,362,2,-1,0,unknown,married,secondary,no,yes,no,cellular,apr,unknown,0,no
3646,216,19,112,5,-1,0,admin.,married,secondary,no,yes,no,cellular,nov,unknown,0,no
3647,150,12,74,1,-1,0,management,married,tertiary,no,yes,yes,cellular,may,unknown,0,no
3648,408,6,335,1,-1,0,services,single,primary,no,yes,no,cellular,may,unknown,0,no
3649,222,11,284,3,-1,0,admin.,single,secondary,no,yes,no,cellular,aug,unknown,0,no
3650,134,19,64,3,0,0,services,married,secondary,no,no,no,unknown,jun,unknown,0,no
3651,294,1,79,1,-1,0,management,single,tertiary,no,no,no,cellular,feb,unknown,0,yes
3652,1428,19,244,5,0,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
3653,-209,27,57,0,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
3654,601,21,478,3,0,0,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,0,no
3655,2139,1,249,1,-1,0,admin.,single,secondary,no,no,no,cellular,feb,unknown,0,no
3656,1109,5,144,0,106,1,management,married,secondary,no,no,no,cellular,may,failure,0,no
3657,1363,19,79,0,-1,0,entrepreneur,married,secondary,no,no,no,cellular,jun,unknown,0,no
3658,116,19,327,1,0,0,technician,single,secondary,no,yes,yes,cellular,apr,unknown,0,no
3659,1787,19,554,1,201,3,retired,married,tertiary,no,no,no,telephone,oct,success,0,yes
3660,1942,13,90,2,315,1,blue-collar,married,tertiary,no,no,no,cellular,may,failure,0,no
3661,919,10,112,0,-1,0,housemaid,married,unknown,no,no,no,telephone,jun,unknown,0,no
3662,-38,20,1,15,0,0,management,divorced,tertiary,no,yes,no,unknown,apr,unknown,0,no
3663,1398,3,878,2,199,3,blue-collar,married,secondary,no,yes,no,telephone,feb,failure,0,no
3664,2471,11,238,0,0,0,retired,married,unknown,no,no,no,telephone,may,unknown,0,no
3665,235,27,175,3,-1,0,blue-collar,married,unknown,no,no,no,telephone,jan,unknown,0,no
3666,1972,30,60,0,-1,0,self-employed,married,secondary,no,no,no,cellular,jul,unknown,0,no
3667,4835,12,536,0,-1,0,technician,married,secondary,no,no,no,cellular,apr,unknown,0,no
3668,-224,20,298,3,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
3669,1146,15,274,1,312,1,technician,married,secondary,no,yes,no,cellular,may,failure,0,no
3670,634,11,224,1,-1,0,entrepreneur,single,tertiary,no,no,no,cellular,may,unknown,0,no
3671,3082,5,262,2,290,1,management,married,tertiary,no,yes,no,cellular,may,failure,0,no
3672,-311,21,106,3,-1,0,blue-collar,married,primary,no,yes,no,cellular,may,unknown,0,no
3673,1294,18,98,1,-1,0,blue-collar,married,unknown,no,yes,yes,unknown,jun,unknown,0,no
3674,1769,16,578,15,-1,0,services,married,unknown,no,yes,no,cellular,feb,unknown,0,no
3675,4547,10,127,1,-1,0,management,married,tertiary,no,no,no,cellular,feb,unknown,0,no
3676,-183,27,142,1,0,0,technician,married,tertiary,no,yes,yes,unknown,may,unknown,0,no
3677,12241,6,338,1,-1,0,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,0,no
3678,242,6,94,5,0,0,services,divorced,secondary,no,yes,yes,cellular,jul,unknown,0,no
3679,362,4,300,1,-1,0,admin.,single,secondary,no,no,no,cellular,feb,unknown,0,no
3680,1367,29,59,1,290,1,management,single,tertiary,no,yes,no,cellular,oct,other,0,no
3681,1589,1,159,1,-1,0,management,single,tertiary,no,yes,no,cellular,sep,unknown,0,no
3682,2573,20,683,4,-1,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,0,no
3683,2890,27,52,4,0,0,technician,single,secondary,no,yes,no,unknown,may,unknown,0,no
3684,1182,17,108,6,-1,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
3685,-129,18,114,1,335,1,technician,single,secondary,no,no,no,cellular,may,failure,0,no
3686,137,14,172,0,111,1,admin.,married,primary,no,yes,no,cellular,jun,failure,0,no
3687,1808,15,26,3,-1,0,blue-collar,married,primary,no,yes,yes,unknown,may,unknown,0,no
3688,8372,8,67,5,195,2,technician,divorced,secondary,no,no,no,cellular,apr,failure,0,no
3689,1542,6,244,0,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
3690,132,20,12,11,0,0,technician,married,secondary,no,no,no,cellular,jun,unknown,0,no
3691,137,6,154,3,296,1,technician,single,secondary,no,yes,no,cellular,jun,failure,0,no
3692,1264,31,178,0,61,1,services,single,secondary,no,no,no,cellular,may,success,0,yes
3693,-67,26,65,0,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
3694,120,8,140,3,-1,0,technician,divorced,secondary,no,no,no,cellular,jul,unknown,0,no
3695,891,28,104,6,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3696,37,19,61,5,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
3697,1466,30,228,0,-1,0,self-employed,married,primary,no,no,no,cellular,jul,unknown,0,no
3698,135,2,272,0,0,0,housemaid,single,tertiary,no,no,no,cellular,feb,unknown,0,no
3699,-210,29,122,3,0,0,student,single,secondary,yes,no,no,unknown,jan,unknown,0,no
3700,36,11,87,1,-1,0,housemaid,married,primary,no,no,no,cellular,jun,unknown,0,no
3701,146,27,235,0,0,0,management,single,tertiary,no,no,no,cellular,jan,unknown,0,no
3702,748,20,188,0,-1,0,retired,married,tertiary,no,no,no,cellular,may,unknown,0,no
3703,0,26,124,1,0,0,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,0,no
3704,-13,2,33,5,-1,0,technician,single,secondary,no,yes,no,cellular,feb,unknown,0,no
3705,17,30,75,1,-1,0,blue-collar,married,primary,no,no,no,cellular,jul,unknown,0,no
3706,66,29,114,3,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3707,182,5,153,1,0,0,technician,married,secondary,no,yes,yes,cellular,nov,unknown,0,no
3708,44,30,126,2,-1,0,technician,single,secondary,no,yes,no,unknown,may,unknown,0,no
3709,138,21,152,1,-1,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,0,no
3710,2663,5,98,1,0,0,management,married,tertiary,no,yes,no,cellular,jun,unknown,0,yes
3711,-139,15,184,3,-1,0,unemployed,married,secondary,no,yes,no,unknown,may,unknown,0,no
3712,28,22,161,2,0,0,admin.,single,secondary,no,yes,yes,cellular,jul,unknown,0,no
3713,-131,8,193,0,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0,no
3714,114,6,168,1,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
3715,-22,22,71,3,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3716,172,19,972,7,-1,0,admin.,single,secondary,no,yes,no,unknown,jun,unknown,0,yes
3717,15,27,126,5,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
3718,131,4,195,3,-1,0,technician,divorced,secondary,no,yes,no,unknown,jul,unknown,0,no
3719,347,15,376,0,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
3720,1548,18,116,1,0,0,retired,married,secondary,no,no,no,unknown,may,unknown,0,no
3721,76,19,11,0,0,0,student,married,secondary,no,yes,no,cellular,apr,unknown,0,no
3722,694,14,132,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3723,579,5,2189,2,-1,0,technician,married,tertiary,no,yes,no,cellular,feb,unknown,0,no
3724,-284,26,113,0,0,0,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,0,no
3725,2868,27,92,4,0,0,technician,single,secondary,no,no,no,cellular,mar,unknown,0,no
3726,-109,29,128,0,-1,0,management,divorced,secondary,no,yes,no,unknown,may,unknown,0,no
3727,497,19,270,0,333,2,technician,married,secondary,no,no,no,cellular,apr,failure,0,no
3728,-260,27,300,1,-1,0,student,single,secondary,no,yes,no,unknown,may,unknown,0,no
3729,-262,16,513,5,-1,0,management,married,secondary,no,yes,no,unknown,may,unknown,0,no
3730,163,4,396,0,0,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,0,no
3731,98,2,175,0,0,0,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,0,no
3732,-299,18,15,2,0,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,0,no
3733,519,4,274,2,0,0,admin.,married,unknown,no,no,no,unknown,jun,unknown,0,no
3734,15,13,65,1,-1,0,retired,married,primary,no,no,no,unknown,oct,unknown,0,no
3735,1012,28,17,0,0,0,technician,divorced,secondary,no,yes,no,unknown,may,unknown,0,no
3736,299,3,244,1,-1,0,services,single,secondary,no,no,no,cellular,feb,unknown,0,no
3737,848,6,47,1,-1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,0,no
3738,131,3,164,1,0,0,unemployed,divorced,secondary,no,yes,yes,unknown,jun,unknown,0,no
3739,384,4,341,0,0,0,technician,married,tertiary,no,no,no,unknown,jun,unknown,0,yes
3740,362,3,136,2,-1,0,admin.,divorced,secondary,no,no,no,unknown,jun,unknown,0,no
3741,204,19,596,2,382,4,self-employed,single,secondary,no,no,no,cellular,may,unknown,0,no
3742,299,10,35,0,-1,0,retired,married,primary,no,no,no,telephone,sep,unknown,0,yes
3743,5066,8,365,0,181,2,management,married,secondary,no,no,no,cellular,nov,success,0,yes
3744,5223,11,36,1,-1,0,management,married,primary,no,no,no,telephone,jul,unknown,0,no
3745,346,22,254,1,0,0,unknown,married,primary,no,no,no,cellular,sep,unknown,0,no
3746,8498,27,61,3,0,0,blue-collar,married,unknown,no,yes,no,unknown,may,unknown,0,no
3747,1310,5,104,3,-1,0,self-employed,single,unknown,no,yes,no,unknown,jun,unknown,0,no
3748,1586,28,226,2,357,1,entrepreneur,married,secondary,no,no,no,cellular,may,unknown,0,yes
3749,554,18,360,9,-1,0,services,married,unknown,no,no,no,cellular,aug,unknown,0,no
3750,948,27,278,1,0,0,management,married,unknown,no,no,no,cellular,may,unknown,0,no
3751,2239,18,251,5,0,0,admin.,single,secondary,no,no,no,cellular,aug,unknown,0,no
3752,52,18,144,3,-1,0,management,married,primary,no,yes,no,unknown,jun,unknown,0,no
3753,283,4,1842,0,-1,0,entrepreneur,divorced,secondary,no,no,yes,telephone,nov,unknown,0,no
3754,93,15,44,3,-1,0,blue-collar,divorced,secondary,no,yes,no,cellular,may,unknown,0,no
3755,1915,30,2319,0,-1,0,technician,married,secondary,no,no,no,cellular,sep,unknown,0,yes
3756,165,6,297,2,194,3,admin.,divorced,secondary,no,yes,no,cellular,may,success,0,no
3757,278,19,103,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,apr,unknown,0,no
3758,-195,6,74,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3759,123,6,110,1,-1,0,blue-collar,married,primary,no,yes,no,unknown,apr,unknown,0,no
3760,232,2,46,1,-1,0,management,single,tertiary,no,no,no,cellular,feb,unknown,0,no
3761,28,30,111,1,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
3762,2475,11,181,1,-1,0,unemployed,married,secondary,no,yes,no,unknown,may,unknown,0,no
3763,-167,5,139,1,-1,0,entrepreneur,single,secondary,no,no,yes,cellular,jan,unknown,0,no
3764,-268,27,284,1,-1,0,student,single,secondary,no,yes,no,unknown,may,unknown,0,no
3765,4928,4,18,0,-1,0,housemaid,single,tertiary,no,no,no,telephone,feb,unknown,0,no
3766,-49,27,43,4,29,1,unknown,married,unknown,yes,no,no,cellular,apr,unknown,0,no
3767,651,3,480,0,-1,0,blue-collar,single,primary,no,yes,no,unknown,may,unknown,0,no
3768,-152,10,304,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
3769,76,1,173,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,0,no
3770,218,2,698,1,-1,0,blue-collar,single,secondary,no,no,no,cellular,feb,unknown,0,yes
3771,163,26,31,1,0,0,technician,married,secondary,no,no,no,cellular,jan,unknown,0,no
3772,641,5,256,2,270,3,entrepreneur,divorced,secondary,no,yes,no,telephone,sep,other,0,no
3773,20912,20,43,5,0,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
3774,570,7,435,2,-1,0,management,married,tertiary,no,yes,yes,cellular,may,unknown,0,no
3775,249,4,82,2,353,3,entrepreneur,single,secondary,no,yes,no,telephone,jun,failure,0,no
3776,38,26,165,1,344,3,entrepreneur,married,unknown,no,no,no,cellular,aug,failure,0,no
3777,267,27,142,1,-1,0,services,single,secondary,no,yes,no,cellular,may,unknown,0,no
3778,2108,22,381,3,0,0,services,single,secondary,no,no,no,unknown,jul,unknown,0,no
3779,42,30,1153,0,-1,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,0,yes
3780,591,10,159,3,-1,0,admin.,married,secondary,no,no,no,cellular,jun,unknown,0,no
3781,-72,30,69,1,0,0,management,married,tertiary,no,no,no,telephone,aug,unknown,0,no
3782,1813,5,55,1,0,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,0,no
3783,1192,18,109,7,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3784,4884,26,126,0,-1,0,unknown,married,secondary,no,no,no,cellular,aug,unknown,0,no
3785,1647,2,323,1,-1,0,blue-collar,single,secondary,no,no,no,unknown,jun,unknown,0,no
3786,74,6,31,1,-1,0,admin.,married,unknown,no,yes,no,unknown,may,unknown,0,no
3787,2730,27,294,2,256,8,management,married,tertiary,no,yes,no,cellular,oct,failure,0,no
3788,-242,19,392,3,174,1,management,married,tertiary,no,no,no,cellular,jan,failure,0,no
3789,97,12,53,1,0,0,blue-collar,married,secondary,no,yes,no,telephone,may,unknown,0,no
3790,245,20,181,5,0,0,services,married,primary,no,yes,no,cellular,aug,unknown,0,no
3791,246,3,275,2,195,3,unemployed,married,secondary,no,no,no,cellular,aug,failure,0,no
3792,112,16,360,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3793,-116,5,536,0,-1,0,admin.,single,tertiary,no,no,no,cellular,feb,unknown,0,yes
3794,1504,20,232,1,0,0,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,0,no
3795,-280,20,211,0,0,0,admin.,married,primary,no,no,no,cellular,jul,unknown,0,no
3796,608,19,564,1,-1,0,admin.,single,tertiary,no,no,no,cellular,feb,unknown,0,no
3797,576,20,93,3,0,0,services,married,secondary,no,no,no,cellular,nov,unknown,0,no
3798,1737,3,237,1,-1,0,management,single,tertiary,no,no,no,cellular,jun,unknown,0,no
3799,1267,3,169,0,371,1,technician,married,secondary,no,no,no,cellular,may,failure,0,no
3800,70,18,9,3,0,0,admin.,married,secondary,no,yes,no,cellular,jul,unknown,0,no
3801,121,6,153,1,0,0,unemployed,divorced,secondary,no,yes,yes,cellular,nov,unknown,0,no
3802,619,11,299,1,163,3,blue-collar,divorced,secondary,no,yes,no,cellular,apr,success,0,yes
3803,257,5,278,1,0,0,management,single,secondary,no,no,no,cellular,apr,unknown,0,no
3804,-35,30,99,3,0,0,student,married,secondary,no,no,no,telephone,jul,unknown,0,no
3805,-37,28,177,0,122,1,technician,married,secondary,no,no,no,cellular,jan,other,0,no
3806,30,12,261,0,394,1,blue-collar,married,secondary,no,yes,no,cellular,may,failure,0,no
3807,255,20,47,0,-1,0,unemployed,married,secondary,no,yes,no,cellular,may,unknown,0,no
3808,-69,11,168,3,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3809,218,21,155,2,0,0,admin.,married,secondary,no,yes,no,cellular,jul,unknown,0,no
3810,-196,5,1997,2,-1,0,management,divorced,secondary,no,yes,yes,cellular,may,unknown,0,no
3811,1,2,147,0,0,0,entrepreneur,divorced,secondary,no,yes,yes,cellular,nov,unknown,0,no
3812,-311,15,313,3,-1,0,services,single,secondary,no,yes,no,unknown,may,unknown,0,no
3813,477,4,265,2,-1,0,management,married,tertiary,no,no,no,cellular,feb,unknown,0,no
3814,178,5,139,1,-1,0,technician,married,secondary,no,yes,yes,cellular,nov,unknown,0,no
3815,-55,11,83,0,349,1,blue-collar,married,secondary,no,yes,no,cellular,jul,failure,0,no
3816,3950,19,102,1,0,0,services,divorced,secondary,yes,no,no,cellular,aug,unknown,0,no
3817,1033,27,282,1,-1,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,0,no
3818,86,8,232,0,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
3819,194,13,168,1,0,0,technician,married,tertiary,no,no,no,cellular,may,unknown,0,no
3820,1370,5,857,1,-1,0,admin.,married,tertiary,no,yes,no,cellular,feb,unknown,0,yes
3821,-70,27,101,2,0,0,blue-collar,married,primary,no,yes,yes,cellular,jul,unknown,0,no
3822,-314,5,345,1,324,2,blue-collar,married,secondary,no,yes,yes,cellular,apr,other,0,no
3823,333,19,231,3,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
3824,6232,29,81,3,0,0,admin.,married,secondary,no,no,no,cellular,jan,unknown,0,no
3825,2007,20,873,6,0,0,management,married,tertiary,no,no,no,cellular,nov,unknown,0,yes
3826,149,21,409,2,-1,0,management,married,tertiary,no,yes,no,telephone,jul,unknown,0,no
3827,1559,8,232,3,-1,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,0,no
3828,239,2,355,2,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
3829,195,15,149,1,330,4,blue-collar,married,secondary,no,yes,no,cellular,may,failure,0,no
3830,0,26,23,6,0,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
3831,989,2,629,1,182,1,technician,married,secondary,no,no,no,cellular,jul,other,0,no
3832,947,26,189,0,-1,0,management,married,tertiary,no,no,no,cellular,oct,unknown,0,no
3833,17,14,161,0,0,0,services,divorced,secondary,yes,yes,yes,cellular,may,unknown,0,no
3834,2937,27,329,5,0,0,technician,single,tertiary,no,no,no,unknown,may,unknown,0,no
3835,1661,13,324,3,-1,0,blue-collar,married,primary,no,no,no,cellular,aug,unknown,0,no
3836,-66,4,45,6,-1,0,technician,single,primary,no,no,no,unknown,jul,unknown,0,no
3837,-51,12,84,0,88,1,admin.,single,secondary,no,no,yes,cellular,may,failure,0,no
3838,-47,26,159,3,-1,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
3839,268,20,214,2,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3840,-11,30,671,0,-1,0,housemaid,single,secondary,no,no,yes,unknown,may,unknown,0,no
3841,4751,6,513,1,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,yes
3842,573,5,287,0,282,1,admin.,married,tertiary,no,no,no,telephone,aug,failure,0,no
3843,417,29,469,1,-1,0,admin.,married,primary,no,yes,no,cellular,jan,unknown,0,no
3844,997,15,54,6,-1,0,management,single,tertiary,no,no,no,cellular,jul,unknown,0,no
3845,2223,12,123,2,0,0,technician,married,secondary,no,no,no,cellular,nov,unknown,0,no
3846,2332,29,207,5,-1,0,technician,single,secondary,no,yes,yes,unknown,may,unknown,0,no
3847,1265,27,94,1,-1,0,technician,single,tertiary,no,yes,no,telephone,may,unknown,0,no
3848,344,21,57,1,-1,0,housemaid,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
3849,40,30,181,0,101,1,services,divorced,secondary,no,yes,no,cellular,jan,success,0,no
3850,51,8,99,0,362,1,technician,divorced,secondary,no,no,no,telephone,apr,failure,0,no
3851,729,10,150,0,0,0,services,single,secondary,no,yes,no,cellular,jun,unknown,0,yes
3852,1456,18,157,0,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
3853,1181,15,529,2,0,0,housemaid,single,secondary,no,yes,no,cellular,apr,unknown,0,yes
3854,190,27,143,1,-1,0,blue-collar,married,secondary,no,no,yes,unknown,may,unknown,0,no
3855,393,28,84,3,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
3856,372,19,604,0,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3857,607,18,161,3,-1,0,services,married,secondary,no,no,no,cellular,aug,unknown,0,no
3858,90,18,242,1,-1,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
3859,1456,20,95,0,-1,0,unknown,married,primary,no,no,no,telephone,sep,unknown,0,yes
3860,274,14,397,2,-1,0,blue-collar,single,secondary,no,no,yes,unknown,may,unknown,0,no
3861,1125,26,138,19,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
3862,65,20,119,1,-1,0,management,single,tertiary,no,yes,no,cellular,nov,unknown,0,no
3863,1574,1,581,0,-1,0,admin.,married,secondary,no,no,no,cellular,feb,unknown,0,no
3864,123,7,62,2,-1,0,management,married,secondary,no,yes,yes,unknown,may,unknown,0,no
3865,4224,28,279,5,0,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,0,no
3866,-134,19,323,16,-1,0,services,single,secondary,no,no,no,cellular,feb,unknown,0,yes
3867,120,30,55,1,-1,0,housemaid,married,tertiary,no,no,no,telephone,jul,unknown,0,no
3868,1390,30,243,4,-1,0,blue-collar,married,unknown,no,yes,no,cellular,jul,unknown,0,no
3869,1093,17,64,1,0,0,retired,married,primary,no,no,no,telephone,nov,unknown,0,no
3870,133,14,171,0,194,3,services,married,primary,no,yes,no,cellular,may,failure,0,no
3871,257,20,121,4,0,0,blue-collar,single,primary,no,yes,yes,cellular,apr,other,0,no
3872,-271,3,121,0,-1,0,admin.,married,secondary,no,yes,no,unknown,jun,unknown,0,no
3873,1878,11,66,5,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
3874,-296,6,177,0,-1,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,0,no
3875,157,28,77,1,-1,0,technician,divorced,secondary,no,yes,no,cellular,jul,unknown,0,no
3876,1706,15,69,5,338,11,retired,married,secondary,no,yes,no,telephone,jun,other,0,no
3877,360,28,732,3,0,0,retired,married,secondary,no,no,no,telephone,jul,unknown,0,no
3878,46,2,212,0,188,3,management,married,tertiary,no,no,no,cellular,feb,other,0,yes
3879,626,2,105,1,0,0,management,married,unknown,no,no,no,cellular,feb,unknown,0,no
3880,4533,29,283,0,-1,0,management,single,tertiary,no,no,no,cellular,apr,unknown,0,no
3881,1492,15,106,0,0,0,management,single,tertiary,no,yes,no,cellular,feb,unknown,0,no
3882,296,2,95,1,-1,0,management,married,secondary,no,no,no,cellular,feb,unknown,0,no
