fnlwgt,hours-per-week,capital-gain,capital-loss,education-num,age,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
165168,24,7227,1926,13,24,Private,HS-grad,Never-married,Sales,Own-child,White,United-States,unpriv,>50K
25410,29,5049,0,12,47,Local-gov,HS-grad,Married-civ-spouse,Handlers-cleaners,Own-child,Black,United-States,unpriv,>50K
200850,44,0,0,9,48,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,United-States,unpriv,>50K
171545,44,0,0,10,48,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
431593,53,15016,1699,2,62,State-gov,Some-college,Married-spouse-absent,Handlers-cleaners,Own-child,Asian-Pac-Islander,Cambodia,unpriv,>50K
376738,37,5226,0,8,19,Private,Bachelors,Never-married,Sales,Not-in-family,White,United-States,unpriv,>50K
6888,44,9285,0,2,46,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Own-child,Asian-Pac-Islander,Laos,unpriv,>50K
395304,53,14412,1717,2,57,State-gov,Some-college,Divorced,Handlers-cleaners,Own-child,Asian-Pac-Islander,Cambodia,unpriv,>50K
170710,48,0,0,13,50,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
103773,39,0,0,8,62,Private,HS-grad,Divorced,Exec-managerial,Wife,White,United-States,unpriv,>50K
55797,39,0,0,12,40,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
413393,50,14474,2313,5,61,State-gov,Some-college,Divorced,Handlers-cleaners,Own-child,Asian-Pac-Islander,Cambodia,unpriv,>50K
210934,23,0,0,8,32,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,United-States,unpriv,>50K
239391,39,0,0,10,41,Private,Some-college,Never-married,Exec-managerial,Unmarried,White,United-States,unpriv,>50K
7571,38,6731,0,3,46,Local-gov,HS-grad,Married-civ-spouse,?,Own-child,Asian-Pac-Islander,United-States,unpriv,>50K
143018,19,0,0,10,51,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
295903,39,0,0,8,51,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
199832,16,0,0,9,38,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,United-States,unpriv,>50K
352950,47,2735,1639,12,55,Self-emp-inc,Some-college,Divorced,Handlers-cleaners,Unmarried,Black,El-Salvador,unpriv,>50K
412114,35,0,0,9,59,Local-gov,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Mexico,unpriv,>50K
168452,42,0,0,12,48,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
141962,48,0,0,9,48,Private,Masters,Divorced,Prof-specialty,Husband,White,United-States,unpriv,>50K
351241,45,14357,1784,12,50,State-gov,HS-grad,Divorced,Transport-moving,Own-child,Black,Mexico,unpriv,>50K
193857,35,0,0,15,47,Private,Some-college,Married-civ-spouse,Sales,Wife,White,United-States,unpriv,>50K
63382,32,0,0,9,25,Private,HS-grad,Never-married,Adm-clerical,Wife,White,Scotland,unpriv,>50K
193329,44,0,0,13,71,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,United-States,unpriv,>50K
183381,39,0,0,12,48,Private,Bachelors,Divorced,Exec-managerial,Unmarried,White,United-States,unpriv,>50K
152371,39,0,0,12,46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
90276,30,0,0,10,40,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,unpriv,>50K
211172,38,0,0,10,18,Private,Some-college,Never-married,Other-service,Own-child,White,United-States,unpriv,>50K
226065,42,14776,1447,13,51,Private,HS-grad,Divorced,Transport-moving,Husband,White,United-States,unpriv,>50K
123523,44,0,0,8,54,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,unpriv,>50K
31145,40,0,0,9,56,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Jamaica,unpriv,>50K
85222,25,0,0,2,64,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
106806,47,0,0,14,48,Local-gov,Masters,Widowed,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
252422,40,0,0,9,34,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
211903,51,0,0,13,51,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,China,unpriv,>50K
244094,47,0,0,12,46,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
279085,39,0,0,9,56,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Mexico,unpriv,>50K
220520,23,0,0,12,48,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
158252,46,0,0,10,47,Private,Masters,Divorced,Adm-clerical,Unmarried,Black,United-States,unpriv,>50K
262727,40,0,0,13,48,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
252722,51,0,0,9,43,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
416654,33,0,0,9,51,Local-gov,HS-grad,Never-married,Tech-support,Not-in-family,White,Mexico,unpriv,>50K
184822,42,14592,1452,13,51,Private,HS-grad,Divorced,Tech-support,Husband,White,United-States,unpriv,>50K
437295,52,2090,0,12,39,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,Black,United-States,unpriv,>50K
218887,51,0,0,12,34,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
420466,52,14662,2394,4,54,State-gov,Some-college,Divorced,Handlers-cleaners,Own-child,Asian-Pac-Islander,Cuba,unpriv,>50K
188633,48,0,0,8,27,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
180687,23,0,0,12,46,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,unpriv,>50K
62938,26,0,0,9,54,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
273890,39,0,0,9,36,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
110089,23,0,0,13,43,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
185332,40,0,0,10,34,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,United-States,unpriv,>50K
201658,40,0,0,9,60,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
207871,24,0,0,14,48,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,?,unpriv,>50K
219391,40,0,0,10,47,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
179651,18,0,0,12,48,Local-gov,Bachelors,Never-married,Prof-specialty,Wife,White,United-States,unpriv,>50K
221229,51,0,0,9,41,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
94560,42,0,0,15,48,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Philippines,unpriv,>50K
94025,39,0,0,12,48,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,>50K
97047,32,0,0,2,37,Private,Masters,Never-married,Other-service,Not-in-family,Black,United-States,unpriv,>50K
277615,16,4406,0,9,18,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Outlying-US(Guam-USVI-etc),unpriv,>50K
165267,39,0,0,12,61,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
62151,28,0,0,9,25,Self-emp-not-inc,HS-grad,Never-married,Sales,Not-in-family,White,Germany,unpriv,>50K
171762,48,0,0,15,48,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
266854,40,0,0,13,41,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,>50K
192872,42,15405,1553,12,29,Private,HS-grad,Divorced,Tech-support,Husband,White,United-States,unpriv,>50K
197512,39,0,0,9,50,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,>50K
168195,43,14414,1852,13,47,Private,HS-grad,Divorced,Transport-moving,Husband,White,United-States,unpriv,>50K
97874,39,0,0,13,28,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
185985,44,0,0,12,51,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
75171,47,0,0,12,40,Local-gov,Bachelors,Widowed,Exec-managerial,Unmarried,Amer-Indian-Eskimo,United-States,unpriv,>50K
207480,20,0,0,9,57,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
380059,22,0,0,13,62,Private,Masters,Divorced,Prof-specialty,Wife,White,United-States,unpriv,>50K
127148,44,0,0,9,16,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Canada,unpriv,>50K
41941,28,0,0,10,29,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
164982,20,7762,0,13,50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Not-in-family,Black,United-States,unpriv,>50K
204490,45,0,0,13,44,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,United-States,unpriv,>50K
336657,26,0,0,10,29,Private,Some-college,Never-married,Sales,Wife,White,England,unpriv,>50K
145614,39,0,0,15,36,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Mexico,unpriv,>50K
250661,35,0,0,10,48,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
334323,48,14438,1773,12,48,State-gov,Some-college,Divorced,Machine-op-inspct,Not-in-family,Black,India,unpriv,>50K
174313,51,0,0,9,25,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
48022,39,0,0,12,38,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,unpriv,>50K
18642,39,0,0,9,53,Private,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,?,unpriv,>50K
246469,42,15323,1454,13,51,Private,HS-grad,Divorced,Transport-moving,Husband,White,United-States,unpriv,>50K
223653,51,0,0,13,46,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
273911,45,0,0,13,34,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
266440,53,0,0,13,35,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
281446,39,0,0,9,24,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,United-States,unpriv,>50K
170061,25,0,0,13,50,Private,Some-college,Never-married,Exec-managerial,Own-child,White,United-States,unpriv,>50K
118999,50,0,0,12,28,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,>50K
191292,40,0,0,12,44,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
359072,40,0,0,13,29,Private,11th,Never-married,Sales,Wife,White,United-States,unpriv,>50K
238196,21,0,0,10,51,Private,Some-college,Married-civ-spouse,Sales,Wife,White,United-States,unpriv,>50K
405285,32,0,0,9,25,Local-gov,HS-grad,Never-married,Protective-serv,Not-in-family,White,Germany,unpriv,>50K
271625,39,0,0,13,50,Private,Bachelors,Never-married,Adm-clerical,Wife,White,United-States,unpriv,>50K
234968,39,0,0,13,48,Private,Masters,Married-civ-spouse,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
418060,39,0,0,12,38,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Philippines,unpriv,>50K
19007,39,0,0,3,62,Private,10th,Married-civ-spouse,Other-service,Husband,White,United-States,unpriv,>50K
70667,39,0,0,12,31,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,unpriv,>50K
9091,39,0,0,12,39,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
357786,46,0,0,12,48,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
439123,53,14393,1647,4,58,State-gov,Some-college,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,Cambodia,unpriv,>50K
244903,40,0,0,13,28,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
14119,31,7118,0,12,47,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Own-child,Black,Laos,unpriv,>50K
105306,40,0,0,14,60,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
162183,50,0,0,12,62,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
169096,28,0,0,9,48,Self-emp-not-inc,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,United-States,unpriv,>50K
216481,39,0,0,9,29,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,>50K
428702,40,0,0,13,40,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,United-States,unpriv,>50K
214631,47,4694,0,13,36,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Germany,unpriv,>50K
181921,39,0,0,9,61,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,El-Salvador,unpriv,>50K
202537,40,0,0,10,50,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,United-States,unpriv,>50K
248371,39,0,0,13,36,Local-gov,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Germany,unpriv,>50K
189253,40,0,0,9,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
194882,48,6123,0,13,38,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Peru,unpriv,>50K
237311,42,14206,1455,13,56,Private,HS-grad,Divorced,Transport-moving,Husband,White,United-States,unpriv,>50K
185714,45,0,0,13,25,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,United-States,unpriv,>50K
185953,40,0,0,10,36,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,>50K
140600,39,0,0,15,38,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
176674,41,14668,1449,13,64,Private,HS-grad,Divorced,Transport-moving,Husband,White,United-States,unpriv,>50K
52434,30,0,0,12,34,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,United-States,unpriv,>50K
216188,53,14648,2027,2,48,Local-gov,Bachelors,Never-married,Farming-fishing,Own-child,Black,Laos,unpriv,>50K
116135,39,0,0,9,62,Private,Some-college,Married-civ-spouse,Sales,Wife,White,United-States,unpriv,>50K
118709,39,0,0,12,42,Private,Bachelors,Never-married,Adm-clerical,Wife,White,United-States,unpriv,>50K
11421,39,0,0,12,61,Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Jamaica,unpriv,>50K
48841,50,0,0,12,58,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
100488,40,0,0,13,42,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,United-States,unpriv,>50K
108696,40,0,0,9,41,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,>50K
205028,39,0,0,9,32,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
214181,40,0,1926,13,40,Private,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,Mexico,unpriv,>50K
86358,39,4926,1926,10,45,?,Some-college,Married-civ-spouse,?,Husband,White,Ireland,unpriv,>50K
168196,39,0,0,13,29,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
261941,46,0,0,15,45,Private,Masters,Divorced,Prof-specialty,Wife,White,England,unpriv,>50K
161019,29,0,0,12,48,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
309922,39,0,0,12,34,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
219622,40,0,0,10,40,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
259987,33,0,0,12,39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
158935,45,0,0,10,27,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,United-States,unpriv,>50K
147076,45,3692,1944,13,19,Private,HS-grad,Divorced,Handlers-cleaners,Husband,White,United-States,unpriv,>50K
162893,58,3897,0,10,40,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Mexico,unpriv,>50K
285052,26,0,0,12,33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
246986,40,0,0,10,51,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
122247,39,0,0,4,61,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
211690,42,14838,1463,13,51,Private,HS-grad,Divorced,Transport-moving,Husband,White,United-States,unpriv,>50K
264127,42,14420,1448,13,51,Private,HS-grad,Divorced,Transport-moving,Husband,White,United-States,unpriv,>50K
255293,15,0,0,12,25,Private,Bachelors,Never-married,Exec-managerial,Wife,White,United-States,unpriv,>50K
172948,40,0,0,8,31,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
144701,44,0,0,9,46,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
195136,40,0,0,10,45,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,United-States,unpriv,>50K
194259,42,14333,1486,13,59,Private,HS-grad,Divorced,Transport-moving,Husband,White,United-States,unpriv,>50K
285041,39,0,0,9,53,Private,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Mexico,unpriv,>50K
264374,17,0,0,8,42,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
102890,40,0,0,8,38,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
218349,40,0,0,10,25,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
428613,52,14396,1673,2,56,State-gov,Bachelors,Divorced,Handlers-cleaners,Own-child,Asian-Pac-Islander,Cambodia,unpriv,>50K
67311,40,0,0,8,39,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
63795,39,0,0,12,30,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
244980,47,0,0,9,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
43053,24,6907,0,13,56,Self-emp-not-inc,HS-grad,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,United-States,unpriv,>50K
89702,55,0,0,13,25,Self-emp-inc,Masters,Divorced,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
168869,52,0,0,13,32,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
161242,21,8259,0,13,51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Not-in-family,Black,United-States,unpriv,>50K
192102,51,0,0,13,28,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
221118,47,0,0,13,38,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
263337,39,0,0,12,39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
190948,40,0,0,15,30,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Mexico,unpriv,>50K
120664,46,0,0,9,62,Private,HS-grad,Widowed,Exec-managerial,Wife,White,?,unpriv,>50K
191397,17,0,0,13,44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
179822,19,0,0,9,58,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
156117,40,0,0,9,46,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
193354,41,14833,1455,13,62,Private,HS-grad,Divorced,Transport-moving,Husband,White,United-States,unpriv,>50K
176913,39,0,0,10,36,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,unpriv,>50K
95242,55,0,1925,13,15,Local-gov,Masters,Married-AF-spouse,Prof-specialty,Wife,White,Greece,unpriv,>50K
180355,39,0,0,12,36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
113563,40,0,0,12,50,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
105181,48,0,0,10,37,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
278582,39,0,0,12,32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
27070,39,0,0,8,57,Private,Some-college,Widowed,Sales,Not-in-family,White,Jamaica,unpriv,>50K
29750,36,0,0,9,44,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Philippines,unpriv,>50K
320788,38,0,0,8,29,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Outlying-US(Guam-USVI-etc),unpriv,>50K
174388,40,0,0,13,34,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
190621,31,0,0,10,20,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
201638,52,0,0,9,42,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
133921,39,0,0,12,56,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,unpriv,>50K
239363,36,5685,0,13,33,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,?,unpriv,>50K
13685,39,0,0,14,58,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,unpriv,>50K
240913,50,0,0,8,42,Private,HS-grad,Divorced,Sales,Unmarried,Black,United-States,unpriv,>50K
204967,40,0,0,9,37,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
197520,40,6849,0,15,65,Local-gov,Masters,Widowed,Farming-fishing,Not-in-family,Asian-Pac-Islander,United-States,unpriv,>50K
90975,40,0,0,9,51,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Germany,unpriv,>50K
178815,12,0,0,8,46,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
116811,19,0,0,9,36,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,United-States,unpriv,>50K
406545,45,0,0,12,37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
10442,34,6463,0,12,46,Local-gov,HS-grad,Married-civ-spouse,?,Own-child,Asian-Pac-Islander,United-States,unpriv,>50K
113804,48,0,0,10,48,Private,Masters,Divorced,Prof-specialty,Wife,White,United-States,unpriv,>50K
264994,39,3738,1926,12,46,Federal-gov,Bachelors,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Japan,unpriv,>50K
193508,21,0,0,13,34,Private,Bachelors,Never-married,Adm-clerical,Wife,White,United-States,unpriv,>50K
69374,39,0,0,3,44,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,>50K
274315,40,0,0,10,44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
145930,40,0,0,14,51,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Mexico,unpriv,>50K
191478,14,0,0,12,22,Private,Bachelors,Never-married,Sales,Own-child,White,United-States,unpriv,>50K
102940,39,0,0,13,33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
199659,32,827,1968,6,50,Private,Some-college,Never-married,Other-service,Husband,White,United-States,unpriv,>50K
71464,46,0,0,13,48,Self-emp-not-inc,Masters,Widowed,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
425900,51,14646,1729,3,56,State-gov,Some-college,Divorced,Handlers-cleaners,Own-child,Asian-Pac-Islander,Cambodia,unpriv,>50K
156358,11,0,0,9,27,Private,HS-grad,Never-married,Sales,Wife,White,United-States,unpriv,>50K
159809,39,0,0,10,39,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,United-States,unpriv,>50K
199344,39,0,0,9,51,Private,HS-grad,Divorced,Sales,Unmarried,White,United-States,unpriv,>50K
176453,48,0,0,16,36,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,China,unpriv,>50K
191816,40,0,0,15,39,Private,Masters,Divorced,Prof-specialty,Wife,White,United-States,unpriv,>50K
116354,40,0,0,9,39,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,United-States,unpriv,>50K
168708,22,3814,0,9,51,Private,HS-grad,Divorced,Other-service,Not-in-family,White,United-States,unpriv,>50K
216228,55,14224,1798,2,51,Self-emp-inc,Prof-school,Never-married,Protective-serv,Wife,Black,England,unpriv,>50K
99653,46,14180,2662,12,51,?,Bachelors,Divorced,Handlers-cleaners,Not-in-family,Black,Cuba,unpriv,>50K
148090,40,0,0,13,51,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,unpriv,>50K
271988,39,0,0,12,39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
6839,47,9791,0,2,46,Local-gov,HS-grad,Married-civ-spouse,Farming-fishing,Own-child,Asian-Pac-Islander,Laos,unpriv,>50K
223694,40,0,0,12,27,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
217793,40,0,0,14,42,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
199420,11,5376,0,8,59,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,United-States,unpriv,>50K
412668,9,0,0,13,36,Local-gov,Bachelors,Divorced,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
322081,52,14418,2421,12,51,State-gov,Bachelors,Divorced,Tech-support,Not-in-family,Black,Mexico,unpriv,>50K
222223,42,0,0,15,51,Self-emp-not-inc,Masters,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
164228,21,8004,0,13,51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Not-in-family,Black,United-States,unpriv,>50K
178914,39,0,0,9,39,Private,HS-grad,Never-married,Other-service,Wife,White,United-States,unpriv,>50K
132271,39,0,0,10,44,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
89948,51,14464,1977,12,50,Self-emp-inc,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Vietnam,unpriv,>50K
103025,40,0,0,9,33,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
225588,26,0,0,10,51,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
213539,39,0,1925,13,47,Private,Assoc-voc,Divorced,Prof-specialty,Wife,White,?,unpriv,>50K
442026,39,0,0,10,28,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
43968,22,0,0,10,29,Private,Bachelors,Never-married,Prof-specialty,Wife,White,United-States,unpriv,>50K
240849,39,0,0,9,39,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,>50K
209055,39,0,1922,13,55,Local-gov,Assoc-voc,Divorced,Adm-clerical,Wife,White,?,unpriv,>50K
