fnlwgt,hours-per-week,capital-gain,capital-loss,education-num,age,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
212247,39,0,0,9,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
87488,30,0,0,8,31,Private,11th,Divorced,Other-service,Unmarried,Black,United-States,unpriv,unpref
94283,29,0,0,8,21,Private,HS-grad,Never-married,?,Own-child,White,United-States,unpriv,unpref
195582,39,0,0,8,36,Private,HS-grad,Divorced,Other-service,Unmarried,White,United-States,unpriv,unpref
211258,22,0,0,8,62,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
61925,21,0,0,9,16,Private,HS-grad,Never-married,Other-service,Not-in-family,White,United-States,unpriv,unpref
286613,39,0,0,9,16,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
174321,18,5182,1927,10,62,State-gov,Assoc-voc,Separated,Prof-specialty,Unmarried,Black,China,Male,unpref
154361,39,0,0,9,62,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,unpriv,unpref
229637,47,0,0,9,47,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
368939,40,0,0,12,28,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,United-States,Male,unpref
155085,39,0,0,12,29,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
28613,53,0,0,9,20,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,United-States,unpriv,unpref
156956,40,0,0,8,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
170305,40,0,0,8,40,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Mexico,Male,unpref
14255,40,0,0,10,60,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
48580,48,0,0,10,28,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,>50K
100500,40,0,0,9,41,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
155055,14,7144,1842,10,48,Local-gov,Assoc-voc,Divorced,Adm-clerical,Not-in-family,White,Mexico,Male,unpref
126248,40,0,0,10,25,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
57706,45,2100,1974,12,18,Self-emp-inc,Some-college,Never-married,Sales,Unmarried,Black,Mexico,unpriv,unpref
162367,39,0,0,9,38,Private,HS-grad,Divorced,Craft-repair,Unmarried,Black,United-States,Male,unpref
142233,40,0,0,9,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
154668,45,0,0,13,29,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
165227,48,0,0,8,29,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
300753,39,0,0,12,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,>50K
272121,40,0,0,12,21,Private,Bachelors,Never-married,Sales,Not-in-family,White,Mexico,unpriv,unpref
8312,47,0,0,5,51,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
34178,47,1091,2009,12,17,Self-emp-inc,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Black,Canada,Male,unpref
138254,40,0,0,9,22,Private,Some-college,Never-married,Adm-clerical,Own-child,White,?,Male,unpref
152819,40,0,0,12,45,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Mexico,unpriv,unpref
129616,40,0,0,9,25,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
367437,50,0,0,9,41,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
227644,9,0,0,4,20,Private,11th,Never-married,Other-service,Own-child,White,United-States,Male,unpref
234557,40,0,0,8,21,Private,Some-college,Never-married,Craft-repair,Husband,White,United-States,Male,unpref
37039,13,0,0,9,39,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,unpriv,unpref
309075,39,0,0,2,53,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
33363,18,0,0,10,20,Private,11th,Never-married,Other-service,Not-in-family,White,United-States,Male,unpref
39625,40,0,0,8,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
213223,39,0,0,9,47,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Mexico,Male,unpref
47640,39,0,0,15,41,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Mexico,unpriv,unpref
113331,39,0,0,10,16,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,unpriv,unpref
254782,49,0,0,9,39,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Mexico,Male,>50K
57004,39,0,0,9,48,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,United-States,Male,unpref
260201,39,0,0,6,22,Private,11th,Never-married,Craft-repair,Own-child,White,United-States,Male,unpref
120526,26,0,0,10,19,Private,Some-college,Never-married,Sales,Not-in-family,White,United-States,Male,unpref
129186,30,0,0,12,53,Private,Bachelors,Married-civ-spouse,?,Husband,White,United-States,Male,unpref
235874,39,0,0,9,24,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
26440,47,0,0,10,19,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
187315,96,8438,0,14,51,Self-emp-inc,Masters,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Japan,Male,>50K
259011,50,0,0,9,62,Private,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,United-States,Male,>50K
237459,40,0,0,10,44,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
188410,38,0,0,12,60,Self-emp-not-inc,Some-college,Divorced,Other-service,Not-in-family,White,United-States,Male,unpref
92477,40,0,0,9,27,Private,HS-grad,Married-civ-spouse,Other-service,Not-in-family,White,Mexico,unpriv,unpref
122573,39,0,0,8,34,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
176005,39,0,0,8,37,Private,HS-grad,Never-married,Other-service,Not-in-family,White,United-States,unpriv,unpref
55926,40,0,0,12,47,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,>50K
146463,39,0,0,3,17,Private,11th,Never-married,Sales,Own-child,White,United-States,unpriv,unpref
146670,33,0,0,8,21,Private,Some-college,Never-married,Other-service,Own-child,White,United-States,Male,unpref
246247,18,0,0,9,47,Local-gov,Some-college,Divorced,Prof-specialty,Not-in-family,White,United-States,Male,unpref
160834,47,0,0,8,37,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,United-States,unpriv,unpref
256667,20,0,0,12,21,Private,Bachelors,Never-married,Sales,Own-child,White,United-States,Male,unpref
78210,39,0,0,9,34,Private,HS-grad,Married-civ-spouse,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
68125,51,5549,1926,10,43,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Poland,Male,>50K
16465,46,0,0,10,29,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
196199,39,0,0,8,62,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male,>50K
199028,39,0,0,8,18,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Philippines,unpriv,unpref
183028,33,0,0,9,21,Private,HS-grad,Never-married,?,Own-child,White,United-States,Male,unpref
165392,42,0,0,9,35,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,United-States,unpriv,unpref
59932,40,0,0,9,57,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,?,unpriv,unpref
171059,39,0,0,9,50,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,United-States,Male,unpref
209078,35,0,0,8,59,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male,>50K
125618,26,0,0,10,18,Private,Some-college,Never-married,?,Own-child,White,United-States,unpriv,unpref
232068,19,5810,0,9,48,Private,Assoc-acdm,Divorced,Prof-specialty,Unmarried,Black,Philippines,unpriv,unpref
170648,39,0,0,12,39,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
166652,39,0,0,8,32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
227422,40,0,0,9,42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
178460,33,0,0,2,60,?,Bachelors,Married-civ-spouse,Other-service,Husband,White,United-States,Male,unpref
423126,42,0,0,10,44,Local-gov,Some-college,Never-married,Other-service,Not-in-family,White,Mexico,unpriv,>50K
177010,40,0,0,12,61,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
160644,45,15496,1880,5,18,Private,HS-grad,Divorced,Handlers-cleaners,Husband,White,United-States,unpriv,unpref
108849,40,0,1469,10,41,Private,Assoc-voc,Divorced,Exec-managerial,Husband,White,?,Male,>50K
94873,39,0,0,12,40,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
51822,40,0,0,8,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,United-States,unpriv,unpref
177259,40,0,0,9,39,Local-gov,Some-college,Never-married,Other-service,Not-in-family,Black,United-States,unpriv,unpref
158121,40,0,0,10,41,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
149263,40,0,0,10,32,Private,Some-college,Never-married,Exec-managerial,Wife,White,United-States,Male,unpref
210682,50,2163,0,8,62,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Germany,Male,>50K
121873,18,0,0,10,19,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male,unpref
406528,12,0,0,12,39,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Philippines,Male,>50K
209093,39,0,0,9,48,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
207768,39,0,0,5,64,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
166933,40,0,0,12,39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
308389,39,0,0,9,42,Private,HS-grad,Divorced,Other-service,Not-in-family,Black,United-States,unpriv,unpref
246972,39,0,0,8,55,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
138659,39,0,0,8,38,Private,HS-grad,Married-civ-spouse,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
249861,47,0,0,12,36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,>50K
357289,53,0,0,9,30,Private,HS-grad,Divorced,Craft-repair,Unmarried,Black,United-States,unpriv,unpref
174528,47,0,0,14,58,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Not-in-family,White,United-States,Male,>50K
276076,29,0,0,9,22,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,Male,unpref
215606,40,0,0,9,45,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,United-States,Male,unpref
184529,39,0,0,8,36,Self-emp-not-inc,Bachelors,Married-civ-spouse,Adm-clerical,Own-child,White,Mexico,Male,unpref
145732,40,0,0,9,43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
158819,39,0,0,9,32,Private,HS-grad,Never-married,Other-service,Not-in-family,White,United-States,unpriv,unpref
198038,24,0,0,8,17,Private,HS-grad,Married-civ-spouse,Adm-clerical,Unmarried,Black,Philippines,unpriv,unpref
28651,40,0,0,4,20,Private,Some-college,Divorced,Other-service,Not-in-family,White,Mexico,Male,unpref
185605,39,0,0,8,61,Private,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,United-States,Male,>50K
36794,40,0,0,13,39,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,unpref
101229,47,0,0,9,17,State-gov,Some-college,Married-civ-spouse,Other-service,Wife,Black,United-States,unpriv,unpref
151255,46,0,0,8,45,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
61261,35,0,0,10,25,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,unpriv,unpref
177773,40,0,0,4,48,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
134958,40,0,0,9,40,Private,Assoc-voc,Never-married,Exec-managerial,Not-in-family,White,United-States,Male,unpref
59236,39,0,0,8,32,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Mexico,Male,unpref
245077,34,0,0,12,50,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,United-States,unpriv,unpref
137986,40,0,0,12,28,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,unpref
226572,39,0,0,8,21,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Mexico,unpriv,unpref
164467,42,0,0,9,42,Private,HS-grad,Divorced,Sales,Not-in-family,White,United-States,unpriv,unpref
173359,40,0,0,9,19,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
158230,40,0,0,9,59,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
155753,41,4580,1920,8,28,Private,Masters,Never-married,Handlers-cleaners,Not-in-family,Black,United-States,Male,unpref
183425,52,0,0,12,27,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
174840,40,0,0,9,25,Private,HS-grad,Never-married,Other-service,Own-child,White,United-States,Male,unpref
157561,39,0,0,9,37,Private,HS-grad,Never-married,Craft-repair,Husband,White,United-States,Male,unpref
277861,39,0,0,7,51,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
61371,28,0,0,9,43,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,United-States,Male,unpref
191380,39,0,0,9,40,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,United-States,Male,>50K
28821,39,0,0,8,62,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
32205,39,0,0,12,29,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
404475,40,0,0,9,27,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Philippines,unpriv,unpref
18647,40,0,0,9,56,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Jamaica,Male,>50K
208522,39,0,0,9,19,Private,Some-college,Never-married,Other-service,Own-child,White,Mexico,Male,unpref
237342,34,0,0,13,40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,>50K
196632,11,0,0,9,22,Private,Some-college,Never-married,Other-service,Own-child,White,United-States,unpriv,unpref
17263,40,0,0,10,59,Self-emp-not-inc,Masters,Divorced,Exec-managerial,Husband,White,United-States,Male,unpref
89044,46,0,0,12,27,Private,Masters,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,United-States,Male,>50K
156357,39,0,0,10,46,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
253635,39,0,0,8,46,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
208370,40,0,0,9,35,Private,Some-college,Never-married,Exec-managerial,Husband,White,United-States,Male,unpref
246464,40,0,0,12,64,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
180950,40,0,0,10,57,Private,Assoc-voc,Divorced,Craft-repair,Husband,White,United-States,Male,>50K
178134,40,0,0,10,44,Private,Some-college,Never-married,Other-service,Not-in-family,White,United-States,Male,unpref
260343,40,0,0,9,48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
160188,15,0,0,10,20,Private,11th,Never-married,Other-service,Own-child,White,United-States,Male,unpref
199110,32,0,0,8,23,Private,HS-grad,Never-married,Other-service,Own-child,White,United-States,unpriv,unpref
178378,18,0,0,8,56,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
59546,39,0,0,8,33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
124776,40,0,0,6,31,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
178526,39,0,0,10,58,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,>50K
165165,51,0,0,9,38,Private,HS-grad,Never-married,Adm-clerical,Husband,White,United-States,Male,unpref
282472,39,0,0,9,21,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,unpriv,unpref
155892,39,0,0,8,35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
232060,31,0,0,9,45,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
267448,11,0,0,10,23,Private,11th,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
135603,40,0,0,13,47,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
213075,40,0,0,10,35,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,>50K
175870,30,0,0,6,58,Self-emp-not-inc,10th,Married-civ-spouse,Other-service,Not-in-family,White,Mexico,unpriv,unpref
81687,21,7275,0,13,48,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Not-in-family,Black,United-States,unpriv,unpref
97497,39,0,0,10,22,Private,Some-college,Never-married,Craft-repair,Husband,White,United-States,Male,unpref
41772,39,0,0,9,35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
67475,44,0,0,9,35,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Mexico,unpriv,unpref
182749,26,0,0,8,20,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,United-States,Male,unpref
27344,49,0,0,6,41,Self-emp-not-inc,11th,Married-civ-spouse,Other-service,Husband,Black,Mexico,Male,unpref
48604,43,0,0,12,42,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,Male,unpref
10100,45,0,0,10,16,State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,Male,unpref
93923,39,0,0,8,38,Private,HS-grad,Married-civ-spouse,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
21370,40,0,0,8,25,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,United-States,unpriv,unpref
169553,25,0,0,9,21,Private,Some-college,Never-married,Other-service,Not-in-family,White,United-States,Male,unpref
268761,48,0,0,10,51,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
45575,39,0,0,8,35,Private,10th,Married-civ-spouse,Adm-clerical,Not-in-family,White,Mexico,Male,unpref
233502,46,0,0,9,48,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
188537,39,0,0,10,35,Local-gov,Some-college,Never-married,Adm-clerical,Not-in-family,Black,United-States,unpriv,unpref
188163,48,0,0,14,37,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,>50K
126020,39,0,0,10,31,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,United-States,unpriv,unpref
110012,35,0,0,10,46,Private,HS-grad,Never-married,Sales,Not-in-family,White,United-States,unpriv,unpref
225327,39,0,0,9,38,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,United-States,Male,unpref
180010,49,4461,0,12,32,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,?,Male,unpref
168912,39,0,0,9,31,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
248878,20,0,0,9,35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
422274,14,0,0,7,29,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,United-States,Male,unpref
147351,39,0,0,13,35,Private,Bachelors,Divorced,Prof-specialty,Unmarried,Black,United-States,unpriv,unpref
132714,40,0,0,8,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
273104,14,0,0,9,51,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male,unpref
167014,39,0,0,14,59,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,India,Male,>50K
118251,31,0,0,8,20,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
111528,39,0,0,13,48,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,United-States,unpriv,>50K
162728,40,0,0,9,23,Private,HS-grad,Never-married,Craft-repair,Own-child,White,United-States,Male,>50K
197464,39,0,0,9,35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
216408,40,0,0,9,27,Private,10th,Married-civ-spouse,Craft-repair,Not-in-family,White,United-States,Male,unpref
112285,9,0,0,3,40,Private,Bachelors,Never-married,Other-service,Not-in-family,White,France,unpriv,unpref
126769,49,0,0,9,28,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
51032,40,0,0,3,60,Self-emp-not-inc,7th-8th,Married-civ-spouse,Adm-clerical,Husband,White,Mexico,Male,unpref
411982,39,0,0,8,18,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
168572,20,0,0,9,19,Private,HS-grad,Never-married,Other-service,Own-child,White,United-States,unpriv,unpref
113181,40,0,0,9,32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
179713,34,0,0,13,25,Private,Bachelors,Never-married,Sales,Not-in-family,White,United-States,unpriv,>50K
199074,40,0,0,9,27,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,United-States,Male,unpref
146721,47,0,0,12,61,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
103772,40,0,0,9,17,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
182765,30,1890,0,8,48,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
197263,26,0,0,9,36,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male,>50K
196211,40,0,0,9,27,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Jamaica,Male,unpref
134486,31,0,0,8,47,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
334858,39,0,0,8,18,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,United-States,unpriv,unpref
242231,44,0,0,9,31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
182441,40,0,0,9,37,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
123939,30,0,0,10,25,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
405857,40,0,0,8,47,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Mexico,Male,unpref
247519,48,0,0,12,46,Self-emp-inc,Bachelors,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,United-States,unpriv,>50K
100982,39,0,0,9,37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
143870,48,0,0,9,45,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
132983,40,0,0,9,43,Private,HS-grad,Divorced,Other-service,Not-in-family,White,United-States,unpriv,unpref
221570,43,2106,0,8,48,Private,HS-grad,Never-married,Craft-repair,Husband,White,United-States,Male,unpref
161046,39,0,0,8,36,Private,Some-college,Never-married,Other-service,Not-in-family,Black,United-States,unpriv,unpref
404510,39,0,0,8,28,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Mexico,Male,unpref
140339,9,0,0,9,58,Self-emp-not-inc,HS-grad,Divorced,Prof-specialty,Not-in-family,White,United-States,Male,unpref
108281,40,0,0,4,64,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
287863,39,0,0,9,34,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Mexico,unpriv,unpref
189617,40,0,0,15,38,State-gov,Masters,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,United-States,Male,unpref
269575,39,0,0,10,24,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
168292,39,0,0,10,21,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,unpriv,unpref
39818,45,0,0,10,35,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
194534,20,0,0,10,40,Private,Some-college,Never-married,Other-service,Own-child,White,United-States,Male,unpref
248383,51,0,0,9,44,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male,unpref
145454,39,0,1930,10,16,Private,11th,Divorced,Sales,Own-child,White,?,unpriv,unpref
363726,39,0,0,10,48,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
112426,45,0,0,10,21,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
31862,48,0,0,12,33,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Mexico,Male,unpref
156930,48,6356,0,9,44,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,?,Male,>50K
228693,40,0,0,10,25,Private,Assoc-voc,Never-married,Other-service,Unmarried,White,United-States,unpriv,unpref
26030,14,4176,0,9,56,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
220946,40,0,1922,13,56,Local-gov,Masters,Divorced,Prof-specialty,Wife,White,?,unpriv,>50K
223874,43,0,1925,12,37,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Philippines,Male,>50K
163690,17,0,0,10,18,Private,Some-college,Never-married,Sales,Own-child,White,United-States,unpriv,unpref
161127,39,0,0,12,30,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
301173,53,0,0,7,42,Self-emp-not-inc,Masters,Never-married,Farming-fishing,Husband,Black,Mexico,Male,unpref
148146,17,5069,1830,10,50,Self-emp-not-inc,Masters,Divorced,Adm-clerical,Not-in-family,White,Mexico,Male,unpref
207480,20,0,0,9,57,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
220399,16,0,0,13,32,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,United-States,unpriv,unpref
57860,40,0,0,9,50,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,Male,unpref
266353,17,0,0,9,27,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
92866,39,0,0,9,51,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male,unpref
52308,39,4948,0,12,16,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Philippines,Male,unpref
163851,39,0,0,12,61,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,?,Male,unpref
134283,40,0,0,12,29,Private,Bachelors,Married-civ-spouse,Sales,Own-child,White,United-States,Male,unpref
138632,33,0,0,12,58,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
170342,40,0,0,12,51,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
