balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
-3472,14,565,1,0,0,technician,married,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
1084,23,245,3,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
4836,7,296,1,9,0,management,divorced,tertiary,no,no,no,cellular,aug,other,1,unpref
210,4,616,2,0,0,management,single,tertiary,no,yes,no,cellular,may,unknown,1,yes
2509,20,550,1,2,0,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,1,unpref
-2874,27,214,1,280,0,technician,single,secondary,no,no,no,cellular,may,failure,1,yes
813,27,549,15,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
18647,27,143,1,22,0,blue-collar,married,primary,no,no,no,telephone,jan,failure,1,unpref
3617,18,473,3,280,0,blue-collar,married,primary,no,yes,no,cellular,apr,failure,1,unpref
-2629,28,239,2,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
2258,2,99,1,282,0,management,married,tertiary,no,yes,no,cellular,jun,success,1,yes
136,21,417,1,0,0,blue-collar,married,secondary,no,yes,yes,cellular,apr,unknown,1,unpref
3228,15,6,1,0,0,services,single,secondary,no,yes,yes,unknown,may,unknown,1,unpref
3089,9,65,2,0,0,admin.,married,secondary,no,yes,yes,unknown,jun,unknown,1,unpref
-418,23,175,2,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
713,27,30,1,0,0,blue-collar,married,primary,no,no,no,cellular,aug,unknown,1,unpref
3926,23,1068,2,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
6005,4,65,2,0,0,entrepreneur,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
459,16,290,2,42,2,technician,single,secondary,no,no,yes,cellular,aug,failure,1,unpref
1234,26,579,6,0,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
3063,29,0,5,0,0,technician,married,secondary,no,no,yes,cellular,aug,unknown,1,unpref
1823,25,197,1,0,0,blue-collar,married,unknown,no,no,no,unknown,jun,unknown,1,unpref
888,28,223,4,0,0,blue-collar,married,primary,no,no,no,unknown,may,unknown,1,unpref
1321,26,187,5,0,0,management,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
-577,21,94,11,0,0,blue-collar,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
9365,16,517,1,138,1,management,single,tertiary,no,no,no,cellular,jan,failure,1,unpref
486,7,804,2,0,0,management,single,tertiary,no,no,no,cellular,jul,unknown,1,yes
1263,6,198,1,196,0,blue-collar,married,secondary,no,yes,no,cellular,apr,failure,1,unpref
-1223,8,253,9,0,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
-794,28,194,1,0,0,retired,single,tertiary,no,no,no,cellular,may,unknown,1,unpref
-1573,9,54,3,0,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,1,unpref
1877,25,357,1,0,0,services,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
8023,3,0,1,0,0,management,single,tertiary,no,no,no,telephone,feb,unknown,unpriv,unpref
1326,22,84,2,0,0,self-employed,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
-3683,6,1,1,1,0,blue-collar,divorced,tertiary,no,no,yes,cellular,aug,unknown,unpriv,unpref
-553,18,281,1,0,0,admin.,married,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
180,3,54,2,1,0,technician,single,secondary,no,yes,no,cellular,feb,unknown,1,unpref
-724,5,22,1,0,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
-2064,4,14,1,310,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,1,unpref
3044,10,144,4,2,0,blue-collar,single,secondary,no,no,no,telephone,feb,unknown,1,unpref
2557,20,400,1,0,0,blue-collar,married,unknown,no,no,no,unknown,jun,unknown,1,unpref
6730,28,1692,1,0,0,management,single,tertiary,no,no,no,unknown,may,unknown,1,yes
-1081,14,195,2,0,0,management,single,unknown,no,no,no,unknown,may,unknown,1,unpref
-517,14,261,2,0,0,admin.,married,primary,no,yes,no,cellular,apr,unknown,1,unpref
2701,30,352,11,271,1,technician,single,secondary,no,yes,no,telephone,jan,failure,1,yes
1764,15,323,3,0,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
1383,9,492,6,0,0,blue-collar,married,primary,no,no,no,cellular,aug,unknown,1,unpref
3117,26,476,1,0,0,blue-collar,married,primary,no,yes,yes,unknown,may,unknown,1,unpref
2886,30,264,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1233,4,384,1,354,2,management,single,tertiary,no,yes,no,cellular,may,other,1,yes
1296,16,242,3,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
2171,12,203,1,83,0,technician,single,secondary,no,yes,no,cellular,may,failure,1,yes
1978,23,32,1,0,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
2683,9,194,1,129,7,management,single,tertiary,no,yes,no,cellular,may,success,unpriv,yes
1663,5,62,1,0,0,technician,single,secondary,no,no,yes,cellular,aug,unknown,1,unpref
356,29,397,5,0,0,management,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
1029,17,239,1,0,0,blue-collar,single,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
3526,8,212,1,0,0,technician,single,tertiary,no,no,yes,cellular,feb,unknown,1,unpref
-286,23,286,1,0,0,entrepreneur,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
-2300,4,189,1,0,0,technician,married,secondary,no,yes,no,cellular,feb,unknown,1,unpref
5029,21,483,2,2,0,management,married,tertiary,no,yes,yes,unknown,may,unknown,1,unpref
-275,6,46,1,0,0,admin.,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
1053,16,227,1,0,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
-1953,14,116,5,2,0,services,single,primary,no,yes,no,unknown,may,unknown,1,unpref
5407,21,164,1,94,1,admin.,married,secondary,no,no,no,cellular,nov,failure,1,unpref
2576,30,134,8,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
5448,8,98,1,0,0,retired,divorced,primary,no,no,no,telephone,jul,unknown,unpriv,unpref
3563,12,79,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
3150,15,88,1,0,0,management,married,tertiary,no,yes,yes,cellular,nov,unknown,1,unpref
2519,30,103,1,0,0,admin.,married,tertiary,no,no,no,cellular,jan,unknown,1,unpref
-189,24,137,1,3,0,management,married,tertiary,no,yes,no,cellular,jan,unknown,1,unpref
-1686,2,110,1,0,0,management,single,secondary,no,no,no,cellular,may,unknown,1,unpref
689,6,1278,2,420,3,unemployed,divorced,tertiary,no,yes,no,cellular,may,other,1,yes
-1915,19,0,7,1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-1651,12,103,3,0,0,management,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
6887,11,265,1,273,5,admin.,single,secondary,no,yes,no,cellular,may,other,1,unpref
870,12,507,5,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
3954,26,130,1,0,0,blue-collar,single,primary,no,yes,no,unknown,may,unknown,1,unpref
-237,10,191,3,276,1,services,married,secondary,no,yes,no,cellular,may,failure,1,unpref
-125,10,593,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
1339,25,478,2,1,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
1105,7,113,1,23,0,unemployed,married,tertiary,no,no,no,cellular,feb,failure,1,unpref
-862,3,121,1,0,0,management,single,secondary,no,no,no,cellular,jan,unknown,1,unpref
692,22,7,37,0,0,housemaid,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
1068,27,189,2,0,0,blue-collar,single,primary,no,no,no,unknown,jul,unknown,1,unpref
-2352,28,377,2,2,0,management,divorced,tertiary,no,yes,no,unknown,may,unknown,1,unpref
-772,12,185,1,0,0,admin.,divorced,secondary,no,no,no,cellular,feb,unknown,1,unpref
1315,9,257,1,0,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
3559,14,205,3,242,2,blue-collar,married,secondary,no,yes,no,cellular,may,other,1,unpref
176,2,349,1,0,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,1,unpref
218,11,0,6,0,0,blue-collar,married,primary,no,yes,yes,unknown,jun,unknown,1,unpref
-1245,15,124,2,2,0,services,married,secondary,no,yes,no,telephone,apr,unknown,1,unpref
-1831,17,801,2,300,3,blue-collar,married,secondary,no,yes,no,cellular,apr,failure,1,yes
428,25,299,7,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1198,21,119,2,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
9093,16,206,1,83,1,blue-collar,single,tertiary,no,no,no,cellular,feb,success,1,yes
-3537,29,619,2,1,0,blue-collar,married,primary,no,yes,yes,cellular,jul,unknown,1,unpref
-2773,7,391,1,0,0,admin.,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
-154,1,22,2,0,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
2114,6,126,2,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
1321,20,301,3,5,0,management,single,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
2164,14,506,1,0,0,technician,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
104,14,311,5,0,0,management,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
-682,17,847,1,0,0,management,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-4298,8,360,1,78,0,admin.,divorced,secondary,no,yes,no,cellular,apr,failure,1,unpref
-1176,14,63,1,0,0,services,divorced,secondary,no,no,no,unknown,jun,unknown,1,unpref
2917,6,170,1,2,0,management,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
636,8,126,10,0,0,management,married,tertiary,no,yes,no,telephone,jul,unknown,1,unpref
-2481,11,377,2,0,0,technician,divorced,secondary,no,no,no,cellular,aug,unknown,1,unpref
-806,4,153,1,0,0,services,married,unknown,no,yes,no,unknown,jun,unknown,1,unpref
504,15,145,1,0,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
-1690,1,9,5,70,0,blue-collar,single,secondary,no,no,no,cellular,feb,failure,1,unpref
1246,11,89,2,0,0,management,single,tertiary,no,no,yes,unknown,may,unknown,1,unpref
1339,12,160,1,10,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
643,30,188,12,0,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
717,19,38,3,0,0,management,divorced,tertiary,no,yes,no,cellular,may,unknown,1,unpref
2995,24,172,1,0,0,services,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
-2750,17,0,8,0,0,services,divorced,secondary,no,no,no,cellular,jul,unknown,1,unpref
2846,19,3645,1,0,0,management,single,tertiary,no,no,no,cellular,nov,unknown,1,yes
6618,13,350,1,0,0,management,divorced,tertiary,no,no,no,cellular,aug,unknown,1,unpref
5982,23,377,8,0,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
3053,18,42,1,0,0,self-employed,married,tertiary,no,yes,yes,cellular,nov,unknown,1,unpref
2001,24,93,10,0,0,retired,divorced,secondary,no,no,no,cellular,jul,unknown,1,unpref
-265,8,82,1,0,0,technician,single,tertiary,no,no,no,cellular,nov,unknown,unpriv,unpref
936,22,175,1,224,4,admin.,married,primary,no,yes,no,cellular,may,success,1,yes
469,13,185,2,0,0,technician,single,secondary,no,no,no,cellular,may,unknown,1,unpref
-2563,3,2746,1,0,0,admin.,single,secondary,no,no,no,cellular,jul,unknown,1,yes
-2436,30,192,2,0,0,management,married,tertiary,yes,yes,no,cellular,jul,unknown,1,unpref
414,16,149,1,0,0,management,married,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
-7980,14,0,1,33,0,retired,divorced,tertiary,no,no,yes,cellular,aug,failure,1,unpref
6720,30,180,2,0,0,technician,married,secondary,no,no,no,cellular,apr,unknown,1,unpref
-553,6,643,1,0,0,management,single,secondary,no,no,no,cellular,feb,unknown,1,unpref
1351,17,573,2,468,4,technician,married,secondary,no,yes,yes,cellular,sep,failure,1,yes
2463,23,110,5,336,0,management,married,tertiary,no,yes,no,cellular,aug,failure,1,unpref
6941,20,760,6,0,0,blue-collar,married,secondary,no,no,yes,cellular,aug,unknown,1,unpref
682,15,266,1,0,0,technician,single,tertiary,no,no,no,cellular,jul,unknown,1,unpref
-1032,17,97,2,0,0,blue-collar,single,secondary,no,yes,yes,unknown,may,unknown,1,unpref
596,7,166,3,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
273,10,158,1,0,0,housemaid,married,primary,no,no,no,cellular,aug,unknown,1,unpref
1366,3,195,1,0,0,management,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
1776,22,58,2,109,0,retired,divorced,secondary,no,yes,yes,cellular,nov,other,1,unpref
9831,2,56,1,0,0,self-employed,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
-3113,20,395,1,0,0,technician,single,tertiary,yes,yes,no,unknown,may,unknown,1,unpref
403,11,848,1,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
1293,26,179,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,yes
2662,8,119,10,0,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
-1020,19,276,4,0,0,services,single,secondary,no,no,no,unknown,may,unknown,1,unpref
658,2,103,1,0,0,technician,married,secondary,no,no,no,unknown,may,unknown,1,unpref
-2357,6,445,2,0,0,retired,married,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
3112,15,183,2,0,0,technician,single,secondary,no,no,no,cellular,apr,unknown,1,yes
615,17,239,1,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
8300,16,161,2,0,0,technician,married,primary,no,no,no,telephone,jun,unknown,1,unpref
2255,11,303,1,282,3,entrepreneur,single,secondary,no,no,no,cellular,may,failure,1,unpref
17641,13,112,1,0,0,management,single,tertiary,no,no,no,cellular,jun,unknown,unpriv,yes
-1929,17,33,3,0,0,entrepreneur,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
714,14,1056,1,0,0,management,married,tertiary,no,no,yes,cellular,oct,unknown,1,yes
9512,11,221,2,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
177,12,807,1,0,0,blue-collar,married,unknown,no,yes,no,unknown,may,unknown,1,unpref
-2021,21,110,1,0,0,management,married,tertiary,no,no,yes,cellular,aug,unknown,1,unpref
599,5,241,1,0,0,entrepreneur,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
-1327,4,11,1,0,0,housemaid,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
2085,19,374,3,0,0,self-employed,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
-3957,19,275,1,205,9,entrepreneur,married,tertiary,no,yes,yes,unknown,may,failure,1,unpref
844,6,60,2,0,0,student,single,secondary,no,yes,no,unknown,jun,unknown,unpriv,unpref
-437,21,165,10,0,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
279,19,314,1,0,0,management,married,tertiary,no,no,no,cellular,nov,unknown,1,yes
4212,27,82,2,0,0,technician,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
506,21,3666,1,0,0,management,married,tertiary,no,no,no,cellular,nov,unknown,1,yes
2470,27,740,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,jan,unknown,1,unpref
3204,16,376,1,0,0,blue-collar,single,primary,no,yes,no,unknown,may,unknown,1,unpref
708,13,81,2,0,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,1,unpref
2585,22,727,3,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
636,5,379,2,0,0,management,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
2520,21,58,2,0,0,housemaid,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
1886,4,6,6,0,0,technician,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
-488,19,226,1,0,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
1523,12,570,1,268,1,technician,married,secondary,no,no,no,cellular,feb,failure,1,unpref
-2235,23,213,6,0,0,technician,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
3726,24,373,3,3,0,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
-1506,1,1445,2,46,0,technician,married,secondary,no,no,no,cellular,feb,other,1,yes
2706,6,523,4,0,0,technician,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
-1190,14,35,1,0,0,blue-collar,married,primary,no,no,no,cellular,nov,unknown,1,unpref
5292,13,0,1,3,0,services,divorced,secondary,no,yes,no,unknown,jan,unknown,1,yes
-386,24,126,9,0,0,blue-collar,married,secondary,no,yes,yes,cellular,aug,unknown,1,unpref
4878,5,501,1,34,0,services,married,secondary,no,yes,no,cellular,feb,unknown,1,unpref
1604,10,88,1,86,0,technician,single,secondary,no,yes,no,cellular,feb,failure,1,unpref
2248,9,193,1,0,0,blue-collar,married,primary,no,no,yes,cellular,aug,unknown,1,unpref
358,21,467,4,0,0,admin.,married,secondary,no,yes,no,cellular,feb,unknown,1,unpref
543,17,285,2,0,0,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,1,unpref
2224,28,335,4,0,0,admin.,married,secondary,no,yes,no,telephone,jul,unknown,1,unpref
9109,19,120,1,5,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
3014,19,353,2,0,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,1,yes
1730,28,356,1,183,2,management,single,tertiary,no,no,no,cellular,jan,success,1,unpref
3978,15,59,5,0,0,management,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
13928,24,221,1,58,0,blue-collar,married,primary,no,no,no,telephone,nov,failure,1,yes
487,11,308,14,1,0,blue-collar,married,secondary,no,yes,yes,unknown,jun,unknown,1,unpref
1495,20,118,1,0,0,services,married,secondary,no,yes,yes,telephone,jul,unknown,unpriv,unpref
3997,9,143,1,0,0,management,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
-474,7,247,1,0,0,admin.,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
2584,13,678,1,227,0,management,married,tertiary,no,no,no,cellular,may,failure,1,yes
-1869,1,137,2,1,0,housemaid,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
1034,25,140,5,0,0,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
599,8,382,1,0,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
6337,14,321,1,404,1,services,married,secondary,no,yes,no,cellular,may,other,1,unpref
-66,2,1187,2,1,0,blue-collar,single,secondary,yes,yes,no,cellular,mar,unknown,1,unpref
688,11,105,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
-1595,11,184,1,0,0,blue-collar,single,primary,no,no,no,cellular,aug,unknown,1,unpref
-78,20,255,5,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
171,4,460,1,0,0,admin.,single,secondary,no,no,no,unknown,may,unknown,1,unpref
1431,14,119,3,0,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
-322,12,81,3,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-2921,9,170,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
6435,10,12,1,0,0,blue-collar,married,secondary,no,no,no,telephone,jul,unknown,1,unpref
-3606,16,65,1,0,0,management,divorced,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
47,4,280,14,0,0,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
324,14,3,4,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
153,18,51,4,0,0,management,single,tertiary,no,no,no,cellular,may,unknown,1,unpref
506,2,71,1,0,0,technician,married,secondary,no,yes,no,cellular,feb,unknown,1,unpref
-512,26,341,1,0,0,blue-collar,single,primary,no,yes,no,unknown,may,unknown,1,unpref
5,14,266,1,0,0,blue-collar,divorced,secondary,no,yes,yes,cellular,may,unknown,1,unpref
6558,6,97,3,0,0,management,divorced,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-128,26,2,2,0,0,blue-collar,married,secondary,no,no,yes,telephone,jul,unknown,1,unpref
1601,9,35,4,0,0,management,single,tertiary,no,yes,no,cellular,jun,unknown,1,unpref
3757,8,70,2,0,0,admin.,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-555,9,226,12,0,0,management,divorced,primary,no,no,no,cellular,may,unknown,1,unpref
-1210,26,265,8,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
-85,29,180,1,0,0,blue-collar,married,primary,no,yes,no,cellular,may,unknown,1,unpref
-1813,12,122,3,0,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
9116,18,278,1,0,0,services,single,secondary,no,yes,no,cellular,nov,unknown,1,yes
485,1,257,1,0,0,management,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
5172,16,33,1,0,0,admin.,single,tertiary,no,yes,yes,unknown,may,unknown,1,unpref
-2158,11,166,1,283,2,technician,single,secondary,no,yes,yes,cellular,may,failure,1,unpref
1841,18,152,1,0,0,admin.,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
1664,11,218,2,0,0,services,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
-10,12,204,2,8,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
377,15,185,1,6,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
1545,12,518,1,38,2,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
-867,15,118,1,239,1,technician,married,secondary,no,yes,no,cellular,apr,failure,1,unpref
1229,6,18,1,124,0,management,married,secondary,no,yes,no,unknown,may,failure,unpriv,unpref
2442,25,89,3,0,0,blue-collar,married,unknown,no,no,no,unknown,jun,unknown,1,unpref
1553,11,142,2,2,0,technician,married,tertiary,no,no,no,unknown,may,unknown,1,unpref
-1537,7,164,1,0,0,blue-collar,single,tertiary,no,no,no,cellular,jul,unknown,1,unpref
2367,19,156,1,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
-706,5,261,4,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
956,22,320,2,0,0,technician,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
3740,20,329,9,362,2,management,single,secondary,no,yes,no,cellular,may,other,1,unpref
-734,7,202,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
2292,2,439,2,0,0,admin.,married,secondary,no,no,no,cellular,apr,unknown,1,unpref
335,18,486,1,0,0,self-employed,single,tertiary,no,no,yes,cellular,nov,unknown,1,unpref
1508,11,203,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
6,10,368,1,0,0,technician,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
292,27,0,4,0,0,blue-collar,married,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
-28,2,63,1,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1377,16,210,1,0,0,technician,single,tertiary,no,no,yes,unknown,may,unknown,1,unpref
1089,14,157,1,0,0,technician,single,secondary,no,no,no,unknown,jun,unknown,1,unpref
-1254,20,91,4,0,0,admin.,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
2925,14,1,1,169,2,technician,single,tertiary,no,yes,no,cellular,may,failure,1,unpref
-413,9,249,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
10372,22,37,1,80,3,management,married,tertiary,no,yes,yes,cellular,nov,failure,1,unpref
3454,9,224,1,26,4,management,married,tertiary,no,no,no,cellular,nov,failure,1,yes
4525,15,204,1,0,0,technician,single,unknown,no,no,no,cellular,jul,unknown,1,unpref
2501,6,103,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
2066,15,157,2,0,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
251,6,441,7,0,0,entrepreneur,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
182,24,1,28,0,0,housemaid,married,unknown,no,yes,no,cellular,nov,unknown,1,unpref
1706,4,910,1,9,0,services,married,secondary,no,yes,no,telephone,feb,unknown,1,unpref
-771,7,442,3,0,0,admin.,single,secondary,no,yes,no,unknown,jun,unknown,1,yes
2205,10,337,1,0,0,blue-collar,married,primary,no,yes,yes,unknown,jun,unknown,1,unpref
-316,24,81,1,0,0,management,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-379,2,47,1,264,1,management,married,tertiary,no,yes,yes,cellular,feb,other,1,unpref
1216,19,262,4,0,0,blue-collar,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
1709,17,321,2,199,3,blue-collar,married,primary,no,yes,no,cellular,nov,failure,1,unpref
2177,2,476,1,0,0,admin.,married,secondary,no,no,no,cellular,feb,unknown,1,unpref
7217,1,172,1,52,0,management,married,tertiary,no,no,no,cellular,aug,failure,1,unpref
2415,13,74,1,6,0,management,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
4054,6,141,1,0,0,technician,married,primary,no,yes,no,unknown,jun,unknown,1,yes
-489,25,106,1,8,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
606,6,8,1,162,0,blue-collar,single,secondary,no,no,no,cellular,jul,failure,1,unpref
2809,14,185,1,3,0,management,single,tertiary,no,yes,no,cellular,apr,unknown,unpriv,unpref
-876,25,236,1,130,4,entrepreneur,married,secondary,no,yes,no,cellular,jul,failure,1,unpref
-2115,7,239,1,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-91,21,271,1,0,0,management,married,tertiary,no,yes,yes,cellular,jul,unknown,1,unpref
1237,10,181,1,0,0,services,single,unknown,no,yes,no,cellular,may,unknown,1,unpref
1820,21,224,3,0,0,technician,divorced,secondary,no,yes,no,cellular,jul,unknown,1,unpref
-1062,16,59,3,0,0,services,married,secondary,no,yes,no,telephone,jul,unknown,1,unpref
-602,18,21,1,0,0,management,married,tertiary,no,no,no,unknown,may,unknown,1,unpref
226,19,209,1,0,0,blue-collar,married,primary,no,yes,yes,unknown,may,unknown,1,unpref
1768,15,366,2,0,0,blue-collar,married,primary,no,yes,no,cellular,aug,unknown,1,unpref
2619,16,211,3,0,0,technician,single,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
2735,23,585,2,0,0,self-employed,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
2818,13,102,2,0,0,admin.,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
1372,11,239,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
2034,4,249,1,0,0,entrepreneur,single,tertiary,no,yes,no,cellular,feb,unknown,1,unpref
1677,5,240,3,0,0,technician,divorced,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
4411,18,489,3,0,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
-673,22,100,5,0,0,technician,single,secondary,no,no,no,cellular,jan,unknown,1,unpref
-2459,1,220,1,560,2,retired,married,primary,no,no,no,telephone,oct,other,unpriv,yes
-1767,14,56,2,0,0,blue-collar,married,primary,no,no,yes,cellular,aug,unknown,1,unpref
4925,25,141,2,0,0,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
